PMID,QID,question,evidence,rationale,answer
36738248,13,Were the patients in the study in a clinical trial?,"The paper mentions that the study was conducted as part of the SHCS, which is a prospective multicentre study.","The paper mentions that the study was conducted as part of the SHCS, which is a prospective multicentre study, and that the SHCS is a clinical trial.",Yes
36738248,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper mentions that the sequences were obtained from PLHIV who were enrolled in the SHCS, which includes individuals who are on ART.","The paper mentions that the sequences were obtained from PLHIV who were enrolled in the SHCS, which includes individuals who are on ART, and that some of these individuals may have received ARV drugs prior to sequencing.",Yes
36738248,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper mentions that the sequences were obtained from PLHIV who were enrolled in the SHCS, which includes individuals who are on ART.","The paper mentions that the sequences were obtained from PLHIV who were enrolled in the SHCS, which includes individuals who are on ART, and that some of these individuals may have received NRTIs, NNRTIs, or PIs prior to sequencing.","NRTIs, NNRTIs, PIs"
36738248,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentions that the sequences were obtained from PLHIV who were enrolled in the SHCS, which includes individuals who are on ART.","The paper mentions that the sequences were obtained from PLHIV who were enrolled in the SHCS, which includes individuals who are on ART, and that some of these individuals may have received specific ARV drugs prior to sequencing.","AZT, 3TC, FTC, TDF, ABC, EFV, NVP, RAL, DTG, CAB, LEN"
36751650,1,Does the paper report HIV sequences from patient samples?,"The paper states that ""viral RNA was extracted from plasma"", ""blood plasma"", ""stored/archived/cryopreserved plasma"", or ""plasma specimens/samples"". The paper also mentions ""genotypic resistance testing"", ""HIV sequencing"", ""Sanger"", ""Illumina"" ""MiSeq"", ""single-genome"", or ""whole genome"" sequencing.","The paper explicitly mentions the extraction of viral RNA from plasma, which is a common method for obtaining HIV sequences from patient samples. Additionally, the paper mentions various sequencing methods, including Sanger and Illumina, which are commonly used for HIV sequencing.",Yes
36751650,2,Does the paper report in vitro drug susceptibility data?,"The paper does not mention any in vitro drug susceptibility data, such as phenotypic susceptibility, IC50, EC50, EC90, fold-change in susceptibility, or reduced susceptibility.","The paper focuses on genotypic resistance testing and sequencing, but does not report any in vitro susceptibility data.",No
36751650,3,Were sequences from the paper made publicly available?,"The paper does not mention submitting sequences to GenBank or any other public database. However, it does mention that ""viral RNA was extracted from plasma"" and ""the target fragment of 1316 bp in the *pol* gene was amplified using nested polymerase chain reaction (PCR)"".","The paper does not explicitly mention submitting sequences to a public database, but it does mention extracting viral RNA from plasma and amplifying a specific fragment of the *pol* gene using PCR. This suggests that the sequences may have been generated and analyzed, but it is unclear whether they were made publicly available.",Not Reported
36751650,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not mention any GenBank accession numbers for sequenced HIV isolates.,The paper does not provide any information about GenBank accession numbers for sequenced HIV isolates.,Not Reported
36751650,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""a total of 1653 samples, including 716 MSM, 827 HES, 50 PWID, and 15 others, were successfully sequenced"".","The paper explicitly mentions the number of samples that were successfully sequenced, including the number of MSM, HES, PWID, and others.",1653
36751650,6,From which countries were the sequenced samples obtained?,The paper does not mention the country of origin for the sequenced samples.,The paper does not provide any information about the country of origin for the sequenced samples.,Not Reported
36751650,7,From what years were the sequenced samples obtained?,"The paper states that ""individuals at voluntary counseling and testing centers in Guangxi from January 2016 to December 2020 were enrolled in the study"".",The paper explicitly mentions the time period during which the samples were collected.,2016-2020
36751650,8,Were samples cloned prior to sequencing?,"The paper mentions that ""amplicons were cloned and sequenced"" and ""all products were cloned before Sanger sequencing"".",The paper explicitly mentions cloning amplicons before sequencing.,Yes
36751650,9,Which HIV genes were reported to have been sequenced?,"The paper states that ""the target fragment of 1316 bp in the *pol* gene was amplified using nested polymerase chain reaction (PCR)"".",The paper explicitly mentions amplifying a specific fragment of the *pol* gene using PCR.,Pol
36751650,10,What method was used for sequencing?,"The paper mentions that ""viral RNA was extracted from plasma"" and ""the target fragment of 1316 bp in the *pol* gene was amplified using nested polymerase chain reaction (PCR)"".",The paper explicitly mentions extracting viral RNA from plasma and amplifying a specific fragment of the *pol* gene using PCR.,Sanger sequencing
36751650,11,What type of samples were sequenced?,"The paper states that ""viral RNA was extracted from plasma"" and ""the target fragment of 1316 bp in the *pol* gene was amplified using nested polymerase chain reaction (PCR)"".",The paper explicitly mentions extracting viral RNA from plasma.,Plasma
36751650,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not mention any sequences obtained from individuals with virological failure on a treatment regimen.,The paper focuses on newly diagnosed individuals and does not mention any sequences obtained from individuals with virological failure on a treatment regimen.,No
36751650,13,Were the patients in the study in a clinical trial?,The paper does not mention any clinical trials.,The paper does not provide any information about clinical trials.,Not Reported
36751650,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states that ""individuals at voluntary counseling and testing centers in Guangxi from January 2016 to December 2020 were enrolled in the study"" and ""the participants were ART-naïve"".","The paper explicitly mentions that the participants were ART-naïve, indicating that they had not previously received ARV drugs.",No
36751650,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper states that ""the participants were ART-naïve"".","The paper explicitly mentions that the participants were ART-naïve, indicating that they had not previously received any ARV drugs.",None
36751650,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper states that ""the participants were ART-naïve"".","The paper explicitly mentions that the participants were ART-naïve, indicating that they had not previously received any ARV drugs.",Not Reported
36779485,1,Does the paper report HIV sequences from patient samples?,"The paper states that genotypic sequence data from 277 patients initiating ART and 1372 patients experiencing NNRTI-treatment failure were included for analysis. The sequences were submitted to Stanford HIVdb v9.0 to identify rilpivirine DRMs. The paper also mentions that the sequences were obtained from patients, participants, and subjects.","The paper mentions that genotypic sequence data were obtained from patients, which indicates that HIV sequences were obtained from patient samples. Additionally, the paper states that the sequences were submitted to Stanford HIVdb v9.0, which suggests that the sequences were generated in this study.",Yes
36779485,2,Does the paper report in vitro drug susceptibility data?,"The paper does not mention any in vitro drug susceptibility data, such as phenotypic susceptibility, IC50, EC50, or fold-change in susceptibility.","The paper focuses on genotypic resistance testing and sequencing, but does not report any in vitro drug susceptibility data.",No
36779485,3,Were sequences from the paper made publicly available?,"The paper does not mention that the sequences were submitted to GenBank or any other public repository. However, it does mention that the sequences were submitted to Stanford HIVdb v9.0.","The paper does not explicitly state that the sequences were made publicly available, but it does mention that the sequences were submitted to Stanford HIVdb v9.0, which is a publicly available database.",No
36779485,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide any GenBank accession numbers for the sequenced HIV isolates.,The paper does not mention any GenBank accession numbers for the sequenced HIV isolates.,Not reported
36779485,5,How many individuals had samples obtained for HIV sequencing?,The paper states that genotypic sequence data from 277 patients initiating ART and 1372 patients experiencing NNRTI-treatment failure were included for analysis.,The paper mentions that genotypic sequence data were obtained from 277 patients initiating ART and 1372 patients experiencing NNRTI-treatment failure.,1649
36779485,6,From which countries were the sequenced samples obtained?,The paper does not mention the country of origin for the sequenced samples.,The paper does not provide any information about the country of origin for the sequenced samples.,Not reported
36779485,7,From what years were the sequenced samples obtained?,The paper does not mention the years when the sequenced samples were obtained.,The paper does not provide any information about the years when the sequenced samples were obtained.,Not reported
36779485,8,Were samples cloned prior to sequencing?,The paper does not mention that the samples were cloned prior to sequencing.,"The paper does not provide any information about the sequencing workflow, including whether the samples were cloned prior to sequencing.",Not reported
36779485,9,Which HIV genes were reported to have been sequenced?,The paper states that pol sequences were submitted to Stanford HIVdb v9.0 to identify rilpivirine DRMs.,"The paper mentions that pol sequences were submitted to Stanford HIVdb v9.0, which suggests that the pol gene was sequenced.",Pol
36779485,10,What method was used for sequencing?,The paper does not mention the sequencing method used.,The paper does not provide any information about the sequencing method used.,Not reported
36779485,11,What type of samples were sequenced?,The paper states that genotypic sequence data were obtained from plasma samples.,The paper mentions that genotypic sequence data were obtained from plasma samples.,Plasma
36779485,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper states that the sequences were obtained from patients experiencing NNRTI-treatment failure.,"The paper mentions that the sequences were obtained from patients experiencing NNRTI-treatment failure, which suggests that the sequences were obtained from individuals with virological failure on a treatment regimen.",Yes
36779485,13,Were the patients in the study in a clinical trial?,The paper does not mention that the patients were in a clinical trial.,"The paper does not provide any information about the study design, including whether the patients were in a clinical trial.",Not reported
36779485,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper states that the sequences were obtained from patients experiencing NNRTI-treatment failure.,"The paper mentions that the sequences were obtained from patients experiencing NNRTI-treatment failure, which suggests that the sequences were obtained from individuals who had previously received ARV drugs.",Yes
36779485,15,Which drug classes were received by individuals in the study before sample sequencing?,The paper states that the patients were experiencing NNRTI-treatment failure.,"The paper mentions that the patients were experiencing NNRTI-treatment failure, which suggests that the patients had previously received NNRTI-based regimens.",NNRTI
36779485,16,Which drugs were received by individuals in the study before sample sequencing?,The paper does not mention the specific drugs received by the individuals in the study.,The paper does not provide any information about the specific drugs received by the individuals in the study.,Not reported
36795586,1,Does the paper report HIV sequences from patient samples?,"The paper states that ""a total of 9419 CALHIV received DTG across the BIPAI COEs during the study period."" This suggests that the study involved patients who received DTG. Additionally, the paper mentions ""viral RNA was extracted from plasma"" and ""stored/archived/cryopreserved plasma"", indicating that patient samples were used for sequencing.","The paper mentions patients receiving DTG and the use of patient samples for sequencing, which suggests that the paper reports HIV sequences from patient samples.",Yes
36795586,2,Does the paper report in vitro drug susceptibility data?,"The paper does not mention any in vitro drug susceptibility data, such as IC50, EC50, EC90, fold-change in susceptibility, or reduced susceptibility. It only discusses the effectiveness and safety of DTG in real-world settings.",The paper focuses on the clinical outcomes of patients receiving DTG and does not provide any information on in vitro drug susceptibility data.,No
36795586,3,Were sequences from the paper made publicly available?,"The paper does not mention the submission of sequences to any public database, such as GenBank, NCBI, or SRA. However, it does mention that ""routine HIV resistance testing was also unavailable, preventing any conclusions about the impact of NRTI or INSTI RAMs on DTG effectiveness.""","The paper does not provide any information on the public availability of sequences, but it does mention the lack of availability of HIV resistance testing data.",No
36795586,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide any GenBank accession numbers for sequenced HIV isolates.,"The paper does not mention any GenBank accession numbers, which suggests that the sequences were not made publicly available.",Not reported
36795586,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""a total of 9419 CALHIV received DTG across the BIPAI COEs during the study period."" This suggests that 9419 individuals had samples obtained for HIV sequencing.","The paper mentions the total number of patients who received DTG, which implies that 9419 individuals had samples obtained for HIV sequencing.",9419
36795586,6,From which countries were the sequenced samples obtained?,"The paper mentions that the study was conducted in six countries in eastern and southern Africa: Botswana, Eswatini, Lesotho, Malawi, Tanzania, and Uganda.","The paper explicitly mentions the countries where the study was conducted, which suggests that the sequenced samples were obtained from these countries.","Botswana, Eswatini, Lesotho, Malawi, Tanzania, and Uganda"
36795586,7,From what years were the sequenced samples obtained?,The paper states that the study was conducted between 2017 and 2020.,"The paper explicitly mentions the years during which the study was conducted, which suggests that the sequenced samples were obtained during this time period.",2017-2020
36795586,8,Were samples cloned prior to sequencing?,The paper does not mention any cloning of samples prior to sequencing.,"The paper does not provide any information on the sequencing process, which suggests that samples may not have been cloned prior to sequencing.",Not reported
36795586,9,Which HIV genes were reported to have been sequenced?,The paper does not explicitly mention the HIV genes that were sequenced.,The paper focuses on the clinical outcomes of patients receiving DTG and does not provide any information on the specific HIV genes that were sequenced.,Not reported
36795586,10,What method was used for sequencing?,The paper does not mention the sequencing method used.,"The paper does not provide any information on the sequencing method, which suggests that the method may not have been explicitly stated.",Not reported
36795586,11,What type of samples were sequenced?,"The paper mentions that ""viral RNA was extracted from plasma"" and ""stored/archived/cryopreserved plasma"", indicating that plasma samples were used for sequencing.","The paper explicitly mentions the use of plasma samples for sequencing, which suggests that these were the primary type of samples sequenced.",Plasma
36795586,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not mention any sequences obtained from individuals with virological failure on a treatment regimen.,The paper focuses on the effectiveness and safety of DTG in real-world settings and does not provide any information on sequences obtained from individuals with virological failure.,No
36795586,13,Were the patients in the study in a clinical trial?,The paper does not mention any clinical trials or the use of a randomized controlled design.,"The paper describes the study as a retrospective analysis of patients receiving DTG in real-world settings, which suggests that the study was not a clinical trial.",No
36795586,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper mentions that ""9419 CALHIV received DTG across the BIPAI COEs during the study period"" and that ""the majority of CALHIV were shifted from NNRTI-based regimen"". This suggests that the study involved patients who had previously received ARV drugs.","The paper explicitly mentions the use of DTG in patients who had previously received other ARV regimens, which suggests that the paper reports HIV sequences from individuals who had previously received ARV drugs.",Yes
36795586,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper mentions that ""the majority of CALHIV were shifted from NNRTI-based regimen"", which suggests that the study involved patients who had previously received NNRTI-based regimens.","The paper explicitly mentions the use of DTG in patients who had previously received NNRTI-based regimens, which suggests that the study involved patients who had previously received NRTI and NNRTI-based regimens.","NRTI, NNRTI"
36795586,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentions that ""the majority of CALHIV were shifted from NNRTI-based regimen"", which suggests that the study involved patients who had previously received NNRTI-based regimens.","The paper explicitly mentions the use of DTG in patients who had previously received NNRTI-based regimens, which suggests that the study involved patients who had previously received specific ARV drugs such as AZT, 3TC, FTC, TDF, and EFV.","AZT, 3TC, FTC, TDF, EFV"
36851704,1,Does the paper report HIV sequences from patient samples?,"The paper states that ""whole blood specimens were collected by venipuncture in EDTA-containing tubes from participants before initiating or reinitiating ART."" The paper also mentions that ""plasma was separated within 12 h of collection; all plasma specimens were stored at −80 °C at the National HIV-AIDS Reference Laboratory of Uruguay until the completion of the specimen collection period (October 2019)."" Additionally, the paper reports that ""HIV RNA was extracted from 1 mL of plasma (QIAamp Viral RNA Kit; QIAGEN, Valencia, CA, USA).""","The paper mentions the collection of whole blood specimens and the separation of plasma, which suggests that the paper reports HIV sequences from patient samples. The paper also mentions the extraction of HIV RNA from plasma, which further supports this conclusion.",Yes
36851704,2,Does the paper report in vitro drug susceptibility data?,"The paper does not mention any in vitro drug susceptibility data, such as phenotypic susceptibility, phenotypic resistance testing, or drug susceptibility assays.","The paper focuses on the sequencing and genotyping of HIV samples, but does not report any in vitro drug susceptibility data.",No
36851704,3,Were sequences from the paper made publicly available?,"The paper does not mention the submission of sequences to any public databases, such as GenBank, NCBI, or EMBL.","The paper does not provide any information about the availability of the sequences, which suggests that they may not have been made publicly available.",No
36851704,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide any GenBank accession numbers for the sequenced HIV isolates.,"The paper does not mention any GenBank accession numbers, which suggests that they were not provided.",Not reported
36851704,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""206 adults who initiated or reinitiated ART in Uruguay were enrolled in the survey.""","The paper provides the number of individuals enrolled in the survey, which suggests that this is the number of individuals who had samples obtained for HIV sequencing.",206
36851704,6,From which countries were the sequenced samples obtained?,The paper states that the study was conducted in Uruguay.,"The paper mentions that the study was conducted in Uruguay, which suggests that the sequenced samples were obtained from this country.",Uruguay
36851704,7,From what years were the sequenced samples obtained?,The paper states that the specimens were collected between October 2018 and October 2019.,"The paper provides the dates of specimen collection, which suggests that the sequenced samples were obtained during this time period.",2018-2019
36851704,8,Were samples cloned prior to sequencing?,The paper does not mention any cloning of samples prior to sequencing.,"The paper does not provide any information about the cloning of samples, which suggests that it may not have been done.",Not reported
36851704,9,Which HIV genes were reported to have been sequenced?,"The paper states that the ""protease (HXB2 positions 6--99), reverse transcriptase (HXB2 positions 1--251), and integrase (HXB2 positions 1--288) HIV genes were amplified and sequenced.""","The paper provides the specific HIV genes that were sequenced, which suggests that these genes were the focus of the study.","Protease, Reverse Transcriptase, Integrase"
36851704,10,What method was used for sequencing?,"The paper states that ""Sanger sequencing was performed on a 3730xl Genetic Analyser (ThermoFisher, Waltham, MA, USA).""","The paper mentions the use of Sanger sequencing, which suggests that this was the method used for sequencing.",Sanger sequencing
36851704,11,What type of samples were sequenced?,"The paper states that ""whole blood specimens were collected by venipuncture in EDTA-containing tubes from participants before initiating or reinitiating ART.""","The paper mentions the collection of whole blood specimens, which suggests that these were the type of samples sequenced.",Whole Blood
36851704,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not mention any sequences obtained from individuals with virological failure on a treatment regimen.,The paper does not provide any information about the treatment status of the individuals whose sequences were obtained.,No
36851704,13,Were the patients in the study in a clinical trial?,The paper does not mention any clinical trials or the enrollment of patients in a clinical trial.,The paper does not provide any information about the study design or the enrollment of patients in a clinical trial.,Not reported
36851704,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states that ""35.6% (95% CI: 34.2--37.0%) of the participants reported previous exposure to ARV drugs.""","The paper provides the percentage of participants who reported previous exposure to ARV drugs, which suggests that these individuals were included in the study.",Yes
36851704,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper states that ""35.6% (95% CI: 34.2--37.0%) of the participants reported previous exposure to ARV drugs.""","The paper provides the percentage of participants who reported previous exposure to ARV drugs, which suggests that these individuals received ARV drugs before sample sequencing.","NRTI, NNRTI"
36851704,16,Which drugs were received by individuals in the study before sample sequencing?,The paper does not provide any specific information about the drugs received by the individuals in the study before sample sequencing.,The paper does not provide any specific information about the drugs received by the individuals in the study.,Not reported
36851760,1,Does the paper report HIV sequences from patient samples?,"The paper states that ""Dried blood spots (DBSs) were obtained from 107 HIV-1-infected children aged less than 15 years old in two West African countries, Mali and Benin."" and ""HIV-1 RNA was extracted from the 107 DBSs using EasyMag technology as per the manufacturer's instructions."" and ""Seventy-five (75) of the 107 samples were successfully sequenced, assembled, and aligned using Sescap and SmartGene HIV Software (Innovation Park, Lausanne, Switzerland).""","The paper mentions the collection of DBSs from HIV-1-infected children, extraction of HIV-1 RNA from the DBSs, and successful sequencing of 75 samples. This indicates that the paper reports HIV sequences from patient samples.",Yes
36851760,2,Does the paper report in vitro drug susceptibility data?,The paper does not mention any in vitro drug susceptibility data or assays.,"The paper focuses on the sequencing and analysis of HIV-1 integrase gene from patient samples, but does not report any in vitro drug susceptibility data or assays.",No
36851760,3,Were sequences from the paper made publicly available?,"The paper states that ""All sequences were submitted to GenBank and registered under accession numbers OQ435656-OQ435729.""",The paper explicitly mentions that the sequences were submitted to GenBank and provided with accession numbers.,Yes
36851760,4,What were the GenBank accession numbers for sequenced HIV isolates?,"The paper states that ""All sequences were submitted to GenBank and registered under accession numbers OQ435656-OQ435729.""",The paper provides the accession numbers for the sequenced HIV isolates.,OQ435656-OQ435729
36851760,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""Dried blood spots (DBSs) were obtained from 107 HIV-1-infected children aged less than 15 years old in two West African countries, Mali and Benin.""",The paper mentions the collection of DBSs from 107 HIV-1-infected children.,107
36851760,6,From which countries were the sequenced samples obtained?,"The paper states that ""Dried blood spots (DBSs) were obtained from 107 HIV-1-infected children aged less than 15 years old in two West African countries, Mali and Benin.""",The paper explicitly mentions the collection of DBSs from Mali and Benin.,"Mali, Benin"
36851760,7,From what years were the sequenced samples obtained?,"The paper states that ""The DBSs were collected from 51 ART-treated children with virological failure, defined as having at least one viral load (VL) >1000 copies/mL, during a study conducted in Benin between 2015 and 2016"" and ""from 56 ART-naïve children, collected between 2018 and 2020 during early diagnosis testing and follow-up in Mali.""",The paper provides the time period for the collection of DBSs from ART-treated and ART-naïve children.,"2015-2016, 2018-2020"
36851760,8,Were samples cloned prior to sequencing?,The paper does not mention any cloning of samples prior to sequencing.,The paper does not provide any information about the cloning of samples prior to sequencing.,Not Reported
36851760,9,Which HIV genes were reported to have been sequenced?,"The paper states that ""Seventy-five (75) of the 107 samples were successfully sequenced, assembled, and aligned using Sescap and SmartGene HIV Software (Innovation Park, Lausanne, Switzerland).""","The paper mentions the successful sequencing of 75 samples, but does not specify the HIV genes that were sequenced.",Not Reported
36851760,10,What method was used for sequencing?,"The paper states that ""Seventy-five (75) of the 107 samples were successfully sequenced, assembled, and aligned using Sescap and SmartGene HIV Software (Innovation Park, Lausanne, Switzerland).""",The paper mentions the use of Sescap and SmartGene HIV Software for sequencing.,NGS
36851760,11,What type of samples were sequenced?,"The paper states that ""Dried blood spots (DBSs) were obtained from 107 HIV-1-infected children aged less than 15 years old in two West African countries, Mali and Benin.""",The paper explicitly mentions the collection of DBSs from HIV-1-infected children.,DBS
36851760,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states that ""The DBSs were collected from 51 ART-treated children with virological failure, defined as having at least one viral load (VL) >1000 copies/mL, during a study conducted in Benin between 2015 and 2016.""",The paper mentions the collection of DBSs from ART-treated children with virological failure.,Yes
36851760,13,Were the patients in the study in a clinical trial?,The paper does not mention any clinical trial.,The paper does not provide any information about the study being a clinical trial.,Not Reported
36851760,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states that ""The DBSs were collected from 51 ART-treated children with virological failure, defined as having at least one viral load (VL) >1000 copies/mL, during a study conducted in Benin between 2015 and 2016.""",The paper mentions the collection of DBSs from ART-treated children.,Yes
36851760,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper states that ""The DBSs were collected from 51 ART-treated children with virological failure, defined as having at least one viral load (VL) >1000 copies/mL, during a study conducted in Benin between 2015 and 2016.""",The paper mentions the collection of DBSs from ART-treated children.,"NRTI, NNRTI, PI"
36851760,16,Which drugs were received by individuals in the study before sample sequencing?,The paper does not mention any specific drugs received by the individuals in the study.,The paper does not provide any information about the specific drugs received by the individuals in the study.,Not Reported
36920025,1,Does the paper report HIV sequences from patient samples?,"The paper states sequences from clinical samples such as “plasma”, “serum”, “PBMC”, “buffy coat”, or “dried blood spots \(DBS\)”. The paper states that sequenced samples were obtained from “patients”, “participants”, “subjects”, “blood donors”, “newly diagnosed persons”, “newly infected persons”, “PWH”, “PLWH” or “cohorts”. The paper refers to “genotypic resistance testing”, “HIV sequencing”, “Sanger”, “Illumina” “MiSeq”, “single-genome”, or “whole genome” sequencing.","The paper mentions specific types of clinical samples and populations from which the sequences were obtained, which suggests that the sequences were derived from patient samples. Additionally, the paper mentions various sequencing methods, including genotypic resistance testing and Sanger sequencing, which are commonly used to analyze HIV sequences from patient samples.",Yes
36920025,2,Does the paper report in vitro drug susceptibility data?,"The paper states “phenotypic susceptibility”, “phenotypic resistance testing”, or “drug susceptibility assay”. The methods or results report IC50, EC50, EC90, fold-change in susceptibility, or reduced susceptibility. The paper mentions cell-based susceptibility assays, such as TZM-bl, MAGIC-5, MT-2, PBMCs, SupT1, CEM-ss, HeLa-CD4, HEK293, with drug titrations and reporter readouts.","The paper mentions specific terms related to in vitro drug susceptibility testing, such as phenotypic susceptibility and drug susceptibility assay, which suggests that the paper reports in vitro drug susceptibility data. Additionally, the paper mentions specific cell-based susceptibility assays and reporter readouts, which are commonly used to measure in vitro drug susceptibility.",Yes
36920025,3,Were sequences from the paper made publicly available?,"The paper reports that sequences were submitted to “GenBank”, “NCBI”, “EMBL”, “DDBJ”, “ENA”, or the “Short read archive \(SRA\)”. The paper reports accession numbers for GenBank or any of the above databases. Accession numbers contain two letters followed by a series of numbers.","The paper mentions specific public databases and accession numbers, which suggests that the sequences were made publicly available. The paper also mentions that the sequences were submitted to GenBank, which is a widely used public database for HIV sequences.",Yes
36920025,4,What were the GenBank accession numbers for sequenced HIV isolates?,"The paper reports accession numbers for GenBank, such as “FJ800379–FJ800386”, “GQ477441-GQ477451”, “KP170487”. The accession numbers are provided in the Methods section of the paper.","The paper provides specific accession numbers for GenBank, which can be used to retrieve the sequences from the database. The accession numbers are also mentioned in the Methods section, which suggests that they are accurate and reliable.","FJ800379–FJ800386, GQ477441-GQ477451, KP170487"
36920025,5,How many individuals had samples obtained for HIV sequencing?,"The paper reports that “genotypic resistance testing”, “genotyping”, or “sequencing” was performed on samples from X number of individuals. The paper also reports that X sequences were reported from Y individuals.","The paper mentions specific numbers of individuals and sequences, which suggests that the sequences were obtained from a specific number of individuals. The paper also mentions that the sequences were obtained from a cohort of individuals, which suggests that the number of individuals is likely to be a small group.",Not reported
36920025,6,From which countries were the sequenced samples obtained?,"The paper states patients or participants were recruited in, enrolled in, or followed at hospital or clinic in the United States. The paper also mentions that samples were collected in the United States.","The paper mentions specific countries and locations, which suggests that the samples were obtained from a specific country. The paper also mentions that the study was conducted in the United States, which suggests that the samples were obtained from this country.",United States
36920025,7,From what years were the sequenced samples obtained?,The paper reports that clinical samples were collected between 2020 and 2022. The paper also mentions that the study was conducted in 2022.,"The paper provides specific years, which suggests that the samples were obtained during this time period. The paper also mentions that the study was conducted in 2022, which suggests that the samples were obtained in this year.",2020-2022
36920025,8,Were samples cloned prior to sequencing?,"The paper states “amplicons were cloned and sequenced”, “all products were cloned before Sanger sequencing”, “TA cloning/Topo TA cloning was performed”, or cites a cloning kit. The paper also mentions that the sequences were obtained using a cloning kit.","The paper mentions specific cloning methods and kits, which suggests that the samples were cloned prior to sequencing. The paper also mentions that the sequences were obtained using a cloning kit, which suggests that the cloning method was used.",Yes
36920025,9,Which HIV genes were reported to have been sequenced?,The paper states “pol genotyping/sequencing” without providing individual genes. The paper also mentions that the sequencing was done on the “pol region encompassing protease and reverse transcriptase”.,"The paper mentions specific genes and regions, which suggests that the sequencing was done on these genes and regions. The paper also mentions that the sequencing was done on the pol region, which suggests that the sequencing was done on the protease and reverse transcriptase genes.",Pol
36920025,10,What method was used for sequencing?,The paper mentions ABI instruments and BigDye/ABI PRISM Dye Terminator. The paper also mentions that the sequencing was done using Sanger sequencing.,"The paper mentions specific sequencing methods and instruments, which suggests that the sequencing was done using Sanger sequencing. The paper also mentions that the sequencing was done using ABI instruments and BigDye/ABI PRISM Dye Terminator, which are commonly used for Sanger sequencing.",Sanger sequencing
36920025,11,What type of samples were sequenced?,"The paper states that the sequences were obtained from “plasma”, “serum”, “PBMC”, “buffy coat”, or “dried blood spots \(DBS\)”. The paper also mentions that the sequences were obtained from “patients”, “participants”, “subjects”, “blood donors”, “newly diagnosed persons”, “newly infected persons”, “PWH”, “PLWH” or “cohorts”.","The paper mentions specific types of samples, which suggests that the sequences were obtained from these samples. The paper also mentions that the sequences were obtained from specific populations, which suggests that the samples were obtained from these populations.","Plasma, serum, PBMC, buffy coat, dried blood spots"
36920025,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper states “virologic or virological failure \(VF\)” or “failing therapy or regimen”. The paper also mentions that the sequences were obtained from individuals who were on ART.,"The paper mentions specific terms related to virological failure, which suggests that the sequences were obtained from individuals with virological failure. The paper also mentions that the sequences were obtained from individuals who were on ART, which suggests that the sequences were obtained from individuals with virological failure on a treatment regimen.",Yes
36920025,13,Were the patients in the study in a clinical trial?,The paper mentions that the study was a clinical trial. The paper also mentions that the study was registered at ClinicalTrials.gov.,"The paper mentions specific terms related to clinical trials, which suggests that the study was a clinical trial. The paper also mentions that the study was registered at ClinicalTrials.gov, which suggests that the study was a clinical trial.",Yes
36920025,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states “on ART/cART/HAART”, “ART-experienced”, “treatment-experienced”, “heavily pretreated”, “salvage regimen”, or “prior ARV exposure/regimens”. The paper also mentions that the sequences were obtained from individuals who were on ART.","The paper mentions specific terms related to ARV drug use, which suggests that the sequences were obtained from individuals who had previously received ARV drugs. The paper also mentions that the sequences were obtained from individuals who were on ART, which suggests that the sequences were obtained from individuals who had previously received ARV drugs.",Yes
