PMID,QID,Question,Type,Category,Answer
36645792,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,130
36645792,6,From which countries were the sequenced samples obtained?,List,Demographics,South Africa
36645792,7,From what years were the sequenced samples obtained?,List,Demographics,2020-2021
36645792,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not reported
36645792,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not reported
36645792,10,What method was used for sequencing?,List,Technical,Genotypic antiretroviral resistance test (GART)
36645792,11,What type of samples were sequenced?,List,Technical,Not explicitly reported
36645792,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
36645792,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes
36645792,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
36645792,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs (tenofovir, emtricitabine or lamivudine) and NNRTIs (efavirenz)"
36645792,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Tenofovir, emtricitabine (or lamivudine), and efavirenz"
36659824,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
36659824,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
36659824,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Unknown.
36659824,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Unknown.
36659824,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,112 individuals.
36659824,6,From which countries were the sequenced samples obtained?,List,Demographics,France.
36659824,7,From what years were the sequenced samples obtained?,List,Demographics,2019-2020.
36659824,8,Were samples cloned prior to sequencing?,Boolean,Technical,Unknown.
36659824,9,Which HIV genes were reported to have been sequenced?,List,Technical,Unknown.
36659824,10,What method was used for sequencing?,List,Technical,Unknown.
36659824,11,What type of samples were sequenced?,List,Technical,Blood samples.
36659824,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
36659824,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
36659824,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
36659824,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTIs (Nucleoside Reverse Transcriptase Inhibitors).
36659824,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Lamivudine and Emtricitabine.
36660819,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
36660819,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
36660819,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, sequences from the paper were made publicly available under specific conditions."
36660819,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not specify the GenBank accession numbers for sequenced HIV isolates.
36660819,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Samples were obtained from 1045 individuals for HIV sequencing.
36660819,6,From which countries were the sequenced samples obtained?,List,Demographics,The paper does not specify the countries from which the sequenced samples were obtained.
36660819,7,From what years were the sequenced samples obtained?,List,Demographics,The paper does not specify the years from which the sequenced samples were obtained.
36660819,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not specify whether samples were cloned prior to sequencing.
36660819,9,Which HIV genes were reported to have been sequenced?,List,Technical,The paper does not specify which HIV genes were reported to have been sequenced.
36660819,10,What method was used for sequencing?,List,Technical,The paper does not specify the method used for sequencing.
36660819,11,What type of samples were sequenced?,List,Technical,The paper does not specify the type of samples that were sequenced.
36660819,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
36660819,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"Yes, the patients in the study were in a clinical trial."
36660819,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
36660819,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Individuals in the study received the drug class including CAB and RPV before sample sequencing.
36660819,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Participants received cabotegravir (CAB) and rilpivirine (RPV) before sample sequencing.
36694270,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
36694270,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
36694270,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
36694270,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The GenBank accession numbers for sequenced HIV isolates are not provided in the evidence.
36694270,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,62 individuals had samples obtained for HIV sequencing.
36694270,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from China.
36694270,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from the years 2019 to 2022.
36694270,8,Were samples cloned prior to sequencing?,Boolean,Technical,There is no information provided regarding whether samples were cloned prior to sequencing.
36694270,9,Which HIV genes were reported to have been sequenced?,List,Technical,"The HIV genes reported to have been sequenced are protease, reverse transcriptase, and integrase."
36694270,10,What method was used for sequencing?,List,Technical,The method used for sequencing was nested polymerase chain reaction (nested PCR).
36694270,11,What type of samples were sequenced?,List,Technical,The types of samples that were sequenced are cerebrospinal fluid (CSF) and plasma.
36694270,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
36694270,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,It is unclear if the patients were in a clinical trial; the study was retrospective with waived consent.
36694270,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
36694270,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The drug classes received by individuals in the study before sample sequencing included NRTIs.
36694270,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The drugs received by individuals in the study before sample sequencing included 3TC, TDF, and EFV."
36706364,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
36706364,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
36706364,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
36706364,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not specified
36706364,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,62 individuals
36706364,6,From which countries were the sequenced samples obtained?,List,Demographics,South Africa
36706364,7,From what years were the sequenced samples obtained?,List,Demographics,2019-2020
36706364,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not specified
36706364,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not specified
36706364,10,What method was used for sequencing?,List,Technical,Not specified
36706364,11,What type of samples were sequenced?,List,Technical,Not specified
36706364,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
36706364,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes
36706364,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
36706364,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs (Tenofovir, XTC) and NNRTIs (Efavirenz, Nevirapine)"
36706364,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Tenofovir, XTC, Efavirenz, Nevirapine"
36738248,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
36738248,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
36738248,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
36738248,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available in the provided evidence.
36738248,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,527 individuals.
36738248,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available in the provided evidence.
36738248,7,From what years were the sequenced samples obtained?,List,Demographics,Not specified in the provided evidence.
36738248,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not clearly stated in the evidence.
36738248,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR, RT, and IN regions."
36738248,10,What method was used for sequencing?,List,Technical,Sanger sequencing (SS) and next-generation sequencing (NGS).
36738248,11,What type of samples were sequenced?,List,Technical,Plasma samples.
36738248,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not specified in the provided evidence.
36738248,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, they were not in a clinical trial."
36738248,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
36738248,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not specified in the provided evidence.
36738248,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available in the provided evidence.
36751650,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples. markdown"
36751650,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data. markdown"
36751650,3,Were sequences from the paper made publicly available?,Boolean,Data availability,The paper does not specify whether sequences were made publicly available. markdown
36751650,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide GenBank accession numbers for sequenced HIV isolates. markdown
36751650,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,A total of 1653 individuals had samples obtained for HIV sequencing. markdown
36751650,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from China (Guangxi). markdown
36751650,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from the years 2016 to 2020. markdown
36751650,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, the evidence does not suggest that samples were cloned prior to sequencing. markdown"
36751650,9,Which HIV genes were reported to have been sequenced?,List,Technical,The HIV pol gene was reported to have been sequenced. markdown
36751650,10,What method was used for sequencing?,List,Technical,The method used for sequencing was Sanger sequencing. markdown
36751650,11,What type of samples were sequenced?,List,Technical,Plasma samples were sequenced. markdown
36751650,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"No, the sequences were not obtained from individuals with virological failure on a treatment regimen. markdown"
36751650,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the paper does not indicate that patients were in a clinical trial. markdown"
36751650,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"No, the paper does not report HIV sequences from individuals who previously received ARV drugs. markdown"
36751650,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"No drug classes were received by individuals in the study before sample sequencing, as they had not received ART. markdown"
36751650,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"No drugs were received by individuals in the study before sample sequencing, as they had not received ART."
36779485,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
36779485,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
36779485,3,Were sequences from the paper made publicly available?,Boolean,Data availability,The evidence does not clarify if the sequences were made publicly available.
36779485,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide GenBank accession numbers for sequenced HIV isolates.
36779485,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Samples were obtained from 1649 individuals (277 initiating ART + 1372 experiencing NNRTI-treatment failure).
36779485,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from South Africa.
36779485,7,From what years were the sequenced samples obtained?,List,Demographics,The paper does not specify the years from which the sequenced samples were obtained.
36779485,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not indicate whether samples were cloned prior to sequencing.
36779485,9,Which HIV genes were reported to have been sequenced?,List,Technical,The reported HIV gene sequenced is the polymerase gene (Pol).
36779485,10,What method was used for sequencing?,List,Technical,The paper does not clearly specify the method used for sequencing.
36779485,11,What type of samples were sequenced?,List,Technical,The types of samples sequenced are not specifically defined; they are from patients undergoing ART and experiencing treatment failure.
36779485,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
36779485,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The paper does not state whether the patients were in a clinical trial.
36779485,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
36779485,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The drug class received by individuals in the study before sample sequencing was NNRTIs.
36779485,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The drugs received by individuals in the study before sample sequencing were NNRTIs. Let me know if you need more assistance!
36795586,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
36795586,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
36795586,3,Were sequences from the paper made publicly available?,Boolean,Data availability,The paper does not specify if sequences were made publicly available.
36795586,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide GenBank accession numbers for sequenced HIV isolates.
36795586,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,9419 individuals had samples obtained for HIV sequencing.
36795586,6,From which countries were the sequenced samples obtained?,List,Demographics,"Samples were obtained from Botswana, Eswatini, Lesotho, Malawi, Tanzania, and Uganda."
36795586,7,From what years were the sequenced samples obtained?,List,Demographics,Samples were obtained from the years 2017 to 2020.
36795586,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not specify whether samples were cloned prior to sequencing.
36795586,9,Which HIV genes were reported to have been sequenced?,List,Technical,The paper does not specify which HIV genes were reported to have been sequenced.
36795586,10,What method was used for sequencing?,List,Technical,The paper does not specify the method used for sequencing.
36795586,11,What type of samples were sequenced?,List,Technical,The samples sequenced were from CALHIV (children and adolescents living with HIV).
36795586,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
36795586,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The paper does not specify if the patients were in a clinical trial.
36795586,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
36795586,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Individuals in the study received NRTI drug classes.
36795586,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Individuals in the study received abacavir, tenofovir, and zidovudine before sample sequencing."
36851704,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
36851704,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
36851704,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
36851704,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not specified in the evidence.
36851704,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,206 individuals.
36851704,6,From which countries were the sequenced samples obtained?,List,Demographics,Uruguay.
36851704,7,From what years were the sequenced samples obtained?,List,Demographics,2018-2019.
36851704,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not specified in the evidence.
36851704,9,Which HIV genes were reported to have been sequenced?,List,Technical,"Protease, reverse transcriptase, integrase."
36851704,10,What method was used for sequencing?,List,Technical,Sanger sequencing.
36851704,11,What type of samples were sequenced?,List,Technical,Whole blood specimens.
36851704,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not specified in the evidence.
36851704,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, they were part of a survey, not a clinical trial."
36851704,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
36851704,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs, NNRTIs, PIs, and integrase inhibitors."
36851704,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Efavirenz, nevirapine, dolutegravir, atazanavir/ritonavir, and others."
36851760,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
36851760,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
36851760,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
36851760,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,OQ435656-OQ435729
36851760,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,75 individuals
36851760,6,From which countries were the sequenced samples obtained?,List,Demographics,Mali and Benin
36851760,7,From what years were the sequenced samples obtained?,List,Demographics,2015-2016 and 2018-2020
36851760,8,Were samples cloned prior to sequencing?,Boolean,Technical,No
36851760,9,Which HIV genes were reported to have been sequenced?,List,Technical,Integrase gene
36851760,10,What method was used for sequencing?,List,Technical,Sanger method
36851760,11,What type of samples were sequenced?,List,Technical,Dried blood spots (DBS)
36851760,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
36851760,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
36851760,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
36851760,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NNRTI-based regimens, NRTI-based regimens, PI-based regimens"
36851760,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"NNRTI, NRTI, PI"
36920025,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
36920025,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
36920025,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
36920025,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not specified.
36920025,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not specified.
36920025,6,From which countries were the sequenced samples obtained?,List,Demographics,Not specified.
36920025,7,From what years were the sequenced samples obtained?,List,Demographics,Not specified.
36920025,8,Were samples cloned prior to sequencing?,Boolean,Technical,Yes.
36920025,9,Which HIV genes were reported to have been sequenced?,List,Technical,Protease (PR) gene.
36920025,10,What method was used for sequencing?,List,Technical,MiSeq 300 base paired-end sequencing protocol (Illumina).
36920025,11,What type of samples were sequenced?,List,Technical,Plasma samples.
36920025,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
36920025,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not specified.
36920025,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
36920025,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Protease inhibitors.
36920025,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Darunavir (DRV).
36931676,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
36931676,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
36931676,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, sequences from the paper were made publicly available."
36931676,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide specific GenBank accession numbers for sequenced HIV isolates.
36931676,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"13,029 individuals had samples obtained for HIV sequencing."
36931676,6,From which countries were the sequenced samples obtained?,List,Demographics,Samples were primarily obtained from Sweden and sub-Saharan Africa.
36931676,7,From what years were the sequenced samples obtained?,List,Demographics,Samples were obtained from 2003 onwards.
36931676,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not specify if samples were cloned prior to sequencing.
36931676,9,Which HIV genes were reported to have been sequenced?,List,Technical,The paper does not specify which HIV genes were reported to have been sequenced.
36931676,10,What method was used for sequencing?,List,Technical,The paper does not specify what method was used for sequencing.
36931676,11,What type of samples were sequenced?,List,Technical,"The types of samples sequenced included blood plasma, serum, liquor, peripheral blood mononuclear cells, HIV isolates, and cerebrospinal fluid."
36931676,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,The paper does not specify if sequences were obtained from individuals with virological failure on a treatment regimen.
36931676,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The paper does not specify if the patients in the study were in a clinical trial.
36931676,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,The paper does not specify if HIV sequences were reported from individuals who had previously received ARV drugs.
36931676,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify which drug classes were received by individuals in the study before sample sequencing.
36931676,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify which drugs were received by individuals in the study before sample sequencing. Feel free to let me know if you need any adjustments or additional help!
36961945,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
36961945,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
36961945,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
36961945,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not provided
36961945,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,190
36961945,6,From which countries were the sequenced samples obtained?,List,Demographics,Not provided
36961945,7,From what years were the sequenced samples obtained?,List,Demographics,January 2005 to February 2020
36961945,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not specified
36961945,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR (Protease), RT (Reverse Transcriptase), IN (Integrase)"
36961945,10,What method was used for sequencing?,List,Technical,Next Generation Sequencing (NGS)
36961945,11,What type of samples were sequenced?,List,Technical,Peripheral blood mononuclear cells (PBMCs)
36961945,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No
36961945,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes
36961945,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
36961945,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI, PI"
36961945,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,FTC (Emtricitabine)
36967989,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
36967989,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
36967989,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, sequences from the paper were made publicly available."
36967989,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Specific GenBank accession numbers were not mentioned in the evidence provided.
36967989,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,The paper does not specify the exact number of individuals with samples obtained for HIV sequencing.
36967989,6,From which countries were the sequenced samples obtained?,List,Demographics,The paper does not specify from which countries the sequenced samples were obtained.
36967989,7,From what years were the sequenced samples obtained?,List,Demographics,The paper does not specify the years from which the sequenced samples were obtained.
36967989,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not specify whether samples were cloned prior to sequencing.
36967989,9,Which HIV genes were reported to have been sequenced?,List,Technical,The paper does not specify which HIV genes were reported to have been sequenced.
36967989,10,What method was used for sequencing?,List,Technical,The paper does not specify the method used for sequencing.
36967989,11,What type of samples were sequenced?,List,Technical,The paper does not specify the type of samples that were sequenced.
36967989,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,The paper does not specify if any sequences were obtained from individuals with virological failure.
36967989,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The paper does not specify whether the patients in the study were in a clinical trial.
36967989,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,The paper does not specify whether the reported HIV sequences are from individuals who had previously received ARV drugs.
36967989,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify which drug classes were received by individuals in the study before sample sequencing.
36967989,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify which drugs were received by individuals in the study before sample sequencing.
36982978,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
36982978,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
36982978,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
36982978,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The GenBank accession numbers for sequenced HIV isolates were not reported in the evidence provided.
36982978,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Samples were obtained from 13 individuals.
36982978,6,From which countries were the sequenced samples obtained?,List,Demographics,The countries from which the sequenced samples were obtained are not reported in the evidence provided.
36982978,7,From what years were the sequenced samples obtained?,List,Demographics,The years from which the sequenced samples were obtained are not mentioned in the evidence provided.
36982978,8,Were samples cloned prior to sequencing?,Boolean,Technical,There is no information on whether samples were cloned prior to sequencing in the evidence provided.
36982978,9,Which HIV genes were reported to have been sequenced?,List,Technical,The HIV genes that were sequenced are not specified in the evidence provided.
36982978,10,What method was used for sequencing?,List,Technical,The method used for sequencing is not reported in the evidence provided.
36982978,11,What type of samples were sequenced?,List,Technical,The type of samples that were sequenced is not specified in the evidence provided.
36982978,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
36982978,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"Yes, the patients in the study were in a clinical trial."
36982978,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
36982978,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The drug classes received by individuals in the study before sample sequencing are not specified in the evidence provided.
36982978,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The specific drugs received by individuals in the study before sample sequencing are not detailed in the evidence provided.
37017009,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37017009,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37017009,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No explicit mention of public availability
37017009,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not provided
37017009,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,899
37017009,6,From which countries were the sequenced samples obtained?,List,Demographics,South Africa
37017009,7,From what years were the sequenced samples obtained?,List,Demographics,March 2017 to March 2019
37017009,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not mentioned
37017009,9,Which HIV genes were reported to have been sequenced?,List,Technical,Protease gene and reverse transcriptase gene
37017009,10,What method was used for sequencing?,List,Technical,MiSeq V3 sequencing using Illumina
37017009,11,What type of samples were sequenced?,List,Technical,Whole blood samples
37017009,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
37017009,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No explicit mention of a clinical trial
37017009,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
37017009,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,PI and NNRTI drug classes
37017009,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Ritonavir-boosted lopinavir and efavirenz
37029656,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37029656,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37029656,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Not specified
37029656,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not specified
