PMID,QID,Question,Type,Category,Answer
40965168,7,From what years were the sequenced samples obtained?,List,Demographics,The evidence does not specify the years from which the sequenced samples were obtained.
40965168,8,Were samples cloned prior to sequencing?,Boolean,Technical,"Yes, the samples were cloned prior to sequencing."
40965168,9,Which HIV genes were reported to have been sequenced?,List,Technical,The HIV-1 gag and protease genes were reported to have been sequenced.
40965168,10,What method was used for sequencing?,List,Technical,PCR was used for sequencing.
40965168,11,What type of samples were sequenced?,List,Technical,Plasma samples were sequenced.
40965168,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No sequences were obtained from individuals with virological failure on a treatment regimen.
40965168,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"Yes, the patients in the study were in a clinical trial."
40965168,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,The paper does not report sequences from individuals who had previously received ARV drugs.
40965168,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The evidence does not specify which drug classes were received by individuals in the study prior to sample sequencing.
40965168,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The evidence does not specify which drugs were received by individuals in the study before sample sequencing. Feel free to ask if you need further clarification or additional questions answered!
40974886,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
40974886,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
40974886,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
40974886,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not provided.
40974886,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,241.
40974886,6,From which countries were the sequenced samples obtained?,List,Demographics,Not provided.
40974886,7,From what years were the sequenced samples obtained?,List,Demographics,March 1997 to March 2019.
40974886,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not provided.
40974886,9,Which HIV genes were reported to have been sequenced?,List,Technical,"Protease (PR), Reverse Transcriptase (RT), Integrase (IN)."
40974886,10,What method was used for sequencing?,List,Technical,Mix of sequencing methods (including Sanger and next-generation sequencing).
40974886,11,What type of samples were sequenced?,List,Technical,Whole blood samples.
40974886,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
40974886,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
40974886,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
40974886,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not provided.
40974886,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not provided. Feel free to ask if you need further clarifications or additional information!
41004608,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
41004608,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
41004608,3,Were sequences from the paper made publicly available?,Boolean,Data availability,The paper does not specify if the sequences were made publicly available.
41004608,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide GenBank accession numbers for sequenced HIV isolates.
41004608,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1182 individuals had samples obtained for HIV sequencing.
41004608,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from the United Kingdom.
41004608,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from the years 2015 to 2021.
41004608,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not indicate that samples were cloned prior to sequencing.
41004608,9,Which HIV genes were reported to have been sequenced?,List,Technical,"The sequenced genes include Env (specifically mutations Y61H and A539V), NC (mutation N8S), and the 3'PPT region."
41004608,10,What method was used for sequencing?,List,Technical,The method used for sequencing was a sequence capture method followed by assembly using Genomancer.
41004608,11,What type of samples were sequenced?,List,Technical,The type of samples sequenced were those from individuals with recently acquired HIV.
41004608,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"No, sequences were not obtained from individuals with virological failure on a treatment regimen."
41004608,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The paper does not mention if the patients were in a clinical trial.
41004608,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"No, the paper does not report sequences from individuals who had previously received ARV drugs."
41004608,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not provide information on which drug classes were received by individuals before sample sequencing.
41004608,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify which drugs were received by individuals in the study before sample sequencing.
41012586,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
41012586,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
41012586,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the sequences are not publicly available; they can be requested from the corresponding author."
41012586,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The GenBank accession numbers for sequenced HIV isolates are not provided in the paper.
41012586,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,A total of 249 individuals had samples obtained for HIV sequencing.
41012586,6,From which countries were the sequenced samples obtained?,List,Demographics,The countries from which the sequenced samples were obtained are not detailed in the paper.
41012586,7,From what years were the sequenced samples obtained?,List,Demographics,The years from which the sequenced samples were obtained are not specified in the paper.
41012586,8,Were samples cloned prior to sequencing?,Boolean,Technical,It is not specified whether samples were cloned prior to sequencing in the paper.
41012586,9,Which HIV genes were reported to have been sequenced?,List,Technical,The specific HIV genes that were sequenced are not detailed in the paper.
41012586,10,What method was used for sequencing?,List,Technical,The method used for sequencing is not outlined in the paper.
41012586,11,What type of samples were sequenced?,List,Technical,The type of samples that were sequenced is not specified in the paper.
41012586,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
41012586,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The paper does not indicate that the patients in the study were part of a clinical trial.
41012586,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
41012586,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The specific drug classes received before sample sequencing are not detailed in the paper.
41012586,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The specific drugs received by individuals before sample sequencing are not specified in the paper.
41023944,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
41023944,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
41023944,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
41023944,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not specified
41023944,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,28
41023944,6,From which countries were the sequenced samples obtained?,List,Demographics,Mozambique
41023944,7,From what years were the sequenced samples obtained?,List,Demographics,2023-2024
41023944,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not specified
41023944,9,Which HIV genes were reported to have been sequenced?,List,Technical,"Integrase, reverse transcriptase, protease"
41023944,10,What method was used for sequencing?,List,Technical,Sanger method
41023944,11,What type of samples were sequenced?,List,Technical,Plasma samples
41023944,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
41023944,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
41023944,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
41023944,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs, NNRTIs"
41023944,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not specified (associated with prior use of NNRTIs and NRTIs)
41029850,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
41029850,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
41029850,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Partially; sequences were submitted to GenBank but are not fully publicly available.
41029850,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,"The GenBank accession numbers are PQ893197, PQ893192, OQ985810, OR259747, and PQ893191."
41029850,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Samples were obtained from 203 individuals.
41029850,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Cameroon.
41029850,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from October 2022 to April 2023.
41029850,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, samples were not cloned prior to sequencing."
41029850,9,Which HIV genes were reported to have been sequenced?,List,Technical,The sequenced genes were HIV-1 protease and reverse-transcriptase genes.
41029850,10,What method was used for sequencing?,List,Technical,Sanger sequencing was used.
41029850,11,What type of samples were sequenced?,List,Technical,The sequenced samples were plasma samples from individuals with confirmed virological failure.
41029850,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
41029850,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients were not in a clinical trial."
41029850,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
41029850,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The drug classes received included NRTIs and INSTIs.
41029850,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The drugs received included Dolutegravir (DTG), Abacavir (ABC), and 3TC. If you have any further questions or need more assistance, feel free to ask!"
41056006,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
41056006,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
41056006,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Uncertain
41056006,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not provided
41056006,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,182
41056006,6,From which countries were the sequenced samples obtained?,List,Demographics,USA and Dominican Republic
41056006,7,From what years were the sequenced samples obtained?,List,Demographics,2019 to 2020
41056006,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not provided
41056006,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not provided
41056006,10,What method was used for sequencing?,List,Technical,Not explicitly provided
41056006,11,What type of samples were sequenced?,List,Technical,Not provided
41056006,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
41056006,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes
41056006,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
41056006,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not explicitly provided
41056006,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,F/TAF (and possibly others)
41057785,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
41057785,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
41057785,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
41057785,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not reported
41057785,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,235 individuals
41057785,6,From which countries were the sequenced samples obtained?,List,Demographics,Uganda
41057785,7,From what years were the sequenced samples obtained?,List,Demographics,2018 to 2023
41057785,8,Were samples cloned prior to sequencing?,Boolean,Technical,No
41057785,9,Which HIV genes were reported to have been sequenced?,List,Technical,"NNRTI genes (K103KN, G190AS, Y181CF/V/F), NRTI genes (M184V, T215FY, M41L), PI genes (M46I, V82VA, I54LV)"
41057785,10,What method was used for sequencing?,List,Technical,Not specified
41057785,11,What type of samples were sequenced?,List,Technical,Patient blood samples (HIV isolates)
41057785,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
41057785,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
41057785,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
41057785,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs, NNRTIs, PIs"
41057785,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"AZT (Zidovudine), TDF (Tenofovir), NNRTIs"
41088231,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
41088231,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
41088231,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
41088231,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,PV187006
41088231,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1
41088231,6,From which countries were the sequenced samples obtained?,List,Demographics,"China, Canada, Cyprus, Africa"
41088231,7,From what years were the sequenced samples obtained?,List,Demographics,2015 to 2018
41088231,8,Were samples cloned prior to sequencing?,Boolean,Technical,Yes
41088231,9,Which HIV genes were reported to have been sequenced?,List,Technical,pol and env genes
41088231,10,What method was used for sequencing?,List,Technical,Sanger sequencing
41088231,11,What type of samples were sequenced?,List,Technical,Plasma and whole-blood samples
41088231,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No
41088231,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
41088231,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
41088231,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Unknown (no specific classes mentioned)
41088231,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Unknown (no specific drugs mentioned)
41091504,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples. plaintext"
41091504,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data. plaintext"
41091504,3,Were sequences from the paper made publicly available?,Boolean,Data availability,The paper does not specify if sequences were made publicly available. plaintext
41091504,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide GenBank accession numbers for sequenced HIV isolates. plaintext
41091504,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"The paper indicates that 28 variants were studied, but does not specify the number of individuals from whom samples were obtained. plaintext"
41091504,6,From which countries were the sequenced samples obtained?,List,Demographics,The paper does not specify the countries from which the sequenced samples were obtained. plaintext
41091504,7,From what years were the sequenced samples obtained?,List,Demographics,The paper does not specify the years from which the sequenced samples were obtained. plaintext
41091504,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not mention whether samples were cloned prior to sequencing. plaintext
41091504,9,Which HIV genes were reported to have been sequenced?,List,Technical,The paper does not specify which HIV genes were reported to have been sequenced. plaintext
41091504,10,What method was used for sequencing?,List,Technical,"The paper uses molecular dynamics simulations as part of their methodology, but does not specify the sequencing method. plaintext"
41091504,11,What type of samples were sequenced?,List,Technical,The paper indicates that patient samples were sequenced. plaintext
41091504,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"The paper implies sequences were obtained from individuals with resistance mutations, which may include those with virological failure, but does not confirm it explicitly. plaintext"
41091504,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The paper does not specify whether the patients in the study were in a clinical trial. plaintext
41091504,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"The paper suggests that some individuals may have previously received ARV drugs, but does not confirm it explicitly. plaintext"
41091504,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify which drug classes were received by individuals before sample sequencing. plaintext
41091504,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify which drugs were received by individuals in the study before sample sequencing.
41093949,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
41093949,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
41093949,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, sequences from the paper were made publicly available."
41093949,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The GenBank accession numbers for sequenced HIV isolates are PQ735970-PQ735985.
41093949,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"A total of 18,205 sequences were obtained, implying a significant number of individuals were sampled, though an exact number of individuals is not specified."
41093949,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from China and the United States.
41093949,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from 1978 to 2023.
41093949,8,Were samples cloned prior to sequencing?,Boolean,Technical,"Yes, samples were cloned prior to sequencing."
41093949,9,Which HIV genes were reported to have been sequenced?,List,Technical,"The HIV genes sequenced include those associated with reverse transcriptase, specifically sites related to NRTIs."
41093949,10,What method was used for sequencing?,List,Technical,The method used for sequencing was Sanger sequencing.
41093949,11,What type of samples were sequenced?,List,Technical,The samples sequenced were infectious viral particles from HIV-1.
41093949,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"No, there is no explicit mention of sequences obtained from individuals with virological failure on a treatment regimen."
41093949,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the paper does not state that the patients were in a clinical trial."
41093949,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper implies that HIV sequences may have been obtained from individuals who had previously received ARV drugs."
41093949,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The drug class received by individuals in the study before sample sequencing includes reverse-transcriptase inhibitors (RTIs).
41093949,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Individuals in the study received zidovudine (AZT), lamivudine (3TC), tenofovir disoproxil fumarate (TDF), abacavir (ABC), emtricitabine (FTC), nevirapine (NVP), etravirine (ETR), and efavirenz (EFV) before sample sequencing."
41112839,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
41112839,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
41112839,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
41112839,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,PP280627 to PP280757.
41112839,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,237 individuals.
41112839,6,From which countries were the sequenced samples obtained?,List,Demographics,Senegal.
41112839,7,From what years were the sequenced samples obtained?,List,Demographics,2017-2018.
41112839,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
41112839,9,Which HIV genes were reported to have been sequenced?,List,Technical,Reverse transcriptase (RT) gene.
41112839,10,What method was used for sequencing?,List,Technical,Big Dye Terminator sequencing on ABI 3100 Avant sequencer.
41112839,11,What type of samples were sequenced?,List,Technical,Dried blood spots (DBS) and plasma samples.
41112839,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not explicitly stated.
41112839,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
41112839,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No.
41112839,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,None.
41112839,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,None.
41129268,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
41129268,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
41129268,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
41129268,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The specific GenBank accession numbers are not provided in the evidence.
41129268,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,333 individuals had samples obtained for HIV sequencing.
41129268,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Uganda.
41129268,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from the year 2021.
41129268,8,Were samples cloned prior to sequencing?,Boolean,Technical,The evidence does not specify whether samples were cloned prior to sequencing.
41129268,9,Which HIV genes were reported to have been sequenced?,List,Technical,The specific HIV genes sequenced are not detailed in the evidence.
41129268,10,What method was used for sequencing?,List,Technical,The method used for sequencing was Sanger sequencing technology.
41129268,11,What type of samples were sequenced?,List,Technical,The type of samples sequenced were viral load (VL) samples.
41129268,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, some sequences were obtained from individuals with virological failure on a treatment regimen."
41129268,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
41129268,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
41129268,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"The drug classes received included NRTIs, NNRTIs, PIs, and INSTIs."
41129268,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The drugs received included Dolutegravir (DTG), Lopinavir (LPV), Nevirapine (NVP), Efavirenz (EFV), Lamivudine (3TC), Abacavir (ABC), and Zidovudine (AZT)."
41130593,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes ### Question 2
41130593,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes ### Question 3
41130593,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes ### Question 4
41130593,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not provided in the evidence. ### Question 5
41130593,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,55 ### Question 6
41130593,6,From which countries were the sequenced samples obtained?,List,Demographics,South Africa (and potentially others as the evidence is limited). ### Question 7
41130593,7,From what years were the sequenced samples obtained?,List,Demographics,Not specified in the evidence. ### Question 8
41130593,8,Were samples cloned prior to sequencing?,Boolean,Technical,No ### Question 9
41130593,9,Which HIV genes were reported to have been sequenced?,List,Technical,"CA, protease (PR), reverse transcriptase (RT), and integrase. ### Question 10"
41130593,10,What method was used for sequencing?,List,Technical,Next-generation sequencing (MiSeq; Illumina). ### Question 11
41130593,11,What type of samples were sequenced?,List,Technical,Plasma samples. ### Question 12
41130593,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes ### Question 13
41130593,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes ### Question 14
41130593,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes ### Question 15
41130593,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTIs, NNRTIs, and INSTIs. ### Question 16"
41130593,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Emtricitabine and Tenofovir.
41140464,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
41140464,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
41140464,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
41140464,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
41140464,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not available
41140464,6,From which countries were the sequenced samples obtained?,List,Demographics,"Kenya, Uganda, Tanzania, Ethiopia"
41140464,7,From what years were the sequenced samples obtained?,List,Demographics,2015-2025
41140464,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available
41140464,9,Which HIV genes were reported to have been sequenced?,List,Technical,"PR, RT, IN"
41140464,10,What method was used for sequencing?,List,Technical,Not explicitly stated
41140464,11,What type of samples were sequenced?,List,Technical,Not explicitly stated
41140464,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
41140464,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes
41140464,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
41140464,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not explicitly stated
41140464,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Nevirapine (NVP), Efavirenz (EFV), Fosamprenavir/ritonavir (FPV/r), Nelfinavir (NFV), Indinavir (IDV/r) This concludes the data curation based on the provided evidence."
