PMID,QID,Question,Type,Category,Answer
41056006,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not explicitly stated
41056006,6,From which countries were the sequenced samples obtained?,List,Demographics,USA and Dominican Republic
41056006,7,From what years were the sequenced samples obtained?,List,Demographics,2019-2020
41056006,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available
41056006,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not explicitly stated
41056006,10,What method was used for sequencing?,List,Technical,Not explicitly stated
41056006,11,What type of samples were sequenced?,List,Technical,Not available
41056006,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
41056006,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes
41056006,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No
41056006,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Integrase inhibitor (LEN) and nucleoside reverse transcriptase inhibitors (F/TAF)
41056006,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Lenacapavir (LEN), emtricitabine, and tenofovir alafenamide (F/TAF)"
41057785,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
41057785,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
41057785,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
41057785,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
41057785,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not available
41057785,6,From which countries were the sequenced samples obtained?,List,Demographics,Uganda
41057785,7,From what years were the sequenced samples obtained?,List,Demographics,2018-2023
41057785,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available
41057785,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available
41057785,10,What method was used for sequencing?,List,Technical,Not available
41057785,11,What type of samples were sequenced?,List,Technical,Not available
41057785,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
41057785,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available
41057785,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
41057785,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTI
41057785,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"AZT, TDF"
41088231,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
41088231,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
41088231,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
41088231,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,PV187006
41088231,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1
41088231,6,From which countries were the sequenced samples obtained?,List,Demographics,China
41088231,7,From what years were the sequenced samples obtained?,List,Demographics,"2023, 2025"
41088231,8,Were samples cloned prior to sequencing?,Boolean,Technical,No
41088231,9,Which HIV genes were reported to have been sequenced?,List,Technical,Near full-length genome
41088231,10,What method was used for sequencing?,List,Technical,Sanger sequencing
41088231,11,What type of samples were sequenced?,List,Technical,Plasma and whole blood
41088231,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No
41088231,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
41088231,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No
41088231,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not reported
41088231,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not reported
41091504,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
41091504,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
41091504,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
41091504,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
41091504,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not available
41091504,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available
41091504,7,From what years were the sequenced samples obtained?,List,Demographics,Not available
41091504,8,Were samples cloned prior to sequencing?,Boolean,Technical,No
41091504,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 protease
41091504,10,What method was used for sequencing?,List,Technical,Not available
41091504,11,What type of samples were sequenced?,List,Technical,Patient samples
41091504,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
41091504,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
41091504,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
41091504,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Protease inhibitors
41091504,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Darunavir
41093949,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
41093949,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
41093949,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
41093949,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,PQ735970-PQ735985
41093949,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not specified
41093949,6,From which countries were the sequenced samples obtained?,List,Demographics,China and the United States
41093949,7,From what years were the sequenced samples obtained?,List,Demographics,1978-2023
41093949,8,Were samples cloned prior to sequencing?,Boolean,Technical,Yes
41093949,9,Which HIV genes were reported to have been sequenced?,List,Technical,Pol region
41093949,10,What method was used for sequencing?,List,Technical,Sanger sequencing
41093949,11,What type of samples were sequenced?,List,Technical,HIV-1 sequences
41093949,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not specified
41093949,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not specified
41093949,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Not specified
41093949,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Reverse-transcriptase inhibitors (RTIs)
41093949,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"zidovudine (AZT), lamivudine (3TC), tenofovir disoproxil fumarate (TDF), abacavir (ABC), emtricitabine (FTC), nevirapine (NVP), etravirine (ETR), and efavirenz (EFV)"
41112839,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
41112839,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
41112839,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
41112839,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,PP280627 to PP280757
41112839,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,237
41112839,6,From which countries were the sequenced samples obtained?,List,Demographics,Senegal
41112839,7,From what years were the sequenced samples obtained?,List,Demographics,2017-2018
41112839,8,Were samples cloned prior to sequencing?,Boolean,Technical,Unknown
41112839,9,Which HIV genes were reported to have been sequenced?,List,Technical,RT gene
41112839,10,What method was used for sequencing?,List,Technical,ANRS AC11 genotyping technique
41112839,11,What type of samples were sequenced?,List,Technical,Dried blood spots (DBS) and whole blood samples
41112839,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Unknown
41112839,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Unknown
41112839,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No
41112839,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Unknown
41112839,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Unknown
41129268,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
41129268,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
41129268,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Unknown
41129268,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Unknown
41129268,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,333
41129268,6,From which countries were the sequenced samples obtained?,List,Demographics,Uganda
41129268,7,From what years were the sequenced samples obtained?,List,Demographics,2021
41129268,8,Were samples cloned prior to sequencing?,Boolean,Technical,Unknown
41129268,9,Which HIV genes were reported to have been sequenced?,List,Technical,"Unknown, but likely genes associated with drug resistance"
41129268,10,What method was used for sequencing?,List,Technical,Sanger sequencing
41129268,11,What type of samples were sequenced?,List,Technical,Remnant viral load samples
41129268,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
41129268,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Unknown
41129268,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
41129268,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"DTG, LPV, and other classes"
41129268,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"DTG, LPV, ABC, AZT, TDF, and other drugs"
41130593,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
41130593,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
41130593,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
41130593,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
41130593,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,55
41130593,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available
41130593,7,From what years were the sequenced samples obtained?,List,Demographics,Not available
41130593,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available
41130593,9,Which HIV genes were reported to have been sequenced?,List,Technical,"CA, PR, RT, and integrase"
41130593,10,What method was used for sequencing?,List,Technical,Next-generation sequencing (MiSeq; Illumina)
41130593,11,What type of samples were sequenced?,List,Technical,Plasma samples
41130593,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
41130593,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes
41130593,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
41130593,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,F/TAF and F/TDF
41130593,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,F/TAF and F/TDF
41140464,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
41140464,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
41140464,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
41140464,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned
41140464,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"Not explicitly stated, but possibly 7724"
41140464,6,From which countries were the sequenced samples obtained?,List,Demographics,"Kenya, Uganda, Tanzania, and Ethiopia"
41140464,7,From what years were the sequenced samples obtained?,List,Demographics,2015-2025
41140464,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not mentioned
41140464,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 pol gene
41140464,10,What method was used for sequencing?,List,Technical,Not mentioned
41140464,11,What type of samples were sequenced?,List,Technical,Not mentioned
41140464,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
41140464,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes
41140464,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
41140464,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NNRTIs and NRTIs
41140464,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Nevirapine (NVP), efavirenz (EFV), FTC, and 3TC"
