PMID,QID,Question,Type,Category,Answer
40974886,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
40974886,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify which drug classes were received by individuals before sample sequencing.
40974886,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify which specific drugs were received by individuals before sample sequencing.
41004608,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
41004608,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
41004608,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
41004608,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not specified in the evidence
41004608,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1182 individuals
41004608,6,From which countries were the sequenced samples obtained?,List,Demographics,United Kingdom
41004608,7,From what years were the sequenced samples obtained?,List,Demographics,2015 to 2021
41004608,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not specified in the evidence
41004608,9,Which HIV genes were reported to have been sequenced?,List,Technical,Env and NC genes
41004608,10,What method was used for sequencing?,List,Technical,Sequence capture method and Genomancer
41004608,11,What type of samples were sequenced?,List,Technical,Samples from individuals with recently acquired HIV-1
41004608,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
41004608,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
41004608,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Not specified in the evidence
41004608,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not specified in the evidence
41004608,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not specified in the evidence
41012586,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
41012586,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
41012586,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the sequences were not made publicly available; they are available on request."
41012586,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide GenBank accession numbers for sequenced HIV isolates.
41012586,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Samples were obtained from 249 individuals for HIV sequencing.
41012586,6,From which countries were the sequenced samples obtained?,List,Demographics,The paper does not specify the countries from which the sequenced samples were obtained.
41012586,7,From what years were the sequenced samples obtained?,List,Demographics,The paper does not specify the years from which the sequenced samples were obtained.
41012586,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not indicate whether samples were cloned prior to sequencing.
41012586,9,Which HIV genes were reported to have been sequenced?,List,Technical,The paper does not specify which HIV genes were reported to have been sequenced.
41012586,10,What method was used for sequencing?,List,Technical,The paper does not specify the method used for sequencing.
41012586,11,What type of samples were sequenced?,List,Technical,Blood or plasma samples were sequenced.
41012586,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
41012586,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
41012586,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
41012586,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify the drug classes received prior to sample sequencing.
41012586,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not specify which drugs were received prior to sample sequencing.
41023944,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes. ### Question 2
41023944,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes. ### Question 3
41023944,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes. ### Question 4
41023944,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not specified in the passages. ### Question 5
41023944,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,28 individuals. ### Question 6
41023944,6,From which countries were the sequenced samples obtained?,List,Demographics,Mozambique. ### Question 7
41023944,7,From what years were the sequenced samples obtained?,List,Demographics,July 2022 to December 2024. ### Question 8
41023944,8,Were samples cloned prior to sequencing?,Boolean,Technical,Yes. ### Question 9
41023944,9,Which HIV genes were reported to have been sequenced?,List,Technical,"Integrase, reverse transcriptase, and protease regions. ### Question 10"
41023944,10,What method was used for sequencing?,List,Technical,Sanger method. ### Question 11
41023944,11,What type of samples were sequenced?,List,Technical,Plasma samples. ### Question 12
41023944,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes. ### Question 13
41023944,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No. ### Question 14
41023944,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes. ### Question 15
41023944,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTIs and NNRTIs. ### Question 16
41023944,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,M184V and K65R related drugs (NRTIs).
41029850,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
41029850,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
41029850,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
41029850,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,"PQ893197, PQ893192, OQ985810, OR259747, and PQ893191."
41029850,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,203 individuals had samples obtained for HIV sequencing.
41029850,6,From which countries were the sequenced samples obtained?,List,Demographics,Cameroon.
41029850,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from October 2022 to April 2023.
41029850,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not explicitly state whether samples were cloned prior to sequencing.
41029850,9,Which HIV genes were reported to have been sequenced?,List,Technical,Protease (PR) and reverse transcriptase (RT) genes.
41029850,10,What method was used for sequencing?,List,Technical,Sanger sequencing.
41029850,11,What type of samples were sequenced?,List,Technical,Samples were obtained from individuals on ART experiencing virological failure.
41029850,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
41029850,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
41029850,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
41029850,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI, and PI/r drug classes."
41029850,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The specific drugs mentioned include DTG, TDF, 3TC, and AZT."
41056006,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
41056006,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
41056006,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
41056006,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not provided.
41056006,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,182 individuals.
41056006,6,From which countries were the sequenced samples obtained?,List,Demographics,USA and Dominican Republic.
41056006,7,From what years were the sequenced samples obtained?,List,Demographics,2019 to 2020.
41056006,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not indicated.
41056006,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not specified.
41056006,10,What method was used for sequencing?,List,Technical,Not specified.
41056006,11,What type of samples were sequenced?,List,Technical,Patient blood samples (inferred).
41056006,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
41056006,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
41056006,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No.
41056006,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not specified.
41056006,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Lenacapavir (LEN) and emtricitabine/tenofovir alafenamide (F/TAF).
41057785,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
41057785,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
41057785,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
41057785,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not stated in the paper
41057785,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,235
41057785,6,From which countries were the sequenced samples obtained?,List,Demographics,Uganda
41057785,7,From what years were the sequenced samples obtained?,List,Demographics,2018 to 2023
41057785,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not stated in the paper
41057785,9,Which HIV genes were reported to have been sequenced?,List,Technical,"NRTIs, NNRTIs, PIs, INSTIs"
41057785,10,What method was used for sequencing?,List,Technical,Not stated in the paper
41057785,11,What type of samples were sequenced?,List,Technical,Patient samples
41057785,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
41057785,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
41057785,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
41057785,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"PIs, INSTIs, NRTIs, NNRTIs"
41057785,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"AZT, TDF"
41088231,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
41088231,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
41088231,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
41088231,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,PV187006.
41088231,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1 individual.
41088231,6,From which countries were the sequenced samples obtained?,List,Demographics,China.
41088231,7,From what years were the sequenced samples obtained?,List,Demographics,2023.
41088231,8,Were samples cloned prior to sequencing?,Boolean,Technical,Yes.
41088231,9,Which HIV genes were reported to have been sequenced?,List,Technical,vif and env genes.
41088231,10,What method was used for sequencing?,List,Technical,Sanger sequencing method.
41088231,11,What type of samples were sequenced?,List,Technical,Plasma and whole-blood samples.
41088231,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
41088231,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
41088231,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No.
41088231,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,None (no drug classes were received).
41088231,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,None (no drugs were received). Let me know if you need any further assistance!
41091504,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
41091504,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
41091504,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
41091504,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
41091504,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,28
41091504,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available
41091504,7,From what years were the sequenced samples obtained?,List,Demographics,Not available
41091504,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not mentioned
41091504,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 protease
41091504,10,What method was used for sequencing?,List,Technical,Not specified
41091504,11,What type of samples were sequenced?,List,Technical,Patient isolates
41091504,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Likely, but not explicitly stated"
41091504,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not mentioned
41091504,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
41091504,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not specified
41091504,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Darunavir (not comprehensive) These responses are formulated based on the available evidence and contextual implications found in the provided text.
41093949,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
41093949,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
41093949,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, sequences from the paper were made publicly available."
41093949,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The GenBank accession numbers for sequenced HIV isolates are PQ735970-PQ735985.
41093949,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"Samples were obtained from a total of 17,205 individuals."
41093949,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from the USA and China.
41093949,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from the years 1978 to 2023.
41093949,8,Were samples cloned prior to sequencing?,Boolean,Technical,"Yes, the samples were cloned prior to sequencing."
41093949,9,Which HIV genes were reported to have been sequenced?,List,Technical,The sequenced HIV genes include those associated with NRTIs and NNRTIs.
41093949,10,What method was used for sequencing?,List,Technical,Sanger sequencing was used for sequencing.
41093949,11,What type of samples were sequenced?,List,Technical,HIV samples derived from infectious clones and cell cultures were sequenced.
41093949,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not explicitly stated; further investigation needed for confirmation on virological failure.
41093949,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The paper does not report if the patients were in a clinical trial.
41093949,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper discusses sequences from individuals who had previously received ARV drugs."
41093949,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Drug classes received include NRTIs, specifically 3TC."
41093949,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The drugs received included AZT, 3TC, TDF, ABC, FTC, NVP, ETR, and EFV."
41112839,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
41112839,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
41112839,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences were made publicly available."
41112839,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The GenBank accession numbers are PP280627 to PP280757.
41112839,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Samples were obtained from 237 individuals for HIV sequencing.
41112839,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Senegal.
41112839,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from 2017 to 2018.
41112839,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, the samples were not cloned prior to sequencing."
41112839,9,Which HIV genes were reported to have been sequenced?,List,Technical,The HIV gene sequenced was the reverse transcriptase (RT) gene.
41112839,10,What method was used for sequencing?,List,Technical,The method used for sequencing was Big Dye Terminator v3.1 with ABI 3100 Avant sequencing.
41112839,11,What type of samples were sequenced?,List,Technical,The samples sequenced were dried blood spots (DBS) and venous blood.
41112839,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"No, the sequences were not obtained from individuals with virological failure on a treatment regimen."
41112839,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
41112839,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"No, the paper does not report HIV sequences from individuals who had previously received ARV drugs."
41112839,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"No drug classes were received, as individuals were ART-naive prior to sample sequencing."
41112839,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"No drugs were received, as individuals were ART-naive prior to sample sequencing."
41129268,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
41129268,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
41129268,3,Were sequences from the paper made publicly available?,Boolean,Data availability,The paper does not confirm whether the sequences were made publicly available.
41129268,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The paper does not provide GenBank accession numbers for sequenced HIV isolates.
41129268,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Samples were obtained from 648 individuals.
41129268,6,From which countries were the sequenced samples obtained?,List,Demographics,"The sequenced samples were obtained from Uganda, Nigeria, Tanzania, and Zambia."
41129268,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained in 2021.
41129268,8,Were samples cloned prior to sequencing?,Boolean,Technical,The paper does not indicate whether samples were cloned prior to sequencing.
41129268,9,Which HIV genes were reported to have been sequenced?,List,Technical,"The sequenced HIV genes include those related to NRTIs, NNRTIs, PIs, and INSTIs."
41129268,10,What method was used for sequencing?,List,Technical,The method used for sequencing was Sanger sequencing technology.
41129268,11,What type of samples were sequenced?,List,Technical,The type of samples sequenced were VL (viral load) samples from children aged ≤15 years.
41129268,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
41129268,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The paper does not specify that the patients were in a clinical trial.
41129268,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
41129268,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The drug classes received by individuals were DTG-based and lopinavir-based regimens.
41129268,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The drugs received by individuals included DTG, LPV, NVP, and EFV."
41130593,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
41130593,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
41130593,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, upon request."
41130593,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not provided.
41130593,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,4313 individuals.
41130593,6,From which countries were the sequenced samples obtained?,List,Demographics,Not provided.
41130593,7,From what years were the sequenced samples obtained?,List,Demographics,Not provided.
41130593,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not provided.
41130593,9,Which HIV genes were reported to have been sequenced?,List,Technical,"HIV-1 capsid (CA), protease (PR), reverse transcriptase (RT), and integrase genes."
41130593,10,What method was used for sequencing?,List,Technical,Next-generation sequencing (MiSeq; Illumina).
41130593,11,What type of samples were sequenced?,List,Technical,Plasma samples.
41130593,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
41130593,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
41130593,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Not provided.
41130593,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not specified.
41130593,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"LEN, F/TAF, and F/TDF."
41140464,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
41140464,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not report in vitro drug susceptibility data."
41140464,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, sequences from the paper were made publicly available."
41140464,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Specific GenBank accession numbers are not provided in the evidence.
41140464,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,A total of 7614 individuals had samples obtained for HIV sequencing.
41140464,6,From which countries were the sequenced samples obtained?,List,Demographics,"The sequenced samples were obtained from Kenya, Uganda, Tanzania, and Ethiopia."
41140464,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from 2015 to 2025.
41140464,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, the paper does not indicate that samples were cloned prior to sequencing."
41140464,9,Which HIV genes were reported to have been sequenced?,List,Technical,"The sequenced HIV genes included PR, RT, and IN."
41140464,10,What method was used for sequencing?,List,Technical,The specific method used for sequencing is not detailed in the evidence.
41140464,11,What type of samples were sequenced?,List,Technical,The samples sequenced were HIV-1 pol gene sequences from patient samples.
41140464,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, some sequences were likely obtained from individuals with virological failure on a treatment regimen."
41140464,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"Yes, patients in the study were likely involved in clinical trials."
41140464,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
41140464,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Individuals in the study received NNRTIs and NRTIs before sample sequencing.
41140464,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Individuals in the study received nevirapine (NVP), efavirenz (EFV), and emtricitabine (FTC) before sample sequencing. This set of structured responses should adequately fulfill the requirements of your study objectives."
