PMID,QID,Question,Type,Category,Answer
41012586,7,From what years were the sequenced samples obtained?,List,Demographics,2024.
41012586,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
41012586,9,Which HIV genes were reported to have been sequenced?,List,Technical,"The paper does not specify which HIV genes were reported to have been sequenced, but it is likely that the genes involved in drug resistance were sequenced."
41012586,10,What method was used for sequencing?,List,Technical,Genotypic resistance testing (GRT).
41012586,11,What type of samples were sequenced?,List,Technical,Viral load samples.
41012586,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
41012586,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
41012586,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
41012586,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,INSTI-based regimens.
41012586,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Raltegravir, elvitegravir, and dolutegravir."
41023944,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
41023944,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
41023944,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
41023944,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
41023944,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,28
41023944,6,From which countries were the sequenced samples obtained?,List,Demographics,Mozambique
41023944,7,From what years were the sequenced samples obtained?,List,Demographics,2023-2024
41023944,8,Were samples cloned prior to sequencing?,Boolean,Technical,No
41023944,9,Which HIV genes were reported to have been sequenced?,List,Technical,Integrase region
41023944,10,What method was used for sequencing?,List,Technical,Sanger method
41023944,11,What type of samples were sequenced?,List,Technical,Plasma samples
41023944,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
41023944,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
41023944,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
41023944,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTIs and/or NNRTIs
41023944,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,NRTIs and/or NNRTIs
41029850,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
41029850,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
41029850,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
41029850,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,"PQ893197, PQ893192, OQ985810, OR259747, and PQ893191."
41029850,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,203.
41029850,6,From which countries were the sequenced samples obtained?,List,Demographics,Cameroon.
41029850,7,From what years were the sequenced samples obtained?,List,Demographics,2022-2023.
41029850,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
41029850,9,Which HIV genes were reported to have been sequenced?,List,Technical,Protease and reverse transcriptase.
41029850,10,What method was used for sequencing?,List,Technical,Sanger sequencing.
41029850,11,What type of samples were sequenced?,List,Technical,Plasma samples.
41029850,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
41029850,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
41029850,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
41029850,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI, and PI/r."
41029850,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"TDF + 3TC + DTG, ABC + 3TC + DTG, AZT + 3TC + DTG, ATV/r, LPV/r, and DRV/r."
41056006,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
41056006,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
41056006,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the sequences from the paper were not made publicly available."
41056006,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
41056006,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,10.
41056006,6,From which countries were the sequenced samples obtained?,List,Demographics,The USA and the Dominican Republic.
41056006,7,From what years were the sequenced samples obtained?,List,Demographics,2019-2020.
41056006,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
41056006,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 capsid.
41056006,10,What method was used for sequencing?,List,Technical,GenoSure Gag-Pro and PhenoSense Gag-Pro assays.
41056006,11,What type of samples were sequenced?,List,Technical,Not available.
41056006,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
41056006,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
41056006,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
41056006,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Nucleoside reverse transcriptase inhibitors (NRTIs) and integrase strand transfer inhibitors (INSTIs).
41056006,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Lenacapavir (LEN), emtricitabine, tenofovir alafenamide (TAF), and bicegravir."
41057785,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
41057785,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"No, the paper does not explicitly report in vitro drug susceptibility data."
41057785,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
41057785,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
41057785,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not available.
41057785,6,From which countries were the sequenced samples obtained?,List,Demographics,Uganda.
41057785,7,From what years were the sequenced samples obtained?,List,Demographics,2018-2023.
41057785,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
41057785,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
41057785,10,What method was used for sequencing?,List,Technical,Not available.
41057785,11,What type of samples were sequenced?,List,Technical,Not available.
41057785,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
41057785,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
41057785,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
41057785,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NNRTIs, AZT(Zidovudine)-based."
41057785,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"NNRTIs, AZT(Zidovudine), NRTI + PI."
41088231,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
41088231,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
41088231,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
41088231,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,PV187006.
41088231,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,This information is not provided in the paper.
41088231,6,From which countries were the sequenced samples obtained?,List,Demographics,China.
41088231,7,From what years were the sequenced samples obtained?,List,Demographics,2023 and 2025.
41088231,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
41088231,9,Which HIV genes were reported to have been sequenced?,List,Technical,"gag, pol, and env."
41088231,10,What method was used for sequencing?,List,Technical,Sanger sequencing.
41088231,11,What type of samples were sequenced?,List,Technical,Plasma and whole blood.
41088231,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
41088231,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
41088231,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
41088231,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,This information is not provided in the paper.
41088231,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,BIC + FTC + TAF.
41091504,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
41091504,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
41091504,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
41091504,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
41091504,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,28.
41091504,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
41091504,7,From what years were the sequenced samples obtained?,List,Demographics,Not available.
41091504,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
41091504,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 protease.
41091504,10,What method was used for sequencing?,List,Technical,Not available.
41091504,11,What type of samples were sequenced?,List,Technical,Patient samples.
41091504,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
41091504,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
41091504,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No.
41091504,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
41091504,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
41093949,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"No, the paper does not explicitly report HIV sequences from patient samples in the current study."
41093949,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
41093949,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
41093949,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,PQ735970-PQ735985.
41093949,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"8654 (subtype B) and 10,551 (CRF01_AE)."
41093949,6,From which countries were the sequenced samples obtained?,List,Demographics,USA and China.
41093949,7,From what years were the sequenced samples obtained?,List,Demographics,1978-2023.
41093949,8,Were samples cloned prior to sequencing?,Boolean,Technical,"Yes, the samples were cloned prior to sequencing."
41093949,9,Which HIV genes were reported to have been sequenced?,List,Technical,Pol region.
41093949,10,What method was used for sequencing?,List,Technical,Sanger sequencing.
41093949,11,What type of samples were sequenced?,List,Technical,HIV-1 sequences.
41093949,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"No, there is no information on sequences obtained from individuals with virological failure on a treatment regimen."
41093949,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, there is no information on patients being in a clinical trial."
41093949,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"No, there is no information on HIV sequences from individuals who had previously received ARV drugs."
41093949,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,No information is available.
41093949,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,No information is available.
41112839,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
41112839,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
41112839,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
41112839,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,The GenBank accession numbers for the sequenced HIV isolates are PP280627 to PP280757.
41112839,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,237 individuals had samples obtained for HIV sequencing.
41112839,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Senegal.
41112839,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained in 2017 and 2018.
41112839,8,Were samples cloned prior to sequencing?,Boolean,Technical,"No, the samples were not cloned prior to sequencing."
41112839,9,Which HIV genes were reported to have been sequenced?,List,Technical,The HIV gene reported to have been sequenced is the RT gene.
41112839,10,What method was used for sequencing?,List,Technical,The method used for sequencing was Big Dye Terminator v3.1.
41112839,11,What type of samples were sequenced?,List,Technical,The type of samples sequenced were plasma and DBS.
41112839,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"No, no sequences were obtained from individuals with virological failure on a treatment regimen."
41112839,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"No, the patients in the study were not in a clinical trial."
41112839,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"No, the paper does not report HIV sequences from individuals who had previously received ARV drugs."
41112839,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,No drug classes were received by individuals in the study before sample sequencing.
41112839,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,No drugs were received by individuals in the study before sample sequencing.
41129268,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
41129268,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
41129268,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, there is no indication that sequences from the paper were made publicly available."
41129268,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,There is no information available about GenBank accession numbers for sequenced HIV isolates.
41129268,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,333 individuals had samples obtained for HIV sequencing.
41129268,6,From which countries were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained from Uganda.
41129268,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained in 2021.
41129268,8,Were samples cloned prior to sequencing?,Boolean,Technical,There is no information available about whether samples were cloned prior to sequencing.
41129268,9,Which HIV genes were reported to have been sequenced?,List,Technical,The HIV genes that were reported to have been sequenced were NRTI and NNRTI genes.
41129268,10,What method was used for sequencing?,List,Technical,Sanger sequencing was used for sequencing.
41129268,11,What type of samples were sequenced?,List,Technical,Viral load samples were sequenced.
41129268,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
41129268,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,There is no information available about whether the patients in the study were in a clinical trial.
41129268,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
41129268,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The drug classes that were received by individuals in the study before sample sequencing were DTG-based and lopinavir-based regimens.
41129268,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The drugs that were received by individuals in the study before sample sequencing were dolutegravir (DTG) and lopinavir.
41130593,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
41130593,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No
41130593,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes
41130593,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
41130593,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not available
41130593,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available
41130593,7,From what years were the sequenced samples obtained?,List,Demographics,Not available
41130593,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available
41130593,9,Which HIV genes were reported to have been sequenced?,List,Technical,CA gene
41130593,10,What method was used for sequencing?,List,Technical,Next-generation sequencing
41130593,11,What type of samples were sequenced?,List,Technical,Plasma samples
41130593,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not available
41130593,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes
41130593,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Not available
41130593,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not available
41130593,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"LEN, F/TAF, or F/TDF"
41140464,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
41140464,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
41140464,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, sequences from the paper were made publicly available."
41140464,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,"Unfortunately, the paper does not provide the GenBank accession numbers for the sequenced HIV isolates."
41140464,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"Unfortunately, the paper does not provide the number of individuals who had samples obtained for HIV sequencing."
41140464,6,From which countries were the sequenced samples obtained?,List,Demographics,"The sequenced samples were obtained from East African countries, including Kenya, Uganda, Tanzania, and Ethiopia."
41140464,7,From what years were the sequenced samples obtained?,List,Demographics,The sequenced samples were obtained between 2015 and 2025.
41140464,8,Were samples cloned prior to sequencing?,Boolean,Technical,"Unfortunately, the paper does not provide information on whether the samples were cloned prior to sequencing."
41140464,9,Which HIV genes were reported to have been sequenced?,List,Technical,The HIV-1 pol gene was reported to have been sequenced.
41140464,10,What method was used for sequencing?,List,Technical,"Unfortunately, the paper does not provide information on the sequencing method used."
41140464,11,What type of samples were sequenced?,List,Technical,The sequenced samples were patient samples.
41140464,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
41140464,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"Unfortunately, the paper does not provide information on whether the patients in the study were in a clinical trial."
41140464,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
41140464,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"The individuals in the study may have received NNRTIs, NRTIs, PIs, and INSTIs before sample sequencing."
41140464,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"The individuals in the study may have received nevirapine (NVP), efavirenz (EFV), FTC, 3TC, TDF, ABC, ZDV, D4T, DDI, ATV, DRV, FPV, IDV, LPV, NFV, SQV, TPV, BIC, CAB, DTG, EVG, and RAL before sample sequencing."
