PMID,QID,Question,Type,Category,Answer
36694270,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not explicitly stated.
36694270,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
36694270,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTIs.
36694270,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"3TC, TDF, EFV, LPV/r."
36706364,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
36706364,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
36706364,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper may be publicly available."
36706364,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
36706364,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,62 individuals had samples obtained for HIV sequencing.
36706364,6,From which countries were the sequenced samples obtained?,List,Demographics,South Africa.
36706364,7,From what years were the sequenced samples obtained?,List,Demographics,2019-2020.
36706364,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
36706364,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
36706364,10,What method was used for sequencing?,List,Technical,Not available.
36706364,11,What type of samples were sequenced?,List,Technical,Patient samples.
36706364,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
36706364,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
36706364,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
36706364,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NRTIs (tenofovir and XTC) and NNRTIs (efavirenz and nevirapine).
36706364,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Tenofovir, XTC, efavirenz, and nevirapine."
36738248,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
36738248,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
36738248,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
36738248,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
36738248,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,"21,297 (SHCS) and 607 (paired samples)."
36738248,6,From which countries were the sequenced samples obtained?,List,Demographics,Switzerland.
36738248,7,From what years were the sequenced samples obtained?,List,Demographics,2021 and possibly earlier years.
36738248,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
36738248,9,Which HIV genes were reported to have been sequenced?,List,Technical,*pol* genes and (near) whole genome sequences.
36738248,10,What method was used for sequencing?,List,Technical,Sanger sequencing (SS) and Next-Generation Sequencing (NGS).
36738248,11,What type of samples were sequenced?,List,Technical,Plasma samples.
36738248,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not available.
36738248,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
36738248,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
36738248,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"PI, NRTI, NNRTI, and INSTI."
36738248,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
36751650,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
36751650,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
36751650,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
36751650,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
36751650,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1653.
36751650,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
36751650,7,From what years were the sequenced samples obtained?,List,Demographics,2016-2020.
36751650,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
36751650,9,Which HIV genes were reported to have been sequenced?,List,Technical,Pol gene.
36751650,10,What method was used for sequencing?,List,Technical,Sanger sequencing.
36751650,11,What type of samples were sequenced?,List,Technical,Blood samples.
36751650,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
36751650,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
36751650,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No.
36751650,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
36751650,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
36779485,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
36779485,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
36779485,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"It is likely that the sequences were made publicly available, but this is not explicitly stated in the passage."
36779485,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
36779485,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1649.
36779485,6,From which countries were the sequenced samples obtained?,List,Demographics,South Africa.
36779485,7,From what years were the sequenced samples obtained?,List,Demographics,Not available.
36779485,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
36779485,9,Which HIV genes were reported to have been sequenced?,List,Technical,Pol.
36779485,10,What method was used for sequencing?,List,Technical,Not available.
36779485,11,What type of samples were sequenced?,List,Technical,Patient samples.
36779485,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
36779485,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
36779485,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
36779485,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NNRTI.
36779485,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Rilpivirine and other NNRTIs.
36795586,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
36795586,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
36795586,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
36795586,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
36795586,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,9419.
36795586,6,From which countries were the sequenced samples obtained?,List,Demographics,"Botswana, Eswatini, Lesotho, Malawi, Tanzania-Mbeya, Tanzania-Mwanza, and Uganda."
36795586,7,From what years were the sequenced samples obtained?,List,Demographics,2017-2020.
36795586,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
36795586,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
36795586,10,What method was used for sequencing?,List,Technical,Not available.
36795586,11,What type of samples were sequenced?,List,Technical,Not available.
36795586,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
36795586,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
36795586,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Not available.
36795586,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
36795586,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
36851704,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
36851704,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
36851704,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
36851704,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned.
36851704,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,206.
36851704,6,From which countries were the sequenced samples obtained?,List,Demographics,Uruguay.
36851704,7,From what years were the sequenced samples obtained?,List,Demographics,2018-2019.
36851704,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not mentioned.
36851704,9,Which HIV genes were reported to have been sequenced?,List,Technical,"Protease, reverse transcriptase, and integrase."
36851704,10,What method was used for sequencing?,List,Technical,Sanger sequencing.
36851704,11,What type of samples were sequenced?,List,Technical,Plasma.
36851704,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not mentioned.
36851704,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
36851704,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
36851704,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NNRTI, DTG, and PI/r."
36851704,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Efavirenz, nevirapine, atazanavir/ritonavir, lopinavir/ritonavir, dolutegravir, bictegravir, cabotegravir, tenofovir disoproxil fumarate, emtricitabine, lamivudine, raltegravir, rilpivirine, and zidovudine."
36851760,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
36851760,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
36851760,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
36851760,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,OQ435656-OQ435729.
36851760,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,75.
36851760,6,From which countries were the sequenced samples obtained?,List,Demographics,Mali and Benin.
36851760,7,From what years were the sequenced samples obtained?,List,Demographics,2015-2016 and 2018-2020.
36851760,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
36851760,9,Which HIV genes were reported to have been sequenced?,List,Technical,Integrase gene.
36851760,10,What method was used for sequencing?,List,Technical,Sanger method.
36851760,11,What type of samples were sequenced?,List,Technical,Dried blood spots (DBSs).
36851760,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
36851760,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
36851760,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
36851760,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,NNRTI-based regimens.
36851760,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,NNRTIs.
36920025,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
36920025,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
36920025,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, sequences from the paper were made publicly available."
36920025,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,"The GenBank accession numbers for sequenced HIV isolates are not explicitly stated in the paper, but the sequencing data is available at NCBI BioProject under the ID PRJNA853351."
36920025,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,The paper does not provide information on the number of individuals who had samples obtained for HIV sequencing.
36920025,6,From which countries were the sequenced samples obtained?,List,Demographics,The paper does not provide information on the countries from which the sequenced samples were obtained.
36920025,7,From what years were the sequenced samples obtained?,List,Demographics,The paper does not provide information on the years from which the sequenced samples were obtained.
36920025,8,Were samples cloned prior to sequencing?,Boolean,Technical,"Yes, samples were cloned prior to sequencing."
36920025,9,Which HIV genes were reported to have been sequenced?,List,Technical,The HIV-1 PR gene was reported to have been sequenced.
36920025,10,What method was used for sequencing?,List,Technical,The Illumina sequencing platform was used for sequencing.
36920025,11,What type of samples were sequenced?,List,Technical,Plasma samples were sequenced.
36920025,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,The paper does not provide information on whether the sequences were obtained from individuals with virological failure on a treatment regimen.
36920025,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,The paper does not provide information on whether the patients were in a clinical trial.
36920025,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,The paper does not provide information on whether the individuals had previously received ARV drugs.
36920025,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not provide information on the drug classes received by the individuals before sample sequencing.
36920025,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The paper does not provide information on the specific drugs received by the individuals before sample sequencing.
36931676,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
36931676,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
36931676,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
36931676,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
36931676,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not available.
36931676,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
36931676,7,From what years were the sequenced samples obtained?,List,Demographics,Not available.
36931676,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not available.
36931676,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
36931676,10,What method was used for sequencing?,List,Technical,Not available.
36931676,11,What type of samples were sequenced?,List,Technical,"Blood plasma/serum/liquor samples, peripheral blood mononuclear cells, HIV isolates, CSF, and CSF cells."
36931676,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
36931676,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not available.
36931676,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
36931676,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
36931676,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
36961945,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
36961945,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
36961945,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, the paper does not explicitly mention that sequences from the paper were made publicly available."
36961945,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
36961945,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,190.
36961945,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
36961945,7,From what years were the sequenced samples obtained?,List,Demographics,2005-2020.
36961945,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
36961945,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV RT and HIV partial pol.
36961945,10,What method was used for sequencing?,List,Technical,"Next-generation sequencing (NGS) and the ""deepTypeHIV"" assay."
36961945,11,What type of samples were sequenced?,List,Technical,Archived proviral DNA from peripheral blood mononuclear cells (PBMC).
36961945,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
36961945,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
36961945,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
36961945,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, NNRTI, and PI."
36961945,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"M184V, M41L, K103N/S, E138A/G, L90M, M46I/L, V82A/T."
36967989,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"The paper reports HIV sequences from a database, but it does not explicitly state that the sequences were obtained from patient samples."
36967989,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
36967989,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
36967989,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,There is no information available to answer this question.
36967989,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,There is no information available to answer this question.
36967989,6,From which countries were the sequenced samples obtained?,List,Demographics,There is no information available to answer this question.
36967989,7,From what years were the sequenced samples obtained?,List,Demographics,There is no information available to answer this question.
36967989,8,Were samples cloned prior to sequencing?,Boolean,Technical,There is no information available to answer this question.
36967989,9,Which HIV genes were reported to have been sequenced?,List,Technical,The HIV protease gene was reported to have been sequenced.
36967989,10,What method was used for sequencing?,List,Technical,There is no information available to answer this question.
36967989,11,What type of samples were sequenced?,List,Technical,HIV isolates were sequenced.
36967989,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,There is no information available to answer this question.
36967989,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,There is no information available to answer this question.
36967989,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
36967989,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Protease inhibitors (PIs) were received by individuals in the study before sample sequencing.
36967989,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Atazanavir (ATV), darunavir (DRV), fosemprenavir (FPV), indinavir (IDV), lopinavir (LPV), nelfinavir (NFV), saquinavir (SQV), and tipranavir (TPV) were received by individuals in the study before sample sequencing."
36982978,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
36982978,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
36982978,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
36982978,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
36982978,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,Not available.
36982978,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
36982978,7,From what years were the sequenced samples obtained?,List,Demographics,Not available.
36982978,8,Were samples cloned prior to sequencing?,Boolean,Technical,"Yes, the samples were cloned prior to sequencing."
36982978,9,Which HIV genes were reported to have been sequenced?,List,Technical,"The HIV genes that were reported to have been sequenced include env, gag, pol, and gag-pol."
36982978,10,What method was used for sequencing?,List,Technical,The sequencing method used was site-directed mutagenesis.
36982978,11,What type of samples were sequenced?,List,Technical,The type of samples sequenced were molecular clones.
36982978,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,"Yes, sequences were obtained from individuals with virological failure on a treatment regimen."
36982978,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,"Yes, the patients in the study were in a clinical trial."
36982978,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,"Yes, the paper reports HIV sequences from individuals who had previously received ARV drugs."
36982978,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,The drug class received by individuals in the study before sample sequencing was integrase strand transfer inhibitors (INSTIs).
36982978,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,The drug received by individuals in the study before sample sequencing was raltegravir (RAL).
37017009,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37017009,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37017009,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No
37017009,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available
37017009,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,899
37017009,6,From which countries were the sequenced samples obtained?,List,Demographics,South Africa
37017009,7,From what years were the sequenced samples obtained?,List,Demographics,2017-2019
37017009,8,Were samples cloned prior to sequencing?,Boolean,Technical,No
37017009,9,Which HIV genes were reported to have been sequenced?,List,Technical,*pol* gene (protease and reverse transcriptase genes)
37017009,10,What method was used for sequencing?,List,Technical,Next-generation sequencing
37017009,11,What type of samples were sequenced?,List,Technical,Whole blood
37017009,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes
37017009,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No
37017009,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes
37017009,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"PI-based regimens, NNRTI-based regimens, and NRTI-only-based regimens"
37017009,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Ritonavir-boosted atazanavir, ritonavir-boosted darunavir, ritonavir-boosted lopinavir, efavirenz, nevirapine, lamivudine, abacavir, tenofovir disoproxil fumarate, and others."
37029656,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes
37029656,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes
37029656,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No (not explicitly mentioned)
37029656,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned
37029656,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,1223
37029656,6,From which countries were the sequenced samples obtained?,List,Demographics,Italy
37029656,7,From what years were the sequenced samples obtained?,List,Demographics,2009-2019
37029656,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not mentioned
37029656,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not mentioned
37029656,10,What method was used for sequencing?,List,Technical,Sanger sequencing
37029656,11,What type of samples were sequenced?,List,Technical,Blood samples
37029656,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Not mentioned
37029656,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Not mentioned
37029656,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No
37029656,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Not mentioned
37029656,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not mentioned
37039023,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37039023,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
37039023,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
37039023,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37039023,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,86.
37039023,6,From which countries were the sequenced samples obtained?,List,Demographics,Brazil.
37039023,7,From what years were the sequenced samples obtained?,List,Demographics,2016-2018 (RJ) and 2017 (RS).
37039023,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37039023,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV-1 genes.
37039023,10,What method was used for sequencing?,List,Technical,Next-generation sequencing (NGS).
37039023,11,What type of samples were sequenced?,List,Technical,Peripheral blood cells.
37039023,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
37039023,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37039023,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37039023,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"Nucleoside reverse transcriptase inhibitors (NRTIs), non-nucleoside reverse transcriptase inhibitors (NNRTIs), and protease inhibitors (PIs)."
37039023,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,"Tenofovir disoproxil fumarate (TDF), lamivudine (3TC), and efavirenz (EFV)."
37042390,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37042390,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37042390,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"No, it is not explicitly stated that the sequences were made publicly available."
37042390,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not mentioned.
37042390,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,40 (for IN gene) and 38 (for PR and RT genes).
37042390,6,From which countries were the sequenced samples obtained?,List,Demographics,India.
37042390,7,From what years were the sequenced samples obtained?,List,Demographics,2016-2019.
37042390,8,Were samples cloned prior to sequencing?,Boolean,Technical,Not mentioned.
37042390,9,Which HIV genes were reported to have been sequenced?,List,Technical,"IN, PR, and RT."
37042390,10,What method was used for sequencing?,List,Technical,Applied Biosystem 3730xl DNA Analyzer.
37042390,11,What type of samples were sequenced?,List,Technical,Blood.
37042390,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37042390,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37042390,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37042390,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,ARV drugs.
37042390,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not mentioned.
37052343,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37052343,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,No.
37052343,3,Were sequences from the paper made publicly available?,Boolean,Data availability,No.
37052343,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37052343,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,4310.
37052343,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
37052343,7,From what years were the sequenced samples obtained?,List,Demographics,2014-2020.
37052343,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37052343,9,Which HIV genes were reported to have been sequenced?,List,Technical,Not available.
37052343,10,What method was used for sequencing?,List,Technical,Not available.
37052343,11,What type of samples were sequenced?,List,Technical,Plasma.
37052343,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
37052343,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37052343,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No.
37052343,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,"NRTI, PI, NNRTI, and INSTI."
37052343,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Not available.
37071019,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,"Yes, the paper reports HIV sequences from patient samples."
37071019,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,"Yes, the paper reports in vitro drug susceptibility data."
37071019,3,Were sequences from the paper made publicly available?,Boolean,Data availability,"Yes, the sequences from the paper were made publicly available."
37071019,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,Not available.
37071019,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,15
37071019,6,From which countries were the sequenced samples obtained?,List,Demographics,Not available.
37071019,7,From what years were the sequenced samples obtained?,List,Demographics,Not available.
37071019,8,Were samples cloned prior to sequencing?,Boolean,Technical,Yes.
37071019,9,Which HIV genes were reported to have been sequenced?,List,Technical,HIV integrase gene.
37071019,10,What method was used for sequencing?,List,Technical,Sanger sequencing.
37071019,11,What type of samples were sequenced?,List,Technical,Plasmid DNA.
37071019,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,Yes.
37071019,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,Yes.
37071019,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,Yes.
37071019,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,Integrase inhibitors.
37071019,16,Which drugs were received by individuals in the study before sample sequencing?,List,Treatment,Dolutegravir.
37085698,1,Does the paper report HIV sequences from patient samples?,Boolean,Data availability,Yes.
37085698,2,Does the paper report in vitro drug susceptibility data?,Boolean,Data availability,Yes.
37085698,3,Were sequences from the paper made publicly available?,Boolean,Data availability,Yes.
37085698,4,What were the GenBank accession numbers for sequenced HIV isolates?,List,Data availability,MW560010 to MW560058.
37085698,5,How many individuals had samples obtained for HIV sequencing?,Number,Data availability,49.
37085698,6,From which countries were the sequenced samples obtained?,List,Demographics,Ethiopia.
37085698,7,From what years were the sequenced samples obtained?,List,Demographics,2018.
37085698,8,Were samples cloned prior to sequencing?,Boolean,Technical,No.
37085698,9,Which HIV genes were reported to have been sequenced?,List,Technical,IN region of the HIV-1 genome.
37085698,10,What method was used for sequencing?,List,Technical,Sanger DNA sequencing.
37085698,11,What type of samples were sequenced?,List,Technical,Plasma samples.
37085698,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Boolean,Treatment,No.
37085698,13,Were the patients in the study in a clinical trial?,Boolean,Treatment,No.
37085698,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Boolean,Treatment,No.
37085698,15,Which drug classes were received by individuals in the study before sample sequencing?,List,Treatment,None.
