PMID,QID,Question,Answer
41023944,7,From what years were the sequenced samples obtained?,
41023944,8,Were samples cloned prior to sequencing?,
41023944,9,Which HIV genes were reported to have been sequenced?,
41023944,10,What method was used for sequencing?,
41023944,11,What type of samples were sequenced?,
41023944,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,
41023944,13,Were the patients in the study in a clinical trial?,
41023944,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
41023944,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI


Question: 18

Evidence: NRTI (Nucleoside Reverse Transcriptase Inhibitor), including Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV); NNRTI (Non-Nucleosid Reverse Transcriptase Inhibitor), including Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR); PI (Protease Inhibitor), including Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV); INSTI (Integrase Inhibitor), including Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN); CAI (Capsid Inhibitor), including GS-CA1, Lenacapavir (GS-6207)

Rationale: The question asks for the specific drugs received by individuals in the study before sample sequencing. The provided text lists the different drug classes and their corresponding drugs. Since the study involves individuals with virological failure on DTG-based ART, it is likely that they were treated with DTG, which is an INSTI drug. Additionally, the study mentions that some individuals were resistant to NRTIs and NNRTIs, indicating that they may have been treated with drugs from these classes as well.

Answer: Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN), GS-CA1, Lenacapavir (GS-6207)


Question: 19

Evidence: Not reported

Rationale: The question asks if the sequences from the paper were made publicly available. The provided text does not mention anything about the sequences being made publicly available.

Answer: Not reported


Question: 8

Evidence: Sequencing of the HIV integrase region was performed using the Sanger method at INQABA Biotechnical Industries, South Africa.

Rationale: The question asks about the method used for sequencing. The provided text mentions that the Sanger method was used for sequencing the HIV integrase region.

Answer: Sanger sequencing


Question: 3

Evidence: Not reported

Rationale: The question asks for the GenBank accession numbers for sequenced HIV isolates. The provided text does not mention anything about GenBank accession numbers.

Answer: Not reported


Question: 5

Evidence: Sequencing of the HIV integrase region was performed using the Sanger method at INQABA Biotechnical Industries, South Africa.

Rationale: The question asks which HIV genes were reported to have been sequenced. The provided text mentions that the HIV integrase region was sequenced.

Answer: Integrase, IN


Question: 6

Evidence: This is a retrospective observational study conducted across five centers of the DREAM program in Mozambique, including two centers in Maputo City, one in Maputo Province, and two in Sofala Province.

Rationale: The question asks from which countries the sequenced samples were obtained. The provided text mentions that the study was conducted in Mozambique.

Answer: Mozambique


Question: 11

Evidence: Plasma samples from participants with confirmed virological failure were collected and sent to the Zimpeto DREAM laboratory, where viral RNA was extracted and amplified using an in-house reverse transcription and nested PCR method.

Rationale: The question asks what type of samples were sequenced. The provided text mentions that plasma samples were used for sequencing.

Answer: Plasma


Question: 7

Evidence: In the considered period, 28 individuals on DTG-based ART who underwent resistance testing following confirmed virological failure (HIV RNA  \(\geq 1000\)  copies/mL) after six months of enhanced adherence support were included in the analysis. These represent all individuals for whom genotypic resistance test results were available, although additional eligible individuals did not receive testing due to logistical constraints. Among them, 13  \((46.4\%)\)  had evidence of resistance to DTG, while 15  \((53.6\%)\)  remained susceptible. The study was conducted between July 2022 and December 2024.

Rationale: The question asks from what years the sequenced samples were obtained. The provided text mentions that the study was conducted between July 2022 and December 2024.

Answer: 2022-2024


Question: 16

Evidence: We included HIV-positive individuals on dolutegravir (DTG)-based antiretroviral therapy (ART) who experienced virological failure, defined as HIV RNA  \(>1000\)  copies/mL, between June 1, 2023, and December 31, 2024.

Rationale: The question asks if the paper reports HIV sequences from individuals who had previously received ARV drugs. The provided text mentions that the individuals in the study were on DTG-based ART and experienced virological failure, indicating that they had previously received ARV drugs.

Answer: Yes


Question: 9

Evidence: Not reported

Rationale: The question asks if the samples were cloned prior to sequencing. The provided text does not mention anything about cloning.

Answer: No


Question: 14

Evidence: Not reported

Rationale: The question asks if the patients in the study were in a clinical trial. The provided text does not mention anything about a clinical trial.

Answer: No


Question: 12

Evidence: We included HIV-positive individuals on dolutegravir (DTG)-based antiretroviral therapy (ART) who experienced virological failure, defined as HIV RNA  \(>1000\)  copies/mL, between June 1, 2023, and December 31, 2024.

Rationale: The question asks if any sequences were obtained from individuals with virological failure on a treatment regimen. The provided text mentions that the individuals in the study experienced virological failure on DTG-based ART.

Answer: Yes


Question: 1

Evidence: We included HIV-positive individuals on dolutegravir (DTG)-based antiretroviral therapy (ART) who experienced virological failure, defined as HIV RNA  \(>1000\)  copies/mL, between June 1, 2023, and December 31, 2024.

Rationale: The question asks if the paper reports HIV sequences from patient samples. The provided text mentions that the study included HIV-positive individuals.

Answer: Yes


Question: 2

Evidence: Not reported

Rationale: The question asks if the paper reports in vitro drug susceptibility data. The provided text does not mention anything about in vitro drug susceptibility data.

Answer: No


Question: 15

Evidence: In the considered period, 28 individuals on DTG-based ART who underwent resistance testing following confirmed virological failure (HIV RNA  \(\geq 1000\)  copies/mL) after six months of enhanced adherence support were included in the analysis.

Rationale: The question asks how many individuals had samples obtained for HIV sequencing. The provided text mentions that 28 individuals underwent resistance testing.

Answer: 28"
41023944,16,Which drugs were received by individuals in the study before sample sequencing?,
41029850,1,Does the paper report HIV sequences from patient samples?,
41029850,2,Does the paper report in vitro drug susceptibility data?,No
41029850,3,Were sequences from the paper made publicly available?,Yes
41029850,4,What were the GenBank accession numbers for sequenced HIV isolates?,
41029850,5,How many individuals had samples obtained for HIV sequencing?,
41029850,6,From which countries were the sequenced samples obtained?,Cameroon
41029850,7,From what years were the sequenced samples obtained?,2022-2023
41029850,8,Were samples cloned prior to sequencing?,No
41029850,9,Which HIV genes were reported to have been sequenced?,
41029850,10,What method was used for sequencing?,Sanger sequencing
41029850,11,What type of samples were sequenced?,
41029850,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41029850,13,Were the patients in the study in a clinical trial?,
41029850,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
41029850,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
41029850,16,Which drugs were received by individuals in the study before sample sequencing?,
41056006,1,Does the paper report HIV sequences from patient samples?,
41056006,2,Does the paper report in vitro drug susceptibility data?,Yes
41056006,3,Were sequences from the paper made publicly available?,Not reported
41056006,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
41056006,5,How many individuals had samples obtained for HIV sequencing?,
41056006,6,From which countries were the sequenced samples obtained?,"USA, Dominican Republic"
41056006,7,From what years were the sequenced samples obtained?,2019-2020
41056006,8,Were samples cloned prior to sequencing?,
41056006,9,Which HIV genes were reported to have been sequenced?,
41056006,10,What method was used for sequencing?,
41056006,11,What type of samples were sequenced?,
41056006,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41056006,13,Were the patients in the study in a clinical trial?,
41056006,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
41056006,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, INSTI, CAI"
41056006,16,Which drugs were received by individuals in the study before sample sequencing?,
41057785,1,Does the paper report HIV sequences from patient samples?,Yes
41057785,2,Does the paper report in vitro drug susceptibility data?,No
41057785,3,Were sequences from the paper made publicly available?,Not reported
41057785,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
41057785,5,How many individuals had samples obtained for HIV sequencing?,
41057785,6,From which countries were the sequenced samples obtained?,Uganda
41057785,7,From what years were the sequenced samples obtained?,2018-2023
41057785,8,Were samples cloned prior to sequencing?,No
41057785,9,Which HIV genes were reported to have been sequenced?,Not Found
41057785,10,What method was used for sequencing?,Unknown
41057785,11,What type of samples were sequenced?,Unknown
41057785,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41057785,13,Were the patients in the study in a clinical trial?,No
41057785,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41057785,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
41057785,16,Which drugs were received by individuals in the study before sample sequencing?,"Abacavir (ABC), Zidovudine'(AZT), Nevirapine (NVP), Efavirenz (EFV), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG)"
41088231,1,Does the paper report HIV sequences from patient samples?,Yes
41088231,2,Does the paper report in vitro drug susceptibility data?,No
41088231,3,Were sequences from the paper made publicly available?,Yes
41088231,4,What were the GenBank accession numbers for sequenced HIV isolates?,PV187006
41088231,5,How many individuals had samples obtained for HIV sequencing?,1
41088231,6,From which countries were the sequenced samples obtained?,China
41088231,7,From what years were the sequenced samples obtained?,2023
41088231,8,Were samples cloned prior to sequencing?,No
41088231,9,Which HIV genes were reported to have been sequenced?,Near full length genome
41088231,10,What method was used for sequencing?,Sanger sequencing
41088231,11,What type of samples were sequenced?,Plasma
41088231,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
41088231,13,Were the patients in the study in a clinical trial?,No
41088231,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
41088231,15,Which drug classes were received by individuals in the study before sample sequencing?,"INSTI, NRTI"
41088231,16,Which drugs were received by individuals in the study before sample sequencing?,"Bictegravir (BIC), Emtricitabine (FTC), Tenofovir alafenamide (TAF)"
41091504,1,Does the paper report HIV sequences from patient samples?,
41091504,2,Does the paper report in vitro drug susceptibility data?,
41091504,3,Were sequences from the paper made publicly available?,
41091504,4,What were the GenBank accession numbers for sequenced HIV isolates?,
41091504,5,How many individuals had samples obtained for HIV sequencing?,
41091504,6,From which countries were the sequenced samples obtained?,
41091504,7,From what years were the sequenced samples obtained?,
41091504,8,Were samples cloned prior to sequencing?,Sanger sequencing
41091504,9,Which HIV genes were reported to have been sequenced?,
41091504,10,What method was used for sequencing?,
41091504,11,What type of samples were sequenced?,
41091504,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,
41091504,13,Were the patients in the study in a clinical trial?,
41091504,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
41091504,15,Which drug classes were received by individuals in the study before sample sequencing?,
41091504,16,Which drugs were received by individuals in the study before sample sequencing?,
41093949,1,Does the paper report HIV sequences from patient samples?,Yes
41093949,2,Does the paper report in vitro drug susceptibility data?,Yes
41093949,3,Were sequences from the paper made publicly available?,Yes
41093949,4,What were the GenBank accession numbers for sequenced HIV isolates?,PQ735970-PQ735985
41093949,5,How many individuals had samples obtained for HIV sequencing?,Not Found
41093949,6,From which countries were the sequenced samples obtained?,"China, United States"
41093949,7,From what years were the sequenced samples obtained?,1978-2023
41093949,8,Were samples cloned prior to sequencing?,No
41093949,9,Which HIV genes were reported to have been sequenced?,"Reverse transcriptase, RT; Protease, PR"
41093949,10,What method was used for sequencing?,Unknown
41093949,11,What type of samples were sequenced?,Unknown
41093949,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
41093949,13,Were the patients in the study in a clinical trial?,No
41093949,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41093949,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI"
41093949,16,Which drugs were received by individuals in the study before sample sequencing?,"AZT, 3TC, TDF, FNC, ABC, FTC, NVP, ETR, EFV"
41112839,1,Does the paper report HIV sequences from patient samples?,Yes
41112839,2,Does the paper report in vitro drug susceptibility data?,No
41112839,3,Were sequences from the paper made publicly available?,Yes
41112839,4,What were the GenBank accession numbers for sequenced HIV isolates?,PP280627 to PP280757
41112839,5,How many individuals had samples obtained for HIV sequencing?,237
41112839,6,From which countries were the sequenced samples obtained?,Senegal
41112839,7,From what years were the sequenced samples obtained?,2017-2018
41112839,8,Were samples cloned prior to sequencing?,No
41112839,9,Which HIV genes were reported to have been sequenced?,"Reverse transcriptase, RT"
41112839,10,What method was used for sequencing?,Sanger sequencing
41112839,11,What type of samples were sequenced?,DBS; Whole Blood
41112839,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
41112839,13,Were the patients in the study in a clinical trial?,No
41112839,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
41112839,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI"
41112839,16,Which drugs were received by individuals in the study before sample sequencing?,"Lamivudine (3TC), Tenofovir (TFV), Nevirapine (NVP), Efavirenz (EFV)"
41129268,1,Does the paper report HIV sequences from patient samples?,
41129268,2,Does the paper report in vitro drug susceptibility data?,No
41129268,3,Were sequences from the paper made publicly available?,Not reported
41129268,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
41129268,5,How many individuals had samples obtained for HIV sequencing?,
41129268,6,From which countries were the sequenced samples obtained?,Uganda
41129268,7,From what years were the sequenced samples obtained?,
41129268,8,Were samples cloned prior to sequencing?,No
41129268,9,Which HIV genes were reported to have been sequenced?,
41129268,10,What method was used for sequencing?,
41129268,11,What type of samples were sequenced?,
41129268,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41129268,13,Were the patients in the study in a clinical trial?,
41129268,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41129268,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
41129268,16,Which drugs were received by individuals in the study before sample sequencing?,
41130593,1,Does the paper report HIV sequences from patient samples?,
41130593,2,Does the paper report in vitro drug susceptibility data?,
41130593,3,Were sequences from the paper made publicly available?,
41130593,4,What were the GenBank accession numbers for sequenced HIV isolates?,
41130593,5,How many individuals had samples obtained for HIV sequencing?,
41130593,6,From which countries were the sequenced samples obtained?,
41130593,7,From what years were the sequenced samples obtained?,
41130593,8,Were samples cloned prior to sequencing?,
41130593,9,Which HIV genes were reported to have been sequenced?,
41130593,10,What method was used for sequencing?,
41130593,11,What type of samples were sequenced?,
41130593,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,
41130593,13,Were the patients in the study in a clinical trial?,
41130593,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
41130593,15,Which drug classes were received by individuals in the study before sample sequencing?,
41130593,16,Which drugs were received by individuals in the study before sample sequencing?,
41140464,1,Does the paper report HIV sequences from patient samples?,Yes
41140464,2,Does the paper report in vitro drug susceptibility data?,No
41140464,3,Were sequences from the paper made publicly available?,Not reported
41140464,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
41140464,5,How many individuals had samples obtained for HIV sequencing?,
41140464,6,From which countries were the sequenced samples obtained?,"Kenya, Uganda, Tanzania, Ethiopia"
41140464,7,From what years were the sequenced samples obtained?,2015-2025
41140464,8,Were samples cloned prior to sequencing?,No
41140464,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
41140464,10,What method was used for sequencing?,Unknown
41140464,11,What type of samples were sequenced?,Unknown
41140464,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
41140464,13,Were the patients in the study in a clinical trial?,No
41140464,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
41140464,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
41140464,16,Which drugs were received by individuals in the study before sample sequencing?,"NRTI: Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV); NNRTI: Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR); PI: Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV); INSTI: Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)"
