PMID,QID,Question,Evidence,Rationale,Answer
40779404,3,Were sequences from the paper made publicly available?,,,
40779404,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,
40779404,5,How many individuals had samples obtained for HIV sequencing?,,,
40779404,6,From which countries were the sequenced samples obtained?,,,
40779404,7,From what years were the sequenced samples obtained?,,,
40779404,8,Were samples cloned prior to sequencing?,,,
40779404,9,Which HIV genes were reported to have been sequenced?,,,
40779404,10,What method was used for sequencing?,,,
40779404,11,What type of samples were sequenced?,,,
40779404,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,
40779404,13,Were the patients in the study in a clinical trial?,,,
40779404,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,
40779404,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
40779404,16,Which drugs were received by individuals in the study before sample sequencing?,,,
40839365,1,Does the paper report HIV sequences from patient samples?,"The paper states that ""A 5-mL whole venous blood sample was obtained from consenting participants for an additional VL and HIVDR testing."" and ""Plasma was separated from the venous whole blood samples that were collected in an EDTA tube by centrifugation and aliquoted at each health facility and kept at −20°C until they were transported on dry ice to the National HIV Reference Laboratory (NHRL) in Lilongwe.""","The paper mentions that blood samples were collected from participants, and plasma was separated from the blood samples for VL testing and HIVDR testing. This indicates that the study generated new HIV sequences from clinical samples obtained from individuals with HIV.",Yes
40839365,2,Does the paper report in vitro drug susceptibility data?,The paper does not mention any in vitro drug susceptibility data.,"The paper focuses on HIV drug resistance testing and genotyping, but it does not report any in vitro drug susceptibility data.",No
40839365,3,Were sequences from the paper made publicly available?,,,
40839365,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not mention any GenBank accession numbers or deposition statements.,The paper does not provide any information about making the sequences publicly available.,No
40839365,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""We enrolled consenting adults (≥ 15 years), on DBR for ≥ 9 months, latest VL was ≥ 1000 copies/mL, and had completed at least 1 session of IAC per national guidelines.""","The paper mentions that participants were on DBR, which includes NRTIs, NNRTIs, and INSTIs.","NRTIs, NNRTIs, INSTIs"
40839365,6,From which countries were the sequenced samples obtained?,The paper states that the study was conducted in Malawi.,"The paper mentions that the study was conducted in Malawi, and the samples were collected from participants in Malawi.",Malawi
40839365,7,From what years were the sequenced samples obtained?,The paper states that the study was conducted between July 2022 and February 2023.,The paper mentions the time period during which the study was conducted.,2022-2023
40839365,8,Were samples cloned prior to sequencing?,"The paper states that ""HIV RNA was extracted using NUCLISENS easyMAG (BioMerieux) from 200 μL of plasma, with 10 μL of extracted RNA; gene fragments of protease and reverse transcriptase and integrase were amplified and sequenced using HIV-1 Genotyping kit with Integrase and the 3500XL Genetic Analyzers (Applied Biosystems).""","The paper mentions that the study sequenced the protease, reverse transcriptase, and integrase genes.","PR, RT, IN"
40839365,9,Which HIV genes were reported to have been sequenced?,"The paper states that ""We sampled and enrolled 1035 participants"" and ""Out of the remaining 20.6% (213/1035) who had confirmed virologic failure (VL ≥ 1000 copies/mL after completing IAC) and whose samples underwent genotyping, 99.5% (212/213) were genotyped with an amplification rate of 95.8% (204/212) for protease, reverse transcriptase, and integrase (PR, RT, and IN) regions.""","The paper mentions that 1035 participants were enrolled, and 213 of them had confirmed virologic failure and underwent genotyping.",213
40839365,10,What method was used for sequencing?,"The paper states that ""gene fragments of protease and reverse transcriptase and integrase were amplified and sequenced using HIV-1 Genotyping kit with Integrase and the 3500XL Genetic Analyzers (Applied Biosystems).""","The paper mentions the use of the 3500XL Genetic Analyzers, which is a type of Sanger sequencing instrument.",Sanger sequencing
40839365,11,What type of samples were sequenced?,"The paper states that ""A 5-mL whole venous blood sample was obtained from consenting participants for an additional VL and HIVDR testing"" and ""Plasma was separated from the venous whole blood samples that were collected in an EDTA tube by centrifugation and aliquoted at each health facility and kept at −20°C until they were transported on dry ice to the National HIV Reference Laboratory (NHRL) in Lilongwe.""","The paper mentions that blood samples were collected from participants, and plasma was separated from the blood samples for VL testing and HIVDR testing.",Plasma
40839365,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states that ""Out of the remaining 20.6% (213/1035) who had confirmed virologic failure (VL ≥ 1000 copies/mL after completing IAC) and whose samples underwent genotyping, 99.5% (212/213) were genotyped with an amplification rate of 95.8% (204/212) for protease, reverse transcriptase, and integrase (PR, RT, and IN) regions.""",The paper mentions that the study included participants with confirmed virologic failure.,Yes
40839365,13,Were the patients in the study in a clinical trial?,"The paper states that ""We enrolled consenting adults (≥ 15 years), on DBR for ≥ 9 months, latest VL was ≥ 1000 copies/mL, and had completed at least 1 session of IAC per national guidelines.""","The paper mentions that participants were on DBR for at least 9 months, which indicates that they had previously received ARV drugs.",Yes
40839365,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper does not mention any specific ARV drugs.,The paper does not provide any information about specific ARV drugs.,Not reported
40839365,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
40839365,16,Which drugs were received by individuals in the study before sample sequencing?,,,
40857111,1,Does the paper report HIV sequences from patient samples?,"The paper states that ""Participants with virologic failure had postbaseline resistance testing of PR/RT/IN; those subsequently not achieving virologic suppression (VS; HIV-1 RNA <50 copies/mL) were included in final resistance analysis population (RAP)."" and ""Participants who received DTG+F/TDF in the randomized phase, analyzed through end of masked treatment; (2) participants who received B/F/TAF in the randomized phase, irrespective of receiving B/F/TAF in the OLE phase, analyzed through end of study; and (3) participants who received DTG+F/TDF in the randomized phase and then received ≥1 dose of B/F/TAF in the OLE phase, analyzed from study start through end of study.""","The paper reports that resistance testing was performed on clinical samples from participants who experienced virologic failure, indicating that HIV sequences were obtained from patient samples.",Yes
40857111,2,Does the paper report in vitro drug susceptibility data?,"The paper states that ""Participants with virologic failure had postbaseline resistance testing of PR/RT/IN"" and ""No treatment-emergent primary RAMs among the final RAP groups, even in participants who experienced multiple episodes of VF throughout the study.""","The paper reports that resistance testing was performed on clinical samples from participants who experienced virologic failure, which implies that in vitro drug susceptibility data were generated.",Yes
40857111,3,Were sequences from the paper made publicly available?,,,
40857111,4,What were the GenBank accession numbers for sequenced HIV isolates?,There is no mention of GenBank accession numbers or public repositories in the paper.,The paper does not provide any information about the public availability of the sequences.,Not reported
40857111,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""Participants who received DTG+F/TDF in the randomized phase, analyzed through end of masked treatment; (2) participants who received B/F/TAF in the randomized phase, irrespective of receiving B/F/TAF in the OLE phase, analyzed through end of study; and (3) participants who received DTG+F/TDF in the randomized phase and then received ≥1 dose of B/F/TAF in the OLE phase, analyzed from study start through end of study.""",The paper reports that participants received DTG+F/TDF and B/F/TAF in the randomized phase and the OLE phase.,"NRTIs, NNRTIs, PIs"
40857111,6,From which countries were the sequenced samples obtained?,There is no mention of countries where the samples were collected in the paper.,The paper does not provide any information about the countries where the samples were collected.,Not reported
40857111,7,From what years were the sequenced samples obtained?,"The paper states that ""The study was undertaken in accordance with the Declaration of Helsinki and following site-specific ethical approval"" and ""The study was performed between 2015 and 2018.""",The paper mentions the time period during which the study was conducted.,2015-2018
40857111,8,Were samples cloned prior to sequencing?,"The paper states that ""Participants with virologic failure had postbaseline resistance testing of PR/RT/IN"" and ""No treatment-emergent primary RAMs among the final RAP groups, even in participants who experienced multiple episodes of VF throughout the study.""","The paper reports that resistance testing was performed on clinical samples from participants who experienced virologic failure, which implies that the PR, RT, and IN genes were sequenced.","PR, RT, IN"
40857111,9,Which HIV genes were reported to have been sequenced?,"The paper states that ""One hundred and twenty-two participants received DTG+F/TDF in the randomized phase"" and ""119 of these participants only received B/F/TAF while 89 received DTG+F/TDF in the randomized phase, then received ≥1 dose of B/F/TAF in the OLE phase.""",The paper reports the number of participants who received DTG+F/TDF and B/F/TAF in the randomized phase and the OLE phase.,122 (DTG+F/TDF) and 119 (B/F/TAF)
40857111,10,What method was used for sequencing?,There is no mention of sequencing methods in the paper.,The paper does not provide any information about the sequencing methods used.,Not reported
40857111,11,What type of samples were sequenced?,"The paper states that ""Participants with virologic failure had postbaseline resistance testing of PR/RT/IN"" and ""No treatment-emergent primary RAMs among the final RAP groups, even in participants who experienced multiple episodes of VF throughout the study.""","The paper reports that resistance testing was performed on clinical samples from participants who experienced virologic failure, which implies that plasma or serum samples were sequenced.",Plasma or serum
40857111,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states that ""Participants with virologic failure had postbaseline resistance testing of PR/RT/IN"" and ""No treatment-emergent primary RAMs among the final RAP groups, even in participants who experienced multiple episodes of VF throughout the study.""",The paper reports that resistance testing was performed on clinical samples from participants who experienced virologic failure.,Yes
40857111,13,Were the patients in the study in a clinical trial?,"The paper states that ""Participants who received DTG+F/TDF in the randomized phase, analyzed through end of masked treatment; (2) participants who received B/F/TAF in the randomized phase, irrespective of receiving B/F/TAF in the OLE phase, analyzed through end of study; and (3) participants who received DTG+F/TDF in the randomized phase and then received ≥1 dose of B/F/TAF in the OLE phase, analyzed from study start through end of study.""",The paper reports that participants received DTG+F/TDF and B/F/TAF in the randomized phase and the OLE phase.,Yes
40857111,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states that ""Participants who received DTG+F/TDF in the randomized phase, analyzed through end of masked treatment; (2) participants who received B/F/TAF in the randomized phase, irrespective of receiving B/F/TAF in the OLE phase, analyzed through end of study; and (3) participants who received DTG+F/TDF in the randomized phase and then received ≥1 dose of B/F/TAF in the OLE phase, analyzed from study start through end of study.""",The paper reports that participants received DTG+F/TDF and B/F/TAF in the randomized phase and the OLE phase.,"Bictegravir, Emtricitabine, Tenofovir alafenamide, Dolutegravir, Emtricitabine, Tenofovir disoproxil fumarate"
40857111,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
40857111,16,Which drugs were received by individuals in the study before sample sequencing?,,,
40872801,1,Does the paper report HIV sequences from patient samples?,The paper conducted a systematic literature review and meta-analysis of studies that were conducted in Tanzania involving participants receiving ART published in English by the end of December 2024. The systematic review protocol was registered in the International Prospective Register of Systematic Reviews (PROSPERO) on 7 January 2025 under the registration number CRD42025606698.,"The paper mentions that it conducted a systematic literature review and meta-analysis of studies that involved participants receiving ART, which implies that the studies included in the review reported HIV sequences from patient samples.",Yes
40872801,2,Does the paper report in vitro drug susceptibility data?,The paper does not mention in vitro drug susceptibility data.,"The paper focuses on the prevalence of drug resistance mutations and HIV-1 subtypes in HIV patients in Tanzania, but it does not report in vitro drug susceptibility data.",No
40872801,3,Were sequences from the paper made publicly available?,,,
40872801,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not mention GenBank accession numbers or provide information on whether the sequences were deposited in public repositories.,The paper does not provide any information on whether the sequences were made publicly available.,Not reported
40872801,5,How many individuals had samples obtained for HIV sequencing?,"The paper mentions that the studies included participants receiving ART, which implies that the individuals received NRTIs, NNRTIs, PIs, and INSTIs.","The paper mentions that the studies included participants receiving ART, which implies that the individuals received NRTIs, NNRTIs, PIs, and INSTIs.","NRTIs, NNRTIs, PIs, and INSTIs"
40872801,6,From which countries were the sequenced samples obtained?,The paper mentions that the studies were conducted in Tanzania.,"The paper mentions that the studies were conducted in Tanzania, which implies that the sequenced samples were obtained from Tanzania.",Tanzania
40872801,7,From what years were the sequenced samples obtained?,The paper mentions that the studies were conducted between 2004 and 2024.,"The paper mentions that the studies were conducted between 2004 and 2024, which implies that the sequenced samples were obtained during this period.",2004-2024
40872801,8,Were samples cloned prior to sequencing?,"The paper mentions that the studies sequenced the HIV-1 genome, but it does not specify which genes were sequenced.","The paper mentions that the studies sequenced the HIV-1 genome, but it does not provide any information on which genes were sequenced.",Not reported
40872801,9,Which HIV genes were reported to have been sequenced?,The paper reports that a total of 9685 HIV patients from 23 eligible studies were analyzed.,"The paper mentions that a total of 9685 HIV patients from 23 eligible studies were analyzed, which implies that the samples were obtained from these individuals.",9685
40872801,10,What method was used for sequencing?,The paper does not provide information on the sequencing method used.,The paper does not provide any information on the sequencing method used.,Not reported
40872801,11,What type of samples were sequenced?,"The paper mentions that the studies used plasma, serum, PBMCs, and proviral DNA as samples.","The paper mentions that the studies used plasma, serum, PBMCs, and proviral DNA as samples, which implies that these types of samples were sequenced.","Plasma, serum, PBMCs, and proviral DNA"
40872801,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper mentions that the studies reported virological failure in 22 of the included studies.,"The paper mentions that the studies reported virological failure in 22 of the included studies, which implies that the sequences were obtained from individuals with virological failure on a treatment regimen.",Yes
40872801,13,Were the patients in the study in a clinical trial?,The paper mentions that the studies included participants receiving ART.,"The paper mentions that the studies included participants receiving ART, which implies that the individuals had previously received ARV drugs.",Yes
40872801,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper mentions that the studies included participants receiving ART, which implies that the individuals received specific ARV drugs.","The paper mentions that the studies included participants receiving ART, which implies that the individuals received specific ARV drugs.",Not reported
40872801,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
40872801,16,Which drugs were received by individuals in the study before sample sequencing?,,,
40938120,1,Does the paper report HIV sequences from patient samples?,"The study conducted a cross-sectional survey using a convenience sampling method across the nine counties and districts of Nanning City, Guangxi Province, from 1 January 2019 to 31 December 2022. Venous blood samples (10 mL) were collected from each participant, and plasma was separated by centrifugation and stored in aliquots at -80°C for further analysis.","The paper states that venous blood samples were collected from each participant, which implies that the samples were obtained from patients. The paper also mentions that plasma was separated by centrifugation and stored for further analysis, which suggests that the samples were used for sequencing.",Yes
40938120,2,Does the paper report in vitro drug susceptibility data?,The paper does not mention any in vitro drug susceptibility data or phenotypic susceptibility testing.,The paper only discusses genotypic resistance analysis and does not mention any in vitro drug susceptibility data.,No
40938120,3,Were sequences from the paper made publicly available?,,,
40938120,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper states that HIV-1 sequence data generated in this study have been deposited in GenBank and are available under accession numbers PX133190-PX134237.,"The paper explicitly mentions that the sequences have been deposited in GenBank, which is a public repository.",Yes
40938120,5,How many individuals had samples obtained for HIV sequencing?,The paper does not mention any drug classes or specific drugs.,The paper only discusses genotypic resistance analysis and does not mention any drug classes or specific drugs.,None
40938120,6,From which countries were the sequenced samples obtained?,"The paper states that the study was conducted in Nanning City, Guangxi Province, China.",The paper explicitly mentions the location where the samples were obtained.,China
40938120,7,From what years were the sequenced samples obtained?,The paper states that the study was conducted from 1 January 2019 to 31 December 2022.,The paper explicitly mentions the time period during which the samples were obtained.,2019-2022
40938120,8,Were samples cloned prior to sequencing?,"The paper states that a 1,061 bp fragment of the pol gene was amplified, covering the full-length protease (PR, 99 codons) and the first 299 codons of the RT gene.",The paper explicitly mentions the genes that were sequenced.,PR and RT
40938120,9,Which HIV genes were reported to have been sequenced?,"The paper states that a cross-sectional survey was conducted across the nine counties and districts of Nanning City, Guangxi Province, from 1 January 2019 to 31 December 2022, and that more than 60% of newly diagnosed HIV patients were recruited each year.","The paper mentions that more than 60% of newly diagnosed HIV patients were recruited each year, which implies that a large number of individuals had samples obtained for HIV sequencing.","Not reported (but likely over 1,000)"
40938120,10,What method was used for sequencing?,"The paper states that an in-house RT nested PCR was used to amplify the pol gene, and that the PCR products were sequenced by Sangon Biotech using the Applied Biosystems 3730XL Genetic Analyzer.",The paper explicitly mentions the sequencing method used.,Sanger sequencing
40938120,11,What type of samples were sequenced?,"The paper states that venous blood samples (10 mL) were collected from each participant, and that plasma was separated by centrifugation and stored in aliquots at -80°C for further analysis.",The paper explicitly mentions the type of samples that were sequenced.,Plasma
40938120,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper states that the participants were newly diagnosed with HIV and ART naive.,The paper explicitly mentions that the participants were ART naive.,No
40938120,13,Were the patients in the study in a clinical trial?,The paper states that the participants were newly diagnosed with HIV and ART naive.,The paper explicitly mentions that the participants were ART naive.,No
40938120,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper does not mention any specific drugs.,The paper only discusses genotypic resistance analysis and does not mention any specific drugs.,None
40938120,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
40938120,16,Which drugs were received by individuals in the study before sample sequencing?,,,
40938996,1,Does the paper report HIV sequences from patient samples?,,,
40938996,2,Does the paper report in vitro drug susceptibility data?,,,
40938996,3,Were sequences from the paper made publicly available?,,,
40938996,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,
40938996,5,How many individuals had samples obtained for HIV sequencing?,,,
40938996,6,From which countries were the sequenced samples obtained?,,,
40938996,7,From what years were the sequenced samples obtained?,,,
40938996,8,Were samples cloned prior to sequencing?,,,
40938996,9,Which HIV genes were reported to have been sequenced?,,,
40938996,10,What method was used for sequencing?,,,
40938996,11,What type of samples were sequenced?,,,
40938996,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,
40938996,13,Were the patients in the study in a clinical trial?,,,
40938996,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,
40938996,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
40938996,16,Which drugs were received by individuals in the study before sample sequencing?,,,
40965168,1,Does the paper report HIV sequences from patient samples?,"The gag-protease DNA fragment from a total of 24 patient samples was cloned into pXXLAI, including 15 samples with non-B HIV-1 subtype and nine with HIV-1 B subtype. The HIV-1 RNA was extracted from  \(50\mu \mathrm{l}\)  of plasma using the Mag Max-96Viral RNA isolation kit.","The paper mentions that the gag-protease DNA fragment from patient samples was cloned into pXXLAI, which indicates that the study generated new HIV nucleotide sequences from clinical samples obtained from individuals with HIV.",Yes
40965168,2,Does the paper report in vitro drug susceptibility data?,"The overall mean LEN  \(\mathrm{EC}_{50}\)  for all viral isolates was  \(0.067\mathrm{nmol} / 1\)  (standard deviation [SD]: 0.027). The average fold change in susceptibility to LEN in all tested non-B HIV-1 subtype isolates was 1.0-fold (ranging from 0.3 to 1.8) compared with wild-type control, and was 1.1-fold (ranging from 0.6 to 1.6) in B HIV-1 subtype isolates.","The paper reports the  \(\mathrm{EC}_{50}\)  values for LEN and other antiretroviral drugs, which indicates that the study quantified HIV in vitro susceptibility to ARV drugs.",Yes
40965168,3,Were sequences from the paper made publicly available?,,,
40965168,4,What were the GenBank accession numbers for sequenced HIV isolates?,There is no mention of GenBank accession numbers or public database deposition in the paper.,The paper does not provide any information about making the sequences publicly available.,No
40965168,5,How many individuals had samples obtained for HIV sequencing?,There is no mention of the drug classes received by the individuals in the paper.,The paper does not provide any information about the drug classes received by the individuals.,None
40965168,6,From which countries were the sequenced samples obtained?,There is no mention of the countries where the samples were collected in the paper.,The paper does not provide any information about the countries where the samples were collected.,Not reported
40965168,7,From what years were the sequenced samples obtained?,There is no mention of the years when the samples were collected in the paper.,The paper does not provide any information about the years when the samples were collected.,Not reported
40965168,8,Were samples cloned prior to sequencing?,The gag-protease DNA fragment from various HIV-1 isolates was cloned.,"The paper mentions that the gag-protease DNA fragment was cloned, which indicates that the gag and protease genes were sequenced.","PR, RT"
40965168,9,Which HIV genes were reported to have been sequenced?,The gag-protease DNA fragment from a total of 24 patient samples was cloned into pXXLAI.,"The paper mentions that the gag-protease DNA fragment from 24 patient samples was cloned into pXXLAI, which indicates that 24 individuals had samples obtained for HIV sequencing.",24
40965168,10,What method was used for sequencing?,The HIV-1 gag-protease DNA fragment was amplified by two rounds of PCR and subcloned into Zero Blunt TOPO pCR vector.,"The paper mentions that the HIV-1 gag-protease DNA fragment was amplified by PCR, which indicates that Sanger sequencing was used.",Sanger sequencing
40965168,11,What type of samples were sequenced?,The HIV-1 RNA was extracted from  \(50\mu \mathrm{l}\)  of plasma using the Mag Max-96Viral RNA isolation kit.,"The paper mentions that the HIV-1 RNA was extracted from plasma, which indicates that plasma samples were sequenced.",Plasma
40965168,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not mention whether the individuals were on a treatment regimen or not.,The paper does not provide any information about the treatment status of the individuals.,Not reported
40965168,13,Were the patients in the study in a clinical trial?,The paper does not mention whether the individuals had previously received ARV drugs or not.,The paper does not provide any information about the treatment history of the individuals.,Not reported
40965168,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,There is no mention of the specific drugs received by the individuals in the paper.,The paper does not provide any information about the specific drugs received by the individuals.,Not reported
40965168,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
40965168,16,Which drugs were received by individuals in the study before sample sequencing?,,,
40974886,1,Does the paper report HIV sequences from patient samples?,"The study included treatment-experienced PWH aged  ≥ 18  years, randomized to B/F/TAF or comparator regimens in studies GS-US-380-4449 (NCT03405935 [5,6];  ≥ 65  years), GS-US-380-4030 (NCT03110380 [7]), and GS-US-380-4580 (NCT03631732 [8]), with virologic suppression (HIV-1 RNA  < 50  copies/mL) for  ≥ 3 - 6  months and no prior virologic failure on integrase strand transfer inhibitor (INSTI)-containing regimens (GS-US-380-4030, GS-US-380-4580) or no HIV-1 RNA  ≥ 400  copies/mL (GS-US-380-4449).","The paper mentions that the study included treatment-experienced PWH, which implies that the study involved patients with HIV. The paper also mentions that the study included genotypic data from 3 B/F/TAF switch studies, which suggests that the study involved sequencing of HIV samples from patients.",Yes
40974886,2,Does the paper report in vitro drug susceptibility data?,Not found in the paper content.,The paper does not mention any in vitro drug susceptibility data.,No
40974886,3,Were sequences from the paper made publicly available?,,,
40974886,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper mentions that Gilead Sciences shares anonymized individual data upon request or as required by law or regulation with qualified external researchers.,The paper does not provide any GenBank accession numbers or mention that the sequences were deposited in public repositories.,No
40974886,5,How many individuals had samples obtained for HIV sequencing?,The paper mentions that the study included treatment-experienced PWH who were randomized to B/F/TAF or comparator regimens.,The paper mentions that the study included treatment-experienced PWH who were randomized to B/F/TAF or comparator regimens.,"NRTI, NNRTI, INSTI"
40974886,6,From which countries were the sequenced samples obtained?,Not found in the paper content.,The paper does not mention the countries where the samples were collected.,Not reported
40974886,7,From what years were the sequenced samples obtained?,"The study included genotypic data from 3 B/F/TAF switch studies, which were conducted between March 1997 and March 2019.",The paper mentions that the studies were conducted between March 1997 and March 2019.,1997-2019
40974886,8,Were samples cloned prior to sequencing?,"The paper mentions that genotypic data were reported on a population sequencing level for PR, RT, and IN.","The paper mentions that the genotypic data were reported for PR, RT, and IN.","PR, RT, IN"
40974886,9,Which HIV genes were reported to have been sequenced?,The study included 241 participants.,The paper mentions that the study included 241 participants.,241
40974886,10,What method was used for sequencing?,"The paper mentions that proviral DNA genotyping of PR/RT/IN using GenoSure Archive (Monogram Biosciences, CA, USA) was performed.","The paper mentions that GenoSure Archive was used, which implies that the sequencing method was next-generation sequencing.",NGS
40974886,11,What type of samples were sequenced?,The paper mentions that whole blood samples were analyzed.,The paper mentions that whole blood samples were analyzed.,Whole blood
40974886,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The study included treatment-experienced PWH, which implies that the study involved patients with virological failure on a treatment regimen.",The paper mentions that the study included treatment-experienced PWH.,Yes
40974886,13,Were the patients in the study in a clinical trial?,"The study included treatment-experienced PWH, which implies that the study involved patients who had previously received ARV drugs.",The paper mentions that the study included treatment-experienced PWH.,Yes
40974886,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper mentions that the study included treatment-experienced PWH who were randomized to B/F/TAF or comparator regimens.,The paper mentions that the study included treatment-experienced PWH who were randomized to B/F/TAF or comparator regimens.,"Bictegravir, Emtricitabine, Tenofovir alafenamide"
40974886,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
40974886,16,Which drugs were received by individuals in the study before sample sequencing?,,,
41004608,1,Does the paper report HIV sequences from patient samples?,"The paper states that ""human immunodeficiency virus type 1 (HIV-1) whole genome sequencing was performed on samples from people with recently acquired HIV-1 in the United Kingdom."" It also mentions that ""sequences were linked to demographic and clinical data within the UK's HIV and AIDS Reporting System.""","The paper explicitly mentions that HIV-1 whole genome sequencing was performed on samples from people with recently acquired HIV-1, which indicates that the study generated new HIV nucleotide or amino-acid sequences directly from clinical samples obtained from individuals with HIV.",Yes
41004608,2,Does the paper report in vitro drug susceptibility data?,The paper does not mention any in vitro drug susceptibility data or phenotypic susceptibility testing.,"The paper focuses on the analysis of HIV sequences and their association with virological outcomes, but it does not report any in vitro drug susceptibility data.",No
41004608,3,Were sequences from the paper made publicly available?,,,
41004608,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide any information about the public availability of the sequences.,The paper does not mention whether the sequences were deposited in public repositories such as GenBank or SRA.,Not reported
41004608,5,How many individuals had samples obtained for HIV sequencing?,"The paper states that ""those who started on an INSTI-based regimen had typically started their treatment more recently than those starting other regimens"" and that ""most people had a baseline CD4 count ≥350 cells/μL and an initial HIV VL of ≥100000 copies/mL.""","The paper mentions that the individuals in the study were on an INSTI-based regimen, which suggests that they had received INSTIs before sample sequencing.",INSTIs
41004608,6,From which countries were the sequenced samples obtained?,The paper states that the samples were obtained from people with recently acquired HIV-1 in the United Kingdom.,The paper explicitly mentions that the samples were obtained from people with recently acquired HIV-1 in the United Kingdom.,United Kingdom
41004608,7,From what years were the sequenced samples obtained?,The paper states that the samples were obtained between 2015 and 2021.,The paper explicitly mentions that the samples were obtained between 2015 and 2021.,2015-2021
41004608,8,Were samples cloned prior to sequencing?,"The paper mentions that ""the presence of clinically relevant drug resistance mutations (surveillance drug resistance mutations [SDRMs]) was identified by submitting sequences to the Stanford Calibrated Population Resistance tool"" and that ""subtypes were obtained using the Stanford HIVdb program and the COMET HIV-1 subtyping tool.""","The paper mentions that the sequences were analyzed for SDRMs and subtypes, which suggests that the entire HIV genome was sequenced.","All applicable gene targets (PR, RT, IN, Pol, CA, and Env)"
41004608,9,Which HIV genes were reported to have been sequenced?,"The paper states that ""a total of 1182 people had available WGS data between 2015 and 2021"" and that ""76 HIV acquisitions could not be confirmed to be recent.""","The paper mentions that 1182 people had available WGS data, but after excluding those who did not start on an INSTI-based regimen or whose first regimen was unknown, those with no VL within 12 months of ART initiation, and those who were virally suppressed at baseline, 267 people were suitable for analysis of time to viral suppression.",267
41004608,10,What method was used for sequencing?,"The paper mentions that ""the complete genomic sequencing of HIV was performed using a previously described sequence capture method and the short read data were assembled into consensus whole genomes using Genomancer, an in-house viral genome assembly pipeline.""","The paper mentions that the sequencing method used was a sequence capture method and Genomancer pipeline, which suggests that next-generation sequencing (NGS) was used.",NGS
41004608,11,What type of samples were sequenced?,"The paper states that ""HIV-1 whole genome sequencing was performed on samples from people with recently acquired HIV-1 in the United Kingdom.""",The paper does not mention the specific type of samples used for sequencing.,Not reported
41004608,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states that ""those who started on an INSTI-based regimen had typically started their treatment more recently than those starting other regimens"" and that ""most people had a baseline CD4 count ≥350 cells/μL and an initial HIV VL of ≥100000 copies/mL.""","The paper mentions that the individuals in the study were on an INSTI-based regimen, which suggests that they were on a treatment regimen.",Yes
41004608,13,Were the patients in the study in a clinical trial?,"The paper states that ""those who started on an INSTI-based regimen had typically started their treatment more recently than those starting other regimens"" and that ""most people had a baseline CD4 count ≥350 cells/μL and an initial HIV VL of ≥100000 copies/mL.""","The paper mentions that the individuals in the study were on an INSTI-based regimen, which suggests that they had previously received ARV drugs.",Yes
41004608,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states that ""those who started on an INSTI-based regimen had typically started their treatment more recently than those starting other regimens"" and that ""most people had a baseline CD4 count ≥350 cells/μL and an initial HIV VL of ≥100000 copies/mL.""","The paper mentions that the individuals in the study were on an INSTI-based regimen, which suggests that they had received raltegravir, dolutegravir, elvitegravir, or bictegravir before sample sequencing.","Raltegravir, dolutegravir, elvitegravir, and bictegravir"
41004608,15,Which drug classes were received by individuals in the study before sample sequencing?,,,
41004608,16,Which drugs were received by individuals in the study before sample sequencing?,,,
