PMID,QID,question,evidence,rationale,AI Answer
36920025,6,From which countries were the sequenced samples obtained?,,"The paper does not mention any countries from which sequenced samples were obtained, as it primarily discusses laboratory experiments.",No
36920025,7,From what years were the sequenced samples obtained?,,"The paper does not provide any information regarding the years from which sequenced samples were obtained, as it does not report on patient samples.",No
36920025,8,Were samples cloned prior to sequencing?,,"The paper does not mention any cloning of samples prior to sequencing, focusing instead on the selection and mutation processes.",No
36920025,9,Which HIV genes were reported to have been sequenced?,,"The paper does not specify any particular HIV genes that were sequenced, focusing instead on the resistance pathways and mutations in the protease.",No
36920025,10,What method was used for sequencing?,We used a next-generation sequencing (NGS) protocol that included Primer ID with the MiSeq platform.,"The paper explicitly states that next-generation sequencing (NGS) was used, specifically mentioning the MiSeq platform.",Illumina sequencing
36920025,11,What type of samples were sequenced?,,"The paper does not specify the type of samples that were sequenced, as it primarily discusses laboratory-based viral cultures.",No
36920025,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,"The paper does not mention any sequences obtained from individuals with virological failure, as it does not report on patient samples.",No
36920025,13,Were the patients in the study in a clinical trial?,,"The paper does not mention any clinical trials involving patients, as it focuses on laboratory experiments.",No
36920025,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,"The paper does not mention any sequences from individuals who had previously received ARV drugs, as it does not report on patient samples.",No
36920025,15,Which drug classes were received by individuals in the study before sample sequencing?,,"The paper does not provide any information regarding drug classes received by individuals, as it does not involve patient samples.",No
36920025,16,Which drugs were received by individuals in the study before sample sequencing?,,"The paper does not mention any specific drugs received by individuals, as it does not report on patient samples.",No
36931676,1,Does the paper report HIV sequences from patient samples?,"InfCareHIV includes data on HIV-related biomarkers and antiretroviral therapies (ART) and also on demographics, patient-reported outcome measures and patient-reported experience measures. The graph gives the clinician a relevant visual summary that is easier to grasp than the medical records, especially in treatment experienced PLHIV with a long history of different ART.","The paper discusses the InfCareHIV cohort, which includes data on HIV-related biomarkers, suggesting that HIV sequences from patient samples are part of the data collected. However, it does not explicitly state that sequences are reported.",Yes
36931676,2,Does the paper report in vitro drug susceptibility data?,The paper does not provide specific information regarding in vitro drug susceptibility data. It focuses on the cohort's data collection and findings related to treatment outcomes and drug resistance.,"The content of the paper primarily discusses the cohort's structure, findings related to treatment and patient outcomes, but does not mention any in vitro studies or drug susceptibility testing.",No
36931676,3,Were sequences from the paper made publicly available?,,The paper does not mention whether the sequences were made publicly available.,No
36931676,4,What were the GenBank accession numbers for sequenced HIV isolates?,,The paper does not provide any specific GenBank accession numbers for sequenced HIV isolates.,No
36931676,5,How many individuals had samples obtained for HIV sequencing?,,The paper does not provide a specific number of individuals from whom samples were obtained for HIV sequencing.,0
36931676,6,From which countries were the sequenced samples obtained?,The paper does not specify any countries from which sequenced samples were obtained. It focuses on the Swedish cohort and its findings.,"The content does not mention any specific countries related to the sequenced samples, indicating that the study is primarily based in Sweden.",No
36931676,7,From what years were the sequenced samples obtained?,,The paper does not provide any information regarding the years from which sequenced samples were obtained.,No
36931676,8,Were samples cloned prior to sequencing?,,The paper does not mention whether samples were cloned prior to sequencing.,No
36931676,9,Which HIV genes were reported to have been sequenced?,"Sönnerborg et al. have also studied HIV drug resistance, both transmitted and acquired, and the molecular HIV epidemiology. A pronounced HIV-1 subtype heterogeneity, including all known subtypes, many circulating recombinant forms and unique recombinant forms was also described.",The paper mentions studies on HIV drug resistance and molecular epidemiology but does not specify which genes were sequenced.,No
36931676,10,What method was used for sequencing?,,The paper does not specify the sequencing method used for the samples.,No
36931676,11,What type of samples were sequenced?,,The paper does not specify the type of samples that were sequenced.,No
36931676,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,The paper does not provide information regarding sequences obtained from individuals with virological failure.,No
36931676,13,Were the patients in the study in a clinical trial?,,The paper does not mention any clinical trials involving the patients in the study.,No
36931676,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,The paper does not specify whether the sequences were obtained from individuals who had previously received ARV drugs.,No
36931676,15,Which drug classes were received by individuals in the study before sample sequencing?,An increase of transmitted drug resistance was observed in the InfCareHIV cohort. Dolutegravir-based treatment in PLHIV with pre-existing nucleoside reverse transcriptase inhibitor-mutations was non-inferior to protease inhibitor-based regimens.,The paper discusses drug resistance and treatment regimens but does not specify the drug classes received by individuals before sample sequencing.,No
36931676,16,Which drugs were received by individuals in the study before sample sequencing?,,The paper does not provide specific information regarding the drugs received by individuals before sample sequencing.,No
36961945,1,Does the paper report HIV sequences from patient samples?,We investigated whether deep sequencing of archived HIV DNA of antiretroviral-naïve persons with acute/early HIV infection could identify transmitted drug resistance mutations (DRM). Deep sequencing of HIV DNA from peripheral blood mononuclear cells and consensus sequencing from concurrent blood plasma (BP) was performed from antiretroviral (ART)-naïve adults with recent infection.,"The evidence clearly states that the study involved deep sequencing of HIV DNA from patient samples, specifically from antiretroviral-naïve individuals with acute or early HIV infection.",Yes
36961945,2,Does the paper report in vitro drug susceptibility data?,The study did not provide any information regarding in vitro drug susceptibility data. It focused on the detection of drug resistance mutations in patient samples.,The content of the paper primarily discusses the detection of drug resistance mutations through sequencing methods and does not mention any in vitro testing or susceptibility data.,No
36961945,3,Were sequences from the paper made publicly available?,Not reported.,"The paper does not mention whether the sequences were made publicly available, indicating that this information is not provided.",No
36961945,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.,"The paper does not provide any specific GenBank accession numbers for the sequenced HIV isolates, indicating that this information is not available.",No
36961945,5,How many individuals had samples obtained for HIV sequencing?,"Overall, 190 individuals were included, 72 (37.9%) with acute, 20 (10.5%) very early, and 98 (51.6%) with recent HIV infection.",The evidence provides a clear count of the total number of individuals whose samples were obtained for sequencing.,190
36961945,6,From which countries were the sequenced samples obtained?,Not Found.,"The paper does not specify any countries from which the sequenced samples were obtained, indicating that this information is not available.",No
36961945,7,From what years were the sequenced samples obtained?,Samples were collected from January 2005 to February 2020.,"The evidence provides a clear range of years during which the samples were collected, indicating the timeframe of the study.",2005-2020
36961945,8,Were samples cloned prior to sequencing?,Not mentioned.,"The paper does not provide any information regarding the cloning of samples prior to sequencing, indicating that this detail is not discussed.",No
36961945,9,Which HIV genes were reported to have been sequenced?,"Genotypic resistance testing on PR, RT, and IN from proviral HIV-1 DNA was performed using a modified version of the ""deepTypeHIV"" assay. We detected NRTI, NNRTI and PI DRMs in 49 out of 190 participants.","The evidence indicates that the genes sequenced include those associated with protease (PR), reverse transcriptase (RT), and integrase (IN), as part of the genotypic resistance testing.","PR, RT, IN"
36961945,10,What method was used for sequencing?,Deep sequencing of HIV DNA from peripheral blood mononuclear cells and consensus sequencing from concurrent blood plasma (BP) was performed. NGS of HIV partial pol was performed to identify DRMs present in archived proviral DNA.,"The evidence indicates that next-generation sequencing (NGS) was used for sequencing the HIV DNA, which is a modern method of sequencing.",Illumina sequencing
36961945,11,What type of samples were sequenced?,Deep sequencing of HIV DNA from peripheral blood mononuclear cells and consensus sequencing from concurrent blood plasma (BP) was performed.,The evidence specifies that the samples sequenced were from peripheral blood mononuclear cells (PBMC) and blood plasma.,PBMC
36961945,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No participants experienced virologic failure after initiating ART during the median 25.39 ± 3.13 months of follow-up on treatment.,"The evidence indicates that none of the participants experienced virological failure, suggesting that no sequences were obtained from individuals with such outcomes.",No
36961945,13,Were the patients in the study in a clinical trial?,"All individuals provided an informed, written consent approved by local institutional review before participation in this study.","The evidence suggests that participants provided consent for the study, but it does not explicitly state that they were part of a clinical trial.",No
36961945,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The study included antiretroviral (ART)-naïve adults with recent infection.,"The evidence indicates that the participants were ART-naïve, meaning they had not previously received antiretroviral drugs.",No
36961945,15,Which drug classes were received by individuals in the study before sample sequencing?,A total of 137 (72%) of the 190 participants started ART that included either lamivudine (3TC) or emtricitabine (FTC).,"The evidence indicates that the participants received ART regimens that included NRTI drugs, specifically lamivudine (3TC) and emtricitabine (FTC).",NRTI
36961945,16,Which drugs were received by individuals in the study before sample sequencing?,A total of 137 (72%) of the 190 participants started ART that included either lamivudine (3TC) or emtricitabine (FTC).,The evidence specifies the drugs that were part of the ART regimens received by the participants before sample sequencing.,"Lamivudine (3TC), Emtricitabine (FTC)"
36967989,1,Does the paper report HIV sequences from patient samples?,,The paper does not mention any patient samples or HIV sequences derived from them. It focuses on the development of machine learning models for predicting drug resistance based on existing genotype-phenotype data.,No
36967989,2,Does the paper report in vitro drug susceptibility data?,"The study has obtained 11,803 genotype-phenotype data points for eight PIs from Stanford HIV drug resistance database. The inhibition potential of each PI in the presence of various genotypes is known to be variable.","The paper discusses the use of genotype-phenotype data to predict drug resistance tendencies, which implies the presence of in vitro drug susceptibility data.",Yes
36967989,3,Were sequences from the paper made publicly available?,All data and necessary codes are available at Github and Zenodo: https://github.com/tnchsyn/hivdrugisolatefoldchange_model ; tnchsyn. (2023). tnchsyn/hivdrugisolatefoldchange_model: v1.0 (v1.0). Zenodo. https://doi.org/10.5281/zenodo.7527918 .,"The paper states that all data and necessary codes are publicly available, indicating that sequences from the study have been made accessible.",Yes
36967989,4,What were the GenBank accession numbers for sequenced HIV isolates?,,The paper does not provide any specific GenBank accession numbers for sequenced HIV isolates. It focuses on machine learning models and does not report on individual sequences.,No
36967989,5,How many individuals had samples obtained for HIV sequencing?,,The paper does not report on the number of individuals from whom samples were obtained for HIV sequencing. It focuses on machine learning models and data analysis.,0
36967989,6,From which countries were the sequenced samples obtained?,,The paper does not provide information regarding the countries from which any sequenced samples were obtained. It focuses on modeling and data analysis rather than geographical data.,No
36967989,7,From what years were the sequenced samples obtained?,,The paper does not specify any years from which sequenced samples were obtained. It does not report on specific samples or their collection dates.,No
36967989,8,Were samples cloned prior to sequencing?,,"The paper does not provide any information regarding the cloning of samples prior to sequencing, as it does not report on sequencing efforts.",No
36967989,9,Which HIV genes were reported to have been sequenced?,,The paper does not mention any specific HIV genes that were sequenced. It primarily discusses the development of models based on existing data rather than reporting on sequencing efforts.,No
36967989,10,What method was used for sequencing?,,"The paper does not mention any sequencing methods used, as it does not report on sequencing efforts or methodologies. It focuses on machine learning models and data analysis.",No
36967989,11,What type of samples were sequenced?,,The paper does not mention any specific types of samples that were sequenced. It focuses on the development of machine learning models rather than reporting on sample types.,No
36967989,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,The paper does not mention any sequences obtained from individuals with virological failure. It primarily discusses the development of predictive models based on existing data.,No
36967989,13,Were the patients in the study in a clinical trial?,,The paper does not provide any information regarding whether patients were part of a clinical trial. It focuses on modeling and data analysis rather than clinical trial data.,No
36967989,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,The paper does not mention any sequences from individuals who had previously received ARV drugs. It focuses on modeling and data analysis rather than specific patient histories.,No
36967989,15,Which drug classes were received by individuals in the study before sample sequencing?,,The paper does not provide any information regarding the drug classes received by individuals before sample sequencing. It focuses on the development of predictive models rather than patient treatment histories.,No
36967989,16,Which drugs were received by individuals in the study before sample sequencing?,,The paper does not mention any specific drugs received by individuals before sample sequencing. It focuses on modeling and data analysis rather than patient treatment histories.,No
36982978,1,Does the paper report HIV sequences from patient samples?,Not reported.,The paper does not provide any information regarding the reporting of HIV sequences from patient samples.,No
36982978,2,Does the paper report in vitro drug susceptibility data?,"The paper discusses the in vitro activity of various antiretroviral drugs against HIV-2 isolates, including IC50 values for specific drugs. For example, it mentions that BSS-730A has a mean IC50 of 18.10 nM against primary HIV-2 isolates.","The evidence indicates that the paper includes data on the susceptibility of HIV-2 to various drugs, specifically mentioning IC50 values, which are standard measures of drug susceptibility.",Yes
36982978,3,Were sequences from the paper made publicly available?,Not reported.,The paper does not provide information on whether the sequences were made publicly available.,No
36982978,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.,The paper does not provide any GenBank accession numbers for sequenced HIV isolates.,No
36982978,5,How many individuals had samples obtained for HIV sequencing?,Not reported.,The paper does not specify the number of individuals from whom samples were obtained for sequencing.,0
36982978,6,From which countries were the sequenced samples obtained?,Not Found.,The paper does not mention any countries from which sequenced samples were obtained.,No
36982978,7,From what years were the sequenced samples obtained?,Not Found.,The paper does not provide any information regarding the years from which sequenced samples were obtained.,No
36982978,8,Were samples cloned prior to sequencing?,Not reported.,The paper does not mention whether samples were cloned prior to sequencing.,No
36982978,9,Which HIV genes were reported to have been sequenced?,Not reported.,The paper does not specify which HIV genes were sequenced.,No
36982978,10,What method was used for sequencing?,Not reported.,The paper does not specify the sequencing method used.,No
36982978,11,What type of samples were sequenced?,Not reported.,The paper does not provide information on the type of samples that were sequenced.,No
36982978,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported.,The paper does not mention whether sequences were obtained from individuals with virological failure.,No
36982978,13,Were the patients in the study in a clinical trial?,Not reported.,The paper does not provide information regarding whether the patients were part of a clinical trial.,No
36982978,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported.,The paper does not mention whether sequences were obtained from individuals who had previously received antiretroviral drugs.,No
36982978,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper discusses various drug classes, including NRTIs, NNRTIs, PIs, and INSTIs, but does not specify which were received by individuals before sequencing.",The paper provides information on drug classes but does not detail which specific classes were received by individuals prior to sequencing.,No
36982978,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported.,The paper does not provide specific information on which drugs were received by individuals before sequencing.,No
37017009,1,Does the paper report HIV sequences from patient samples?,"Resistance genotyping was performed using next-generation sequencing technologies. Of 899 specimens included in the analysis, genotyping PCR and sequencing was successful in 809 (809/899, 90.0%).","The evidence indicates that the study involved the sequencing of HIV samples from patients, as it mentions successful genotyping and sequencing of specimens.",Yes
37017009,2,Does the paper report in vitro drug susceptibility data?,"The study did not assess levels of resistance to the integrase strand transfer inhibitors (INSTIs), as these regimens were not recommended for management of paediatric HIV infection unless recommended for third-line ART. However, the study discusses resistance patterns and predicted efficacy of alternative regimens.","The evidence suggests that while the study discusses resistance patterns, it does not provide specific in vitro drug susceptibility data.",No
37017009,3,Were sequences from the paper made publicly available?,Not reported.,The paper does not provide any information regarding the public availability of the sequences.,No
37017009,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.,The paper does not provide any specific GenBank accession numbers for the sequenced HIV isolates.,No
37017009,5,How many individuals had samples obtained for HIV sequencing?,"At study closure, 1000 children had participated in the study. Of these, 899 participants from 40 facilities from eight provinces were included in the study analysis.","The evidence indicates that 899 individuals had samples obtained for HIV sequencing, as they were included in the analysis.",899
37017009,6,From which countries were the sequenced samples obtained?,"This cross-sectional study, performed from March 2017 to March 2019 in South Africa, enrolled HIV-positive children aged ≤19 years.","The evidence clearly states that the study was conducted in South Africa, indicating the country from which the sequenced samples were obtained.",South Africa
37017009,7,From what years were the sequenced samples obtained?,"This cross-sectional study, performed from March 2017 to March 2019 in South Africa.","The evidence provides a clear timeframe for the study, indicating the years during which the samples were obtained.",2017-2019
37017009,8,Were samples cloned prior to sequencing?,Not reported.,The paper does not mention any cloning of samples prior to sequencing.,No
37017009,9,Which HIV genes were reported to have been sequenced?,"PCR amplification was performed using an in-house method resulting in a single amplicon spanning 1.5 kb of pol encompassing the protease gene and the first 250 amino acids of the reverse transcriptase gene. The most prevalent NNRTI mutations detected were K103N/S, V106A/I/M, and P225H.","The evidence indicates that the pol gene, which includes the protease and reverse transcriptase genes, was sequenced, along with the mention of specific mutations related to these genes.","Protease, RT"
37017009,10,What method was used for sequencing?,"Genotyping was performed using next-generation sequencing technologies. Amplicon concentrations were adjusted to a final concentration of 0.5 ng/μL and libraries prepared using the 96-sample Nextera® XT DNA Library Preparation Kit (Illumina, USA).","The evidence specifies that next-generation sequencing technologies were used for genotyping, indicating the method of sequencing.",Illumina sequencing
37017009,11,What type of samples were sequenced?,Whole blood was collected using standard phlebotomy methods into a 6 mL EDTA tube.,The evidence indicates that whole blood samples were collected for sequencing.,Whole Blood
37017009,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,We assessed levels of HIV drug resistance in children with virological failure.,"The evidence indicates that the study specifically focused on children with virological failure, confirming that sequences were obtained from these individuals.",Yes
37017009,13,Were the patients in the study in a clinical trial?,Not reported.,The paper does not mention whether the patients were part of a clinical trial.,No
37017009,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,HIV drug resistance was highly prevalent in paediatric patients failing ART in South Africa.,"The evidence indicates that the individuals in the study were on ART, which implies they had previously received antiretroviral drugs.",Yes
37017009,15,Which drug classes were received by individuals in the study before sample sequencing?,"Amongst participants receiving PI-based regimens, adjusted total HIVDR was detected in 80.6%. HIVDR was detected in 94.9% of participants receiving NNRTI-based regimens.","The evidence indicates that participants were receiving regimens from the PI and NNRTI drug classes, confirming that these drug classes were received before sample sequencing.","PI, NNRTI"
37017009,16,Which drugs were received by individuals in the study before sample sequencing?,"The majority were receiving ritonavir-boosted lopinavir-based regimens (97.1%), whilst 2.9% were receiving ritonavir-boosted atazanavir. The majority were receiving efavirenz-based regimens (98.7%).","The evidence specifies the drugs that were predominantly used by the participants, indicating which drugs were received before sample sequencing.","Ritonavir-boosted lopinavir, Ritonavir-boosted atazanavir, Efavirenz"
37029656,1,Does the paper report HIV sequences from patient samples?,"The aim of the study was to evaluate the prevalence trend of transmitted INSTI drug resistance (DR) and to assess factors associated with transmitted INSTI resistance among ART-naive PLWH over the past decade. We conducted a time-trend, single-centre study over the period 2009--19 on adult naive PLWH with a genotypic resistance test (GRT) performed before the ART initiation.","The paper describes a study involving ART-naive people living with HIV (PLWH) and mentions the performance of genotypic resistance tests (GRT) on patient samples, indicating that HIV sequences were indeed obtained from these individuals.",Yes
37029656,2,Does the paper report in vitro drug susceptibility data?,"The degree of resistance to each INSTI drug was calculated using the Genotypic Resistance Interpretation Algorithm of the Stanford HIV Drug Resistance Database Program. The obtained scores were used to classify the presence of low-level, intermediate or high-level resistance to each INSTI drug and to the INSTI drug class.","The paper discusses the calculation of resistance levels to INSTI drugs using a specific algorithm, which implies that there is an assessment of drug susceptibility based on the resistance mutations found in the patient samples.",Yes
37029656,3,Were sequences from the paper made publicly available?,Not reported.,"The paper does not mention whether the sequences obtained were made publicly available, indicating that this information is not available.",No
37029656,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.,"The paper does not provide any specific GenBank accession numbers for the sequenced HIV isolates, indicating that this information is not available.",No
37029656,5,How many individuals had samples obtained for HIV sequencing?,"Overall, 1223 ART-naive PLWH were evaluated.","The paper states that a total of 1223 ART-naive individuals were evaluated, which implies that samples were obtained from this number of individuals for sequencing.",1223
37029656,6,From which countries were the sequenced samples obtained?,Italian origin was found in 578 (78.0%) and 971 (79.4%) were infected by HIV-1 subtype B.,"The paper mentions that the majority of the participants were of Italian origin, indicating that the sequenced samples were obtained from Italy.",Italy
37029656,7,From what years were the sequenced samples obtained?,"We conducted a time-trend, single-centre study over the period 2009--19 on adult naive PLWH with a genotypic resistance test (GRT) performed before the ART initiation.","The study covers a time period from 2009 to 2019, which indicates the years from which the sequenced samples were obtained.",2009-2019
37029656,8,Were samples cloned prior to sequencing?,Not reported.,"The paper does not mention any cloning of samples prior to sequencing, indicating that this information is not available.",No
37029656,9,Which HIV genes were reported to have been sequenced?,Not reported.,"The paper does not specify which particular HIV genes were sequenced, focusing instead on the prevalence of INSTI resistance and associated factors.",No
37029656,10,What method was used for sequencing?,GRT was determined by Sanger sequencing using an ABI PRISM 3130xl Genetic Analyzer.,"The paper explicitly states that the genotypic resistance test was performed using Sanger sequencing, which is a well-known method for sequencing DNA.",Sanger sequencing
37029656,11,What type of samples were sequenced?,Not reported.,"The paper does not specify the type of samples that were sequenced, focusing instead on the characteristics of the participants and the resistance testing.",No
37029656,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported.,"The paper does not mention any individuals with virological failure, as it focuses on ART-naive individuals.",No
37029656,13,Were the patients in the study in a clinical trial?,Not reported.,"The paper does not indicate that the patients were part of a clinical trial, focusing instead on observational data.",No
37029656,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported.,"The paper focuses on ART-naive individuals, indicating that none of the participants had previously received antiretroviral drugs.",No
37029656,15,Which drug classes were received by individuals in the study before sample sequencing?,"Overall, 51 (4.2%) PLWH had a virus resistant to NRTIs, 47 (3.8%) to NNRTIs and 22 (1.8%) to PIs.","The paper mentions the resistance of individuals to various drug classes, indicating that these classes were relevant to the study population.","NRTI, NNRTI, PI"
37029656,16,Which drugs were received by individuals in the study before sample sequencing?,"Overall, 51 (4.2%) PLWH had a virus resistant to NRTIs, 47 (3.8%) to NNRTIs and 22 (1.8%) to PIs.","The paper discusses the resistance to specific drug classes, which implies that individuals may have been treated with drugs from these classes prior to sequencing.",No
37039023,1,Does the paper report HIV sequences from patient samples?,"All 86 samples were successfully sequenced. Of them, 69 (80.2%; 41 patients from RJ and 28 from RS) had their NFLG obtained.","The evidence clearly states that samples from patients were sequenced, indicating that the paper does report HIV sequences from patient samples.",Yes
37039023,2,Does the paper report in vitro drug susceptibility data?,"The study aimed to identify mutations associated with antiretroviral resistance, including minority variants, present in archived proviruses of patients with prolonged undetectable viral load.",The evidence discusses the identification of mutations associated with drug resistance but does not mention any in vitro drug susceptibility testing or data.,No
37039023,3,Were sequences from the paper made publicly available?,The raw sequencing reads were deposited to the Sequence Read Archive under the BioProject PRJNA419915.,"The evidence indicates that the sequencing reads were deposited in a public database, suggesting that the sequences are publicly available.",Yes
37039023,4,What were the GenBank accession numbers for sequenced HIV isolates?,The raw sequencing reads were deposited to the Sequence Read Archive under the BioProject PRJNA419915.,The paper mentions the deposition of sequencing reads but does not provide specific GenBank accession numbers for the sequenced HIV isolates.,No
37039023,5,How many individuals had samples obtained for HIV sequencing?,"Overall, 86 HIV+ patients were recruited.","The evidence states the total number of HIV-positive patients who were recruited for the study, which corresponds to the number of individuals with samples obtained for sequencing.",86
37039023,6,From which countries were the sequenced samples obtained?,"HIV-positive patients were recruited during their regular visits at Hospital Federal de Ipanema (HI) and Hospital Universitário Clementino Fraga Filho (HUCFF), both located in Rio de Janeiro (RJ; southeastern Brazil), and at Hospital Universitário Doutor Miguel Riet Corrêa Junior (HU-FURG) in Rio Grande do Sul (RS; southern Brazil).","The evidence specifies the locations of the hospitals where the patients were recruited, indicating the countries from which the samples were obtained.",Brazil
37039023,7,From what years were the sequenced samples obtained?,"All samples from RJ were collected between February 2016 and November 2018, whereas all samples from RS were collected between August and December 2017.","The evidence provides specific time frames for when the samples were collected, indicating the years of sample collection.",2016-2018
37039023,8,Were samples cloned prior to sequencing?,Not mentioned.,The paper does not provide any information regarding the cloning of samples prior to sequencing.,No
37039023,9,Which HIV genes were reported to have been sequenced?,"Protease, reverse transcriptase, integrase and envelope regions are known to harbour antiretroviral resistance mutations, and all 86 study samples had at least one of these regions analysed.","The evidence lists the specific HIV genes that were analyzed in the study, indicating which genes were sequenced.","Protease, RT, IN, Envelope"
37039023,10,What method was used for sequencing?,"Libraries were quantified in Qubit 3 (Life Technologies, Carlsbad, CA, USA) and sequenced using the Illumina MiSeq platform with a paired-end 2 × 251 protocol.","The evidence explicitly states that the sequencing was performed using the Illumina MiSeq platform, which is a next-generation sequencing method.",Illumina sequencing
37039023,11,What type of samples were sequenced?,Six millilitres of whole peripheral blood was collected from all patients who agreed to participate in the study and signed the informed consent.,"The evidence specifies that whole peripheral blood samples were collected from the patients, indicating the type of samples that were sequenced.",Whole Blood
37039023,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,All patients maintained their successful treatment despite the high prevalence of DRMs at low (62.5%) or high (37.5%) frequency.,"The evidence indicates that all patients were successfully treated and did not experience virological failure, suggesting that no sequences were obtained from individuals with virological failure.",No
37039023,13,Were the patients in the study in a clinical trial?,Not mentioned.,The paper does not provide any information indicating that the patients were part of a clinical trial.,No
37039023,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Patients were on a first-line or second-line treatment regimen due exclusively to changes in the treatment regimen recommended by the Brazilian Ministry of Health (and not due to treatment failure or drug intolerance).,"The evidence indicates that patients were on treatment regimens, implying that they had previously received ARV drugs.",Yes
37039023,15,Which drug classes were received by individuals in the study before sample sequencing?,"The most prevalent therapeutic regimen combination used was tenofovir disoproxil fumarate (TDF), lamivudine (3TC) and efavirenz (EFV) (TDF + 3TC + EFV), accounting for 55.8% of patients included.","The evidence specifies the drug regimen used by the patients, indicating the drug classes they received prior to sample sequencing.","NRTI, NNRTI"
37039023,16,Which drugs were received by individuals in the study before sample sequencing?,"The most prevalent therapeutic regimen combination used was tenofovir disoproxil fumarate (TDF), lamivudine (3TC) and efavirenz (EFV).",The evidence lists the specific drugs that were part of the therapeutic regimen used by the patients before sample sequencing.,"Tenofovir disoproxil fumarate (TDF), Lamivudine (3TC), Efavirenz (EFV)"
37042390,1,Does the paper report HIV sequences from patient samples?,"Genotypic resistance testing to identify drug resistance mutations in the integrase, reverse transcriptase and protease genes was done at the start of third-line therapy, as well as in those who did not attain virological suppression after 12 months of therapy. At baseline, 35% (14/40) of these patients had major mutations associated with the IN gene. Among those who had virological failure at 1 year, 33% (4/12) patients had major IN mutations.","The evidence indicates that the study involved genotypic resistance testing, which includes sequencing of HIV genes from patient samples to identify drug resistance mutations. This confirms that HIV sequences were indeed reported.",Yes
37042390,2,Does the paper report in vitro drug susceptibility data?,Drug regimens were not modified according to the genotyping results. The presence of INSTI DRMs in INSTI-naive PLHIV is concerning and should be explored further.,"The evidence suggests that while drug resistance mutations were identified, there is no mention of in vitro drug susceptibility testing being performed. The focus was on genotyping rather than susceptibility assays.",No
37042390,3,Were sequences from the paper made publicly available?,Not reported.,"The paper does not provide any information regarding the public availability of the sequences, indicating that this information was not included.",No
37042390,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.,"The paper does not provide any specific GenBank accession numbers for the sequenced HIV isolates, indicating that this information was not included in the study.",No
37042390,5,How many individuals had samples obtained for HIV sequencing?,"Eighty-five patients were started on third-line ART. Out of the 85 patients, 40 samples were successfully sequenced for the IN gene and 38 for the PR and RT genes at baseline.","The evidence indicates that samples were obtained from 85 patients, and specific sequencing was performed on 40 and 38 samples for different genes.",85
37042390,6,From which countries were the sequenced samples obtained?,"This study was done to assess the long-term survival, and virological and mutational outcomes of people living with HIV receiving third-line ART between July 2016 and December 2019 in an ART centre in India.","The evidence indicates that the study was conducted in India, which is the country from which the sequenced samples were obtained.",India
37042390,7,From what years were the sequenced samples obtained?,"This study was done to assess the long-term survival, and virological and mutational outcomes of people living with HIV receiving third-line ART between July 2016 and December 2019 in an ART centre in India.","The evidence specifies the time frame during which the samples were collected, indicating that the sequenced samples were obtained from 2016 to 2019.",2016-2019
37042390,8,Were samples cloned prior to sequencing?,Not reported.,"The paper does not mention any cloning of samples prior to sequencing, indicating that this information was not provided.",No
37042390,9,Which HIV genes were reported to have been sequenced?,"Genotypic resistance testing to identify drug resistance mutations in the integrase, reverse transcriptase and protease genes was done at the start of third-line therapy. At baseline, 35% (14/40) of these patients had major mutations associated with the IN gene.","The evidence clearly states that the study involved sequencing of the integrase, reverse transcriptase, and protease genes to identify drug resistance mutations, confirming which genes were sequenced.","Integrase, IN; Reverse transcriptase, RT; Protease, PR"
37042390,10,What method was used for sequencing?,Sequencing was done by a third-party commercial organization (Medauxin) using an Applied Biosystem 3730xl DNA Analyzer.,"The evidence specifies the use of an Applied Biosystem 3730xl DNA Analyzer for sequencing, which is a Sanger sequencing method.",Sanger sequencing
37042390,11,What type of samples were sequenced?,"Whole blood was collected from patients into EDTA tubes and used for CD4 estimation; in parallel, plasma was separated following centrifugation at 2000 rpm at 4°C for 10 min and stored at −80°C until viral RNA isolation.","The evidence indicates that whole blood samples were collected and processed for sequencing, confirming the type of samples used.",Whole Blood
