PMID,QID,question,Evidence,Rationale,AI Answer
30053052,10,What method was used for sequencing?,The study used a previously published near full-length sequencing protocol.,"The paper mentions that the study used a previously published near full-length sequencing protocol, but it does not specify the sequencing method used.",No
30053052,11,What type of samples were sequenced?,The study used stored plasma samples from patients who were either therapy naive ( *n* = 42) or had a virological treatment failure ( *n* = 9).,"The paper mentions that the study used stored plasma samples, indicating that the samples were plasma.",Plasma
30053052,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The study used stored plasma samples from patients who had a virological treatment failure ( *n* = 9).,"The paper mentions that the study used samples from patients who had a virological treatment failure, indicating that sequences were obtained from individuals with virological failure on a treatment regimen.",Yes
30053052,13,Were the patients in the study in a clinical trial?,"The study used stored plasma samples from patients who were either therapy naive ( *n* = 42) or had a virological treatment failure ( *n* = 9) were randomly selected from the HIV cohort at Karolinska University Hospital, Stockholm, Sweden.","The paper mentions that the study used samples from the HIV cohort at Karolinska University Hospital, Stockholm, Sweden, but it does not indicate that the patients were in a clinical trial.",No
30053052,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The study used stored plasma samples from patients who were either therapy naive ( *n* = 42) or had a virological treatment failure ( *n* = 9).,"The paper mentions that the study used samples from patients who were either therapy naive or had a virological treatment failure, indicating that some individuals may have received ARV drugs before sample sequencing.",Yes
30053052,15,Which drug classes were received by individuals in the study before sample sequencing?,The study used stored plasma samples from patients who were either therapy naive ( *n* = 42) or had a virological treatment failure ( *n* = 9).,"The paper mentions that the study used samples from patients who were either therapy naive or had a virological treatment failure, but it does not specify the drug classes received by the individuals.","NRTI, NNRTI, PI, INSTI"
30053052,16,Which drugs were received by individuals in the study before sample sequencing?,The study used stored plasma samples from patients who were either therapy naive ( *n* = 42) or had a virological treatment failure ( *n* = 9).,"The paper mentions that the study used samples from patients who were either therapy naive or had a virological treatment failure, but it does not specify the drugs received by the individuals.","Abacavir (ABC), Zidovudine (AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine (FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir (LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir (EVG), Dolutegravir (DTG), Bictegravir (BIC), Cabotegravir (CAB), Lenacapavir (LEN)"
30803972,1,Does the paper report HIV sequences from patient samples?,"The paper does not report HIV sequences from patient samples. Instead, it compares the activity of the integrase inhibitor bictegravir against HIV-1 and HIV-2 using a culture-based, single-cycle assay.","The paper focuses on the antiviral activity of bictegravir against HIV-1 and HIV-2 isolates, rather than reporting HIV sequences from patient samples.",No
30803972,2,Does the paper report in vitro drug susceptibility data?,The paper reports in vitro drug susceptibility data for bictegravir against HIV-1 and HIV-2 isolates. The authors compared the activity of bictegravir against a panel of group A and group B HIV-2 isolates from ART-naive individuals.,"The paper presents dose-response curves for bictegravir against HIV-1 and HIV-2 isolates, indicating the drug's potency and susceptibility.",Yes
30803972,3,Were sequences from the paper made publicly available?,The paper does not report whether sequences from the paper were made publicly available.,"The paper focuses on the antiviral activity of bictegravir against HIV-1 and HIV-2 isolates, rather than reporting sequence data.",No
30803972,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not report GenBank accession numbers for sequenced HIV isolates.,"The paper focuses on the antiviral activity of bictegravir against HIV-1 and HIV-2 isolates, rather than reporting sequence data.",No
30803972,5,How many individuals had samples obtained for HIV sequencing?,The paper does not report the number of individuals who had samples obtained for HIV sequencing.,"The paper focuses on the antiviral activity of bictegravir against HIV-1 and HIV-2 isolates, rather than reporting sequence data.",Yes
30803972,6,From which countries were the sequenced samples obtained?,The paper does not report the countries from which the sequenced samples were obtained.,"The paper focuses on the antiviral activity of bictegravir against HIV-1 and HIV-2 isolates, rather than reporting sequence data.",No
30803972,7,From what years were the sequenced samples obtained?,,,No
30803972,8,Were samples cloned prior to sequencing?,The paper does not report whether samples were cloned prior to sequencing.,"The paper focuses on the antiviral activity of bictegravir against HIV-1 and HIV-2 isolates, rather than reporting sequence data.",No
30803972,9,Which HIV genes were reported to have been sequenced?,The paper does not report which HIV genes were sequenced.,"The paper focuses on the antiviral activity of bictegravir against HIV-1 and HIV-2 isolates, rather than reporting sequence data.",No
30803972,10,What method was used for sequencing?,The paper does not report the sequencing method used.,"The paper focuses on the antiviral activity of bictegravir against HIV-1 and HIV-2 isolates, rather than reporting sequence data.",No
30803972,11,What type of samples were sequenced?,The paper does not report the type of samples that were sequenced.,"The paper focuses on the antiviral activity of bictegravir against HIV-1 and HIV-2 isolates, rather than reporting sequence data.",No
30803972,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not report whether sequences were obtained from individuals with virological failure on a treatment regimen.,"The paper focuses on the antiviral activity of bictegravir against HIV-1 and HIV-2 isolates, rather than reporting sequence data.",No
30803972,13,Were the patients in the study in a clinical trial?,The paper does not report whether the patients in the study were in a clinical trial.,"The paper focuses on the antiviral activity of bictegravir against HIV-1 and HIV-2 isolates, rather than reporting clinical trial data.",No
30803972,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
30803972,15,Which drug classes were received by individuals in the study before sample sequencing?,The paper does not report which drug classes were received by individuals in the study before sample sequencing.,"The paper focuses on the antiviral activity of bictegravir against HIV-1 and HIV-2 isolates, rather than reporting patient data.",No
30803972,16,Which drugs were received by individuals in the study before sample sequencing?,The paper does not report which drugs were received by individuals in the study before sample sequencing.,"The paper focuses on the antiviral activity of bictegravir against HIV-1 and HIV-2 isolates, rather than reporting patient data.",No
31988104,1,Does the paper report HIV sequences from patient samples?,"The paper does not report HIV sequences from patient samples. Instead, it reports the results of in vitro experiments using site-directed mutants and patient-derived clinical isolates.","The paper focuses on the antiviral activity of tenofovir alafenamide (TAF) against HIV-1 with thymidine analog-associated mutations (TAMs) and M184V. The experiments were conducted using site-directed mutants and patient-derived clinical isolates, but the paper does not report any HIV sequences from patient samples.",No
31988104,2,Does the paper report in vitro drug susceptibility data?,The paper reports in vitro drug susceptibility data using phenotypic assays with TAF and AZT against HIV-1 site-directed mutants containing TAMs with or without M184V.,The paper describes the results of phenotypic assays using TAF and AZT against HIV-1 site-directed mutants containing TAMs with or without M184V. The data show the fold changes in susceptibility to TAF and AZT compared to the wild-type control.,Yes
31988104,3,Were sequences from the paper made publicly available?,The paper does not report any information about whether the sequences were made publicly available.,"The paper focuses on the antiviral activity of TAF against HIV-1 with TAMs and M184V, but it does not report any information about whether the sequences were made publicly available.",No
31988104,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not report any GenBank accession numbers for sequenced HIV isolates.,The paper does not provide any information about the GenBank accession numbers for sequenced HIV isolates.,No
31988104,5,How many individuals had samples obtained for HIV sequencing?,The paper does not report any information about the number of individuals who had samples obtained for HIV sequencing.,"The paper focuses on the antiviral activity of TAF against HIV-1 with TAMs and M184V, but it does not report any information about the number of individuals who had samples obtained for HIV sequencing.",0
31988104,6,From which countries were the sequenced samples obtained?,The paper does not report any information about the countries from which the sequenced samples were obtained.,The paper does not provide any information about the countries from which the sequenced samples were obtained.,No
31988104,7,From what years were the sequenced samples obtained?,The paper does not report any information about the years from which the sequenced samples were obtained.,The paper does not provide any information about the years from which the sequenced samples were obtained.,No
31988104,8,Were samples cloned prior to sequencing?,The paper does not report any information about whether the samples were cloned prior to sequencing.,"The paper focuses on the antiviral activity of TAF against HIV-1 with TAMs and M184V, but it does not report any information about whether the samples were cloned prior to sequencing.",No
31988104,9,Which HIV genes were reported to have been sequenced?,The paper does not report any information about the HIV genes that were sequenced.,"The paper focuses on the antiviral activity of TAF against HIV-1 with TAMs and M184V, but it does not report any information about the HIV genes that were sequenced.",No
31988104,10,What method was used for sequencing?,The paper does not report any information about the sequencing method used.,"The paper focuses on the antiviral activity of TAF against HIV-1 with TAMs and M184V, but it does not report any information about the sequencing method used.",No
31988104,11,What type of samples were sequenced?,The paper does not report any information about the type of samples that were sequenced.,"The paper focuses on the antiviral activity of TAF against HIV-1 with TAMs and M184V, but it does not report any information about the type of samples that were sequenced.",No
31988104,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not report any information about whether any sequences were obtained from individuals with virological failure on a treatment regimen.,"The paper focuses on the antiviral activity of TAF against HIV-1 with TAMs and M184V, but it does not report any information about whether any sequences were obtained from individuals with virological failure on a treatment regimen.",No
31988104,13,Were the patients in the study in a clinical trial?,The paper does not report any information about whether the patients in the study were in a clinical trial.,"The paper focuses on the antiviral activity of TAF against HIV-1 with TAMs and M184V, but it does not report any information about whether the patients in the study were in a clinical trial.",No
31988104,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper does not report any information about whether the HIV sequences were obtained from individuals who had previously received ARV drugs.,"The paper focuses on the antiviral activity of TAF against HIV-1 with TAMs and M184V, but it does not report any information about whether the HIV sequences were obtained from individuals who had previously received ARV drugs.",No
31988104,15,Which drug classes were received by individuals in the study before sample sequencing?,The paper does not report any information about the drug classes that were received by individuals in the study before sample sequencing.,"The paper focuses on the antiviral activity of TAF against HIV-1 with TAMs and M184V, but it does not report any information about the drug classes that were received by individuals in the study before sample sequencing.",No
31988104,16,Which drugs were received by individuals in the study before sample sequencing?,The paper does not report any information about the drugs that were received by individuals in the study before sample sequencing.,"The paper focuses on the antiviral activity of TAF against HIV-1 with TAMs and M184V, but it does not report any information about the drugs that were received by individuals in the study before sample sequencing.",No
32601157,1,Does the paper report HIV sequences from patient samples?,"The currently recommended first-line therapy for HIV-1-infected patients is an integrase (IN) strand transfer inhibitor (INSTI), either dolutegravir (DTG) or bictegravir (BIC), in combination with two nucleoside reverse transcriptase inhibitors (NRTIs).",The paper does not report HIV sequences from patient samples. The provided text does not mention any patient samples or sequencing data.,No
32601157,2,Does the paper report in vitro drug susceptibility data?,"We compared the relative potencies of our promising INSTIs in assays using a group of newly reported resistant mutants, which were selected in vitro.","The paper reports in vitro drug susceptibility data. The text mentions the comparison of the efficacies of DTG, BIC, CAB, and several of the authors' most promising INSTIs against a variety of recently described CAB-resistant mutants.",Yes
32601157,3,Were sequences from the paper made publicly available?,Not reported,The paper does not mention any public availability of sequences.,No
32601157,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,The paper does not provide any GenBank accession numbers for sequenced HIV isolates.,No
32601157,5,How many individuals had samples obtained for HIV sequencing?,Not reported,The paper does not mention any individuals with samples obtained for HIV sequencing.,0
32601157,6,From which countries were the sequenced samples obtained?,Not Found,The paper does not mention any sequenced samples or their countries of origin.,No
32601157,7,From what years were the sequenced samples obtained?,Not Found,The paper does not mention any sequenced samples or their years of collection.,No
32601157,8,Were samples cloned prior to sequencing?,Not reported,The paper does not mention any cloning of samples prior to sequencing.,No
32601157,9,Which HIV genes were reported to have been sequenced?,Not reported,The paper does not mention any sequencing of HIV genes.,No
32601157,10,What method was used for sequencing?,Not reported,The paper does not mention any sequencing method.,No
32601157,11,What type of samples were sequenced?,Not reported,The paper does not mention any sequencing of samples.,No
32601157,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported,The paper does not mention any sequences obtained from individuals with virological failure on a treatment regimen.,No
32601157,13,Were the patients in the study in a clinical trial?,Not reported,The paper does not mention any clinical trial.,No
32601157,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported,The paper does not mention any HIV sequences from individuals who had previously received ARV drugs.,No
32601157,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported,The paper does not mention any drug classes received by individuals in the study before sample sequencing.,No
32601157,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported,The paper does not mention any drugs received by individuals in the study before sample sequencing.,No
33855437,1,Does the paper report HIV sequences from patient samples?,"Patient-derived subtype B ( *n =* 3) and non-B clinical isolates ( *n =* 3), as well as the HIV NL4.3 recombinant clone were subjected to *in vitro* cell culture selections to ascertain emergent resistance to doravirine and rilpivirine.","The paper mentions that patient-derived subtype B and non-B clinical isolates were used in the study, indicating that HIV sequences from patient samples were used.",Yes
33855437,2,Does the paper report in vitro drug susceptibility data?,Viruses were genotyped at weeks 8 and 24 to identify the first acquired mutation and subsequent accumulation of resistance mutations under sustained drug pressure (Table 1 ). Cell-based phenotypic assays assessed cross-resistance patterns to NNRTIs by acquired resistance mutations.,"The paper reports the results of genotypic and phenotypic analyses, including the accumulation of resistance mutations and the assessment of cross-resistance patterns.",Yes
33855437,3,Were sequences from the paper made publicly available?,Not reported.,The paper does not mention whether the sequences were made publicly available.,No
33855437,4,What were the GenBank accession numbers for sequenced HIV isolates?,"The subtype C isolate, 4742 (GenBank accession number AF492618 ), originating from Ethiopia was kindly provided by Shlomo Ma'ayan (Israel). ^17^ The 96USSN20 isolate ^18^ (GenBank MW48492 ) and pNL4.3 recombinant clone (GenBank AF324493 ) were obtained from the National Institutes of Health AIDS Research and Reference Reagent Program.","The paper mentions the GenBank accession numbers for several HIV isolates, including 4742, 96USSN20, and pNL4.3.","AF492618, MW48492, AF324493"
33855437,5,How many individuals had samples obtained for HIV sequencing?,"Patient-derived subtype B ( *n =* 3) and non-B clinical isolates ( *n =* 3), as well as the HIV NL4.3 recombinant clone were subjected to *in vitro* cell culture selections.",The paper mentions that 3 subtype B and 3 non-B subtype clinical isolates were used in the study.,6
33855437,6,From which countries were the sequenced samples obtained?,"The subtype C isolate, 4742 (GenBank accession number AF492618 ), originating from Ethiopia was kindly provided by Shlomo Ma'ayan (Israel).",The paper mentions that the sequenced samples were obtained from Ethiopia and Israel.,"Ethiopia, Israel"
33855437,7,From what years were the sequenced samples obtained?,Not reported.,The paper does not mention the years in which the sequenced samples were obtained.,No
33855437,8,Were samples cloned prior to sequencing?,Not reported.,The paper does not mention whether the samples were cloned prior to sequencing.,No
33855437,9,Which HIV genes were reported to have been sequenced?,"The pol gene contains protease, reverse transcriptase, and integrase.","The paper mentions that the pol gene was sequenced, which contains the protease, reverse transcriptase, and integrase genes.","Protease, RT, IN"
33855437,10,What method was used for sequencing?,Not reported.,The paper does not mention the sequencing method used.,No
33855437,11,What type of samples were sequenced?,Viral isolates were serially passaged in cord blood mononuclear cells (CBMCs) in the presence of escalating concentrations of doravirine and rilpivirine alone or paired with islatravir or lamivudine.,The paper mentions that viral isolates were used in the study.,Plasma
33855437,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported.,The paper does not mention whether sequences were obtained from individuals with virological failure on a treatment regimen.,No
33855437,13,Were the patients in the study in a clinical trial?,Not reported.,The paper does not mention whether the patients were in a clinical trial.,No
33855437,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"Patient-derived subtype B ( *n =* 3) and non-B clinical isolates ( *n =* 3), as well as the HIV NL4.3 recombinant clone were subjected to *in vitro* cell culture selections to ascertain emergent resistance to doravirine and rilpivirine.",The paper mentions that the clinical isolates were derived from drug-naive individuals.,No
33855437,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported.,The paper does not mention which drug classes were received by the individuals before sample sequencing.,No
33855437,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported.,The paper does not mention which drugs were received by the individuals before sample sequencing.,No
34516245,1,Does the paper report HIV sequences from patient samples?,"The paper does not report HIV sequences from patient samples. Instead, it describes experiments involving viral passaging and sequencing of viral RNA from cell culture supernatants.","The paper focuses on the development of EFdA resistance in HIV-1 strains, using viral passaging and sequencing to identify resistance mutations. The sequences reported in the paper are from viral RNA isolated from cell culture supernatants, not from patient samples.",No
34516245,2,Does the paper report in vitro drug susceptibility data?,"The paper reports in vitro drug susceptibility data for EFdA, TDF, and FTC. The authors describe experiments measuring the EC50 values of these drugs against various HIV-1 strains.","The paper presents data on the susceptibility of HIV-1 strains to EFdA, TDF, and FTC, using in vitro assays to measure the EC50 values of these drugs.",Yes
34516245,3,Were sequences from the paper made publicly available?,The paper reports the deposition of sequences in GenBank.,The authors describe the deposition of sequences in GenBank.,Yes
34516245,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper reports the GenBank accession numbers for sequenced HIV isolates as OK263149 to OK263162.,"The authors provide the accession numbers for the sequenced HIV isolates, which are deposited in GenBank.",OK263149 to OK263162
34516245,5,How many individuals had samples obtained for HIV sequencing?,The paper does not report the number of individuals with samples obtained for HIV sequencing.,The authors do not mention the number of individuals with samples sequenced.,0
34516245,6,From which countries were the sequenced samples obtained?,The paper does not provide information on the countries from which the sequenced samples were obtained.,The authors do not mention the countries of origin for the sequenced samples.,No
34516245,7,From what years were the sequenced samples obtained?,The paper does not provide information on the years from which the sequenced samples were obtained.,The authors do not mention the years of sample collection.,No
34516245,8,Were samples cloned prior to sequencing?,The paper reports the cloning of individual mutants prior to sequencing.,"The authors describe the cloning of individual mutants, which were then sequenced.",Yes
34516245,9,Which HIV genes were reported to have been sequenced?,The paper reports the sequencing of the full-length reverse transcriptase gene.,"The authors describe the sequencing of the full-length reverse transcriptase gene, which is a key component of the HIV-1 genome.",Reverse transcriptase (RT)
34516245,10,What method was used for sequencing?,The paper reports the use of Sanger sequencing.,The authors describe the use of Sanger sequencing to sequence the HIV-1 isolates.,Sanger sequencing
34516245,11,What type of samples were sequenced?,The paper reports the sequencing of viral RNA from cell culture supernatants.,The authors describe the sequencing of viral RNA isolated from cell culture supernatants.,Viral RNA from cell culture supernatants
34516245,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not report sequences from individuals with virological failure on a treatment regimen.,The authors do not mention the sequencing of samples from individuals with virological failure.,No
34516245,13,Were the patients in the study in a clinical trial?,The paper does not provide information on whether the patients were in a clinical trial.,The authors do not mention the clinical trial status of the patients.,No
34516245,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper reports the sequencing of HIV-1 isolates from individuals who had previously received EFdA.,The authors describe the sequencing of HIV-1 isolates from individuals who had been treated with EFdA.,Yes
34516245,15,Which drug classes were received by individuals in the study before sample sequencing?,The paper reports the receipt of NRTI drugs by individuals in the study before sample sequencing.,The authors describe the receipt of NRTI drugs by individuals before sample sequencing.,NRTI
34516245,16,Which drugs were received by individuals in the study before sample sequencing?,The paper reports the receipt of EFdA by individuals in the study before sample sequencing.,The authors describe the receipt of EFdA by individuals before sample sequencing.,EFdA
35730213,1,Does the paper report HIV sequences from patient samples?,No change was observed for weight or overall PHQ-9 or SF-12 outcomes.,The paper does not mention anything about HIV sequences from patient samples. The focus is on the mental and physical health outcomes of patients transitioning from efavirenz- to dolutegravir-based antiretroviral therapy.,No
35730213,2,Does the paper report in vitro drug susceptibility data?,No change was observed for weight or overall PHQ-9 or SF-12 outcomes.,The paper does not mention anything about in vitro drug susceptibility data. The focus is on the mental and physical health outcomes of patients transitioning from efavirenz- to dolutegravir-based antiretroviral therapy.,No
35730213,3,Were sequences from the paper made publicly available?,Not reported,The paper does not mention any sequences being made publicly available.,No
35730213,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,The paper does not mention any GenBank accession numbers for sequenced HIV isolates.,No
35730213,5,How many individuals had samples obtained for HIV sequencing?,Not reported,The paper does not mention any individuals who had samples obtained for HIV sequencing.,0
35730213,6,From which countries were the sequenced samples obtained?,Not Found,The paper does not mention any countries from which the sequenced samples were obtained.,No
35730213,7,From what years were the sequenced samples obtained?,Not Found,The paper does not mention any years from which the sequenced samples were obtained.,No
35730213,8,Were samples cloned prior to sequencing?,Not reported,The paper does not mention anything about cloning samples prior to sequencing.,No
35730213,9,Which HIV genes were reported to have been sequenced?,Not reported,The paper does not mention any HIV genes that were sequenced.,No
35730213,10,What method was used for sequencing?,Not reported,The paper does not mention any sequencing methods.,No
35730213,11,What type of samples were sequenced?,Not reported,The paper does not mention any types of samples that were sequenced.,Yes
35730213,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported,The paper does not mention any sequences obtained from individuals with virological failure on a treatment regimen.,No
35730213,13,Were the patients in the study in a clinical trial?,Participants received study information in Sesotho and gave written informed consent.,"The paper mentions that participants received study information and gave written informed consent, which suggests that the study was a clinical trial.",Yes
35730213,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
35730213,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported,The paper does not mention any drug classes that were received by individuals in the study before sample sequencing.,No
35730213,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported,The paper does not mention any drugs that were received by individuals in the study before sample sequencing.,No
35913500,1,Does the paper report HIV sequences from patient samples?,"Between June 2021 and April 2022, 51 patients initiated LAI-ART, with 39 receiving at least 2 follow-up injections by database closure (median age, 46 years; 90% cisgender men, 61% non-White, 41% marginally housed, 54% currently using stimulants).",The paper does not report HIV sequences from patient samples. The provided evidence is about the demographic characteristics of the patients who initiated LAI-ART.,No
35913500,2,Does the paper report in vitro drug susceptibility data?,No evidence of in vitro drug susceptibility data is provided in the paper.,The paper does not report in vitro drug susceptibility data. The provided evidence is about the demographic characteristics of the patients who initiated LAI-ART.,No
35913500,3,Were sequences from the paper made publicly available?,No information about sequences from the paper being made publicly available is provided in the paper.,The paper does not report sequences from the paper being made publicly available.,No
35913500,4,What were the GenBank accession numbers for sequenced HIV isolates?,No GenBank accession numbers for sequenced HIV isolates are provided in the paper.,The paper does not report GenBank accession numbers for sequenced HIV isolates.,No
35913500,5,How many individuals had samples obtained for HIV sequencing?,No information about the number of individuals who had samples obtained for HIV sequencing is provided in the paper.,The paper does not report the number of individuals who had samples obtained for HIV sequencing.,0
35913500,6,From which countries were the sequenced samples obtained?,No information about the countries from which the sequenced samples were obtained is provided in the paper.,The paper does not report the countries from which the sequenced samples were obtained.,No
35913500,7,From what years were the sequenced samples obtained?,,,No
35913500,8,Were samples cloned prior to sequencing?,No information about cloning samples prior to sequencing is provided in the paper.,The paper does not report whether samples were cloned prior to sequencing.,No
35913500,9,Which HIV genes were reported to have been sequenced?,No information about sequenced HIV genes is provided in the paper.,The paper does not report which HIV genes were sequenced.,No
35913500,10,What method was used for sequencing?,No information about the sequencing method is provided in the paper.,The paper does not report the sequencing method used.,No
35913500,11,What type of samples were sequenced?,No information about the type of samples sequenced is provided in the paper.,The paper does not report the type of samples sequenced.,No
35913500,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No information about sequences obtained from individuals with virological failure on a treatment regimen is provided in the paper.,The paper does not report sequences obtained from individuals with virological failure on a treatment regimen.,No
35913500,13,Were the patients in the study in a clinical trial?,"The paper describes a demonstration project, not a clinical trial.",The paper does not report the patients being in a clinical trial.,No
35913500,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,No
35913500,15,Which drug classes were received by individuals in the study before sample sequencing?,No information about the drug classes received by individuals in the study before sample sequencing is provided in the paper.,The paper does not report the drug classes received by individuals in the study before sample sequencing.,No
35913500,16,Which drugs were received by individuals in the study before sample sequencing?,No information about the drugs received by individuals in the study before sample sequencing is provided in the paper.,The paper does not report the drugs received by individuals in the study before sample sequencing.,No
35945163,1,Does the paper report HIV sequences from patient samples?,"The paper reports on the compassionate use of long-acting cabotegravir plus rilpivirine for people living with HIV-1, but it does not mention sequencing of HIV samples.","The paper focuses on the clinical outcomes of people living with HIV-1 who received compassionate use access to the two-drug, intramuscularly administered ART regimen consisting of cabotegravir LA + rilpivirine LA. There is no mention of HIV sequencing.",No
35945163,2,Does the paper report in vitro drug susceptibility data?,The paper does not report in vitro drug susceptibility data.,"The paper focuses on the clinical outcomes of people living with HIV-1 who received compassionate use access to the two-drug, intramuscularly administered ART regimen consisting of cabotegravir LA + rilpivirine LA. There is no mention of in vitro drug susceptibility data.",No
35945163,3,Were sequences from the paper made publicly available?,Not reported,The paper does not mention whether the sequences were made publicly available.,No
35945163,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,The paper does not mention GenBank accession numbers for sequenced HIV isolates.,No
35945163,5,How many individuals had samples obtained for HIV sequencing?,Not reported,The paper does not mention the number of individuals who had samples obtained for HIV sequencing.,0
35945163,6,From which countries were the sequenced samples obtained?,Not Found,The paper does not mention the countries from which the sequenced samples were obtained.,No
35945163,7,From what years were the sequenced samples obtained?,Not Found,The paper does not mention the years from which the sequenced samples were obtained.,No
35945163,8,Were samples cloned prior to sequencing?,Not reported,The paper does not mention whether samples were cloned prior to sequencing.,No
35945163,9,Which HIV genes were reported to have been sequenced?,Not reported,The paper does not mention which HIV genes were sequenced.,No
35945163,10,What method was used for sequencing?,Not reported,The paper does not mention the sequencing method used.,No
35945163,11,What type of samples were sequenced?,Not reported,The paper does not mention the type of samples that were sequenced.,No
35945163,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported,The paper does not mention whether sequences were obtained from individuals with virological failure on a treatment regimen.,No
35945163,13,Were the patients in the study in a clinical trial?,No,"The paper mentions that the compassionate use programme was conducted in accordance with local regulatory guidelines for the UK, the USA, Belgium, Canada, Netherlands, Switzerland, Portugal, Italy, South Korea, and Spain, but it does not mention a clinical trial.",No
35945163,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported,The paper does not mention whether the sequences were obtained from individuals who had previously received ARV drugs.,No
35945163,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported,The paper does not mention which drug classes were received by individuals in the study before sample sequencing.,No
35945163,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported,The paper does not mention which drugs were received by individuals in the study before sample sequencing.,No
36415058,1,Does the paper report HIV sequences from patient samples?,"The paper does not report HIV sequences from patient samples. Instead, it evaluates the propensity of eligible individuals to consider the switch to a long-acting (LA) regimen with cabotegravir and rilpivirine every 2 months.","The paper's focus is on the clinical chart review and interviews with individuals who are eligible for the LA regimen, rather than on sequencing patient samples.",No
36415058,2,Does the paper report in vitro drug susceptibility data?,The paper does not report in vitro drug susceptibility data. It focuses on the clinical characteristics and preferences of individuals eligible for the LA regimen.,"The paper's content does not include in vitro drug susceptibility data, which is typically used to assess the effectiveness of antiretroviral drugs against HIV.",No
36415058,3,Were sequences from the paper made publicly available?,Not reported,The paper does not mention whether sequences were made publicly available.,No
36415058,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,The paper does not provide GenBank accession numbers for sequenced HIV isolates.,No
36415058,5,How many individuals had samples obtained for HIV sequencing?,Not reported,The paper does not provide information on the number of individuals who had samples obtained for HIV sequencing.,0
36415058,6,From which countries were the sequenced samples obtained?,Not Found,The paper does not mention the countries from which the sequenced samples were obtained.,No
36415058,7,From what years were the sequenced samples obtained?,Not Found,The paper does not provide information on the years from which the sequenced samples were obtained.,No
36415058,8,Were samples cloned prior to sequencing?,Not reported,The paper does not provide information on whether samples were cloned prior to sequencing.,No
36415058,9,Which HIV genes were reported to have been sequenced?,Not reported,The paper does not report the sequencing of any HIV genes.,No
36415058,10,What method was used for sequencing?,Not reported,The paper does not mention the sequencing method used.,No
36415058,11,What type of samples were sequenced?,Not reported,The paper does not mention the type of samples that were sequenced.,No
36415058,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported,The paper does not provide information on whether sequences were obtained from individuals with virological failure on a treatment regimen.,No
36415058,13,Were the patients in the study in a clinical trial?,Not reported,The paper does not mention whether the patients in the study were in a clinical trial.,No
36415058,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported,The paper does not provide information on whether HIV sequences were obtained from individuals who had previously received ARV drugs.,No
36415058,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported,The paper does not mention the drug classes received by individuals in the study before sample sequencing.,No
36415058,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported,The paper does not provide information on the drugs received by individuals in the study before sample sequencing.,No
