PMID,QID,question,Evidence,Rationale,AI Answer
36454248,3,Were sequences from the paper made publicly available?,The paper mentions that HIV-1 sequences were submitted to GenBank with the following accession numbers: OM201778 -- OM201846.,The paper mentions that HIV-1 sequences were submitted to GenBank with the following accession numbers: OM201778 -- OM201846.,Yes
36454248,4,What were the GenBank accession numbers for sequenced HIV isolates?,The GenBank accession numbers for sequenced HIV isolates were OM201778 -- OM201846.,The paper mentions that HIV-1 sequences were submitted to GenBank with the following accession numbers: OM201778 -- OM201846.,OM201778 -- OM201846
36454248,5,How many individuals had samples obtained for HIV sequencing?,The paper mentions that plasma samples were collected from 76 HIV-infected children and adolescents in Panama.,The paper mentions that plasma samples were collected from 76 HIV-infected children and adolescents in Panama.,76
36454248,6,From which countries were the sequenced samples obtained?,The sequenced samples were obtained from Panama.,The paper mentions that the study was conducted in Panama and that plasma samples were collected from 76 HIV-infected children and adolescents in Panama.,Panama
36454248,7,From what years were the sequenced samples obtained?,The sequenced samples were obtained from 2018 to 2019.,The paper mentions that the study was conducted during 2018--19.,2018-2019
36454248,8,Were samples cloned prior to sequencing?,The paper does not mention cloning prior to sequencing.,The paper does not mention cloning prior to sequencing.,No
36454248,9,Which HIV genes were reported to have been sequenced?,"The paper reports that the protease (PR), reverse transcriptase (RT), and integrase (IN) genes were sequenced.","The paper mentions that the HIV-1 pol region, including the complete HIV-1 PR (codons 1--99), partial RT (1--345), and IN (48--285), was sequenced for genotyping study of DRMs to PIs, NRTIs, NNRTIs, and integrase strand transfer inhibitors (INSTIs).","Protease, PR; Reverse transcriptase, RT; Integrase, IN"
36454248,10,What method was used for sequencing?,The paper does not specify the sequencing method used.,The paper does not mention the sequencing method used.,No
36454248,11,What type of samples were sequenced?,The paper mentions that plasma samples were sequenced.,The paper mentions that plasma samples were collected from 76 HIV-infected children and adolescents in Panama.,Plasma
36454248,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper mentions that all treated children/adolescents with pol sequence had received NRTIs, 45.2% non-NRTIs, 95.2% PIs, and only 11 (17.7%) INSTIs, and that despite the use of ART, all treated children/adolescents with pol sequence showed virological failure (VL > 50 copies/mL).","The paper mentions that all treated children/adolescents with pol sequence had received NRTIs, 45.2% non-NRTIs, 95.2% PIs, and only 11 (17.7%) INSTIs, and that despite the use of ART, all treated children/adolescents with pol sequence showed virological failure (VL > 50 copies/mL).",Yes
36454248,13,Were the patients in the study in a clinical trial?,The paper does not mention a clinical trial.,The paper does not mention a clinical trial.,No
36454248,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper mentions that all treated children/adolescents with pol sequence had received NRTIs, 45.2% non-NRTIs, 95.2% PIs, and only 11 (17.7%) INSTIs.","The paper mentions that all treated children/adolescents with pol sequence had received NRTIs, 45.2% non-NRTIs, 95.2% PIs, and only 11 (17.7%) INSTIs.",Yes
36454248,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper mentions that all treated children/adolescents with pol sequence had received NRTIs, 45.2% non-NRTIs, 95.2% PIs, and only 11 (17.7%) INSTIs.","The paper mentions that all treated children/adolescents with pol sequence had received NRTIs, 45.2% non-NRTIs, 95.2% PIs, and only 11 (17.7%) INSTIs.","NRTI, PI, INSTI"
36454248,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentions that all treated children/adolescents with pol sequence had received NRTIs, 45.2% non-NRTIs, 95.2% PIs, and only 11 (17.7%) INSTIs.","The paper mentions that all treated children/adolescents with pol sequence had received NRTIs, 45.2% non-NRTIs, 95.2% PIs, and only 11 (17.7%) INSTIs.","Lamivudine, Zidovudine, Lopinavir, Ritonavir, Raltegravir"
36519389,1,Does the paper report HIV sequences from patient samples?,,,No
36519389,2,Does the paper report in vitro drug susceptibility data?,,,No
36519389,3,Were sequences from the paper made publicly available?,,,No
36519389,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
36519389,5,How many individuals had samples obtained for HIV sequencing?,,,0
36519389,6,From which countries were the sequenced samples obtained?,,,South Africa
36519389,7,From what years were the sequenced samples obtained?,,,2022
36519389,8,Were samples cloned prior to sequencing?,,,No
36519389,9,Which HIV genes were reported to have been sequenced?,,,No
36519389,10,What method was used for sequencing?,,,No
36519389,11,What type of samples were sequenced?,,,No
36519389,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
36519389,13,Were the patients in the study in a clinical trial?,,,Yes
36519389,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
36519389,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"INSTI, NRTI, NNRTI"
36519389,16,Which drugs were received by individuals in the study before sample sequencing?,,,"Dolutagravir (DTG), Emtricitabine (FTC), Tenofovir (TFV), Efavirenz (EFV)"
36571282,1,Does the paper report HIV sequences from patient samples?,,,Yes
36571282,2,Does the paper report in vitro drug susceptibility data?,,,No
36571282,3,Were sequences from the paper made publicly available?,,,No
36571282,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
36571282,5,How many individuals had samples obtained for HIV sequencing?,,,2705
36571282,6,From which countries were the sequenced samples obtained?,,,"France, Greece, Italy, Portugal, Spain"
36571282,7,From what years were the sequenced samples obtained?,,,2018-2021
36571282,8,Were samples cloned prior to sequencing?,,,No
36571282,9,Which HIV genes were reported to have been sequenced?,,,"Integrase, Reverse transcriptase"
36571282,10,What method was used for sequencing?,,,"Sanger sequencing, Next-generation sequencing"
36571282,11,What type of samples were sequenced?,,,Plasma
36571282,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
36571282,13,Were the patients in the study in a clinical trial?,,,No
36571282,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
36571282,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, PI, INSTI"
36571282,16,Which drugs were received by individuals in the study before sample sequencing?,,,"Abacavir, Zidovudine, Zalcitabine, Didanosine, Lamivudine, Stavudine, Emtricitabine, Tenofovir, Nevirapine, Delavirdine, Efavirenz, Etravirine, Rilpivirine, Doravirine, Amprenavir, Lopinavir, Atazanavir, Derunavir, Raltegravir, Elvitegravir, Dolutagravir, Bictegravir, Cabotegravir, Lenacapavir"
36597160,1,Does the paper report HIV sequences from patient samples?,,,No
36597160,2,Does the paper report in vitro drug susceptibility data?,,,No
36597160,3,Were sequences from the paper made publicly available?,,,No
36597160,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
36597160,5,How many individuals had samples obtained for HIV sequencing?,,,0
36597160,6,From which countries were the sequenced samples obtained?,,,No
36597160,7,From what years were the sequenced samples obtained?,,,No
36597160,8,Were samples cloned prior to sequencing?,,,No
36597160,9,Which HIV genes were reported to have been sequenced?,,,No
36597160,10,What method was used for sequencing?,,,No
36597160,11,What type of samples were sequenced?,,,No
36597160,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,Yes
36597160,13,Were the patients in the study in a clinical trial?,,,No
36597160,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
36597160,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, PI, INSTI"
36597160,16,Which drugs were received by individuals in the study before sample sequencing?,,,"Elvitegravir, cobicistat, emtricitabine, tenofovir disoproxil fumarate"
36645792,1,Does the paper report HIV sequences from patient samples?,,,No
36645792,2,Does the paper report in vitro drug susceptibility data?,,,No
36645792,3,Were sequences from the paper made publicly available?,,,No
36645792,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
36645792,5,How many individuals had samples obtained for HIV sequencing?,,,0
36645792,6,From which countries were the sequenced samples obtained?,,,No
36645792,7,From what years were the sequenced samples obtained?,,,No
36645792,8,Were samples cloned prior to sequencing?,,,No
36645792,9,Which HIV genes were reported to have been sequenced?,,,No
36645792,10,What method was used for sequencing?,,,No
36645792,11,What type of samples were sequenced?,,,No
36645792,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,Yes
36645792,13,Were the patients in the study in a clinical trial?,,,Yes
36645792,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
36645792,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, INSTI"
36645792,16,Which drugs were received by individuals in the study before sample sequencing?,,,"Tenofovir, lamivudine, dolutegravir, efavirenz"
36659824,1,Does the paper report HIV sequences from patient samples?,The paper does not mention sequencing patient samples or reporting HIV sequences.,"The paper does not mention sequencing patient samples or reporting HIV sequences, it only discusses the efficacy, safety, and feasibility of using BIC/FTC/TAF as a first-line regimen in a same-day initiation strategy.",No
36659824,2,Does the paper report in vitro drug susceptibility data?,The paper does not mention in vitro drug susceptibility data.,"The paper does not mention in vitro drug susceptibility data, it only discusses the efficacy, safety, and feasibility of using BIC/FTC/TAF as a first-line regimen in a same-day initiation strategy.",No
36659824,3,Were sequences from the paper made publicly available?,Not reported.,The paper does not mention if sequences from the paper were made publicly available.,No
36659824,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.,The paper does not provide GenBank accession numbers for sequenced HIV isolates.,No
36659824,5,How many individuals had samples obtained for HIV sequencing?,Not reported.,The paper does not mention how many individuals had samples obtained for HIV sequencing.,0
36659824,6,From which countries were the sequenced samples obtained?,Not reported.,The paper does not mention from which countries the sequenced samples were obtained.,No
36659824,7,From what years were the sequenced samples obtained?,Not reported.,The paper does not mention from what years the sequenced samples were obtained.,No
36659824,8,Were samples cloned prior to sequencing?,Not reported.,The paper does not mention if samples were cloned prior to sequencing.,No
36659824,9,Which HIV genes were reported to have been sequenced?,Not reported.,The paper does not mention which HIV genes were reported to have been sequenced.,No
36659824,10,What method was used for sequencing?,Not reported.,The paper does not mention what method was used for sequencing.,No
36659824,11,What type of samples were sequenced?,Not reported.,The paper does not mention what type of samples were sequenced.,No
36659824,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported.,The paper does not mention if any sequences were obtained from individuals with virological failure on a treatment regimen.,No
36659824,13,Were the patients in the study in a clinical trial?,"Yes, the study was a national, prospective, single-arm study assessing the efficacy, safety, and feasibility of BIC/FTC/TAF in a same-day initiation model.",The paper mentions that the study was a clinical trial.,Yes
36659824,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported.,The paper does not mention if the individuals had previously received ARV drugs.,No
36659824,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported.,The paper does not mention which drug classes were received by individuals in the study before sample sequencing.,No
36659824,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported.,The paper does not mention which drugs were received by individuals in the study before sample sequencing.,No
36660819,1,Does the paper report HIV sequences from patient samples?,Not reported.,The paper does not mention HIV sequences from patient samples.,No
36660819,2,Does the paper report in vitro drug susceptibility data?,Not reported.,The paper does not mention in vitro drug susceptibility data.,No
36660819,3,Were sequences from the paper made publicly available?,Not reported.,The paper does not mention if the sequences were made publicly available.,No
36660819,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.,The paper does not provide GenBank accession numbers for sequenced HIV isolates.,No
36660819,5,How many individuals had samples obtained for HIV sequencing?,Not reported.,The paper does not mention how many individuals had samples obtained for HIV sequencing.,0
36660819,6,From which countries were the sequenced samples obtained?,Not reported.,The paper does not mention from which countries the sequenced samples were obtained.,No
36660819,7,From what years were the sequenced samples obtained?,Not reported.,The paper does not mention from what years the sequenced samples were obtained.,No
36660819,8,Were samples cloned prior to sequencing?,Not reported.,The paper does not mention if samples were cloned prior to sequencing.,No
36660819,9,Which HIV genes were reported to have been sequenced?,Not reported.,The paper does not mention which HIV genes were reported to have been sequenced.,No
36660819,10,What method was used for sequencing?,Not reported.,The paper does not mention what method was used for sequencing.,No
36660819,11,What type of samples were sequenced?,Not reported.,The paper does not mention what type of samples were sequenced.,No
36660819,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported.,The paper does not mention if any sequences were obtained from individuals with virological failure on a treatment regimen.,No
36660819,13,Were the patients in the study in a clinical trial?,"Yes, the study was a phase 3b randomized, open-label, active-controlled, multicenter, parallel-group noninferiority study.",The paper mentions that the study was a clinical trial.,Yes
36660819,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported.,The paper does not mention if the individuals had previously received ARV drugs.,No
36660819,15,Which drug classes were received by individuals in the study before sample sequencing?,"INSTI (Integrase Inhibitor), including cabotegravir (CAB), and NNRTI (Non-Nucleosid Reverse Transcriptase Inhibitor), including Rilpivirine (RPV).",The paper mentions that the individuals received cabotegravir (CAB) and rilpivirine (RPV) before sample sequencing.,"INSTI, NNRTI"
36660819,16,Which drugs were received by individuals in the study before sample sequencing?,Cabotegravir (CAB) and Rilpivirine (RPV).,The paper mentions that the individuals received cabotegravir (CAB) and rilpivirine (RPV) before sample sequencing.,"Cabotegravir (CAB), Rilpivirine (RPV)"
36694270,1,Does the paper report HIV sequences from patient samples?,,,Yes
36694270,2,Does the paper report in vitro drug susceptibility data?,,,No
36694270,3,Were sequences from the paper made publicly available?,,,No
36694270,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
36694270,5,How many individuals had samples obtained for HIV sequencing?,,,62
36694270,6,From which countries were the sequenced samples obtained?,,,China
36694270,7,From what years were the sequenced samples obtained?,,,2019-2022
36694270,8,Were samples cloned prior to sequencing?,,,No
36694270,9,Which HIV genes were reported to have been sequenced?,,,"Protease, Reverse transcriptase, Integrase"
36694270,10,What method was used for sequencing?,,,Sanger sequencing
36694270,11,What type of samples were sequenced?,,,"CSF, Plasma"
36694270,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
36694270,13,Were the patients in the study in a clinical trial?,,,No
36694270,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
36694270,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, PI"
36694270,16,Which drugs were received by individuals in the study before sample sequencing?,,,"3TC, TDF, EFV, LPV/r"
36706364,1,Does the paper report HIV sequences from patient samples?,,,No
36706364,2,Does the paper report in vitro drug susceptibility data?,,,No
36706364,3,Were sequences from the paper made publicly available?,,,No
36706364,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
36706364,5,How many individuals had samples obtained for HIV sequencing?,,,62
36706364,6,From which countries were the sequenced samples obtained?,,,South Africa
36706364,7,From what years were the sequenced samples obtained?,,,2019-2020
36706364,8,Were samples cloned prior to sequencing?,,,No
36706364,9,Which HIV genes were reported to have been sequenced?,,,No
36706364,10,What method was used for sequencing?,,,No
36706364,11,What type of samples were sequenced?,,,No
36706364,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,Yes
36706364,13,Were the patients in the study in a clinical trial?,,,Yes
36706364,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
36706364,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI"
36706364,16,Which drugs were received by individuals in the study before sample sequencing?,,,"Tenofovir, lamivudine/emtricitabine, efavirenz, nevirapine"
36738248,1,Does the paper report HIV sequences from patient samples?,,,Yes
36738248,2,Does the paper report in vitro drug susceptibility data?,,,No
36738248,3,Were sequences from the paper made publicly available?,,,No
36738248,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
36738248,5,How many individuals had samples obtained for HIV sequencing?,,,527
36738248,6,From which countries were the sequenced samples obtained?,,,Switzerland
36738248,7,From what years were the sequenced samples obtained?,,,2002-2021
36738248,8,Were samples cloned prior to sequencing?,,,No
36738248,9,Which HIV genes were reported to have been sequenced?,,,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
36738248,10,What method was used for sequencing?,,,Illumina sequencing
36738248,11,What type of samples were sequenced?,,,Plasma
36738248,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,Yes
36738248,13,Were the patients in the study in a clinical trial?,,,No
36738248,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
36738248,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, PI, INSTI"
36738248,16,Which drugs were received by individuals in the study before sample sequencing?,,,"Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Nelfinavir (NFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)"
36751650,1,Does the paper report HIV sequences from patient samples?,"The paper mentions that ""Pol sequences were sequenced to analyze PDR and construct a genetic network.""",The paper explicitly states that it analyzed HIV sequences from patient samples.,Yes
36751650,2,Does the paper report in vitro drug susceptibility data?,The paper does not mention in vitro drug susceptibility data.,The paper does not provide any information about in vitro drug susceptibility data.,No
36751650,3,Were sequences from the paper made publicly available?,The paper does not mention making sequences publicly available.,The paper does not provide information about making sequences publicly available.,No
36751650,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide GenBank accession numbers for sequenced HIV isolates.,The paper does not mention GenBank accession numbers for sequenced HIV isolates.,No
36751650,5,How many individuals had samples obtained for HIV sequencing?,"The paper mentions that ""A total of 1653 samples, including 716 MSM, 827 HES, 50 PWID, and 15 others, were successfully sequenced.""",The paper explicitly states that 1653 samples were successfully sequenced.,1653
36751650,6,From which countries were the sequenced samples obtained?,"The paper mentions that the study was conducted in Guangxi, China.","The paper explicitly states that the study was conducted in Guangxi, China.",China
36751650,7,From what years were the sequenced samples obtained?,The paper mentions that the study was conducted from 2016 to 2020.,The paper explicitly states that the study was conducted from 2016 to 2020.,2016-2020
36751650,8,Were samples cloned prior to sequencing?,The paper does not mention cloning prior to sequencing.,The paper does not provide information about cloning prior to sequencing.,No
36751650,9,Which HIV genes were reported to have been sequenced?,"The paper mentions that ""The target fragment of 1316 bp in the *pol* gene (HXB2: 2147--3462, encoding the protease and the first 299 residues of reverse transcriptase), which spans the reverse transcriptase and protease-encoding regions, was amplified using nested polymerase chain reaction (PCR).""","The paper explicitly states that it sequenced the pol gene, which includes protease and reverse transcriptase.","Protease, Reverse transcriptase"
36751650,10,What method was used for sequencing?,The paper does not explicitly state the sequencing method used.,The paper does not provide information about the sequencing method used.,No
36751650,11,What type of samples were sequenced?,"The paper mentions that ""Peripheral blood samples and epidemiological data were also collected.""",The paper explicitly states that peripheral blood samples were collected.,Plasma
36751650,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not mention virological failure on a treatment regimen.,The paper does not provide information about virological failure on a treatment regimen.,No
36751650,13,Were the patients in the study in a clinical trial?,The paper does not mention a clinical trial.,The paper does not provide information about a clinical trial.,No
36751650,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper does not mention previous ARV drug use.,The paper does not provide information about previous ARV drug use.,No
36751650,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper mentions that ""The main PDR in MSM was NNRTIs (3.5%), followed by PIs (0.8%) and NRTIs (0.4%).""","The paper explicitly states that individuals received NNRTIs, PIs, and NRTIs before sample sequencing.","NNRTI, PI, NRTI"
36751650,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentions that ""The resistance to PIs included fosamprenavir, nelfinavir, and tipranavir; abacavir, zidovudine, stavudine, emtricitabine, lamivudine (3TC), and tenofovir disoproxil fumarate (TDF) for NRTIs; doravirine (DOR), efavirenz (EFV), etravirine, nevirapine (NVP), and rilpivirine for NNRTIs; and bictegravir, dolutegravir, elvitegravir, and raltegravir for INSTIs.""",The paper explicitly states that individuals received these specific drugs before sample sequencing.,"Fosamprenavir, Nelfinavir, Tipranavir, Abacavir, Zidovudine, Stavudine, Emtricitabine, Lamivudine, Tenofovir disoproxil fumarate, Doravirine, Efavirenz, Etravirine, Nevirapine, Rilpivirine, Bictegravir, Dolutegravir, Elvitegravir, Raltegravir"
36779485,1,Does the paper report HIV sequences from patient samples?,,,Yes
36779485,2,Does the paper report in vitro drug susceptibility data?,,,No
36779485,3,Were sequences from the paper made publicly available?,,,No
36779485,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
36779485,5,How many individuals had samples obtained for HIV sequencing?,,,1649
36779485,6,From which countries were the sequenced samples obtained?,,,South Africa
36779485,7,From what years were the sequenced samples obtained?,,,No
36779485,8,Were samples cloned prior to sequencing?,,,No
36779485,9,Which HIV genes were reported to have been sequenced?,,,"Protease, Reverse transcriptase, Integrase"
36779485,10,What method was used for sequencing?,,,No
36779485,11,What type of samples were sequenced?,,,Plasma
36779485,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,Yes
36779485,13,Were the patients in the study in a clinical trial?,,,No
36779485,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
36779485,15,Which drug classes were received by individuals in the study before sample sequencing?,,,NNRTI
36779485,16,Which drugs were received by individuals in the study before sample sequencing?,,,Rilpivirine
36795586,1,Does the paper report HIV sequences from patient samples?,,,No
36795586,2,Does the paper report in vitro drug susceptibility data?,,,No
36795586,3,Were sequences from the paper made publicly available?,,,No
36795586,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
36795586,5,How many individuals had samples obtained for HIV sequencing?,,,0
36795586,6,From which countries were the sequenced samples obtained?,,,"Botswana, Eswatini, Lesotho, Malawi, Tanzania, Uganda"
36795586,7,From what years were the sequenced samples obtained?,,,2017-2020
36795586,8,Were samples cloned prior to sequencing?,,,No
36795586,9,Which HIV genes were reported to have been sequenced?,,,No
36795586,10,What method was used for sequencing?,,,No
36795586,11,What type of samples were sequenced?,,,No
36795586,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
36795586,13,Were the patients in the study in a clinical trial?,,,No
36795586,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
36795586,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"INSTI (Integrase Inhibitor), including Dolutagravir (DTG)"
36795586,16,Which drugs were received by individuals in the study before sample sequencing?,,,Dolutagravir (DTG)
36851704,1,Does the paper report HIV sequences from patient samples?,,,Yes
36851704,2,Does the paper report in vitro drug susceptibility data?,,,No
36851704,3,Were sequences from the paper made publicly available?,,,No
36851704,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
36851704,5,How many individuals had samples obtained for HIV sequencing?,,,206
36851704,6,From which countries were the sequenced samples obtained?,,,Uruguay
36851704,7,From what years were the sequenced samples obtained?,,,2018-2019
36851704,8,Were samples cloned prior to sequencing?,,,No
36851704,9,Which HIV genes were reported to have been sequenced?,,,"Protease, Reverse transcriptase, Integrase"
36851704,10,What method was used for sequencing?,,,Sanger sequencing
36851704,11,What type of samples were sequenced?,,,Plasma
36851704,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
36851704,13,Were the patients in the study in a clinical trial?,,,No
36851704,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
36851704,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, PI, INSTI"
36851704,16,Which drugs were received by individuals in the study before sample sequencing?,,,"Abacavir, Zidovudine, Lamivudine, Emtricitabine, Tenofovir, Nevirapine, Efavirenz, Raltegravir, Elvitegravir, Dolutagravir"
36851760,1,Does the paper report HIV sequences from patient samples?,,,Yes
36851760,2,Does the paper report in vitro drug susceptibility data?,,,No
36851760,3,Were sequences from the paper made publicly available?,,,Yes
36851760,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,OQ435656-OQ435729
36851760,5,How many individuals had samples obtained for HIV sequencing?,,,107
36851760,6,From which countries were the sequenced samples obtained?,,,"Benin, Mali"
36851760,7,From what years were the sequenced samples obtained?,,,"2015-2016, 2018-2020"
36851760,8,Were samples cloned prior to sequencing?,,,No
36851760,9,Which HIV genes were reported to have been sequenced?,,,Integrase
36851760,10,What method was used for sequencing?,,,Sanger sequencing
36851760,11,What type of samples were sequenced?,,,DBS
36851760,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,Yes
36851760,13,Were the patients in the study in a clinical trial?,,,No
36851760,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,Yes
36851760,15,Which drug classes were received by individuals in the study before sample sequencing?,,,"NRTI, NNRTI, PI"
36851760,16,Which drugs were received by individuals in the study before sample sequencing?,,,"Abacavir, Zidovudine, Zalcitabine, Didanosine, Lamivudine, Stavudine, Emtricitabine, Tenofovir, Nevirapine, Delavirdine, Efavirenz, Etravirine, Rilpivirine, Doravirine, Amprenavir, Lopinavir, Atazanavir, Derunavir, Nelfinavir, Raltegravir, Elvitegravir, Dolutagravir, Bictegravir, cabotagravir, Lenacapavir"
36920025,1,Does the paper report HIV sequences from patient samples?,,,No
36920025,2,Does the paper report in vitro drug susceptibility data?,,,Yes
36920025,3,Were sequences from the paper made publicly available?,,,Yes
36920025,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
36920025,5,How many individuals had samples obtained for HIV sequencing?,,,0
36920025,6,From which countries were the sequenced samples obtained?,,,No
36920025,7,From what years were the sequenced samples obtained?,,,No
36920025,8,Were samples cloned prior to sequencing?,,,No
36920025,9,Which HIV genes were reported to have been sequenced?,,,Protease
36920025,10,What method was used for sequencing?,,,Illumina sequencing
36920025,11,What type of samples were sequenced?,,,Plasma
36920025,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
36920025,13,Were the patients in the study in a clinical trial?,,,No
36920025,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,No
36920025,15,Which drug classes were received by individuals in the study before sample sequencing?,,,No
36920025,16,Which drugs were received by individuals in the study before sample sequencing?,,,No
36931676,1,Does the paper report HIV sequences from patient samples?,,,No
36931676,2,Does the paper report in vitro drug susceptibility data?,,,No
36931676,3,Were sequences from the paper made publicly available?,,,No
36931676,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
36931676,5,How many individuals had samples obtained for HIV sequencing?,,,0
36931676,6,From which countries were the sequenced samples obtained?,,,No
36931676,7,From what years were the sequenced samples obtained?,,,No
36931676,8,Were samples cloned prior to sequencing?,,,No
36931676,9,Which HIV genes were reported to have been sequenced?,,,No
36931676,10,What method was used for sequencing?,,,No
36931676,11,What type of samples were sequenced?,,,No
36931676,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
36931676,13,Were the patients in the study in a clinical trial?,,,No
36931676,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,No
36931676,15,Which drug classes were received by individuals in the study before sample sequencing?,,,No
36931676,16,Which drugs were received by individuals in the study before sample sequencing?,,,No
36961945,1,Does the paper report HIV sequences from patient samples?,,,Yes
36961945,2,Does the paper report in vitro drug susceptibility data?,,,No
36961945,3,Were sequences from the paper made publicly available?,,,No
36961945,4,What were the GenBank accession numbers for sequenced HIV isolates?,,,No
36961945,5,How many individuals had samples obtained for HIV sequencing?,,,190
36961945,6,From which countries were the sequenced samples obtained?,,,No
36961945,7,From what years were the sequenced samples obtained?,,,2005-2020
36961945,8,Were samples cloned prior to sequencing?,,,No
36961945,9,Which HIV genes were reported to have been sequenced?,,,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
36961945,10,What method was used for sequencing?,,,Next-generation sequencing (NGS)
36961945,11,What type of samples were sequenced?,,,PBMC; Plasma
36961945,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,,,No
36961945,13,Were the patients in the study in a clinical trial?,,,No
36961945,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,,,No
36961945,15,Which drug classes were received by individuals in the study before sample sequencing?,,,NRTI
36961945,16,Which drugs were received by individuals in the study before sample sequencing?,,,Lamivudine (3TC); Emtricitabine (FTC)
