PMID,QID,Question,Answer,Evidence,EvidenceLocation,Rationale,json_status
41130593,2,Does the paper report in vitro drug susceptibility data?,No,"Phenotyping of the clinical isolates in the PURPOSE trials was not attempted; no susceptibility data were available. However, further emergence of CA resistance in addition to N74D was not observed, even in cases of unrecognized HIV at baseline where N74D was detected early in the study.",main_text,The Discussion on page 8 explicitly states that this study did not perform phenotyping or obtain susceptibility data. Susceptibility measurements discussed elsewhere are attributed to previous studies.,strict
41130593,3,Were sequences from the paper made publicly available?,No,"Gilead Sciences shares anonymized individual patient data upon request or as required by law or regulation with qualified external researchers based on submitted curriculum vitae and reflecting non-conflict of interest. Approval of such requests is at Gilead Science’s discretion and is dependent on the nature of the request, the merit of the research proposed, the availability of the data, and the intended use of the data.",main_text,"The Data availability statement on page 9 describes discretionary data sharing upon request, not public sequence deposition. No accession numbers or sequence-repository submission statements appear in the supplied article.",strict
41130593,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,Gilead Sciences shares anonymized individual patient data upon request or as required by law or regulation with qualified external researchers based on submitted curriculum vitae and reflecting non-conflict of interest. Data requests should be sent to datarequest@gilead.com.,main_text,The article provides a data-request mechanism on page 9 but no accession numbers for newly generated HIV sequences.,strict
41130593,5,How many individuals had samples obtained for HIV sequencing?,77,"Non–study drug resistance was detected in 20 of the 60 P1 participants tested for resistance. Non–study drug resistance was detected in two of 17 participants from P2 and included the NNRTI resistance-associated substitution K103N (n=2) and the protease inhibitor resistance-associated substitution V82L in PR (n=1; Table 2, Supplementary Table 4).",main_text,"Pages 5–6 report 60 PURPOSE 1 participants and 17 PURPOSE 2 participants tested for resistance, totaling 77. These comprise 53 and 11 incident cases, respectively, plus seven and six baseline infections; the count includes attempted testing with assay failures.",strict
41130593,6,From which countries were the sequenced samples obtained?,South Africa,The LEN resistance-associated mutation K70R was also detected in one South African participant with a subtype C virus and no exposure to LEN. This is likely a rare polymorphism.,main_text,Page 5 identifies a South African participant with a genotyped virus. South Africa is the only participant-origin country explicitly identifiable in the supplied article; a complete list of recruitment or sample-collection countries is not provided.,strict
41130593,7,From what years were the sequenced samples obtained?,2021–2023,Figure 3. Resistance Testing and Emergent Resistance for Participants Who Acquired HIV in the PURPOSE Trials. aAugust 2021–September 2023; bJune 2021–December 2023; cTwo participants were not included in the RAP due to VL <200 copies/mL or withdrawn consent.,figure,Figure 3 on page 18 gives efficacy-analysis population enrollment periods spanning 2021–2023. These provide the calendar years for baseline sampling; later samples are described by study days or weeks without separate calendar dates.,strict
41130593,8,Were samples cloned prior to sequencing?,Not applicable,"Genotypic CA resistance testing at Monogram was conducted using a next-generation sequencing platform (MiSeq; Illumina), with reporting of mutants present in ≥10% of sequences obtained for a given sample. Phenotyping of the clinical isolates in the PURPOSE trials was not attempted; no susceptibility data were available.",main_text,"Although patient samples were sequenced, the study reports no in vitro susceptibility data. The specified applicability rule therefore requires Not applicable.",strict
41130593,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN, CA","Upon HIV-1 diagnosis, plasma samples were collected for HIV-1 RNA quantification and resistance analyses. Samples with HIV-1 RNA ≥200 copies/mL were analyzed for genotypic resistance in the HIV-1 CA, protease (PR), reverse transcriptase (RT), and integrase coding regions using the GenoSure® GAG PRO and GenoSure PRIme® assays (Monogram Biosciences, South San Francisco, California), which are validated tests run in a Clinical Laboratory Improvement Amendments–certified laboratory.",main_text,"The Methods on page 3 explicitly identify capsid, protease, reverse transcriptase, and integrase as the genotyping targets.",strict
41130593,10,What method was used for sequencing?,NGS,"Genotypic CA resistance testing at Monogram was conducted using a next-generation sequencing platform (MiSeq; Illumina), with reporting of mutants present in ≥10% of sequences obtained for a given sample. The mutant detection cutoff was based on reproducibility and coverage data obtained during the proprietary assay validation process.",main_text,Pages 3–4 explicitly report Illumina MiSeq next-generation sequencing for capsid. The sequencing technology underlying the other gene assays is not separately specified.,strict
41130593,11,What type of samples were sequenced?,Plasma,"Upon HIV-1 diagnosis, plasma samples were collected for HIV-1 RNA quantification and resistance analyses. Adherence to daily oral PrEP over the preceding 8–12 weeks was calculated by concentration of tenofovir (TFV) diphosphate in dried blood spot (DBS) testing, as previously described [21,22].",main_text,"Pages 3–4 identify plasma as the resistance-testing specimen. Dried blood spots were used for drug-concentration and adherence measurements, not HIV sequencing.",strict
41130593,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes,"Participant H had a viral load of 80 500 000 copies/mL at Day 1, initiated antiretroviral therapy (ART) at Day 50, and had a viral load of <200 copies/mL by Day 166. Subsequently, Participant H was nonadherent to ART and had detectable N74D and viremia through Day 440 (final visit) but no emergence of additional CA substitutions (Supplementary Table 3).",main_text,"Although most initial testing concerned HIV diagnosis during PrEP, participant H underwent subsequent resistance testing during post-ART virological rebound. Table 3 on page 15 reports N74D at Days 271 and 440 with detectable viral loads.",strict
41130593,13,Were the patients in the study in a clinical trial?,Yes,"The Phase 3 PURPOSE 1 (P1; NCT04994509) and PURPOSE 2 (P2; NCT04925752) studies compared the efficacy of LEN in preventing HIV-1 acquisition relative to the background HIV (bHIV) incidence (primary comparator) and to the efficacy of F/TDF (secondary comparator). Briefly, participants who tested negative for HIV during the incidence phase were randomized to receive SC LEN, oral F/TDF, or oral F/TAF (PURPOSE 1 only) with the alternative SC or oral placebo.",main_text,Pages 2–3 explicitly identify phase 3 trials with randomized treatment allocation and alternative placebo administration.,strict
41130593,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes,"Both participants from P2 who acquired HIV-1 during the study had the LEN resistance-associated substitution N74D present when HIV-1 was detected, with LEN plasma concentrations described as within the normal range [9]. Therefore, HIV was likely acquired while on study drug and the emergence of the N74D substitution was likely due to LEN monotherapy.",main_text,Page 7 documents HIV acquisition and resistance detection during lenacapavir PrEP exposure. ARV exposure through PrEP qualifies under the stated rules; the article also reports oral PrEP exposure and follow-up sequencing after ART initiation.,strict
41130593,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTIs, INSTIs, Capsid inhibitors (CAIs)","All seven received study drug (LEN [n=4], F/TAF [n=1], F/TDF [n=2]) and were analyzed for resistance; none had resistance substitutions detected at Day 1 (Table 3). Participant N had a Day 1 viral load of 67 300 000 copies/mL, with emergence of N74D at Day 111. Participant N started DTG/3TC/TDF at Day 110 and had HIV-1 RNA <50 copies/mL by Day 184 (Supplementary Table 3).",main_text,"PrEP exposure included the capsid inhibitor lenacapavir and NRTIs emtricitabine and tenofovir. Follow-up resistance testing also occurred after dolutegravir/lamivudine/tenofovir initiation, explicitly at Day 111 after participant N started ART on Day 110, supporting INSTI exposure. Detected NNRTI or PI resistance does not establish receipt of those classes.",strict
41130593,16,Which drugs were received by individuals in the study before sample sequencing?,"Lenacapavir (LEN), emtricitabine (FTC), tenofovir alafenamide (TAF), tenofovir disoproxil fumarate (TDF), dolutegravir (DTG), lamivudine (3TC)","Briefly, participants who tested negative for HIV during the incidence phase were randomized to receive SC LEN, oral F/TDF, or oral F/TAF (PURPOSE 1 only) with the alternative SC or oral placebo. Virologic suppression (HIV-1 RNA <50 copies/mL) was achieved on dolutegravir (DTG)/lamivudine (3TC)/TDF within 9 weeks of HIV-1 acquisition (Supplementary Table 3). Participant N started DTG/3TC/TDF at Day 110 and had HIV-1 RNA <50 copies/mL by Day 184 (Supplementary Table 3).",main_text,"Study PrEP drugs were lenacapavir, emtricitabine, tenofovir alafenamide, and tenofovir disoproxil fumarate. Dolutegravir and lamivudine are also included because follow-up samples were genotyped after ART initiation, including participant N at Day 111 after starting DTG/3TC/TDF on Day 110 (Table 4, page 16).",strict
40839365,1,Does the paper report HIV sequences from patient samples?,Yes,"“Enrolled PLHIV submitted plasma samples for VL testing and those with VL ≥1000 copies/mL (confirmed virologic failure) underwent genotypic HIVDR testing.” “Among 213 participants with confirmed virologic failure, 212 samples were successfully genotyped for protease, reverse transcriptase, and integrase.”",main_text,The study generated new HIV genotypes directly from clinical plasma samples collected from people with HIV receiving dolutegravir-based treatment.,strict
40839365,2,Does the paper report in vitro drug susceptibility data?,No,"“Sanger sequence electropherograms were analyzed by using RECall (v2.32)—Web-based sequence analysis software (https://recall.bccfe.ca/account/login).” “Finally, drug resistance scores in the protease (spanning 6–99 codons), reverse transcriptase (spanning 1–251 codons), and the integrase (spanning 1–288 codons) regions were calculated by the Stanford University HIV Drug Resistance Database (version 9.4) (https://hivdb.stanford.edu/hivdb/by-sequences/).”",main_text,"Resistance was inferred computationally from genotypes, not measured using phenotypic assays. The resistance categories in Figure 2 (p. 368) are not in vitro susceptibility measurements; no IC50, EC50, or experimental susceptibility assay is reported.",strict
40839365,3,Were sequences from the paper made publicly available?,No,,not_found,"The supplied article contains no sequence-deposition statement, repository accession numbers, or public raw-read availability statement. Links to sequence-analysis tools do not establish public deposition.",strict
40839365,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,,not_found,"No GenBank or other sequence-repository accession numbers are provided in the supplied text, tables, figures, or legends.",strict
40839365,5,How many individuals had samples obtained for HIV sequencing?,288,"“We sampled and enrolled 1035 participants; 79.4% (822/1035) of these participants resuppressed (defined as VL <1000 copies/mL) after IAC sessions, of whom 9.1% (75/822) had low level viremia (LLV) (200–999 copies/mL).” “Out of the remaining 20.6% (213/1035) who had confirmed virologic failure (VL ≥1000copies/mL after completing IAC) and whose samples underwent genotyping, 99.5% (212/213) were genotyped with an amplification rate of 95.8% (204/212) for protease, reverse transcriptase, and integrase (PR, RT, and IN) regions and with a 100% sequencing success rate for integrase strand transfer inhibitor (INSTI) region.” “Considering the risk of virologic failure with persisting LLV, we also genotyped the samples of the LLV cohort; their drug resistance profiles will be reported separately.”",main_text,"Genotyping was undertaken for 213 individuals with confirmed virological failure and an additional, mutually exclusive group of 75 individuals with LLV: 213 + 75 = 288. This counts samples undergoing genotyping, including the failed sample; the principal resistance results concern 212 successfully genotyped individuals, while LLV resistance profiles were reserved for a separate report.",strict
40839365,6,From which countries were the sequenced samples obtained?,Malawi,"“A cross-sectional design was used to assess drug resistance among adult PLHIV with virologic nonsuppression in Malawi between July 2022 and February 2023.” “From the 25 highest volume ART clinics in Malawi, 18 were selected using simple random sampling.”",main_text,Participants were recruited and sampled at ART clinics in Malawi.,strict
40839365,7,From what years were the sequenced samples obtained?,2022–2023,“A cross-sectional design was used to assess drug resistance among adult PLHIV with virologic nonsuppression in Malawi between July 2022 and February 2023.” “A 5-mL whole venous blood sample was obtained from consenting participants for an additional VL and HIVDR testing.”,main_text,Samples were collected during the cross-sectional survey conducted from July 2022 through February 2023.,strict
40839365,8,Were samples cloned prior to sequencing?,Not applicable,"“Sanger sequence electropherograms were analyzed by using RECall (v2.32)—Web-based sequence analysis software (https://recall.bccfe.ca/account/login).” “Finally, drug resistance scores in the protease (spanning 6–99 codons), reverse transcriptase (spanning 1–251 codons), and the integrase (spanning 1–288 codons) regions were calculated by the Stanford University HIV Drug Resistance Database (version 9.4) (https://hivdb.stanford.edu/hivdb/by-sequences/).”",main_text,"The paper reports genotypic resistance analysis but no in vitro susceptibility data. Under the specified applicability rule, the cloning question is therefore not applicable.",strict
40839365,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN","“HIV RNA was extracted using NUCLISENS easyMAG (BioMérieux) from 200 μL of plasma, with 10 μL of extracted RNA; gene fragments of protease and reverse transcriptase and integrase were amplified and sequenced using HIV-1 Genotyping kit with Integrase and the 3500XL Genetic Analyzers (Applied Biosystems).” “Finally, drug resistance scores in the protease (spanning 6–99 codons), reverse transcriptase (spanning 1–251 codons), and the integrase (spanning 1–288 codons) regions were calculated by the Stanford University HIV Drug Resistance Database (version 9.4) (https://hivdb.stanford.edu/hivdb/by-sequences/).”",main_text,"Laboratory Procedures (p. 366) explicitly identifies protease, reverse transcriptase, and integrase sequencing. Figure 1 (p. 367) distinguishes 212 successful IN genotypes from 204 successful PR/RT/IN genotypes.",strict
40839365,10,What method was used for sequencing?,Sanger sequencing,"“HIV RNA was extracted using NUCLISENS easyMAG (BioMérieux) from 200 μL of plasma, with 10 μL of extracted RNA; gene fragments of protease and reverse transcriptase and integrase were amplified and sequenced using HIV-1 Genotyping kit with Integrase and the 3500XL Genetic Analyzers (Applied Biosystems).” “Sanger sequence electropherograms were analyzed by using RECall (v2.32)—Web-based sequence analysis software (https://recall.bccfe.ca/account/login).”",main_text,"Sanger sequencing is explicitly identified, with Applied Biosystems 3500XL Genetic Analyzers used to generate the sequences.",strict
40839365,11,What type of samples were sequenced?,Plasma,"“Plasma was separated from the venous whole blood samples that were collected in an EDTA tube by centrifugation and aliquoted at each health facility and kept at −20°C until they were transported on dry ice to the National HIV Reference Laboratory (NHRL) in Lilongwe.” “HIV RNA was extracted using NUCLISENS easyMAG (BioMérieux) from 200 μL of plasma, with 10 μL of extracted RNA; gene fragments of protease and reverse transcriptase and integrase were amplified and sequenced using HIV-1 Genotyping kit with Integrase and the 3500XL Genetic Analyzers (Applied Biosystems).”",main_text,"Although venous whole blood was collected initially, plasma was separated before HIV RNA extraction and sequencing. Whole blood was not the nucleic-acid extraction specimen.",strict
40839365,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes,"“Eligible participants were PLHIV aged 15 years or older, on a DBR for at least 9 months, latest VL was ≥1000copies/mL, and had completed at least 1 session of IAC per national guidelines.” “Enrolled PLHIV submitted plasma samples for VL testing and those with VL ≥1000 copies/mL (confirmed virologic failure) underwent genotypic HIVDR testing.”",main_text,The primary sequenced population had confirmed virological failure after adherence counseling while receiving dolutegravir-based ART.,strict
40839365,13,Were the patients in the study in a clinical trial?,No,"“A cross-sectional design was used to assess drug resistance among adult PLHIV with virologic nonsuppression in Malawi between July 2022 and February 2023.” “From the 25 highest volume ART clinics in Malawi, 18 were selected using simple random sampling.”",main_text,"This was an observational cross-sectional survey. Random selection concerned clinics, not allocation of participants to treatments; clinical trials mentioned elsewhere were previous studies.",strict
40839365,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes,"“Eligible participants were PLHIV aged 15 years or older, on a DBR for at least 9 months, latest VL was ≥1000copies/mL, and had completed at least 1 session of IAC per national guidelines.” “Individuals who resuppressed had been on DBR for a longer duration (2.7 vs. 2.4 years, P = 0.0011) and more often had an initial lower VL than those who had confirmed virologic failure.”",main_text,Participants had received dolutegravir-based ART for at least nine months before sampling. Table 1 (p. 367) also reports a mean 7.7 years on ART and 2.4 years on dolutegravir among the successfully genotyped confirmed-failure group.,strict
40839365,15,Which drug classes were received by individuals in the study before sample sequencing?,INSTIs,"“Dolutegravir (DTG)-based regimens (DBR) are now the most dispensed antiretroviral therapy (ART) for people living with HIV (PLHIV) in Sub-Saharan Africa.” “Eligible participants were PLHIV aged 15 years or older, on a DBR for at least 9 months, latest VL was ≥1000copies/mL, and had completed at least 1 session of IAC per national guidelines.”",main_text,"Dolutegravir is an INSTI, and its receipt before sequencing is explicit. Other classes are discussed as resistance targets or general treatment-program background, but participants' accompanying and previous drug classes are not specifically reported.",strict
40839365,16,Which drugs were received by individuals in the study before sample sequencing?,Dolutegravir (DTG),"“Dolutegravir (DTG)-based regimens (DBR) are now the most dispensed antiretroviral therapy (ART) for people living with HIV (PLHIV) in Sub-Saharan Africa.” “Eligible participants were PLHIV aged 15 years or older, on a DBR for at least 9 months, latest VL was ≥1000copies/mL, and had completed at least 1 session of IAC per national guidelines.”",main_text,"Dolutegravir is the only individual drug explicitly linked to participants' treatment before sequencing. Drugs named in resistance analyses, figure legends, or general program history do not establish receipt by the sequenced individuals.",strict
37340869,1,Does the paper report HIV sequences from patient samples?,Yes,"""Notably, RPV RAMs for ATLAS and ATLAS-2M participants were identified by a retrospective proviral DNA analysis."" ""Full details of the methodology of genotypic and phenotypic analyses have been published (Supplementary page 1) [24].""",main_text,"The paper reports participant-derived resistance genotypes, including mutations identified through retrospective analysis of clinical proviral DNA. This is a pooled clinical-trial analysis reporting patient genotypic findings, rather than a database-only sequence review.",strict
37340869,2,Does the paper report in vitro drug susceptibility data?,Yes,"""Full details of the methodology of genotypic and phenotypic analyses have been published (Supplementary page 1) [24]."" ""IAS-USA 2019 HIV-1 drug resistance mutation guidelines were used to identify RAMs (Supplementary Table 2) [25].""",main_text,"The Methods explicitly identify phenotypic analyses as part of the virologic analyses, satisfying the criterion that phenotypic testing is reported. However, the supplied PDF refers the methodology elsewhere and does not reproduce quantitative susceptibility results.",strict
37340869,3,Were sequences from the paper made publicly available?,No,"""Data sharing requests will be considered by the management group on written request to the corresponding author."" ""Deidentified participant data or other prespecified data will be available subject to a written proposal and a signed data sharing agreement.""",main_text,"The data-sharing statement on page 8 describes controlled access by request, not public sequence deposition. No GenBank, SRA, ENA, or DDBJ accession numbers or deposition statements appear in the supplied PDF.",strict
37340869,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,"""Data sharing requests will be considered by the management group on written request to the corresponding author."" ""Deidentified participant data or other prespecified data will be available subject to a written proposal and a signed data sharing agreement.""",main_text,No accession numbers for study-generated HIV sequences are provided. The data-sharing statement does not identify a public sequence repository.,strict
37340869,5,How many individuals had samples obtained for HIV sequencing?,1431,"""The BFAs included 1363 and 1431 unique participants with complete records in the single-regimen and all-regimens models, respectively."" ""CVF risk according to combinations of the baseline factors identified as significant predictors in both BFAs (RPV RAMs, HIV-1 subtype A6/A1, and BMI ≥30 kg/m2) were examined in 1431 participants with complete records for these factors.""",main_text,The all-regimens analysis documents 1431 unique participants with complete baseline resistance and subtype information. This is the identifiable genotype-evaluable population; the total trial population of 1651 should not automatically be treated as the sequencing denominator.,strict
37340869,6,From which countries were the sequenced samples obtained?,Russia,"""Overall, 11 participants with CVF were from Russia, all of whom had HIV-1 subtype A6/A1 (Supplementary Table 7A)."" ""Results were further evaluated by geographical region (North America, Europe, and ‘other’ regions) and by country.""",main_text,Russia is explicitly identified as a country of participants with viral subtype data. Other countries are not enumerated in the supplied PDF; the referenced supplementary country table is not included.,strict
37340869,7,From what years were the sequenced samples obtained?,Not reported,"""Data cutoffs were through week 124 for FLAIR, week 96 for ATLAS, and week 152 for ATLAS-2M [4, 7, 10]."" ""This analysis includes participants initially randomized to CAB + RPV LA and participants who switched to CAB + RPV LA during extension phases of the studies.""",main_text,The paper gives study-relative follow-up times but no calendar years for collection of the genotyped specimens. Publication years and resistance-guideline years do not establish sample-collection dates.,strict
37340869,8,Were samples cloned prior to sequencing?,Not reported,"""Full details of the methodology of genotypic and phenotypic analyses have been published (Supplementary page 1) [24]."" ""Notably, RPV RAMs for ATLAS and ATLAS-2M participants were identified by a retrospective proviral DNA analysis.""",main_text,"The supplied PDF does not describe cloning, single-genome amplification, limiting dilution, or a direct-sequencing workflow. Proviral DNA analysis alone does not establish whether cloning was performed.",strict
37340869,9,Which HIV genes were reported to have been sequenced?,"RT, IN","""Historical genotypic evidence of any major INSTI or NNRTI RAMs, excluding K103N in plasma, was exclusionary per the 2015 (FLAIR and ATLAS) and 2019 (ATLAS-2M) International Antiviral Society-USA (IAS-USA) guidelines (Supplementary Table 1) [25, 26]."" ""Notably, RPV RAMs for ATLAS and ATLAS-2M participants were identified by a retrospective proviral DNA analysis.""",main_text,NNRTI and rilpivirine resistance assessment identifies RT as a target. INSTI resistance assessment and the reported integrase L74I polymorphism identify IN. No other gene target is established in the supplied article.,strict
37340869,10,What method was used for sequencing?,Not reported,"""Full details of the methodology of genotypic and phenotypic analyses have been published (Supplementary page 1) [24]."" ""Notably, RPV RAMs for ATLAS and ATLAS-2M participants were identified by a retrospective proviral DNA analysis.""",main_text,Neither the sequencing platform nor Sanger or next-generation sequencing is specified in the supplied PDF. The supplementary methods referenced by the article are not included in the file.,strict
37340869,11,What type of samples were sequenced?,"Plasma, PBMC","""Historical genotypic evidence of any major INSTI or NNRTI RAMs, excluding K103N in plasma, was exclusionary per the 2015 (FLAIR and ATLAS) and 2019 (ATLAS-2M) International Antiviral Society-USA (IAS-USA) guidelines (Supplementary Table 1) [25, 26]."" ""Notably, RPV RAMs for ATLAS and ATLAS-2M participants were identified by a retrospective proviral DNA analysis.""",main_text,"Plasma is explicitly associated with historical genotypic resistance testing. Proviral DNA analysis is classified as PBMC under the specified extraction rules, although the precise cellular specimen is not described.",strict
37340869,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes,"""Across 3 studies, 1651 unique participants were included, 23/1651 (1.4%) of whom had CVF."" ""Data from participants who received CAB + RPV LA dosed Q4W and/or Q8W in FLAIR, ATLAS, or ATLAS-2M were pooled in post hoc analyses.""",main_text,"The genotype-characterized clinical-trial population included ART-experienced individuals and participants who developed confirmed virologic failure on cabotegravir/rilpivirine. This meets the question's ART-exposure criterion, although the article primarily analyzes baseline genotypes rather than explicitly documenting sequencing of failure-time specimens.",strict
37340869,13,Were the patients in the study in a clinical trial?,Yes,"""FLAIR, ATLAS, and ATLAS-2M are randomized, multicenter, parallel-group, open-label, phase 3/3b studies."" ""FLAIR and ATLAS evaluated CAB + RPV LA dosed Q4W versus continuing daily oral therapy and ATLAS-2M evaluated CAB + RPV LA dosed Q8W versus Q4W.""",main_text,"The participants came from three explicitly randomized, open-label phase 3/3b clinical trials, even though this publication presents post hoc pooled analyses.",strict
37340869,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes,"""FLAIR and ATLAS evaluated CAB + RPV LA dosed Q4W versus continuing daily oral therapy and ATLAS-2M evaluated CAB + RPV LA dosed Q8W versus Q4W."" ""Notably, RPV RAMs for ATLAS and ATLAS-2M participants were identified by a retrospective proviral DNA analysis.""",main_text,The retrospective proviral DNA analyses included treatment-experienced participants who were receiving suppressive ART before entering the long-acting treatment comparisons.,strict
37340869,15,Which drug classes were received by individuals in the study before sample sequencing?,"INSTIs, NNRTIs","""Cabotegravir (CAB), an integrase strand transfer inhibitor (INSTI), plus rilpivirine (RPV), a nonnucleoside reverse transcriptase inhibitor (NNRTI), is the first complete long-acting (LA), injectable antiretroviral therapy (ART) regimen approved and recommended by treatment guidelines [1, 2]."" ""Thus, in ATLAS-2M, approximately half of participants rolled over from the daily oral therapy or CAB + RPV LA Q4W arms of the ATLAS study.""",main_text,"The explicitly identified received drugs belong to the INSTI and NNRTI classes, including prior cabotegravir/rilpivirine recipients who entered ATLAS-2M. Other preceding oral regimens are not specified, and the timing of individual genotyped specimens relative to each exposure is not detailed.",strict
37340869,16,Which drugs were received by individuals in the study before sample sequencing?,"Cabotegravir (CAB), rilpivirine (RPV)","""Data from participants who received CAB + RPV LA dosed Q4W and/or Q8W in FLAIR, ATLAS, or ATLAS-2M were pooled in post hoc analyses."" ""Thus, in ATLAS-2M, approximately half of participants rolled over from the daily oral therapy or CAB + RPV LA Q4W arms of the ATLAS study.""",main_text,"Cabotegravir and rilpivirine are the specifically documented received drugs, including exposure before rollover into ATLAS-2M. Other previous oral ART drugs are not named for this population; individual specimen-to-exposure timing is not provided.",strict
40431710,1,Does the paper report HIV sequences from patient samples?,Yes,“Retrospective genotypic resistance tests were performed on proviral DNA obtained from peripheral blood mononuclear cells (PBMCs) of the Swiss HIV Cohort Study biobank [1] taken seven months earlier (with HIV-1 VL < 20 copies/mL) and on biobanked plasma (with HIV-1 VL 134 copies/mL) taken four months earlier.” “A genotypic resistance test [3] using next generation sequencing showed a complete ‘wild type’ for all RAMs with a sensitivity cut-off of 1.5% at a minimum depth of 1750 reads.”,main_text,The case report describes genotypic resistance testing and newly generated HIV sequence data from the patient's plasma and PBMC specimens (pages 3–4).,strict
40431710,2,Does the paper report in vitro drug susceptibility data?,No,"“A genotypic resistance test was carried out, which showed emergence of resistance to all the INSTIs, including BIC (Table 1).” “Its strengths include pharmacokinetic analysis, comprehensive resistance testing, exact drug and adherence history, next-generation sequencing from HIV-1 RNA and DNA and phylogenetic analysis.”",main_text,"The reported investigations comprise genotypic resistance testing, sequencing, phylogenetics, and plasma drug-level measurements. No phenotypic susceptibility assay, IC₅₀/EC₅₀ measurement, or experimentally measured susceptibility fold change is reported.",strict
40431710,3,Were sequences from the paper made publicly available?,No,“The data that support the findings of this case report are not publicly available due to concerns regarding patient privacy and confidentiality.” “Data are available from the corresponding author upon reasonable request and with appropriate institutional approvals.”,main_text,The Data Availability Statement on page 7 explicitly states that the data are not public. No public sequence-repository deposition is reported.,strict
40431710,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,“The data that support the findings of this case report are not publicly available due to concerns regarding patient privacy and confidentiality.” “Data are available from the corresponding author upon reasonable request and with appropriate institutional approvals.”,main_text,"No GenBank or other sequence-repository accession numbers appear in the supplied article, including its figures, table, and Data Availability Statement.",strict
40431710,5,How many individuals had samples obtained for HIV sequencing?,1,“A 27-year-old male was diagnosed with HIV-1 infection Subtype B in 1994.” “Written informed consent has been obtained from the patient to publish this paper.”,main_text,This is a single-patient longitudinal case report. Multiple specimens and sequences collected over time all belong to the same individual.,strict
40431710,6,From which countries were the sequenced samples obtained?,Switzerland,"“At that time, he was enrolled in the Swiss HIV Cohort Study [1].” “Retrospective genotypic resistance tests were performed on proviral DNA obtained from peripheral blood mononuclear cells (PBMCs) of the Swiss HIV Cohort Study biobank [1] taken seven months earlier (with HIV-1 VL < 20 copies/mL) and on biobanked plasma (with HIV-1 VL 134 copies/mL) taken four months earlier.”",main_text,"The patient and archived specimens belonged to the Swiss HIV Cohort Study. The clinical report originates from University Hospital Zurich, Switzerland, consistent with the Swiss sample-collection setting.",strict
40431710,7,From what years were the sequenced samples obtained?,1996–2024,"“Maximum likelihood (ML) phylogenetic tree showing evolution in the HIV-1 (A) protease and (B) reverse transcriptase, excluding drug resistance mutations.” “Samples reported in Table 1 are marked in blue.” The dated sequence labels include “06.1996” and “04.2024”.",figure,"Figure 2 on page 4 includes sequences from June 1996 through April 2024. The first genotypic test is also described as occurring in 1996, and Table 1 confirms RNA genotyping in April 2024; the 1994 diagnosis date is not used as a sequencing date.",strict
40431710,8,Were samples cloned prior to sequencing?,Not applicable,"“A genotypic resistance test [3] using next generation sequencing showed a complete ‘wild type’ for all RAMs with a sensitivity cut-off of 1.5% at a minimum depth of 1750 reads.” “Its strengths include pharmacokinetic analysis, comprehensive resistance testing, exact drug and adherence history, next-generation sequencing from HIV-1 RNA and DNA and phylogenetic analysis.”",main_text,"Although clinical HIV sequences were reported, the paper does not report in vitro drug susceptibility data. Under the specified rule, the cloning question is therefore not applicable.",strict
40431710,9,Which HIV genes were reported to have been sequenced?,PR; RT; IN,"“A phylogenetic analysis of the HIV-1 resistance-associated regions PR (protease) and RT (reverse transcriptase) confirmed that the re-emerged virus strain was an ancient archived wild type.” “A genotypic resistance test was carried out, which showed emergence of resistance to all the INSTIs, including BIC (Table 1).”",main_text,"PR and RT sequences are explicitly described and analyzed in Figure 2. Integrase genotyping is established by the reported INSTI resistance mutations, including T97A, G140S, Q148H, and G149A in Table 1.",strict
40431710,10,What method was used for sequencing?,NGS,"“A genotypic resistance test [3] using next generation sequencing showed a complete ‘wild type’ for all RAMs with a sensitivity cut-off of 1.5% at a minimum depth of 1750 reads.” “Its strengths include pharmacokinetic analysis, comprehensive resistance testing, exact drug and adherence history, next-generation sequencing from HIV-1 RNA and DNA and phylogenetic analysis.”",main_text,Next-generation sequencing is explicitly reported on pages 4 and 6. The methods used for the earliest historical sequences are not specified.,strict
