PMID,QID,Question,Answer,Evidence,EvidenceLocation,Rationale,json_status
37340869,11,What type of samples were sequenced?,"Plasma, PBMC","“Historical genotypic evidence of any major INSTI or NNRTI RAMs, excluding K103N in plasma, was exclusionary per the 2015 (FLAIR and ATLAS) and 2019 (ATLAS-2M) International Antiviral Society-USA (IAS-USA) guidelines (Supplementary Table 1) [25, 26].” “Notably, RPV RAMs for ATLAS and ATLAS-2M participants were identified by a retrospective proviral DNA analysis.”",main_text,"The article references plasma-based genotypes and retrospective proviral DNA genotyping. Under the specified mapping, proviral DNA is categorized as PBMC, although the exact cellular preparation is not described.",strict
37340869,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes,"“Across 3 studies, 1651 unique participants were included, 23/1651 (1.4%) of whom had CVF.” “Overall, 11 participants with CVF were from Russia, all of whom had HIV-1 subtype A6/A1 (Supplementary Table 7A).”",main_text,Genotyped participants included ART-experienced individuals who experienced confirmed virologic failure during CAB + RPV treatment. The main analysis emphasizes baseline genotypes rather than specifying the timing of every failure-associated specimen.,strict
37340869,13,Were the patients in the study in a clinical trial?,Yes,"“FLAIR, ATLAS, and ATLAS-2M are randomized, multicenter, parallel-group, open-label, phase 3/3b studies.” “FLAIR and ATLAS evaluated CAB + RPV LA dosed Q4W versus continuing daily oral therapy and ATLAS-2M evaluated CAB + RPV LA dosed Q8W versus Q4W.”",main_text,"The participants came from three explicitly randomized phase 3/3b clinical trials, although this paper presents a post hoc pooled analysis.",strict
37340869,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes,"“Participants were ≥18 years of age and virologically suppressed (plasma HIV-1 RNA <50 copies/mL) at randomization.” “Notably, RPV RAMs for ATLAS and ATLAS-2M participants were identified by a retrospective proviral DNA analysis.”",main_text,"The proviral DNA resistance analyses included virologically suppressed, treatment-experienced participants. Therefore, the sequenced population was not exclusively ARV-naïve.",strict
37340869,15,Which drug classes were received by individuals in the study before sample sequencing?,"INSTIs, NNRTIs","“Cabotegravir (CAB), an integrase strand transfer inhibitor (INSTI), plus rilpivirine (RPV), a nonnucleoside reverse transcriptase inhibitor (NNRTI), is the first complete long-acting (LA), injectable antiretroviral therapy (ART) regimen approved and recommended by treatment guidelines [1, 2].” “Thus, in ATLAS-2M, approximately half of participants rolled over from the daily oral therapy or CAB + RPV LA Q4W arms of the ATLAS study.”",main_text,"The pooled population included participants with prior CAB + RPV exposure through trial rollover, establishing INSTI and NNRTI exposure. Other preceding oral regimens are not specified sufficiently to extract additional classes.",strict
37340869,16,Which drugs were received by individuals in the study before sample sequencing?,"Cabotegravir (CAB), rilpivirine (RPV)","“Data from participants who received CAB + RPV LA dosed Q4W and/or Q8W in FLAIR, ATLAS, or ATLAS-2M were pooled in post hoc analyses.” “Thus, in ATLAS-2M, approximately half of participants rolled over from the daily oral therapy or CAB + RPV LA Q4W arms of the ATLAS study.”",main_text,"Cabotegravir and rilpivirine are explicitly documented treatments, including prior exposure among rollover participants. Specific drugs in the preceding daily oral regimens are not reported in the supplied article.",strict
41130593,1,Does the paper report HIV sequences from patient samples?,Yes,"“Upon HIV-1 diagnosis, plasma samples were collected for HIV-1 RNA quantification and resistance analyses.” “Samples with HIV-1 RNA ≥200 copies/mL were analyzed for genotypic resistance in the HIV-1 CA, protease (PR), reverse transcriptase (RT), and integrase coding regions using the GenoSure® GAG PRO and GenoSure PRIme® assays (Monogram Biosciences, South San Francisco, California), which are validated tests run in a Clinical Laboratory Improvement Amendments–certified laboratory.”",main_text,"The Methods on page 3 explicitly describe genotyping clinical plasma samples from PURPOSE 1 and PURPOSE 2 participants with HIV, including incident infections and unrecognized baseline infections.",strict
41130593,2,Does the paper report in vitro drug susceptibility data?,No,"“Phenotyping of the clinical isolates in the PURPOSE trials was not attempted; no susceptibility data were available.” “However, further emergence of CA resistance in addition to N74D was not observed, even in cases of unrecognized HIV at baseline where N74D was detected early in the study.”",main_text,The Discussion on page 8 explicitly states that this study did not perform phenotyping or generate susceptibility data. Fold-change values elsewhere refer to previous studies.,strict
41130593,3,Were sequences from the paper made publicly available?,No,"“Gilead Sciences shares anonymized individual patient data upon request or as required by law or regulation with qualified external researchers based on submitted curriculum vitae and reflecting non-conflict of interest.” “Approval of such requests is at Gilead Science’s discretion and is dependent on the nature of the request, the merit of the research proposed, the availability of the data, and the intended use of the data.”",main_text,"The Data availability statement on page 9 describes controlled sharing upon request, not public sequence deposition. No accession numbers or statements depositing newly generated sequences in public repositories appear in the supplied file.",strict
41130593,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,“Gilead Sciences shares anonymized individual patient data upon request or as required by law or regulation with qualified external researchers based on submitted curriculum vitae and reflecting non-conflict of interest.” “Data requests should be sent to datarequest@gilead.com.”,main_text,The article provides a data-request procedure on page 9 but no GenBank or other sequence-repository accession numbers for study isolates.,strict
41130593,5,How many individuals had samples obtained for HIV sequencing?,77,"“Non–study drug resistance was detected in 20 of the 60 P1 participants tested for resistance.” “Non–study drug resistance was detected in two of 17 participants from P2 and included the NNRTI resistance-associated substitution K103N (n=2) and the protease inhibitor resistance-associated substitution V82L in PR (n=1; Table 2, Supplementary Table 4).”",main_text,"Pages 5–6 report 60 PURPOSE 1 participants and 17 PURPOSE 2 participants tested for resistance, totaling 77. This includes incident and unrecognized baseline infections and counts individuals tested even where assays failed. Table 1 corroborates 53 and 11 incident cases tested, supplemented by seven and six baseline cases, respectively.",strict
41130593,6,From which countries were the sequenced samples obtained?,South Africa,“The LEN resistance-associated mutation K70R was also detected in one South African participant with a subtype C virus and no exposure to LEN.” “This is likely a rare polymorphism.”,main_text,"Page 5 identifies a sequenced participant as South African, supporting South Africa as a sample origin. The supplied article does not enumerate the other recruitment countries; laboratory locations and author affiliations are not treated as sample origins.",strict
41130593,7,From what years were the sequenced samples obtained?,2021–2023,“aAugust 2021–September 2023; bJune 2021–December 2023; cTwo participants were not included in the RAP due to VL <200 copies/mL or withdrawn consent.”,figure,Figure 3 on page 18 gives the PURPOSE 1 and PURPOSE 2 efficacy-population date ranges as 2021–2023. These provide the baseline/enrollment years for the populations undergoing resistance testing; calendar dates for subsequent individual follow-up samples are not separately specified.,strict
41130593,8,Were samples cloned prior to sequencing?,Not applicable,"“Phenotyping of the clinical isolates in the PURPOSE trials was not attempted; no susceptibility data were available.” “Genotypic CA resistance testing at Monogram was conducted using a next-generation sequencing platform (MiSeq; Illumina), with reporting of mutants present in ≥10% of sequences obtained for a given sample.”",main_text,"Although clinical genotyping was performed, the study reports no in vitro susceptibility data. The question's applicability rule therefore requires Not applicable.",strict
41130593,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN, CA","“Samples with HIV-1 RNA ≥200 copies/mL were analyzed for genotypic resistance in the HIV-1 CA, protease (PR), reverse transcriptase (RT), and integrase coding regions using the GenoSure® GAG PRO and GenoSure PRIme® assays (Monogram Biosciences, South San Francisco, California), which are validated tests run in a Clinical Laboratory Improvement Amendments–certified laboratory.” “Genotypic CA resistance testing at Monogram was conducted using a next-generation sequencing platform (MiSeq; Illumina), with reporting of mutants present in ≥10% of sequences obtained for a given sample.”",main_text,"The Methods on pages 3–4 explicitly identify capsid, protease, reverse transcriptase, and integrase as genotyping targets.",strict
41130593,10,What method was used for sequencing?,NGS,"“Genotypic CA resistance testing at Monogram was conducted using a next-generation sequencing platform (MiSeq; Illumina), with reporting of mutants present in ≥10% of sequences obtained for a given sample.” “The mutant detection cutoff was based on reproducibility and coverage data obtained during the proprietary assay validation process.”",main_text,Pages 3–4 explicitly report Illumina MiSeq next-generation sequencing for capsid. The sequencing technology underlying the other genotyping assay is not separately specified.,strict
41130593,11,What type of samples were sequenced?,Plasma,"“Upon HIV-1 diagnosis, plasma samples were collected for HIV-1 RNA quantification and resistance analyses.” “Adherence to daily oral PrEP over the preceding 8–12 weeks was calculated by concentration of tenofovir (TFV) diphosphate in dried blood spot (DBS) testing, as previously described [21,22].”",main_text,"Pages 3–4 identify plasma as the specimen for resistance analyses. DBS were used for adherence measurements, not HIV sequencing.",strict
41130593,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes,"“Participant H had a viral load of 80 500 000 copies/mL at Day 1, initiated antiretroviral therapy (ART) at Day 50, and had a viral load of <200 copies/mL by Day 166.” “Subsequently, Participant H was nonadherent to ART and had detectable N74D and viremia through Day 440 (final visit) but no emergence of additional CA substitutions (Supplementary Table 3).”",main_text,"Page 5 describes virological rebound after ART initiation and suppression in Participant H, with resistance sequencing during subsequent viremia. Table 3 on page 15 reports N74D at Days 271 and 440.",strict
41130593,13,Were the patients in the study in a clinical trial?,Yes,"“The Phase 3 PURPOSE 1 (P1; NCT04994509) and PURPOSE 2 (P2; NCT04925752) studies compared the efficacy of LEN in preventing HIV-1 acquisition relative to the background HIV (bHIV) incidence (primary comparator) and to the efficacy of F/TDF (secondary comparator).” “Briefly, participants who tested negative for HIV during the incidence phase were randomized to receive SC LEN, oral F/TDF, or oral F/TAF (PURPOSE 1 only) with the alternative SC or oral placebo.”",main_text,Pages 2–3 explicitly describe phase 3 randomized trials with placebo components.,strict
41130593,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes,"“All seven received study drug (LEN [n=4], F/TAF [n=1], F/TDF [n=2]) and were analyzed for resistance; none had resistance substitutions detected at Day 1 (Table 3).” “Follow-up data indicated that two of four participants who received LEN developed the N74D substitution in CA (Participants G and H; Table 3).” “Participant N started DTG/3TC/TDF at Day 110 and had HIV-1 RNA <50 copies/mL by Day 184 (Supplementary Table 3).”",main_text,"The study includes sequences obtained after PrEP exposure and after ART initiation. For example, Participant N was genotyped at Day 111 after starting ART at Day 110, and other participants acquired HIV while receiving PrEP.",strict
41130593,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTIs, INSTIs, Capsid inhibitors (CAIs)","“Lenacapavir (LEN) is an inhibitor of human immunodeficiency virus type 1 (HIV-1) capsid (CA) function that is approved for HIV-1 treatment by the Food and Drug Administration and European Medicines Agency and recently approved for preexposure prophylaxis (PrEP).” “All seven received study drug (LEN [n=4], F/TAF [n=1], F/TDF [n=2]) and were analyzed for resistance; none had resistance substitutions detected at Day 1 (Table 3).” “Participant N started DTG/3TC/TDF at Day 110 and had HIV-1 RNA <50 copies/mL by Day 184 (Supplementary Table 3).”",main_text,"PrEP exposure included the capsid inhibitor lenacapavir and NRTIs emtricitabine and tenofovir prodrugs. Follow-up sequencing also occurred after dolutegravir/lamivudine/tenofovir initiation, establishing INSTI exposure. NNRTI and PI resistance mutations do not establish exposure to those classes.",strict
41130593,16,Which drugs were received by individuals in the study before sample sequencing?,"Lenacapavir (LEN), emtricitabine (FTC), tenofovir alafenamide (TAF), tenofovir disoproxil fumarate (TDF), dolutegravir (DTG), lamivudine (3TC)","“Other available PrEP options include oral, emtricitabine/tenofovir disoproxil fumarate (F/TDF) and emtricitabine/tenofovir alafenamide (F/TAF), which are highly effective when taken as directed [1-5].” “All seven received study drug (LEN [n=4], F/TAF [n=1], F/TDF [n=2]) and were analyzed for resistance; none had resistance substitutions detected at Day 1 (Table 3).” “Participant N started DTG/3TC/TDF at Day 110 and had HIV-1 RNA <50 copies/mL by Day 184 (Supplementary Table 3).”",main_text,"The PrEP regimens establish exposure to lenacapavir, emtricitabine, tenofovir alafenamide, and tenofovir disoproxil fumarate before post-exposure sequencing. Dolutegravir and lamivudine are also included because Participant N's Day 111 resistance sample followed initiation of DTG/3TC/TDF on Day 110; Participant G likewise had sequencing after starting this regimen.",strict
40431710,1,Does the paper report HIV sequences from patient samples?,Yes,“Retrospective genotypic resistance tests were performed on proviral DNA obtained from peripheral blood mononuclear cells (PBMCs) of the Swiss HIV Cohort Study biobank [1] taken seven months earlier (with HIV-1 VL < 20 copies/mL) and on biobanked plasma (with HIV-1 VL 134 copies/mL) taken four months earlier.” “A genotypic resistance test [3] using next generation sequencing showed a complete ‘wild type’ for all RAMs with a sensitivity cut-off of 1.5% at a minimum depth of 1750 reads.”,main_text,The case report describes genotypic resistance testing and newly generated HIV sequences from one patient's plasma and PBMC samples (pages 3–4).,strict
40431710,2,Does the paper report in vitro drug susceptibility data?,No,"“A genotypic resistance test was carried out, which showed emergence of resistance to all the INSTIs, including BIC (Table 1).” “Its strengths include pharmacokinetic analysis, comprehensive resistance testing, exact drug and adherence history, next-generation sequencing from HIV-1 RNA and DNA and phylogenetic analysis.”",main_text,"The reported testing is genotypic and pharmacokinetic, not phenotypic. No in vitro susceptibility assay, IC50, EC50, or experimentally measured susceptibility fold change is reported.",strict
40431710,3,Were sequences from the paper made publicly available?,No,“The data that support the findings of this case report are not publicly available due to concerns regarding patient privacy and confidentiality.” “Data are available from the corresponding author upon reasonable request and with appropriate institutional approvals.”,main_text,"The Data Availability Statement on page 7 explicitly restricts public availability, and no public sequence deposition is reported.",strict
40431710,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,“The data that support the findings of this case report are not publicly available due to concerns regarding patient privacy and confidentiality.” “Data are available from the corresponding author upon reasonable request and with appropriate institutional approvals.”,main_text,"No GenBank or other sequence-repository accession numbers appear in the article, tables, or figures.",strict
40431710,5,How many individuals had samples obtained for HIV sequencing?,1,“A 27-year-old male was diagnosed with HIV-1 infection Subtype B in 1994.” “We describe a rare case of virological failure on a quadruple therapy with BIC/3TC/TAF and DOR in a treatment-experienced patient.”,main_text,This is a single-patient case report. All longitudinal RNA and proviral DNA sequences are from the same individual.,strict
40431710,6,From which countries were the sequenced samples obtained?,Switzerland,"“At that time, he was enrolled in the Swiss HIV Cohort Study [1].” “Retrospective genotypic resistance tests were performed on proviral DNA obtained from peripheral blood mononuclear cells (PBMCs) of the Swiss HIV Cohort Study biobank [1] taken seven months earlier (with HIV-1 VL < 20 copies/mL) and on biobanked plasma (with HIV-1 VL 134 copies/mL) taken four months earlier.”",main_text,"The patient was followed in the Swiss HIV Cohort Study, with samples from its biobank and care reported by the Zurich clinical team. The collection country is Switzerland.",strict
40431710,7,From what years were the sequenced samples obtained?,1996–2024,"“Maximum likelihood (ML) phylogenetic tree showing evolution in the HIV-1 (A) protease and (B) reverse transcriptase, excluding drug resistance mutations.” “Samples reported in Table 1 are marked in blue.” Figure 2 includes sample labels “06.1996” and “04.2024”.",figure,"Figure 2 on page 4 shows sequenced samples spanning June 1996 to April 2024. The first resistance test in 1996 is also described on page 1, and the April 2024 RNA genotype is listed in Table 1.",strict
40431710,8,Were samples cloned prior to sequencing?,Not applicable,"“A genotypic resistance test [3] using next generation sequencing showed a complete ‘wild type’ for all RAMs with a sensitivity cut-off of 1.5% at a minimum depth of 1750 reads.” “Its strengths include pharmacokinetic analysis, comprehensive resistance testing, exact drug and adherence history, next-generation sequencing from HIV-1 RNA and DNA and phylogenetic analysis.”",main_text,"Although clinical sequences are reported, no in vitro drug susceptibility data are reported; the question's applicability rule therefore requires Not applicable.",strict
40431710,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN","“To determine whether this observation was rather a replacement of the resistant strain by an ancient archived wild-type or reversions at the specific resistance associated nucleotide positions, all available sequences of the HIV-1 protease and reverse transcriptase were compared.” “All drug resistances so far documented by RNA and proviral DNA sequencing in all four main ART classes (D67N, K70R, M184V for NRTIs, 108I, 234I, 318F for NNRTIs, L10V, K20R, T74S for PIs and T97A, G140S, Q148H, G149A for INSTIs) were completely undetectable at a very low frequency threshold.”",main_text,"Protease and reverse transcriptase sequences are explicitly analyzed, and integrase sequencing is demonstrated by the reported INSTI resistance mutations.",strict
40431710,10,What method was used for sequencing?,NGS,"“A genotypic resistance test [3] using next generation sequencing showed a complete ‘wild type’ for all RAMs with a sensitivity cut-off of 1.5% at a minimum depth of 1750 reads.” “Its strengths include pharmacokinetic analysis, comprehensive resistance testing, exact drug and adherence history, next-generation sequencing from HIV-1 RNA and DNA and phylogenetic analysis.”",main_text,"NGS is explicitly reported for HIV RNA and DNA. The methods used for the historical genotypes are not specified, so Sanger sequencing is not additionally inferred.",strict
40431710,11,What type of samples were sequenced?,"Plasma, PBMC","“Retrospective genotypic resistance tests were performed on proviral DNA obtained from peripheral blood mononuclear cells (PBMCs) of the Swiss HIV Cohort Study biobank [1] taken seven months earlier (with HIV-1 VL < 20 copies/mL) and on biobanked plasma (with HIV-1 VL 134 copies/mL) taken four months earlier.” “To identify potentially selected RAMs after initiation of the new drug regimen, a further genotypic resistance test was conducted two months after the start of the new antiretroviral therapy at HIV-1 RNA VL of 1590 copies/mL of plasma.”",main_text,The article explicitly identifies plasma HIV RNA and PBMC-derived proviral DNA as sequencing specimens.,strict
40431710,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes,"“After additional three months of DOR plus BIC/TAF/FTC, the HIV-1 VL rose to 187 copies/mL.” “Close monitoring of the HIV-1 VL after three weeks showed a still elevated viral load of 217 copies/mL.” “A genotypic resistance test was carried out, which showed emergence of resistance to all the INSTIs, including BIC (Table 1).”",main_text,"Sequencing was performed during virological rebound on doravirine plus bictegravir/tenofovir alafenamide/emtricitabine, documenting emergent INSTI resistance.",strict
40431710,13,Were the patients in the study in a clinical trial?,Yes,"“In 2003, in the context of the TMC-125 trial, ART was switched to didanosine (ddI), abacavir (ABC), tenofovir disoproxil (TDF), lopinavir/ritonavir (LPV/r), and etravirine (ETR).” “A DNA-based genotypic resistance assay on proviral DNA in 2015, within the framework of the Clinical Trial CN518, revealed the additional emergence of the NRTI resistance mutation M184V.”",main_text,"Although the publication is a case report rather than a trial report, this patient explicitly participated in clinical trials, including CN518 when proviral DNA genotyping was performed. Figure 1 also records placebo/raltegravir exposure.",strict
40431710,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes,"“Zidovudine (AZT) and ritonavir (RTV) were initiated about a year later.” “In 1996, due to never having reached a suppressed plasma viral load, a first genotypic resistance test on HIV-1 plasma RNA was performed and showed the mutation K70R associated with thymidine analog nucleoside (TAM) reverse transcriptase inhibitor (NRTIs) resistance and a pattern of mutations (I54V, V82AT) associated with resistance to all protease inhibitors (PIs) and increased susceptibility to darunavir (DRV).”",main_text,The patient had received ART before the first genotype and underwent further sequencing after decades of exposure to multiple ARV classes.,strict
40431710,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTIs, NNRTIs, PIs, INSTIs, Entry inhibitors","“Viral suppression first occurred in 2007 with the introduction of the integrase strand transfer inhibitor (INSTI) raltegravir (RAL) and the switch from ATV/r to DRV/r in combination with AZT/3TC and TDF.” “Based on the patient’s history and current resistance pattern, we designed a new drug regimen: replacing BIC/FTC/TAF and DOR with FTC/TAF/DRV/c plus ETR (the only NNRTI still active) and fostemsavir (FTR), a new attachment inhibitor specifically approved for multi-drug-resistant HIV-1 infection in combination with an optimized backbone therapy.” “To identify potentially selected RAMs after initiation of the new drug regimen, a further genotypic resistance test was conducted two months after the start of the new antiretroviral therapy at HIV-1 RNA VL of 1590 copies/mL of plasma.”",main_text,"The longitudinal history includes NRTIs, NNRTIs, PIs, and INSTIs. Fostemsavir, an entry inhibitor, was also received before subsequent genotyping in 2023 and 2024.",strict
40431710,16,Which drugs were received by individuals in the study before sample sequencing?,"Zidovudine (AZT), didanosine (ddI), stavudine (d4T), ritonavir (RTV), indinavir (IDV), lamivudine (3TC), delavirdine (DLV), abacavir (ABC), nelfinavir (NFV), efavirenz (EFV), tenofovir disoproxil fumarate (TDF), lopinavir (LPV), etravirine (ETR), atazanavir (ATV), raltegravir (RAL), darunavir (DRV), dolutegravir (DTG), emtricitabine (FTC), elvitegravir (EVG), tenofovir alafenamide (TAF), bictegravir (BIC), rilpivirine (RPV), doravirine (DOR), fostemsavir (FTR)","“HIV-1 VL (logarithmic scale) and ART combinations over time.” “AZT = Zidovudine, ddI = Didanosine, d4T = Stavudine, RTV = Ritonavir, IDV = Indinavir, 3TC = Lamivudine, DLV = Delavirdine, ABC = Abacavir, NFV = Nelfinavir, EFV = Efavirenz, TDF = Tenofovir disoproxil fumarate, LPV/r = Lopinavir boosted with Ritonavir, ETR = Etravirine, ATV/r = Atazanavir boosted with Ritonavir, PBO/RAL = Placebo or Raltegravir, DRV/r = Darunavir boosted with Ritonavir, RAL = Raltegravir, DRV/c = Darunavir boosted with Cobicistat, DTG = Dolutegravir, FTC = Emtricitabine, EVG = Eviltegravir, BIC = Bictegravir, RPV = Rilpivirine, DOR = Doravirine, TI = Treatment Interruption, FTR = Fostemsavir.”",figure,"Figure 1 on page 2 provides the longitudinal treatment history, supplemented by the main text specifying tenofovir alafenamide and elvitegravir in 2017. Table 1 documents further genotypes after fostemsavir initiation. Cobicistat is a pharmacokinetic booster rather than an ARV and is not included as a separate ARV drug.",strict
40839365,1,Does the paper report HIV sequences from patient samples?,Yes,"“Enrolled PLHIV submitted plasma samples for VL testing and those with VL ≥1000 copies/mL (confirmed virologic failure) underwent genotypic HIVDR testing.” “Among 213 participants with confirmed virologic failure, 212 samples were successfully genotyped for protease, reverse transcriptase, and integrase.”",main_text,The abstract on page 1 explicitly reports newly generated HIV genotypes from participants' clinical plasma samples.,strict
40839365,2,Does the paper report in vitro drug susceptibility data?,No,"“Samples with VL ≥1000 copies/mL underwent genotypic analysis.” “Finally, drug resistance scores in the protease (spanning 6–99 codons), reverse transcriptase (spanning 1–251 codons), and the integrase (spanning 1–288 codons) regions were calculated by the Stanford University HIV Drug Resistance Database (version 9.4) (https://hivdb.stanford.edu/hivdb/by-sequences/).”",main_text,"Laboratory procedures on pages 2–3 describe genotyping and computational resistance interpretation, not phenotypic susceptibility assays. The susceptibility categories in Figure 2 are genotype-derived; no IC50, EC50, or experimental fold-change data are reported.",strict
40839365,3,Were sequences from the paper made publicly available?,No,,not_found,"No public sequence repository deposition statement or accession numbers appear anywhere in the supplied article, including its tables and figures.",strict
40839365,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported,,not_found,The supplied article provides no GenBank or other sequence repository accession numbers.,strict
40839365,5,How many individuals had samples obtained for HIV sequencing?,288,"“We sampled and enrolled 1035 participants; 79.4% (822/1035) of these participants resuppressed (defined as VL <1000 copies/mL) after IAC sessions, of whom 9.1% (75/822) had low level viremia (LLV) (200–999 copies/mL).” “Out of the remaining 20.6% (213/1035) who had confirmed virologic failure (VL ≥1000copies/mL after completing IAC) and whose samples underwent genotyping, 99.5% (212/213) were genotyped with an amplification rate of 95.8% (204/212) for protease, reverse transcriptase, and integrase (PR, RT, and IN) regions and with a 100% sequencing success rate for integrase strand transfer inhibitor (INSTI) region.” “Considering the risk of virologic failure with persisting LLV, we also genotyped the samples of the LLV cohort; their drug resistance profiles will be reported separately.”",main_text,"The genotyping-results section on page 3 identifies 213 individuals with confirmed failure whose samples underwent genotyping and a separate 75-person LLV cohort that was also genotyped: 213 + 75 = 288. This counts individuals sampled for genotyping, including the unsuccessful sample; the resistance results presented in this paper primarily concern 212 successfully genotyped individuals with confirmed failure.",strict
40839365,6,From which countries were the sequenced samples obtained?,Malawi,"“A cross-sectional design was used to assess drug resistance among adult PLHIV with virologic nonsuppression in Malawi between July 2022 and February 2023.” “From the 25 highest volume ART clinics in Malawi, 18 were selected using simple random sampling.”",main_text,The methods on page 2 locate participant recruitment and sample collection at ART clinics in Malawi.,strict
40839365,7,From what years were the sequenced samples obtained?,2022–2023,“A cross-sectional design was used to assess drug resistance among adult PLHIV with virologic nonsuppression in Malawi between July 2022 and February 2023.” “A 5-mL whole venous blood sample was obtained from consenting participants for an additional VL and HIVDR testing.”,main_text,The methods on page 2 describe survey-period sample collection between July 2022 and February 2023.,strict
40839365,8,Were samples cloned prior to sequencing?,Not applicable,“Samples with VL ≥1000 copies/mL underwent genotypic analysis.” “Sanger sequence electropherograms were analyzed by using RECall (v2.32)—Web-based sequence analysis software (https://recall.bccfe.ca/account/login).”,main_text,"The study reports clinical HIV genotyping but no in vitro susceptibility data. Under the specified applicability rule, cloning status is therefore not applicable.",strict
40839365,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN","“HIV RNA was extracted using NUCLISENS easyMAG (BioMérieux) from 200 μL of plasma, with 10 μL of extracted RNA; gene fragments of protease and reverse transcriptase and integrase were amplified and sequenced using HIV-1 Genotyping kit with Integrase and the 3500XL Genetic Analyzers (Applied Biosystems).” “Finally, drug resistance scores in the protease (spanning 6–99 codons), reverse transcriptase (spanning 1–251 codons), and the integrase (spanning 1–288 codons) regions were calculated by the Stanford University HIV Drug Resistance Database (version 9.4) (https://hivdb.stanford.edu/hivdb/by-sequences/).”",main_text,"Laboratory procedures on page 3 explicitly identify protease, reverse transcriptase, and integrase as the sequenced targets.",strict
40839365,10,What method was used for sequencing?,Sanger sequencing,"“HIV RNA was extracted using NUCLISENS easyMAG (BioMérieux) from 200 μL of plasma, with 10 μL of extracted RNA; gene fragments of protease and reverse transcriptase and integrase were amplified and sequenced using HIV-1 Genotyping kit with Integrase and the 3500XL Genetic Analyzers (Applied Biosystems).” “Sanger sequence electropherograms were analyzed by using RECall (v2.32)—Web-based sequence analysis software (https://recall.bccfe.ca/account/login).”",main_text,Page 3 explicitly describes Sanger electropherograms and Applied Biosystems 3500XL sequencing instruments.,strict
40839365,11,What type of samples were sequenced?,Plasma,"“Plasma was separated from the venous whole blood samples that were collected in an EDTA tube by centrifugation and aliquoted at each health facility and kept at −20°C until they were transported on dry ice to the National HIV Reference Laboratory (NHRL) in Lilongwe.” “HIV RNA was extracted using NUCLISENS easyMAG (BioMérieux) from 200 μL of plasma, with 10 μL of extracted RNA; gene fragments of protease and reverse transcriptase and integrase were amplified and sequenced using HIV-1 Genotyping kit with Integrase and the 3500XL Genetic Analyzers (Applied Biosystems).”",main_text,"Pages 2–3 specify that plasma was separated from collected blood and used for HIV RNA extraction. Whole blood was the collection material, not the specimen used for sequencing extraction.",strict
40839365,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes,"“Eligible participants were PLHIV aged 15 years or older, on a DBR for at least 9 months, latest VL was ≥1000copies/mL, and had completed at least 1 session of IAC per national guidelines.” “Among 213 participants with confirmed virologic failure, 212 samples were successfully genotyped for protease, reverse transcriptase, and integrase.”",main_text,"Participants were receiving dolutegravir-based ART, and the main sequenced group had confirmed virological failure after adherence counseling.",strict
40839365,13,Were the patients in the study in a clinical trial?,No,"“A cross-sectional design was used to assess drug resistance among adult PLHIV with virologic nonsuppression in Malawi between July 2022 and February 2023.” “From the 25 highest volume ART clinics in Malawi, 18 were selected using simple random sampling.”",main_text,"This was an observational national cross-sectional survey. Random selection of clinics was a sampling procedure, not randomization to treatment.",strict
40839365,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes,"“Eligible participants were PLHIV aged 15 years or older, on a DBR for at least 9 months, latest VL was ≥1000copies/mL, and had completed at least 1 session of IAC per national guidelines.” “Among 213 participants with confirmed virologic failure, 212 samples were successfully genotyped for protease, reverse transcriptase, and integrase.”",main_text,All eligible participants had received dolutegravir-based ART for at least nine months before study sampling. Table 1 on page 4 additionally reports a mean ART duration of 7.7 years in the confirmed-failure group.,strict
40839365,15,Which drug classes were received by individuals in the study before sample sequencing?,INSTIs,"“Dolutegravir (DTG)-based regimens (DBR) are now the most dispensed antiretroviral therapy (ART) for people living with HIV (PLHIV) in Sub-Saharan Africa.” “Eligible participants were PLHIV aged 15 years or older, on a DBR for at least 9 months, latest VL was ≥1000copies/mL, and had completed at least 1 session of IAC per national guidelines.”",main_text,"Dolutegravir exposure establishes receipt of an INSTI. Other regimen components and prior drug classes are not specifically documented for the sequenced participants; resistance assessments for NRTIs, NNRTIs, and PIs do not by themselves establish receipt of those classes.",strict
