PMID,QID,Question,Answer
40839365,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
40839365,10,What method was used for sequencing?,Sanger sequencing
40839365,11,What type of samples were sequenced?,Whole Blood
40839365,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
40839365,13,Were the patients in the study in a clinical trial?,No
40839365,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
40839365,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
40839365,16,Which drugs were received by individuals in the study before sample sequencing?,"Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN), GS-CA1, Lenacapavir (GS-6207)"
41012586,1,Does the paper report HIV sequences from patient samples?,No
41012586,2,Does the paper report in vitro drug susceptibility data?,No
41012586,3,Were sequences from the paper made publicly available?,Not reported
41012586,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
41012586,5,How many individuals had samples obtained for HIV sequencing?,249
41012586,6,From which countries were the sequenced samples obtained?,Not Found
41012586,7,From what years were the sequenced samples obtained?,Not Found
41012586,8,Were samples cloned prior to sequencing?,No
41012586,9,Which HIV genes were reported to have been sequenced?,Unknown
41012586,10,What method was used for sequencing?,Unknown
41012586,11,What type of samples were sequenced?,Unknown
41012586,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
41012586,13,Were the patients in the study in a clinical trial?,No
41012586,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown
41012586,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
41012586,16,Which drugs were received by individuals in the study before sample sequencing?,"DRV, DTG"
40431710,1,Does the paper report HIV sequences from patient samples?,Not reported
40431710,2,Does the paper report in vitro drug susceptibility data?,Not reported
40431710,3,Were sequences from the paper made publicly available?,Not reported
40431710,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
40431710,5,How many individuals had samples obtained for HIV sequencing?,Not reported
40431710,6,From which countries were the sequenced samples obtained?,Not reported
40431710,7,From what years were the sequenced samples obtained?,Not reported
40431710,8,Were samples cloned prior to sequencing?,Not reported
40431710,9,Which HIV genes were reported to have been sequenced?,Not reported
40431710,10,What method was used for sequencing?,Not reported
40431710,11,What type of samples were sequenced?,Not reported
40431710,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported
40431710,13,Were the patients in the study in a clinical trial?,Not reported
40431710,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported
40431710,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
40431710,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
40857111,1,Does the paper report HIV sequences from patient samples?,Yes
40857111,2,Does the paper report in vitro drug susceptibility data?,No
40857111,3,Were sequences from the paper made publicly available?,Not reported
40857111,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
40857111,5,How many individuals had samples obtained for HIV sequencing?,208
40857111,6,From which countries were the sequenced samples obtained?,Not Found
40857111,7,From what years were the sequenced samples obtained?,Not Found
40857111,8,Were samples cloned prior to sequencing?,No
40857111,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT; Integrase, IN"
40857111,10,What method was used for sequencing?,Unknown
40857111,11,What type of samples were sequenced?,Unknown
40857111,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
40857111,13,Were the patients in the study in a clinical trial?,Yes
40857111,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
40857111,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, INSTI"
40857111,16,Which drugs were received by individuals in the study before sample sequencing?,"Bictegravir (BIC), Dolutegravir (DTG), Emtricitabine (FTC), Tenofovir (TFV)"
41023944,1,Does the paper report HIV sequences from patient samples?,Yes
41023944,2,Does the paper report in vitro drug susceptibility data?,No
41023944,3,Were sequences from the paper made publicly available?,Not reported
41023944,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
41023944,5,How many individuals had samples obtained for HIV sequencing?,28
41023944,6,From which countries were the sequenced samples obtained?,Mozambique
41023944,7,From what years were the sequenced samples obtained?,2022-2024
41023944,8,Were samples cloned prior to sequencing?,No
41023944,9,Which HIV genes were reported to have been sequenced?,"Integrase, IN"
41023944,10,What method was used for sequencing?,Sanger sequencing
41023944,11,What type of samples were sequenced?,Plasma
41023944,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41023944,13,Were the patients in the study in a clinical trial?,No
41023944,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41023944,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
41023944,16,Which drugs were received by individuals in the study before sample sequencing?,"Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN), GS-CA1, Lenacapavir (GS-6207)"
40713598,1,Does the paper report HIV sequences from patient samples?,Yes
40713598,2,Does the paper report in vitro drug susceptibility data?,No
40713598,3,Were sequences from the paper made publicly available?,Not reported
40713598,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
40713598,5,How many individuals had samples obtained for HIV sequencing?,20
40713598,6,From which countries were the sequenced samples obtained?,Ghana
40713598,7,From what years were the sequenced samples obtained?,Not Found
40713598,8,Were samples cloned prior to sequencing?,No
40713598,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT"
40713598,10,What method was used for sequencing?,Illumina sequencing
40713598,11,What type of samples were sequenced?,Plasma
40713598,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
40713598,13,Were the patients in the study in a clinical trial?,No
40713598,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
40713598,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI"
40713598,16,Which drugs were received by individuals in the study before sample sequencing?,"Abacavir (ABC), Zidovudine (AZT), Lamivudine (3TC), Nevirapine (NVP), Efavirenz (EFV), Dolutegravir (DTG)"
40391923,1,Does the paper report HIV sequences from patient samples?,Yes
40391923,2,Does the paper report in vitro drug susceptibility data?,No
40391923,3,Were sequences from the paper made publicly available?,Yes
40391923,4,What were the GenBank accession numbers for sequenced HIV isolates?,"PV008448-PV008641, PV407014-PV407203, PV419497-PV419583"
40391923,5,How many individuals had samples obtained for HIV sequencing?,488
40391923,6,From which countries were the sequenced samples obtained?,"Cameroon, Côte d'Ivoire, Malawi, Republic of Congo, Uganda, Zambia, Zimbabwe"
40391923,7,From what years were the sequenced samples obtained?,2022-2024
40391923,8,Were samples cloned prior to sequencing?,No
40391923,9,Which HIV genes were reported to have been sequenced?,"Integrase, PR, RT"
40391923,10,What method was used for sequencing?,Sanger sequencing
40391923,11,What type of samples were sequenced?,Plasma; DBS
40391923,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
40391923,13,Were the patients in the study in a clinical trial?,No
40391923,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
40391923,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
40391923,16,Which drugs were received by individuals in the study before sample sequencing?,"Dolutegravir (DTG), Tenofovir (TFV), Lamivudine (3TC), Darunavir (DRV)"
40400229,1,Does the paper report HIV sequences from patient samples?,Yes
40400229,2,Does the paper report in vitro drug susceptibility data?,No
40400229,3,Were sequences from the paper made publicly available?,Not reported
40400229,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
40400229,5,How many individuals had samples obtained for HIV sequencing?,54
40400229,6,From which countries were the sequenced samples obtained?,England
40400229,7,From what years were the sequenced samples obtained?,2017-2020
40400229,8,Were samples cloned prior to sequencing?,No
40400229,9,Which HIV genes were reported to have been sequenced?,"Reverse transcriptase, RT; Integrase, IN"
40400229,10,What method was used for sequencing?,Unknown
40400229,11,What type of samples were sequenced?,Hair
40400229,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
40400229,13,Were the patients in the study in a clinical trial?,Yes
40400229,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
40400229,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, INSTI, PI, NNRTI"
40400229,16,Which drugs were received by individuals in the study before sample sequencing?,"TDF/TAF, FTC/3TC, bictegravir, darunavir, dolutegravir, raltegravir, ABC, rilpivirine"
