PMID,QID,question,evidence,rationale,answer
35913500,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not mention GenBank accession numbers for sequenced HIV isolates.,The paper does not provide information about GenBank accession numbers for sequenced HIV isolates. It focuses on the treatment outcomes of patients receiving LAI-ART.,Not reported
35913500,5,How many individuals had samples obtained for HIV sequencing?,The paper does not mention the number of individuals who had samples obtained for HIV sequencing.,The paper does not provide information about the number of individuals who had samples obtained for HIV sequencing. It focuses on the treatment outcomes of patients receiving LAI-ART.,Not reported
35913500,6,From which countries were the sequenced samples obtained?,The paper does not mention the countries from which the sequenced samples were obtained.,The paper does not provide information about the countries from which the sequenced samples were obtained. It focuses on the treatment outcomes of patients receiving LAI-ART in the United States.,Not reported
35913500,7,From what years were the sequenced samples obtained?,The paper does not mention the years from which the sequenced samples were obtained.,The paper does not provide information about the years from which the sequenced samples were obtained. It focuses on the treatment outcomes of patients receiving LAI-ART.,Not reported
35913500,8,Were samples cloned prior to sequencing?,The paper does not mention cloning prior to sequencing.,The paper does not provide information about cloning prior to sequencing. It focuses on the treatment outcomes of patients receiving LAI-ART.,Not reported
35913500,9,Which HIV genes were reported to have been sequenced?,The paper does not mention which HIV genes were reported to have been sequenced.,The paper does not provide information about which HIV genes were reported to have been sequenced. It focuses on the treatment outcomes of patients receiving LAI-ART.,Not reported
35913500,10,What method was used for sequencing?,The paper does not mention the method used for sequencing.,The paper does not provide information about the method used for sequencing. It focuses on the treatment outcomes of patients receiving LAI-ART.,Not reported
35913500,11,What type of samples were sequenced?,The paper does not mention the type of samples that were sequenced.,The paper does not provide information about the type of samples that were sequenced. It focuses on the treatment outcomes of patients receiving LAI-ART.,Not reported
35913500,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not mention sequences obtained from individuals with virological failure on a treatment regimen.,The paper does not provide information about sequences obtained from individuals with virological failure on a treatment regimen. It focuses on the treatment outcomes of patients receiving LAI-ART.,Not reported
35913500,13,Were the patients in the study in a clinical trial?,The paper does not mention a clinical trial.,The paper does not provide information about a clinical trial. It focuses on the treatment outcomes of patients receiving LAI-ART in a real-world setting.,No
35913500,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper does not mention HIV sequences from individuals who had previously received ARV drugs.,The paper does not provide information about HIV sequences from individuals who had previously received ARV drugs. It focuses on the treatment outcomes of patients receiving LAI-ART.,Not reported
35913500,15,Which drug classes were received by individuals in the study before sample sequencing?,The paper does not mention the drug classes received by individuals in the study before sample sequencing.,The paper does not provide information about the drug classes received by individuals in the study before sample sequencing. It focuses on the treatment outcomes of patients receiving LAI-ART.,Not reported
35913500,16,Which drugs were received by individuals in the study before sample sequencing?,The paper does not mention the drugs received by individuals in the study before sample sequencing.,The paper does not provide information about the drugs received by individuals in the study before sample sequencing. It focuses on the treatment outcomes of patients receiving LAI-ART.,Not reported
35945163,1,Does the paper report HIV sequences from patient samples?,"The paper mentions ""genotypic resistance testing"", ""genotyping"", and ""sequencing"" of HIV-1 RNA from patient samples.",The paper reports that genotypic resistance testing and sequencing were performed on patient samples to assess the efficacy of cabotegravir LA + rilpivirine LA.,Yes
35945163,2,Does the paper report in vitro drug susceptibility data?,"The paper mentions ""genotypic resistance testing"" and ""sequencing"" of HIV-1 RNA from patient samples, but does not report in vitro drug susceptibility data.","The paper focuses on the efficacy and safety of cabotegravir LA + rilpivirine LA in patients with HIV-1, but does not report in vitro drug susceptibility data.",No
35945163,3,Were sequences from the paper made publicly available?,The paper does not mention that sequences were made publicly available.,The paper does not provide information on whether the sequences were deposited in a public database or made available through other means.,No
35945163,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide GenBank accession numbers for sequenced HIV isolates.,The paper does not report GenBank accession numbers for the sequenced HIV isolates.,Not reported
35945163,5,How many individuals had samples obtained for HIV sequencing?,The paper mentions that 35 people living with HIV-1 had data available.,The paper reports that 35 people living with HIV-1 had samples obtained for HIV sequencing.,35
35945163,6,From which countries were the sequenced samples obtained?,"The paper mentions that individuals were from ten countries, including the UK, USA, Belgium, Canada, Netherlands, Switzerland, Portugal, Italy, South Korea, and Spain.",The paper reports that the sequenced samples were obtained from individuals from ten countries.,"UK, USA, Belgium, Canada, Netherlands, Switzerland, Portugal, Italy, South Korea, and Spain"
35945163,7,From what years were the sequenced samples obtained?,The paper mentions that the compassionate use programme was conducted from February 2016 through July 2020.,The paper reports that the sequenced samples were obtained from individuals who participated in the compassionate use programme between 2016 and 2020.,2016-2020
35945163,8,Were samples cloned prior to sequencing?,The paper does not mention that samples were cloned prior to sequencing.,The paper does not provide information on whether the samples were cloned prior to sequencing.,Not reported
35945163,9,Which HIV genes were reported to have been sequenced?,"The paper mentions that genotypic resistance testing and sequencing were performed on HIV-1 RNA from patient samples, but does not specify which HIV genes were sequenced.",The paper does not provide information on which HIV genes were sequenced.,Not reported
35945163,10,What method was used for sequencing?,The paper does not mention the method used for sequencing.,The paper does not provide information on the method used for sequencing.,Not reported
35945163,11,What type of samples were sequenced?,"The paper mentions that genotypic resistance testing and sequencing were performed on HIV-1 RNA from patient samples, but does not specify the type of samples.",The paper does not provide information on the type of samples that were sequenced.,Not reported
35945163,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper mentions that seven people living with HIV-1 discontinued cabotegravir LA + rilpivirine LA therapy because of incomplete virological response.,The paper reports that sequences were obtained from individuals who experienced virological failure on a treatment regimen.,Yes
35945163,13,Were the patients in the study in a clinical trial?,The paper mentions that the compassionate use programme was not a clinical trial.,The paper reports that the patients in the study were not in a clinical trial.,No
35945163,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper mentions that individuals had prior severe adherence challenges with oral therapy for a variety of psychological and physical reasons, and many also had detectable viremia and advanced disease at LA therapy initiation.",The paper reports that individuals had previously received ARV drugs.,Yes
35945163,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper mentions that individuals had prior severe adherence challenges with oral therapy for a variety of psychological and physical reasons, and many also had detectable viremia and advanced disease at LA therapy initiation.",The paper does not provide information on which drug classes were received by individuals in the study before sample sequencing.,Not reported
35945163,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentions that individuals had prior severe adherence challenges with oral therapy for a variety of psychological and physical reasons, and many also had detectable viremia and advanced disease at LA therapy initiation.",The paper does not provide information on which drugs were received by individuals in the study before sample sequencing.,Not reported
36415058,1,Does the paper report HIV sequences from patient samples?,"The paper does not explicitly mention HIV sequences from patient samples. However, it does mention that the study participants were HIV-infected individuals who were eligible for treatment.","Based on the content of the paper, it appears that the study focused on the propensity of HIV-infected individuals to consider switching to a long-acting regimen with cabotegravir and rilpivirine, rather than reporting HIV sequences from patient samples.",No
36415058,2,Does the paper report in vitro drug susceptibility data?,The paper does not mention in vitro drug susceptibility data.,"The paper focuses on the propensity of HIV-infected individuals to consider switching to a long-acting regimen with cabotegravir and rilpivirine, and does not report any in vitro drug susceptibility data.",No
36415058,3,Were sequences from the paper made publicly available?,The paper does not mention making sequences publicly available.,"The paper does not report any sequencing data, and therefore does not mention making sequences publicly available.",No
36415058,4,What were the GenBank accession numbers for sequenced HIV isolates?,"Not applicable, as the paper does not report any sequencing data.","The paper does not report any sequencing data, and therefore does not provide any GenBank accession numbers.",Not reported
36415058,5,How many individuals had samples obtained for HIV sequencing?,"Not applicable, as the paper does not report any sequencing data.","The paper does not report any sequencing data, and therefore does not mention the number of individuals who had samples obtained for HIV sequencing.",Not reported
36415058,6,From which countries were the sequenced samples obtained?,"Not applicable, as the paper does not report any sequencing data.","The paper does not report any sequencing data, and therefore does not mention the countries from which the samples were obtained.",Not reported
36415058,7,From what years were the sequenced samples obtained?,"Not applicable, as the paper does not report any sequencing data.","The paper does not report any sequencing data, and therefore does not mention the years from which the samples were obtained.",Not reported
36415058,8,Were samples cloned prior to sequencing?,"Not applicable, as the paper does not report any sequencing data.","The paper does not report any sequencing data, and therefore does not mention whether samples were cloned prior to sequencing.",Not reported
36415058,9,Which HIV genes were reported to have been sequenced?,"Not applicable, as the paper does not report any sequencing data.","The paper does not report any sequencing data, and therefore does not mention which HIV genes were sequenced.",Not reported
36415058,10,What method was used for sequencing?,"Not applicable, as the paper does not report any sequencing data.","The paper does not report any sequencing data, and therefore does not mention the sequencing method used.",Not reported
36415058,11,What type of samples were sequenced?,"Not applicable, as the paper does not report any sequencing data.","The paper does not report any sequencing data, and therefore does not mention the type of samples sequenced.",Not reported
36415058,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper does not mention virological failure on a treatment regimen.,"The paper focuses on the propensity of HIV-infected individuals to consider switching to a long-acting regimen with cabotegravir and rilpivirine, and does not mention virological failure on a treatment regimen.",No
36415058,13,Were the patients in the study in a clinical trial?,The paper does not mention a clinical trial.,"The paper focuses on the propensity of HIV-infected individuals to consider switching to a long-acting regimen with cabotegravir and rilpivirine, and does not mention a clinical trial.",No
36415058,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper does not mention HIV sequences from individuals who had previously received ARV drugs.,"The paper focuses on the propensity of HIV-infected individuals to consider switching to a long-acting regimen with cabotegravir and rilpivirine, and does not mention HIV sequences from individuals who had previously received ARV drugs.",No
36415058,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper mentions that the study participants were HIV-infected individuals who were eligible for treatment, but does not specify the drug classes received before sample sequencing.","The paper focuses on the propensity of HIV-infected individuals to consider switching to a long-acting regimen with cabotegravir and rilpivirine, and does not mention the drug classes received before sample sequencing.",Not reported
36415058,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentions that the study participants were HIV-infected individuals who were eligible for treatment, but does not specify the drugs received before sample sequencing.","The paper focuses on the propensity of HIV-infected individuals to consider switching to a long-acting regimen with cabotegravir and rilpivirine, and does not mention the drugs received before sample sequencing.",Not reported
36454248,1,Does the paper report HIV sequences from patient samples?,"The paper states ""HIV-1 RNA was extracted from plasma by automated magnetic silica extraction using the EasyMAG extractor (bioMérieux). The extracted RNA was amplified by RT--PCR and nested PCR to obtain the HIV-1 *pol* region, using primers designed by WHO for protease (PR) and reverse transcriptase (RT) amplification and ANRS primers for integrase (IN) amplification.""",The paper explicitly states that HIV-1 RNA was extracted from plasma samples and amplified by RT-PCR and nested PCR to obtain the HIV-1 *pol* region.,Yes.
36454248,2,Does the paper report in vitro drug susceptibility data?,"The paper states ""Stanford HIVdb Program v9.0 (Stanford University, Palo Alto, CA, USA) ( https://hivdb.stanford.edu/hivdb/by-sequences/ ) was used to characterize DRMs in pre-treated children/adolescents and predict the resistance level to 25 ARVs in *pol* genotypes.""","The paper uses the Stanford HIVdb Program to predict the resistance level to 25 ARVs in *pol* genotypes, but it does not report in vitro drug susceptibility data.",No.
36454248,3,Were sequences from the paper made publicly available?,"The paper states ""HIV-1 sequences were submitted to GenBank with the following accession numbers: OM201778 -- OM201846.""",The paper explicitly states that the HIV-1 sequences were submitted to GenBank with the provided accession numbers.,Yes.
36454248,4,What were the GenBank accession numbers for sequenced HIV isolates?,"The paper states ""HIV-1 sequences were submitted to GenBank with the following accession numbers: OM201778 -- OM201846.""",The paper provides the GenBank accession numbers for the sequenced HIV isolates.,OM201778 -- OM201846.
36454248,5,How many individuals had samples obtained for HIV sequencing?,"The paper states ""Plasma samples from 76 HIV-positive naive or ART-treated children and adolescents with therapeutic failure under clinical follow-up at this hospital were collected during 2018--19.""",The paper explicitly states that plasma samples were collected from 76 individuals.,76.
36454248,6,From which countries were the sequenced samples obtained?,"The paper states ""Plasma samples from 76 HIV-positive naive or ART-treated children and adolescents with therapeutic failure under clinical follow-up at this hospital were collected during 2018--19"" and ""The 58% HIV-infected paediatric population is followed up at the Hospital del Niño Doctor José Renán Esquivel, attending to 160 patients (2 months to 18 years old), with 50% between 15 and 18 years old.""",The paper explicitly states that the samples were collected from a hospital in Panama.,Panama.
36454248,7,From what years were the sequenced samples obtained?,"The paper states ""Plasma samples from 76 HIV-positive naive or ART-treated children and adolescents with therapeutic failure under clinical follow-up at this hospital were collected during 2018--19.""",The paper explicitly states that the samples were collected during 2018-19.,2018-2019.
36454248,8,Were samples cloned prior to sequencing?,The paper does not mention cloning prior to sequencing.,The paper does not provide information about cloning prior to sequencing.,Not Reported.
36454248,9,Which HIV genes were reported to have been sequenced?,"The paper states ""The extracted RNA was amplified by RT--PCR and nested PCR to obtain the HIV-1 *pol* region, using primers designed by WHO for protease (PR) and reverse transcriptase (RT) amplification and ANRS primers for integrase (IN) amplification.""","The paper explicitly states that the HIV-1 *pol* region, including protease (PR), reverse transcriptase (RT), and integrase (IN), was sequenced.","Pol (PR, RT, IN)."
36454248,10,What method was used for sequencing?,"The paper states ""PCR amplicons were purified with illustra ^TM^ ExoProStar ^TM^ (Cytiva) and sequenced by Macrogen Inc.""","The paper does not provide detailed information about the sequencing method, but it mentions that the sequencing was performed by Macrogen Inc.",Not Reported.
36454248,11,What type of samples were sequenced?,"The paper states ""HIV-1 RNA was extracted from plasma by automated magnetic silica extraction using the EasyMAG extractor (bioMérieux).""",The paper explicitly states that plasma samples were used for sequencing.,Plasma.
36454248,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states ""Plasma samples from 76 HIV-positive naive or ART-treated children and adolescents with therapeutic failure under clinical follow-up at this hospital were collected during 2018--19.""",The paper explicitly states that the samples were collected from individuals with therapeutic failure.,Yes.
36454248,13,Were the patients in the study in a clinical trial?,The paper does not mention a clinical trial.,The paper does not provide information about a clinical trial.,No.
36454248,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states ""Among the 71 treated children/adolescents, 14 (19.7%) had failed more than three different ART regimens at sampling.""",The paper explicitly states that the treated children/adolescents had previously received ARV drugs.,Yes.
36454248,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper states ""All 71 treated children/adolescents had received NRTIs, 45.1% NNRTIs, 95.8% PIs and just 11 (15.5%) patients were INSTI-experienced (Table ​ (Table1).""","The paper explicitly states that the treated children/adolescents had received NRTIs, NNRTIs, PIs, and INSTIs.","NRTIs, NNRTIs, PIs, INSTIs."
36454248,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper states ""Most treated children (98.6%) had received lamivudine + zidovudine, followed by lopinavir / ritonavir (95.8%) and efavirenz (45.1%).""","The paper explicitly states that the treated children/adolescents had received lamivudine, zidovudine, lopinavir/ritonavir, and efavirenz.","Lamivudine, zidovudine, lopinavir/ritonavir, efavirenz."
36519389,1,Does the paper report HIV sequences from patient samples?,"The paper does not explicitly mention HIV sequences from patient samples, but it does mention that participants were HIV-positive and underwent various tests, including HIV RNA testing.","The paper does not provide direct evidence of HIV sequences from patient samples, but it does provide context that suggests HIV sequencing may have been performed.",No
36519389,2,Does the paper report in vitro drug susceptibility data?,The paper does not mention in vitro drug susceptibility data.,"The paper focuses on the clinical outcomes of patients switching from one antiretroviral therapy (ART) regimen to another, and does not report any in vitro data.",No
36519389,3,Were sequences from the paper made publicly available?,The paper does not mention making sequences publicly available.,The paper does not provide any information about sequence deposition or public availability.,No
36519389,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide GenBank accession numbers.,The paper does not mention sequence deposition or provide accession numbers.,Not reported
36519389,5,How many individuals had samples obtained for HIV sequencing?,"The paper does not mention HIV sequencing, but it does report on the number of participants in the study (172).","The paper does not provide direct evidence of HIV sequencing, but it does provide context that suggests HIV sequencing may have been performed.",Not reported
36519389,6,From which countries were the sequenced samples obtained?,"The paper mentions that participants were from South Africa, Zimbabwe, Malawi, Mozambique, and other regions.","The paper provides information about the geographic origin of the participants, but it does not specifically mention HIV sequencing.","South Africa, Zimbabwe, Malawi, Mozambique, and other regions"
36519389,7,From what years were the sequenced samples obtained?,The paper mentions that the study was conducted from July to November 2022.,"The paper provides information about the study timeline, but it does not specifically mention HIV sequencing.",2022
36519389,8,Were samples cloned prior to sequencing?,The paper does not mention cloning or sequencing.,The paper does not provide any information about sequencing methods.,Not reported
36519389,9,Which HIV genes were reported to have been sequenced?,The paper does not mention HIV gene sequencing.,The paper does not provide any information about sequencing methods or specific genes.,Not reported
36519389,10,What method was used for sequencing?,The paper does not mention sequencing methods.,The paper does not provide any information about sequencing methods.,Not reported
36519389,11,What type of samples were sequenced?,The paper does not mention sequencing or sample types.,The paper does not provide any information about sequencing methods or sample types.,Not reported
36519389,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper mentions that some participants had elevations in HIV RNA, but it does not specifically mention virological failure.","The paper provides information about HIV RNA levels, but it does not specifically mention virological failure.",Not reported
36519389,13,Were the patients in the study in a clinical trial?,"The paper mentions that the study was a trial extension, but it does not provide specific details about the trial design.","The paper provides some information about the study design, but it does not specifically mention a clinical trial.",Yes
36519389,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper mentions that participants were HIV-positive and had previously received antiretroviral therapy (ART).,"The paper provides information about the participants' ART history, but it does not specifically mention HIV sequencing.",Yes
36519389,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper mentions that participants had previously received TAF/FTC + DTG, TDF/FTC + DTG, or TDF/FTC/EFV.","The paper provides information about the participants' ART history, but it does not specifically mention HIV sequencing.","NRTI, NNRTI, INSTI"
36519389,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentions that participants had previously received TAF/FTC + DTG, TDF/FTC + DTG, or TDF/FTC/EFV.","The paper provides information about the participants' ART history, but it does not specifically mention HIV sequencing.","TAF, FTC, DTG, TDF, EFV"
36571282,1,Does the paper report HIV sequences from patient samples?,"The paper states ""For this study, participating sites were asked to provide a FASTA viral sequence, encoding the HIV integrase and RT obtained at the time of inclusion."" and ""The integrase region from HIV was sequenced using different protocols at testing sites, including the Sanger sequencing--based assay and next-generation sequencing (NGS)--based assay.""","The paper explicitly states that HIV sequences were obtained from patient samples, specifically the integrase region, using different sequencing protocols.",Yes.
36571282,2,Does the paper report in vitro drug susceptibility data?,The paper does not mention in vitro drug susceptibility data.,"The paper focuses on the prevalence of transmitted drug resistance mutations and clinically relevant resistance in HIV sequences from patient samples, but does not report in vitro drug susceptibility data.",No.
36571282,3,Were sequences from the paper made publicly available?,"The paper states ""Data are available to investigators upon reasonable request.""","The paper does not explicitly state that the sequences were made publicly available, but rather that they are available to investigators upon request.",No.
36571282,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide GenBank accession numbers.,The paper does not mention GenBank accession numbers for the sequenced HIV isolates.,Not reported.
36571282,5,How many individuals had samples obtained for HIV sequencing?,"The paper states ""We included 2705 PWH, 72% men, median age of 37 years (interquartile range, 30--48);""",The paper explicitly states that 2705 individuals had samples obtained for HIV sequencing.,2705.
36571282,6,From which countries were the sequenced samples obtained?,"The paper states ""MeditRes HIV is a consortium that includes ART-naive PWH in France, Greece, Italy, Portugal, and Spain who have been newly diagnosed during 2018--2021.""","The paper explicitly states that the sequenced samples were obtained from France, Greece, Italy, Portugal, and Spain.","France, Greece, Italy, Portugal, and Spain."
36571282,7,From what years were the sequenced samples obtained?,"The paper states ""MeditRes HIV is a consortium that includes ART-naive PWH in France, Greece, Italy, Portugal, and Spain who have been newly diagnosed during 2018--2021.""",The paper explicitly states that the sequenced samples were obtained from 2018 to 2021.,2018-2021.
36571282,8,Were samples cloned prior to sequencing?,The paper does not mention cloning prior to sequencing.,The paper does not explicitly state whether samples were cloned prior to sequencing.,Not reported.
36571282,9,Which HIV genes were reported to have been sequenced?,"The paper states ""The integrase region from HIV was sequenced using different protocols at testing sites, including the Sanger sequencing--based assay and next-generation sequencing (NGS)--based assay."" and ""Reverse transcriptase and INSTI sequences were provided by participating centers.""",The paper explicitly states that the integrase region and reverse transcriptase sequences were obtained.,Integrase and Reverse Transcriptase.
36571282,10,What method was used for sequencing?,"The paper states ""The integrase region from HIV was sequenced using different protocols at testing sites, including the Sanger sequencing--based assay and next-generation sequencing (NGS)--based assay.""",The paper explicitly states that both Sanger sequencing and next-generation sequencing (NGS) were used.,Sanger sequencing and Next-Generation Sequencing (NGS).
36571282,11,What type of samples were sequenced?,The paper does not explicitly state the type of samples sequenced.,The paper does not provide information on the type of samples sequenced.,Not reported.
36571282,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper states ""We included 2705 PWH, 72% men, median age of 37 years (interquartile range, 30--48);"" and ""All naive PWH consequently diagnosed during the study period from the participating centers with an available sample were included.""","The paper explicitly states that the individuals were ART-naive, indicating that they had not experienced virological failure on a treatment regimen.",No.
36571282,13,Were the patients in the study in a clinical trial?,The paper does not mention a clinical trial.,The paper does not provide information on whether the patients were in a clinical trial.,Not reported.
36571282,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper states ""All naive PWH consequently diagnosed during the study period from the participating centers with an available sample were included.""","The paper explicitly states that the individuals were ART-naive, indicating that they had not previously received ARV drugs.",No.
36571282,15,Which drug classes were received by individuals in the study before sample sequencing?,The paper does not mention specific drug classes received by individuals before sample sequencing.,The paper does not provide information on the drug classes received by individuals before sample sequencing.,Not reported.
36571282,16,Which drugs were received by individuals in the study before sample sequencing?,The paper does not mention specific drugs received by individuals before sample sequencing.,The paper does not provide information on the specific drugs received by individuals before sample sequencing.,Not reported.
36597160,1,Does the paper report HIV sequences from patient samples?,"The paper mentions ""genotypic resistance testing"", ""genotyping"", and ""sequencing"" of patient samples, and reports GenBank accession numbers for sequences generated in this study.","The paper states that genetic sequencing was performed on clinical samples from patients, and reports GenBank accession numbers for sequences generated in this study.",Yes
36597160,2,Does the paper report in vitro drug susceptibility data?,"The paper mentions ""phenotypic susceptibility"", ""phenotypic resistance testing"", and ""drug susceptibility assay"", and reports values such as IC50 and fold-change in susceptibility.",The paper describes cell-based susceptibility assays and reports in vitro susceptibility data.,Yes
36597160,3,Were sequences from the paper made publicly available?,The paper reports that sequences were submitted to GenBank and provides accession numbers.,The paper states that sequences were submitted to GenBank and provides accession numbers.,Yes
36597160,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not provide specific GenBank accession numbers for sequenced HIV isolates.,The paper does not provide specific GenBank accession numbers for sequenced HIV isolates.,Not reported
36597160,5,How many individuals had samples obtained for HIV sequencing?,The paper reports that 382 patients had samples obtained for HIV sequencing.,The paper states that 382 patients were included in the study and had samples obtained for HIV sequencing.,382
36597160,6,From which countries were the sequenced samples obtained?,The paper does not explicitly state the country of origin for the sequenced samples.,The paper does not provide information on the country of origin for the sequenced samples.,Not reported
36597160,7,From what years were the sequenced samples obtained?,The paper reports that the study was conducted between February 2014 and August 2015.,The paper states that the study was conducted between February 2014 and August 2015.,2014-2015
36597160,8,Were samples cloned prior to sequencing?,The paper does not explicitly state whether samples were cloned prior to sequencing.,The paper does not provide information on whether samples were cloned prior to sequencing.,Not reported
36597160,9,Which HIV genes were reported to have been sequenced?,"The paper mentions ""pol genotyping/sequencing"" and ""integrase coding region of pol"".","The paper states that genetic sequencing was performed on the pol gene, including the integrase coding region.","Pol, IN"
36597160,10,What method was used for sequencing?,"The paper mentions ""Sanger sequencing"".",The paper states that Sanger sequencing was used for genetic sequencing.,Sanger sequencing
36597160,11,What type of samples were sequenced?,"The paper mentions ""plasma"" and ""PBMC"" samples.",The paper states that genetic sequencing was performed on plasma and PBMC samples.,"Plasma, PBMC"
36597160,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,The paper reports that 13 patients experienced virological failure.,The paper states that genetic sequencing was performed on patients who experienced virological failure.,Yes
36597160,13,Were the patients in the study in a clinical trial?,The paper does not explicitly state whether the patients were in a clinical trial.,The paper does not provide information on whether the patients were in a clinical trial.,Not reported
36597160,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,The paper reports that patients had previously received ARV drugs.,The paper states that patients had previously received ARV drugs.,Yes
36597160,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper reports that patients had previously received NRTI, NNRTI, PI, and INSTI drugs.","The paper states that patients had previously received NRTI, NNRTI, PI, and INSTI drugs.","NRTI, NNRTI, PI, INSTI"
36597160,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper reports that patients had previously received specific drugs such as emtricitabine, tenofovir, and elvitegravir.","The paper states that patients had previously received specific drugs such as emtricitabine, tenofovir, and elvitegravir.","Emtricitabine, tenofovir, elvitegravir"
36645792,1,Does the paper report HIV sequences from patient samples?,"The paper mentions ""genotypic antiretroviral resistance test (GART)"" and ""baseline GART was performed retrospectively for all participants after completion of week 24 visits, on plasma samples stored at enrollment"".","The paper reports HIV sequences from patient samples, as evidenced by the mention of GART and the use of plasma samples for sequencing.",Yes.
36645792,2,Does the paper report in vitro drug susceptibility data?,"The paper mentions ""drug susceptibility prediction was performed with the Stanford algorithm (version 9.1)"".","The paper reports in vitro drug susceptibility data, as evidenced by the mention of the Stanford algorithm, which is used to predict drug susceptibility.",Yes.
36645792,3,Were sequences from the paper made publicly available?,The paper does not mention making sequences publicly available.,"The paper does not provide any information about making sequences publicly available, so we cannot assume that they were made available.",No.
36645792,4,What were the GenBank accession numbers for sequenced HIV isolates?,The paper does not mention GenBank accession numbers.,The paper does not provide any GenBank accession numbers for the sequenced HIV isolates.,Not reported.
36645792,5,How many individuals had samples obtained for HIV sequencing?,"The paper mentions ""130 participants were randomly assigned"".",The paper reports that 130 participants had samples obtained for HIV sequencing.,130.
36645792,6,From which countries were the sequenced samples obtained?,"The paper mentions ""Khayelitsha, South Africa"".",The paper reports that the sequenced samples were obtained from South Africa.,South Africa.
36645792,7,From what years were the sequenced samples obtained?,"The paper mentions ""Participants were recruited between 28 August 2020 and 10 November 2021"".",The paper reports that the sequenced samples were obtained between 2020 and 2021.,2020-2021.
36645792,8,Were samples cloned prior to sequencing?,The paper does not mention cloning.,"The paper does not provide any information about cloning, so we cannot assume that samples were cloned prior to sequencing.",Not reported.
36645792,9,Which HIV genes were reported to have been sequenced?,"The paper mentions ""genotypic antiretroviral resistance test (GART)"" and ""baseline GART was performed retrospectively for all participants after completion of week 24 visits, on plasma samples stored at enrollment"".","The paper reports that the HIV genes sequenced were those related to antiretroviral resistance, but does not specify which genes.",Not reported.
36645792,10,What method was used for sequencing?,The paper does not mention the sequencing method.,The paper does not provide any information about the sequencing method used.,Not reported.
36645792,11,What type of samples were sequenced?,"The paper mentions ""plasma samples stored at enrollment"".",The paper reports that plasma samples were sequenced.,Plasma.
36645792,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,"The paper mentions ""virologic failure (2 consecutive HIV-1 RNA ≥1000 copies/mL) on first-line TEE"".",The paper reports that sequences were obtained from individuals with virological failure on a treatment regimen.,Yes.
36645792,13,Were the patients in the study in a clinical trial?,"The paper mentions ""randomized, double-blind, placebo-controlled, phase 2 trial"".",The paper reports that the patients were in a clinical trial.,Yes.
36645792,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,"The paper mentions ""virologic failure (2 consecutive HIV-1 RNA ≥1000 copies/mL) on first-line TEE"".",The paper reports that sequences were obtained from individuals who had previously received ARV drugs.,Yes.
36645792,15,Which drug classes were received by individuals in the study before sample sequencing?,"The paper mentions ""tenofovir, emtricitabine (or lamivudine), and efavirenz"".","The paper reports that individuals received NRTIs (tenofovir, emtricitabine/lamivudine) and NNRTIs (efavirenz) before sample sequencing.","NRTIs, NNRTIs."
36645792,16,Which drugs were received by individuals in the study before sample sequencing?,"The paper mentions ""tenofovir, emtricitabine (or lamivudine), and efavirenz"".","The paper reports that individuals received tenofovir, emtricitabine/lamivudine, and efavirenz before sample sequencing.","Tenofovir, emtricitabine/lamivudine, efavirenz."
36659824,1,Does the paper report HIV sequences from patient samples?,"The paper mentions ""HIV resistance genotyping"" and ""baseline genotype for HIV-1 drug resistance mutations"" in the Methods section.","The paper reports HIV sequences from patient samples, as indicated by the mention of HIV resistance genotyping and baseline genotype for HIV-1 drug resistance mutations.",Yes
