PMID,QID,Question,Answer
41112839,7,From what years were the sequenced samples obtained?,2017-2018
41112839,8,Were samples cloned prior to sequencing?,No
41112839,9,Which HIV genes were reported to have been sequenced?,RT
41112839,10,What method was used for sequencing?,
41112839,11,What type of samples were sequenced?,"DBS, Whole blood"
41112839,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
41112839,13,Were the patients in the study in a clinical trial?,No
41112839,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41112839,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
41112839,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
41129268,1,Does the paper report HIV sequences from patient samples?,Yes
41129268,2,Does the paper report in vitro drug susceptibility data?,Yes
41129268,3,Were sequences from the paper made publicly available?,No
41129268,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
41129268,5,How many individuals had samples obtained for HIV sequencing?,333
41129268,6,From which countries were the sequenced samples obtained?,Uganda
41129268,7,From what years were the sequenced samples obtained?,2021
41129268,8,Were samples cloned prior to sequencing?,No
41129268,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN, Pol, CA, Env"
41129268,10,What method was used for sequencing?,Sanger sequencing
41129268,11,What type of samples were sequenced?,Plasma
41129268,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41129268,13,Were the patients in the study in a clinical trial?,No
41129268,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41129268,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTIs, NNRTIs, PIs"
41129268,16,Which drugs were received by individuals in the study before sample sequencing?,
41130593,1,Does the paper report HIV sequences from patient samples?,Yes
41130593,2,Does the paper report in vitro drug susceptibility data?,No
41130593,3,Were sequences from the paper made publicly available?,No
41130593,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
41130593,5,How many individuals had samples obtained for HIV sequencing?,66
41130593,6,From which countries were the sequenced samples obtained?,Not reported
41130593,7,From what years were the sequenced samples obtained?,Not reported
41130593,8,Were samples cloned prior to sequencing?,No
41130593,9,Which HIV genes were reported to have been sequenced?,"CA, PR, RT, IN"
41130593,10,What method was used for sequencing?,Not reported
41130593,11,What type of samples were sequenced?,Plasma
41130593,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41130593,13,Were the patients in the study in a clinical trial?,Yes
41130593,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41130593,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, INSTI"
41130593,16,Which drugs were received by individuals in the study before sample sequencing?,"F/TAF, F/TDF, LEN"
41140464,1,Does the paper report HIV sequences from patient samples?,Yes
41140464,2,Does the paper report in vitro drug susceptibility data?,Yes
41140464,3,Were sequences from the paper made publicly available?,Yes
41140464,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
41140464,5,How many individuals had samples obtained for HIV sequencing?,7614
41140464,6,From which countries were the sequenced samples obtained?,"Kenya, Uganda, Tanzania, Ethiopia"
41140464,7,From what years were the sequenced samples obtained?,2015-2025
41140464,8,Were samples cloned prior to sequencing?,No
41140464,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN"
41140464,10,What method was used for sequencing?,Not reported
41140464,11,What type of samples were sequenced?,Not reported
41140464,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
41140464,13,Were the patients in the study in a clinical trial?,No
41140464,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
41140464,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
41140464,16,Which drugs were received by individuals in the study before sample sequencing?,"Not reported
```"
