PMID,QID,Question,Answer
36597160,1,Does the paper report HIV sequences from patient samples?,No
36597160,2,Does the paper report in vitro drug susceptibility data?,No
36597160,3,Were sequences from the paper made publicly available?,No
36597160,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36597160,5,How many individuals had samples obtained for HIV sequencing?,Not reported
36597160,6,From which countries were the sequenced samples obtained?,Not reported
36597160,7,From what years were the sequenced samples obtained?,Not applicable
36597160,8,Were samples cloned prior to sequencing?,Not applicable
36597160,9,Which HIV genes were reported to have been sequenced?,Not applicable
36597160,10,What method was used for sequencing?,Not applicable
36597160,11,What type of samples were sequenced?,Not applicable
36597160,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not applicable
36597160,13,Were the patients in the study in a clinical trial?,Not applicable
36597160,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not applicable
36597160,15,Which drug classes were received by individuals in the study before sample sequencing?,Not applicable
36597160,16,Which drugs were received by individuals in the study before sample sequencing?,Not applicable
36645792,1,Does the paper report HIV sequences from patient samples?,Not applicable
36645792,2,Does the paper report in vitro drug susceptibility data?,Not applicable
36645792,3,Were sequences from the paper made publicly available?,Not applicable
36645792,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not applicable
36645792,4,How many individuals had samples obtained for HIV sequencing?,Not applicable
36645792,6,From which countries were the sequenced samples obtained?,Not applicable
36645792,7,From what years were the sequenced samples obtained?,Not applicable
36645792,8,Were samples cloned prior to sequencing?,Not applicable
36645792,9,Which HIV genes were reported to have been sequenced?,Not applicable
36645792,10,What method was used for sequencing?,Not applicable
36645792,11,What type of samples were sequenced?,Not applicable
36645792,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not applicable
36645792,13,Were the patients in the study in a clinical trial?,Not applicable
36645792,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not applicable
36645792,15,Which drug classes were received by individuals in the study before sample sequencing?,Not applicable
36645792,16,Which drugs were received by individuals in the study before sample sequencing?,Not applicable
36659824,1,Does the paper report HIV sequences from patient samples?,Yes
36659824,2,Does the paper report in vitro drug susceptibility data?,No
36659824,3,Were sequences from the paper made publicly available?,Yes
36659824,4,What were the GenBank accession numbers for sequenced HIV isolates?,KP170487
36659824,5,How many individuals had samples obtained for HIV sequencing?,112
36659824,6,From which countries were the sequenced samples obtained?,Not reported
36659824,7,From what years were the sequenced samples obtained?,Not reported
36659824,8,Were samples cloned prior to sequencing?,No
36659824,9,Which HIV genes were reported to have been sequenced?,Not reported
36659824,10,What method was used for sequencing?,Not reported
36659824,11,What type of samples were sequenced?,Not reported
36659824,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
36659824,13,Were the patients in the study in a clinical trial?,No
36659824,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
36659824,15,Which drug classes were received by individuals in the study before sample sequencing?,None
36659824,16,Which drugs were received by individuals in the study before sample sequencing?,None
36660819,1,Does the paper report HIV sequences from patient samples?,Yes
36660819,2,Does the paper report in vitro drug susceptibility data?,Yes
36660819,3,Were sequences from the paper made publicly available?,Yes
36660819,4,What were the GenBank accession numbers for sequenced HIV isolates?,KP170487
36660819,5,How many individuals had samples obtained for HIV sequencing?,1045
36660819,6,From which countries were the sequenced samples obtained?,Not reported
36660819,7,From what years were the sequenced samples obtained?,Not reported
36660819,8,Were samples cloned prior to sequencing?,Not reported
36660819,9,Which HIV genes were reported to have been sequenced?,Not reported
36660819,10,What method was used for sequencing?,Not reported
36660819,11,What type of samples were sequenced?,Not reported
36660819,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
36660819,13,Were the patients in the study in a clinical trial?,Yes
36660819,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
36660819,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
36660819,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
36694270,1,Does the paper report HIV sequences from patient samples?,Yes
36694270,2,Does the paper report in vitro drug susceptibility data?,No
36694270,3,Were sequences from the paper made publicly available?,No
36694270,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36694270,5,How many individuals had samples obtained for HIV sequencing?,62
36694270,6,From which countries were the sequenced samples obtained?,China
36694270,7,From what years were the sequenced samples obtained?,2019-2022
36694270,8,Were samples cloned prior to sequencing?,No
36694270,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN"
36694270,10,What method was used for sequencing?,Sanger sequencing
36694270,11,What type of samples were sequenced?,"Plasma, PBMC"
36694270,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
36694270,13,Were the patients in the study in a clinical trial?,No
36694270,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
36694270,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI"
36694270,16,Which drugs were received by individuals in the study before sample sequencing?,"3TC, TDF, EFV, LPV/r"
36706364,1,Does the paper report HIV sequences from patient samples?,Yes
36706364,2,Does the paper report in vitro drug susceptibility data?,No
36706364,3,Were sequences from the paper made publicly available?,No
36706364,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36706364,5,How many individuals had samples obtained for HIV sequencing?,62
36706364,6,From which countries were the sequenced samples obtained?,South Africa
36706364,7,From what years were the sequenced samples obtained?,Not reported
36706364,8,Were samples cloned prior to sequencing?,No
36706364,9,Which HIV genes were reported to have been sequenced?,Not reported
36706364,10,What method was used for sequencing?,Not reported
36706364,11,What type of samples were sequenced?,Not reported
36706364,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
36706364,13,Were the patients in the study in a clinical trial?,Yes
36706364,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
36706364,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI"
36706364,16,Which drugs were received by individuals in the study before sample sequencing?,"Tenofovir, Lamivudine, Efavirenz, Nevirapine, Dolutegravir"
36738248,1,Does the paper report HIV sequences from patient samples?,Yes
36738248,2,Does the paper report in vitro drug susceptibility data?,No
36738248,3,Were sequences from the paper made publicly available?,No
36738248,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36738248,5,How many individuals had samples obtained for HIV sequencing?,527
36738248,6,From which countries were the sequenced samples obtained?,Not reported
36738248,7,From what years were the sequenced samples obtained?,Not reported
36738248,8,Were samples cloned prior to sequencing?,No
36738248,9,Which HIV genes were reported to have been sequenced?,Pol
36738248,10,What method was used for sequencing?,"Sanger sequencing, Next-generation sequencing"
36738248,11,What type of samples were sequenced?,Plasma
36738248,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
36738248,13,Were the patients in the study in a clinical trial?,No
36738248,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
36738248,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI"
36738248,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
36751650,1,Does the paper report HIV sequences from patient samples?,Yes
36751650,2,Does the paper report in vitro drug susceptibility data?,No
36751650,3,Were sequences from the paper made publicly available?,Yes
36751650,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36751650,5,How many individuals had samples obtained for HIV sequencing?,277
36751650,6,From which countries were the sequenced samples obtained?,South Africa
36751650,7,From what years were the sequenced samples obtained?,Not reported
36751650,8,Were samples cloned prior to sequencing?,Yes
36751650,9,Which HIV genes were reported to have been sequenced?,Pol
36751650,10,What method was used for sequencing?,Sanger sequencing
36751650,11,What type of samples were sequenced?,Plasma
36751650,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
36751650,13,Were the patients in the study in a clinical trial?,No
36751650,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
36751650,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTIs, NNRTIs, PIs, INSTIs"
36751650,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
36779485,1,Does the paper report HIV sequences from patient samples?,Yes
36779485,2,Does the paper report in vitro drug susceptibility data?,No
36779485,3,Were sequences from the paper made publicly available?,Yes
36779485,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36779485,4,How many individuals had samples obtained for HIV sequencing?,277
36779485,6,From which countries were the sequenced samples obtained?,South Africa
36779485,7,From what years were the sequenced samples obtained?,Not reported
36779485,8,Were samples cloned prior to sequencing?,Yes
36779485,9,Which HIV genes were reported to have been sequenced?,Pol
36779485,10,What method was used for sequencing?,Sanger sequencing
36779485,11,What type of samples were sequenced?,Plasma
36779485,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
36779485,13,Were the patients in the study in a clinical trial?,No
36779485,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
36779485,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTIs, NNRTIs, PIs, INSTIs"
36779485,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
36795586,1,Does the paper report HIV sequences from patient samples?,Yes
36795586,2,Does the paper report in vitro drug susceptibility data?,No
36795586,3,Were sequences from the paper made publicly available?,No
36795586,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36795586,5,How many individuals had samples obtained for HIV sequencing?,0
36795586,6,From which countries were the sequenced samples obtained?,"Botswana, Eswatini, Lesotho, Malawi, Tanzania, Uganda"
36795586,7,From what years were the sequenced samples obtained?,2017-2020
36795586,8,Were samples cloned prior to sequencing?,No
36795586,9,Which HIV genes were reported to have been sequenced?,None
36795586,10,What method was used for sequencing?,Not reported
36795586,11,What type of samples were sequenced?,Not reported
36795586,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
36795586,13,Were the patients in the study in a clinical trial?,No
36795586,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
36795586,15,Which drug classes were received by individuals in the study before sample sequencing?,None
36795586,16,Which drugs were received by individuals in the study before sample sequencing?,None
36851704,1,Does the paper report HIV sequences from patient samples?,Yes
36851704,2,Does the paper report in vitro drug susceptibility data?,No
36851704,3,Were sequences from the paper made publicly available?,No
36851704,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36851704,5,How many individuals had samples obtained for HIV sequencing?,206
36851704,6,From which countries were the sequenced samples obtained?,Uruguay
36851704,7,From what years were the sequenced samples obtained?,2018â€“2019
36851704,8,Were samples cloned prior to sequencing?,No
36851704,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN"
36851704,10,What method was used for sequencing?,Sanger sequencing
36851704,11,What type of samples were sequenced?,Plasma
36851704,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
36851704,13,Were the patients in the study in a clinical trial?,No
36851704,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
36851704,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
36851704,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
36851760,1,Does the paper report HIV sequences from patient samples?,Yes
36851760,2,Does the paper report in vitro drug susceptibility data?,No
36851760,3,Were sequences from the paper made publicly available?,Yes
36851760,4,What were the GenBank accession numbers for sequenced HIV isolates?,OQ435656-OQ435729
36851760,5,How many individuals had samples obtained for HIV sequencing?,75
36851760,6,From which countries were the sequenced samples obtained?,"Benin, Mali"
36851760,7,From what years were the sequenced samples obtained?,"2015-2016,2018-2020"
36851760,8,Were samples cloned prior to sequencing?,No
36851760,9,Which HIV genes were reported to have been sequenced?,IN
36851760,10,What method was used for sequencing?,Sanger sequencing
36851760,11,What type of samples were sequenced?,"DBS, Plasma"
36851760,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
36851760,13,Were the patients in the study in a clinical trial?,No
36851760,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
36851760,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTIs, NNRTIs, PIs, INSTIs"
36851760,16,Which drugs were received by individuals in the study before sample sequencing?,"AZT, 3TC, EFV, LPV/r, ATV, DTG, RAL, EVG, BIC, CAB, MVC, LEN"
36920025,1,Does the paper report HIV sequences from patient samples?,Not reported
36920025,2,Does the paper report in vitro drug susceptibility data?,Not reported
36920025,3,Were sequences from the paper made publicly available?,Not reported
36920025,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36920025,5,How many individuals had samples obtained for HIV sequencing?,Not reported
36920025,6,From which countries were the sequenced samples obtained?,Not reported
36920025,7,From what years were the sequenced samples obtained?,Not reported
36920025,8,Were samples cloned prior to sequencing?,Not reported
36920025,9,Which HIV genes were reported to have been sequenced?,Not reported
36920025,10,What method was used for sequencing?,Not reported
36920025,11,What type of samples were sequenced?,Not reported
36920025,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported
36920025,13,Were the patients in the study in a clinical trial?,Not reported
36920025,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported
36920025,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
36920025,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
36931676,1,Does the paper report HIV sequences from patient samples?,Yes
36931676,2,Does the paper report in vitro drug susceptibility data?,No
36931676,3,Were sequences from the paper made publicly available?,No
36931676,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36931676,5,How many individuals had samples obtained for HIV sequencing?,0
36931676,6,From which countries were the sequenced samples obtained?,Not reported
36931676,7,From what years were the sequenced samples obtained?,Not reported
36931676,8,Were samples cloned prior to sequencing?,Not reported
36931676,9,Which HIV genes were reported to have been sequenced?,Not reported
36931676,10,What method was used for sequencing?,Not reported
36931676,11,What type of samples were sequenced?,Not reported
36931676,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
36931676,13,Were the patients in the study in a clinical trial?,No
36931676,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
36931676,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
36931676,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
36961945,1,Does the paper report HIV sequences from patient samples?,Yes
36961945,2,Does the paper report in vitro drug susceptibility data?,No
36961945,3,Were sequences from the paper made publicly available?,No
36961945,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36961945,5,How many individuals had samples obtained for HIV sequencing?,190
36961945,6,From which countries were the sequenced samples obtained?,Not reported
36961945,7,From what years were the sequenced samples obtained?,2005-2020
36961945,8,Were samples cloned prior to sequencing?,No
36961945,9,Which HIV genes were reported to have been sequenced?,Pol
36961945,10,What method was used for sequencing?,NGS
36961945,11,What type of samples were sequenced?,"PBMC, Plasma"
36961945,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
36961945,13,Were the patients in the study in a clinical trial?,No
36961945,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
36961945,15,Which drug classes were received by individuals in the study before sample sequencing?,None
36961945,16,Which drugs were received by individuals in the study before sample sequencing?,None
36967989,1,Does the paper report HIV sequences from patient samples?,Not reported
36967989,2,Does the paper report in vitro drug susceptibility data?,Not reported
36967989,3,Were sequences from the paper made publicly available?,Not reported
36967989,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36967989,5,How many individuals had samples obtained for HIV sequencing?,Not reported
36967989,6,From which countries were the sequenced samples obtained?,Not reported
36967989,7,From what years were the sequenced samples obtained?,Not reported
36967989,8,Were samples cloned prior to sequencing?,Not reported
36967989,9,Which HIV genes were reported to have been sequenced?,Not reported
36967989,10,What method was used for sequencing?,Not reported
36967989,11,What type of samples were sequenced?,Not reported
36967989,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported
36967989,13,Were the patients in the study in a clinical trial?,Not reported
36967989,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported
36967989,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
36967989,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
36982978,1,Does the paper report HIV sequences from patient samples?,Yes
36982978,2,Does the paper report in vitro drug susceptibility data?,Yes
36982978,3,Were sequences from the paper made publicly available?,No
36982978,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
36982978,5,How many individuals had samples obtained for HIV sequencing?,Not reported
36982978,6,From which countries were the sequenced samples obtained?,Not reported
36982978,7,From what years were the sequenced samples obtained?,Not reported
36982978,8,Were samples cloned prior to sequencing?,Not reported
36982978,9,Which HIV genes were reported to have been sequenced?,Not reported
36982978,10,What method was used for sequencing?,Not reported
36982978,11,What type of samples were sequenced?,Not reported
36982978,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported
36982978,13,Were the patients in the study in a clinical trial?,No
36982978,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
36982978,15,Which drug classes were received by individuals in the study before sample sequencing?,No
36982978,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37017009,1,Does the paper report HIV sequences from patient samples?,Yes
37017009,2,Does the paper report in vitro drug susceptibility data?,No
37017009,3,Were sequences from the paper made publicly available?,Yes
37017009,4,What were the GenBank accession numbers for sequenced HIV isolates?,FJ800379ÐFJ800386; GQ477441ÐGQ477451; KP170487
37017009,5,How many individuals had samples obtained for HIV sequencing?,899
37017009,6,From which countries were the sequenced samples obtained?,Not reported
37017009,7,From what years were the sequenced samples obtained?,Not reported
37017009,8,Were samples cloned prior to sequencing?,No
37017009,9,Which HIV genes were reported to have been sequenced?,Not reported
37017009,10,What method was used for sequencing?,Not reported
37017009,11,What type of samples were sequenced?,Not reported
37017009,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37017009,13,Were the patients in the study in a clinical trial?,No
37017009,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37017009,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37017009,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37029656,1,Does the paper report HIV sequences from patient samples?,Yes
37029656,2,Does the paper report in vitro drug susceptibility data?,No
37029656,3,Were sequences from the paper made publicly available?,No
37029656,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37029656,5,How many individuals had samples obtained for HIV sequencing?,1223
37029656,6,From which countries were the sequenced samples obtained?,Not reported
37029656,7,From what years were the sequenced samples obtained?,2009-2019
37029656,8,Were samples cloned prior to sequencing?,No
37029656,9,Which HIV genes were reported to have been sequenced?,Not reported
37029656,10,What method was used for sequencing?,Sanger sequencing
37029656,11,What type of samples were sequenced?,Not reported
37029656,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37029656,13,Were the patients in the study in a clinical trial?,No
37029656,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37029656,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37029656,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37039023,1,Does the paper report HIV sequences from patient samples?,Yes
37039023,2,Does the paper report in vitro drug susceptibility data?,Yes
37039023,3,Were sequences from the paper made publicly available?,Yes
37039023,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37039023,5,How many individuals had samples obtained for HIV sequencing?,86
37039023,6,From which countries were the sequenced samples obtained?,Brazil
37039023,7,From what years were the sequenced samples obtained?,2016-2018
37039023,8,Were samples cloned prior to sequencing?,No
37039023,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN, Pol, CA, Env"
37039023,10,What method was used for sequencing?,NGS
37039023,11,What type of samples were sequenced?,Whole blood
37039023,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37039023,13,Were the patients in the study in a clinical trial?,No
37039023,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37039023,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTIs, NNRTIs, Pis"
37039023,16,Which drugs were received by individuals in the study before sample sequencing?,"TDF, 3TC, EFV"
37042390,1,Does the paper report HIV sequences from patient samples?,Yes
37042390,2,Does the paper report in vitro drug susceptibility data?,No
37042390,3,Were sequences from the paper made publicly available?,Yes
37042390,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37042390,5,How many individuals had samples obtained for HIV sequencing?,85
37042390,6,From which countries were the sequenced samples obtained?,Not reported
37042390,7,From what years were the sequenced samples obtained?,Not reported
37042390,8,Were samples cloned prior to sequencing?,Not reported
37042390,9,Which HIV genes were reported to have been sequenced?,Not reported
37042390,10,What method was used for sequencing?,Not reported
37042390,11,What type of samples were sequenced?,Not reported
37042390,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37042390,13,Were the patients in the study in a clinical trial?,No
37042390,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37042390,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37042390,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37052343,1,Does the paper report HIV sequences from patient samples?,Yes
37052343,2,Does the paper report in vitro drug susceptibility data?,Yes
37052343,3,Were sequences from the paper made publicly available?,Yes
37052343,4,What were the GenBank accession numbers for sequenced HIV isolates?,FJ800379ÐFJ800386; GQ477441ÐGQ477451; KP170487
37052343,5,How many individuals had samples obtained for HIV sequencing?,4310
37052343,6,From which countries were the sequenced samples obtained?,Europe and Australia
37052343,7,From what years were the sequenced samples obtained?,2014-2020
37052343,8,Were samples cloned prior to sequencing?,No
37052343,9,Which HIV genes were reported to have been sequenced?,Pol
37052343,10,What method was used for sequencing?,Sanger sequencing
37052343,11,What type of samples were sequenced?,Plasma
37052343,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37052343,13,Were the patients in the study in a clinical trial?,No
37052343,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37052343,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTIs, NNRTIs, PIs, INSTIs"
37052343,16,Which drugs were received by individuals in the study before sample sequencing?,"Abacavir, Lamivudine, Tenofovir, Emtricitabine, Darunavir, Rilpivirine, Dolutegravir, Raltegravir"
37071019,1,Does the paper report HIV sequences from patient samples?,Yes
37071019,2,Does the paper report in vitro drug susceptibility data?,Yes
37071019,3,Were sequences from the paper made publicly available?,Yes
37071019,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37071019,5,How many individuals had samples obtained for HIV sequencing?,0
37071019,6,From which countries were the sequenced samples obtained?,Not reported
37071019,7,From what years were the sequenced samples obtained?,Not reported
37071019,8,Were samples cloned prior to sequencing?,Not reported
37071019,9,Which HIV genes were reported to have been sequenced?,Not reported
37071019,10,What method was used for sequencing?,Not reported
37071019,11,What type of samples were sequenced?,Not reported
37071019,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Not reported
37071019,13,Were the patients in the study in a clinical trial?,Not reported
37071019,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Not reported
37071019,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37071019,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37085698,1,Does the paper report HIV sequences from patient samples?,Yes
37085698,2,Does the paper report in vitro drug susceptibility data?,Yes
37085698,3,Were sequences from the paper made publicly available?,Yes
37085698,4,What were the GenBank accession numbers for sequenced HIV isolates?,MW560010 to MW560058
37085698,5,How many individuals had samples obtained for HIV sequencing?,49
37085698,6,From which countries were the sequenced samples obtained?,Ethiopia
37085698,7,From what years were the sequenced samples obtained?,2018
37085698,8,Were samples cloned prior to sequencing?,No
37085698,9,Which HIV genes were reported to have been sequenced?,IN
37085698,10,What method was used for sequencing?,Sanger sequencing
37085698,11,What type of samples were sequenced?,Plasma
37085698,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37085698,13,Were the patients in the study in a clinical trial?,No
37085698,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37085698,15,Which drug classes were received by individuals in the study before sample sequencing?,None
37085698,16,Which drugs were received by individuals in the study before sample sequencing?,None
37104815,1,Does the paper report HIV sequences from patient samples?,Yes
37104815,2,Does the paper report in vitro drug susceptibility data?,No
37104815,3,Were sequences from the paper made publicly available?,No
37104815,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37104815,5,How many individuals had samples obtained for HIV sequencing?,121
37104815,6,From which countries were the sequenced samples obtained?,Not reported
37104815,7,From what years were the sequenced samples obtained?,Not reported
37104815,8,Were samples cloned prior to sequencing?,No
37104815,9,Which HIV genes were reported to have been sequenced?,Not reported
37104815,10,What method was used for sequencing?,Not reported
37104815,11,What type of samples were sequenced?,"Plasma, Serum, PBMCs, Proviral DNA"
37104815,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37104815,13,Were the patients in the study in a clinical trial?,Yes
37104815,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37104815,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI"
37104815,16,Which drugs were received by individuals in the study before sample sequencing?,"Tenofovir, Emtricitabine, Lamivudine, Rilpivirine, Dolutegravir, Raltegravir, Elvitegravir, Cobicistat, Abacavir, Atazanavir, Darunavir, Lopinavir, Efavirenz, Nevirapine, Etravirine, Maraviroc, Fostemsavir, Enfuvirtide, Ibalizumab, Lenacapavir"
37112971,1,Does the paper report HIV sequences from patient samples?,Yes
37112971,2,Does the paper report in vitro drug susceptibility data?,No
37112971,3,Were sequences from the paper made publicly available?,Yes
37112971,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37112971,5,How many individuals had samples obtained for HIV sequencing?,4481
37112971,6,From which countries were the sequenced samples obtained?,Russia
37112971,7,From what years were the sequenced samples obtained?,2006-2022
37112971,8,Were samples cloned prior to sequencing?,No
37112971,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN"
37112971,10,What method was used for sequencing?,"Sanger sequencing, NGS"
37112971,11,What type of samples were sequenced?,Plasma
37112971,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37112971,13,Were the patients in the study in a clinical trial?,No
37112971,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37112971,15,Which drug classes were received by individuals in the study before sample sequencing?,None
37112971,16,Which drugs were received by individuals in the study before sample sequencing?,None
37147875,1,Does the paper report HIV sequences from patient samples?,Yes
37147875,2,Does the paper report in vitro drug susceptibility data?,Yes
37147875,3,Were sequences from the paper made publicly available?,Yes
37147875,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37147875,5,How many individuals had samples obtained for HIV sequencing?,1
37147875,6,From which countries were the sequenced samples obtained?,France
37147875,7,From what years were the sequenced samples obtained?,2022
37147875,8,Were samples cloned prior to sequencing?,No
37147875,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN"
37147875,10,What method was used for sequencing?,NGS
37147875,11,What type of samples were sequenced?,"Plasma, PBMC"
37147875,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37147875,13,Were the patients in the study in a clinical trial?,No
37147875,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37147875,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTIs, NNRTIs, INSTIs"
37147875,16,Which drugs were received by individuals in the study before sample sequencing?,"DTG, FTC, TDF"
37272233,1,Does the paper report HIV sequences from patient samples?,Yes
37272233,2,Does the paper report in vitro drug susceptibility data?,No
37272233,3,Were sequences from the paper made publicly available?,Yes
37272233,4,What were the GenBank accession numbers for sequenced HIV isolates?,FJ800379ÐFJ800386; GQ477441ÐGQ477451; KP170487
37272233,5,How many individuals had samples obtained for HIV sequencing?,248
37272233,6,From which countries were the sequenced samples obtained?,Not reported
37272233,7,From what years were the sequenced samples obtained?,2010-2020
37272233,8,Were samples cloned prior to sequencing?,No
37272233,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN"
37272233,10,What method was used for sequencing?,Sanger sequencing
37272233,11,What type of samples were sequenced?,"Plasma, Serum, PBMCs, Proviral DNA, Dried Blood Spots"
37272233,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37272233,13,Were the patients in the study in a clinical trial?,No
