PMID,QID,Question,Answer
37052343,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37052343,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37052343,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37071019,1,Does the paper report HIV sequences from patient samples?,No
37071019,2,Does the paper report in vitro drug susceptibility data?,Yes
37071019,3,Were sequences from the paper made publicly available?,
37071019,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37071019,5,How many individuals had samples obtained for HIV sequencing?,Not reported
37071019,6,From which countries were the sequenced samples obtained?,Not reported
37071019,7,From what years were the sequenced samples obtained?,Not reported
37071019,8,Were samples cloned prior to sequencing?,No
37071019,9,Which HIV genes were reported to have been sequenced?,Not reported
37071019,10,What method was used for sequencing?,Not reported
37071019,11,What type of samples were sequenced?,Not reported
37071019,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37071019,13,Were the patients in the study in a clinical trial?,No
37071019,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37071019,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37071019,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37085698,1,Does the paper report HIV sequences from patient samples?,Yes
37085698,2,Does the paper report in vitro drug susceptibility data?,No
37085698,3,Were sequences from the paper made publicly available?,Yes
37085698,4,What were the GenBank accession numbers for sequenced HIV isolates?,MW560010 to MW560058
37085698,5,How many individuals had samples obtained for HIV sequencing?,49
37085698,6,From which countries were the sequenced samples obtained?,Ethiopia
37085698,7,From what years were the sequenced samples obtained?,2018
37085698,8,Were samples cloned prior to sequencing?,No
37085698,9,Which HIV genes were reported to have been sequenced?,IN
37085698,10,What method was used for sequencing?,Sanger sequencing
37085698,11,What type of samples were sequenced?,Plasma
37085698,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37085698,13,Were the patients in the study in a clinical trial?,No
37085698,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37085698,15,Which drug classes were received by individuals in the study before sample sequencing?,None
37085698,16,Which drugs were received by individuals in the study before sample sequencing?,None
37104815,1,Does the paper report HIV sequences from patient samples?,Yes
37104815,2,Does the paper report in vitro drug susceptibility data?,No
37104815,3,Were sequences from the paper made publicly available?,No
37104815,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37104815,5,How many individuals had samples obtained for HIV sequencing?,121
37104815,6,From which countries were the sequenced samples obtained?,Not Found
37104815,7,From what years were the sequenced samples obtained?,Not Found
37104815,8,Were samples cloned prior to sequencing?,No
37104815,9,Which HIV genes were reported to have been sequenced?,Full genome
37104815,10,What method was used for sequencing?,Illumina sequencing
37104815,11,What type of samples were sequenced?,"Plasma, Semen"
37104815,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37104815,13,Were the patients in the study in a clinical trial?,Yes
37104815,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37104815,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI"
37104815,16,Which drugs were received by individuals in the study before sample sequencing?,"Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)"
37147875,1,Does the paper report HIV sequences from patient samples?,Yes
37147875,2,Does the paper report in vitro drug susceptibility data?,No
37147875,3,Were sequences from the paper made publicly available?,No
37147875,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37147875,5,How many individuals had samples obtained for HIV sequencing?,1
37147875,6,From which countries were the sequenced samples obtained?,Not reported
37147875,7,From what years were the sequenced samples obtained?,2022
37147875,8,Were samples cloned prior to sequencing?,No
37147875,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN"
37147875,10,What method was used for sequencing?,Illumina sequencing
37147875,11,What type of samples were sequenced?,Not reported
37147875,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37147875,13,Were the patients in the study in a clinical trial?,No
37147875,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
37147875,15,Which drug classes were received by individuals in the study before sample sequencing?,INSTI
37147875,16,Which drugs were received by individuals in the study before sample sequencing?,"DTG, FTC, TDF"
37272233,1,Does the paper report HIV sequences from patient samples?,Yes
37272233,2,Does the paper report in vitro drug susceptibility data?,No
37272233,3,Were sequences from the paper made publicly available?,No
37272233,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37272233,5,How many individuals had samples obtained for HIV sequencing?,248
37272233,6,From which countries were the sequenced samples obtained?,Not reported
37272233,7,From what years were the sequenced samples obtained?,2010-2020
37272233,8,Were samples cloned prior to sequencing?,No
37272233,9,Which HIV genes were reported to have been sequenced?,"NRTI, NNRTI, PI, INSTI"
37272233,10,What method was used for sequencing?,Sanger sequencing
37272233,11,What type of samples were sequenced?,Not reported
37272233,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37272233,13,Were the patients in the study in a clinical trial?,No
37272233,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37272233,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37272233,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37279764,1,Does the paper report HIV sequences from patient samples?,Yes
37279764,2,Does the paper report in vitro drug susceptibility data?,No
37279764,3,Were sequences from the paper made publicly available?,Yes
37279764,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37279764,5,How many individuals had samples obtained for HIV sequencing?,12320
37279764,6,From which countries were the sequenced samples obtained?,China
37279764,7,From what years were the sequenced samples obtained?,2011-2019
37279764,8,Were samples cloned prior to sequencing?,No
37279764,9,Which HIV genes were reported to have been sequenced?,"PR, RT"
37279764,10,What method was used for sequencing?,Not reported
37279764,11,What type of samples were sequenced?,Plasma
37279764,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37279764,13,Were the patients in the study in a clinical trial?,No
37279764,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
37279764,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37279764,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37340869,1,Does the paper report HIV sequences from patient samples?,Yes
37340869,2,Does the paper report in vitro drug susceptibility data?,No
37340869,3,Were sequences from the paper made publicly available?,No
37340869,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37340869,5,How many individuals had samples obtained for HIV sequencing?,1651
37340869,6,From which countries were the sequenced samples obtained?,Not reported
37340869,7,From what years were the sequenced samples obtained?,Not reported
37340869,8,Were samples cloned prior to sequencing?,No
37340869,9,Which HIV genes were reported to have been sequenced?,Not reported
37340869,10,What method was used for sequencing?,Not reported
37340869,11,What type of samples were sequenced?,Not reported
37340869,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37340869,13,Were the patients in the study in a clinical trial?,Yes
37340869,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37340869,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37340869,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37358226,1,Does the paper report HIV sequences from patient samples?,No
37358226,2,Does the paper report in vitro drug susceptibility data?,No
37358226,3,Were sequences from the paper made publicly available?,No
37358226,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37358226,5,How many individuals had samples obtained for HIV sequencing?,0
37358226,6,From which countries were the sequenced samples obtained?,Lesotho
37358226,7,From what years were the sequenced samples obtained?,Not reported
37358226,8,Were samples cloned prior to sequencing?,No
37358226,9,Which HIV genes were reported to have been sequenced?,Not reported
37358226,10,What method was used for sequencing?,Not reported
37358226,11,What type of samples were sequenced?,Not reported
37358226,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37358226,13,Were the patients in the study in a clinical trial?,No
37358226,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
37358226,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37358226,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37381002,1,Does the paper report HIV sequences from patient samples?,Yes
37381002,2,Does the paper report in vitro drug susceptibility data?,Yes
37381002,3,Were sequences from the paper made publicly available?,No
37381002,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37381002,5,How many individuals had samples obtained for HIV sequencing?,398
37381002,6,From which countries were the sequenced samples obtained?,China
37381002,7,From what years were the sequenced samples obtained?,2017-2020
37381002,8,Were samples cloned prior to sequencing?,No
37381002,9,Which HIV genes were reported to have been sequenced?,"PR, RT, Gag, Envelope, Near full length genome"
37381002,10,What method was used for sequencing?,"Sanger sequencing, Illumina sequencing"
37381002,11,What type of samples were sequenced?,Plasma
37381002,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37381002,13,Were the patients in the study in a clinical trial?,No
37381002,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37381002,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI"
37381002,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37439411,1,Does the paper report HIV sequences from patient samples?,Yes
37439411,2,Does the paper report in vitro drug susceptibility data?,Yes
37439411,3,Were sequences from the paper made publicly available?,Yes
37439411,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37439411,5,How many individuals had samples obtained for HIV sequencing?,9387
37439411,6,From which countries were the sequenced samples obtained?,Italy
37439411,7,From what years were the sequenced samples obtained?,2000-2020
37439411,8,Were samples cloned prior to sequencing?,Not reported
37439411,9,Which HIV genes were reported to have been sequenced?,"PR, RT"
37439411,10,What method was used for sequencing?,Not reported
37439411,11,What type of samples were sequenced?,Plasma
37439411,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37439411,13,Were the patients in the study in a clinical trial?,No
37439411,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
37439411,15,Which drug classes were received by individuals in the study before sample sequencing?,"NNRTI, INSTI"
37439411,16,Which drugs were received by individuals in the study before sample sequencing?,"NVP, EFV, RPV, ETR, DOR"
37495103,1,Does the paper report HIV sequences from patient samples?,Yes
37495103,2,Does the paper report in vitro drug susceptibility data?,No
37495103,3,Were sequences from the paper made publicly available?,No
37495103,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37495103,5,How many individuals had samples obtained for HIV sequencing?,271
37495103,6,From which countries were the sequenced samples obtained?,Russia
37495103,7,From what years were the sequenced samples obtained?,2018-2022
37495103,8,Were samples cloned prior to sequencing?,No
37495103,9,Which HIV genes were reported to have been sequenced?,"PR, RT"
37495103,10,What method was used for sequencing?,Sanger sequencing
37495103,11,What type of samples were sequenced?,Plasma
37495103,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37495103,13,Were the patients in the study in a clinical trial?,No
37495103,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37495103,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37495103,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37498738,1,Does the paper report HIV sequences from patient samples?,Yes
37498738,2,Does the paper report in vitro drug susceptibility data?,No
37498738,3,Were sequences from the paper made publicly available?,No
37498738,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37498738,5,How many individuals had samples obtained for HIV sequencing?,101
37498738,6,From which countries were the sequenced samples obtained?,Not reported
37498738,7,From what years were the sequenced samples obtained?,Not reported
37498738,8,Were samples cloned prior to sequencing?,No
37498738,9,Which HIV genes were reported to have been sequenced?,Near full length genome
37498738,10,What method was used for sequencing?,Illumina sequencing
37498738,11,What type of samples were sequenced?,PBMC
37498738,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37498738,13,Were the patients in the study in a clinical trial?,Yes
37498738,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37498738,15,Which drug classes were received by individuals in the study before sample sequencing?,INSTI
37498738,16,Which drugs were received by individuals in the study before sample sequencing?,Dolutegravir
37515095,1,Does the paper report HIV sequences from patient samples?,Yes
37515095,2,Does the paper report in vitro drug susceptibility data?,No
37515095,3,Were sequences from the paper made publicly available?,Not reported
37515095,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37515095,5,How many individuals had samples obtained for HIV sequencing?,968
37515095,6,From which countries were the sequenced samples obtained?,Kazakhstan
37515095,7,From what years were the sequenced samples obtained?,2017-2020
37515095,8,Were samples cloned prior to sequencing?,No
37515095,9,Which HIV genes were reported to have been sequenced?,"PR, RT"
37515095,10,What method was used for sequencing?,Sanger sequencing
37515095,11,What type of samples were sequenced?,Whole Blood
37515095,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37515095,13,Were the patients in the study in a clinical trial?,No
37515095,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37515095,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI"
37515095,16,Which drugs were received by individuals in the study before sample sequencing?,"3TC, ABC, AZT, D4T, DDI, FTC, TDF, ETR, EFV, NVP, RPV, DRV/r, LPV/r"
37515146,1,Does the paper report HIV sequences from patient samples?,Yes
37515146,2,Does the paper report in vitro drug susceptibility data?,No
37515146,3,Were sequences from the paper made publicly available?,Yes
37515146,4,What were the GenBank accession numbers for sequenced HIV isolates?,"MK702015-MK702057, MK867695-MK867757, MK995397-MK995457"
37515146,5,How many individuals had samples obtained for HIV sequencing?,379
37515146,6,From which countries were the sequenced samples obtained?,Cameroon
37515146,7,From what years were the sequenced samples obtained?,2014-2019
37515146,8,Were samples cloned prior to sequencing?,No
37515146,9,Which HIV genes were reported to have been sequenced?,"PR, RT"
37515146,10,What method was used for sequencing?,Sanger sequencing
37515146,11,What type of samples were sequenced?,Plasma
37515146,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37515146,13,Were the patients in the study in a clinical trial?,No
37515146,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37515146,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI"
37515146,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37520425,1,Does the paper report HIV sequences from patient samples?,Yes
37520425,2,Does the paper report in vitro drug susceptibility data?,No
37520425,3,Were sequences from the paper made publicly available?,Yes
37520425,4,What were the GenBank accession numbers for sequenced HIV isolates?,OQ627458-OQ627474
37520425,5,How many individuals had samples obtained for HIV sequencing?,30
37520425,6,From which countries were the sequenced samples obtained?,Tanzania
37520425,7,From what years were the sequenced samples obtained?,Not Found
37520425,8,Were samples cloned prior to sequencing?,No
37520425,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN"
37520425,10,What method was used for sequencing?,Sanger sequencing
37520425,11,What type of samples were sequenced?,Plasma
37520425,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37520425,13,Were the patients in the study in a clinical trial?,No
37520425,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
37520425,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI"
37520425,16,Which drugs were received by individuals in the study before sample sequencing?,Not Found
37537871,1,Does the paper report HIV sequences from patient samples?,Yes
37537871,2,Does the paper report in vitro drug susceptibility data?,No
37537871,3,Were sequences from the paper made publicly available?,Yes
37537871,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37537871,5,How many individuals had samples obtained for HIV sequencing?,77
37537871,6,From which countries were the sequenced samples obtained?,Hong Kong
37537871,7,From what years were the sequenced samples obtained?,2002-2014
37537871,8,Were samples cloned prior to sequencing?,No
37537871,9,Which HIV genes were reported to have been sequenced?,Full genome
37537871,10,What method was used for sequencing?,Oxford Nanopore sequencing
37537871,11,What type of samples were sequenced?,Plasma
37537871,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37537871,13,Were the patients in the study in a clinical trial?,No
37537871,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37537871,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37537871,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37540331,1,Does the paper report HIV sequences from patient samples?,No
37540331,2,Does the paper report in vitro drug susceptibility data?,No
37540331,3,Were sequences from the paper made publicly available?,No
37540331,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37540331,5,How many individuals had samples obtained for HIV sequencing?,0
37540331,6,From which countries were the sequenced samples obtained?,Not reported
37540331,7,From what years were the sequenced samples obtained?,Not reported
37540331,8,Were samples cloned prior to sequencing?,Not reported
37540331,9,Which HIV genes were reported to have been sequenced?,Not reported
37540331,10,What method was used for sequencing?,Not reported
37540331,11,What type of samples were sequenced?,Not reported
37540331,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37540331,13,Were the patients in the study in a clinical trial?,Yes
37540331,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37540331,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37540331,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37541705,1,Does the paper report HIV sequences from patient samples?,No
37541705,2,Does the paper report in vitro drug susceptibility data?,No
37541705,3,Were sequences from the paper made publicly available?,No
37541705,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37541705,5,How many individuals had samples obtained for HIV sequencing?,0
37541705,6,From which countries were the sequenced samples obtained?,Not reported
37541705,7,From what years were the sequenced samples obtained?,Not reported
37541705,8,Were samples cloned prior to sequencing?,No
37541705,9,Which HIV genes were reported to have been sequenced?,Not reported
37541705,10,What method was used for sequencing?,Not reported
37541705,11,What type of samples were sequenced?,Not reported
37541705,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37541705,13,Were the patients in the study in a clinical trial?,No
37541705,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37541705,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37541705,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37554471,1,Does the paper report HIV sequences from patient samples?,No
37554471,2,Does the paper report in vitro drug susceptibility data?,No
37554471,3,Were sequences from the paper made publicly available?,No
37554471,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37554471,5,How many individuals had samples obtained for HIV sequencing?,1
37554471,6,From which countries were the sequenced samples obtained?,Not reported
37554471,7,From what years were the sequenced samples obtained?,Not reported
37554471,8,Were samples cloned prior to sequencing?,No
37554471,9,Which HIV genes were reported to have been sequenced?,Not reported
37554471,10,What method was used for sequencing?,Not reported
37554471,11,What type of samples were sequenced?,Not reported
37554471,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37554471,13,Were the patients in the study in a clinical trial?,No
37554471,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37554471,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37554471,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37574435,1,Does the paper report HIV sequences from patient samples?,Yes
37574435,2,Does the paper report in vitro drug susceptibility data?,No
37574435,3,Were sequences from the paper made publicly available?,No
37574435,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37574435,5,How many individuals had samples obtained for HIV sequencing?,79
37574435,6,From which countries were the sequenced samples obtained?,Not reported
37574435,7,From what years were the sequenced samples obtained?,Not reported
37574435,8,Were samples cloned prior to sequencing?,No
37574435,9,Which HIV genes were reported to have been sequenced?,"PR, RT, IN"
37574435,10,What method was used for sequencing?,Not reported
37574435,11,What type of samples were sequenced?,Not reported
37574435,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes
37574435,13,Were the patients in the study in a clinical trial?,No
37574435,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37574435,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, INSTI"
37574435,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37593123,1,Does the paper report HIV sequences from patient samples?,Yes
37593123,2,Does the paper report in vitro drug susceptibility data?,Yes
37593123,3,Were sequences from the paper made publicly available?,Yes
37593123,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37593123,5,How many individuals had samples obtained for HIV sequencing?,"67,739"
37593123,6,From which countries were the sequenced samples obtained?,China
37593123,7,From what years were the sequenced samples obtained?,2004-2022
37593123,8,Were samples cloned prior to sequencing?,No
37593123,9,Which HIV genes were reported to have been sequenced?,"PR, RT"
37593123,10,What method was used for sequencing?,Not reported
37593123,11,What type of samples were sequenced?,Not reported
37593123,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37593123,13,Were the patients in the study in a clinical trial?,No
37593123,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37593123,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37593123,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37626789,1,Does the paper report HIV sequences from patient samples?,Yes
37626789,2,Does the paper report in vitro drug susceptibility data?,No
37626789,3,Were sequences from the paper made publicly available?,No
37626789,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37626789,5,How many individuals had samples obtained for HIV sequencing?,551
37626789,6,From which countries were the sequenced samples obtained?,Ethiopia
37626789,7,From what years were the sequenced samples obtained?,2017-2019
37626789,8,Were samples cloned prior to sequencing?,No
37626789,9,Which HIV genes were reported to have been sequenced?,Pol
37626789,10,What method was used for sequencing?,Sanger sequencing
37626789,11,What type of samples were sequenced?,Not reported
37626789,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,
37626789,13,Were the patients in the study in a clinical trial?,No
37626789,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
37626789,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI"
37626789,16,Which drugs were received by individuals in the study before sample sequencing?,"AZT, 3TC, NVP, D4T, EFV"
37632026,1,Does the paper report HIV sequences from patient samples?,Yes
37632026,2,Does the paper report in vitro drug susceptibility data?,No
37632026,3,Were sequences from the paper made publicly available?,
37632026,4,What were the GenBank accession numbers for sequenced HIV isolates?,"MK580543-MK580618; JF273935-JF273965; JQ796152-JQ796169, MK867721-MK867755; OQ985493-OQ985958"
37632026,5,How many individuals had samples obtained for HIV sequencing?,
37632026,6,From which countries were the sequenced samples obtained?,
37632026,7,From what years were the sequenced samples obtained?,
37632026,8,Were samples cloned prior to sequencing?,
37632026,9,Which HIV genes were reported to have been sequenced?,"PR, RT"
37632026,10,What method was used for sequencing?,
37632026,11,What type of samples were sequenced?,
37632026,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,
37632026,13,Were the patients in the study in a clinical trial?,
37632026,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
37632026,15,Which drug classes were received by individuals in the study before sample sequencing?,
37632026,16,Which drugs were received by individuals in the study before sample sequencing?,
37632071,1,Does the paper report HIV sequences from patient samples?,No
37632071,2,Does the paper report in vitro drug susceptibility data?,No
37632071,3,Were sequences from the paper made publicly available?,No
37632071,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37632071,5,How many individuals had samples obtained for HIV sequencing?,Not reported
37632071,6,From which countries were the sequenced samples obtained?,Not reported
37632071,7,From what years were the sequenced samples obtained?,Not reported
37632071,8,Were samples cloned prior to sequencing?,No
37632071,9,Which HIV genes were reported to have been sequenced?,Not reported
37632071,10,What method was used for sequencing?,Not reported
37632071,11,What type of samples were sequenced?,Not reported
37632071,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37632071,13,Were the patients in the study in a clinical trial?,No
37632071,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37632071,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37632071,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37649807,1,Does the paper report HIV sequences from patient samples?,No
37649807,2,Does the paper report in vitro drug susceptibility data?,No
37649807,3,Were sequences from the paper made publicly available?,No
37649807,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37649807,5,How many individuals had samples obtained for HIV sequencing?,Not reported
37649807,6,From which countries were the sequenced samples obtained?,Not reported
37649807,7,From what years were the sequenced samples obtained?,Not reported
37649807,8,Were samples cloned prior to sequencing?,No
37649807,9,Which HIV genes were reported to have been sequenced?,Not reported
37649807,10,What method was used for sequencing?,Not reported
37649807,11,What type of samples were sequenced?,Not reported
37649807,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37649807,13,Were the patients in the study in a clinical trial?,No
37649807,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,
37649807,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37649807,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37662576,1,Does the paper report HIV sequences from patient samples?,No
37662576,2,Does the paper report in vitro drug susceptibility data?,No
37662576,3,Were sequences from the paper made publicly available?,No
37662576,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37662576,5,How many individuals had samples obtained for HIV sequencing?,Not reported
37662576,6,From which countries were the sequenced samples obtained?,Not reported
37662576,7,From what years were the sequenced samples obtained?,Not reported
37662576,8,Were samples cloned prior to sequencing?,No
37662576,9,Which HIV genes were reported to have been sequenced?,Not reported
37662576,10,What method was used for sequencing?,Not reported
37662576,11,What type of samples were sequenced?,Not reported
37662576,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37662576,13,Were the patients in the study in a clinical trial?,No
37662576,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37662576,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37662576,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37674678,1,Does the paper report HIV sequences from patient samples?,Yes
37674678,2,Does the paper report in vitro drug susceptibility data?,No
37674678,3,Were sequences from the paper made publicly available?,No
37674678,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37674678,5,How many individuals had samples obtained for HIV sequencing?,1161
37674678,6,From which countries were the sequenced samples obtained?,China
37674678,7,From what years were the sequenced samples obtained?,2019-2021
37674678,8,Were samples cloned prior to sequencing?,No
37674678,9,Which HIV genes were reported to have been sequenced?,Pol
37674678,10,What method was used for sequencing?,Sanger sequencing
37674678,11,What type of samples were sequenced?,Plasma
37674678,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
37674678,13,Were the patients in the study in a clinical trial?,No
37674678,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37674678,15,Which drug classes were received by individuals in the study before sample sequencing?,None
37674678,16,Which drugs were received by individuals in the study before sample sequencing?,None
37701387,1,Does the paper report HIV sequences from patient samples?,Yes
37701387,2,Does the paper report in vitro drug susceptibility data?,No
37701387,3,Were sequences from the paper made publicly available?,No
37701387,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
37701387,5,How many individuals had samples obtained for HIV sequencing?,
37701387,6,From which countries were the sequenced samples obtained?,Not reported
37701387,7,From what years were the sequenced samples obtained?,Not reported
37701387,8,Were samples cloned prior to sequencing?,No
37701387,9,Which HIV genes were reported to have been sequenced?,Not reported
37701387,10,What method was used for sequencing?,Not reported
37701387,11,What type of samples were sequenced?,Not reported
37701387,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,
37701387,13,Were the patients in the study in a clinical trial?,
37701387,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,No
37701387,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported
37701387,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported
37716367,1,Does the paper report HIV sequences from patient samples?,No
37716367,2,Does the paper report in vitro drug susceptibility data?,No
37716367,3,Were sequences from the paper made publicly available?,No
