PMID,QID,Question,Answer
41088231,7,From what years were the sequenced samples obtained?,2023 and 2025.
41088231,8,Were samples cloned prior to sequencing?,No.
41088231,9,Which HIV genes were reported to have been sequenced?,Full genome.
41088231,10,What method was used for sequencing?,Sanger sequencing.
41088231,11,What type of samples were sequenced?,Plasma.
41088231,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No.
41088231,13,Were the patients in the study in a clinical trial?,No.
41088231,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes.
41088231,15,Which drug classes were received by individuals in the study before sample sequencing?,NRTI and INSTI.
41088231,16,Which drugs were received by individuals in the study before sample sequencing?,"BIC, FTC, and TAF."
40596906,1,Does the paper report HIV sequences from patient samples?,Yes.
40596906,2,Does the paper report in vitro drug susceptibility data?,No.
40596906,3,Were sequences from the paper made publicly available?,Yes.
40596906,4,What were the GenBank accession numbers for sequenced HIV isolates?,PV526713-PV526742.
40596906,5,How many individuals had samples obtained for HIV sequencing?,30
40596906,6,From which countries were the sequenced samples obtained?,Brazil.
40596906,7,From what years were the sequenced samples obtained?,2021-2023.
40596906,8,Were samples cloned prior to sequencing?,No.
40596906,9,Which HIV genes were reported to have been sequenced?,"Protease, Reverse transcriptase."
40596906,10,What method was used for sequencing?,Sanger sequencing.
40596906,11,What type of samples were sequenced?,Not reported.
40596906,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes.
40596906,13,Were the patients in the study in a clinical trial?,No.
40596906,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes.
40596906,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI."
40596906,16,Which drugs were received by individuals in the study before sample sequencing?,"Zidovudine (ZDV), Lamivudine (3TC), Nevirapine (NVP), Lopinavir/ritonavir, Efavirenz (EFV)."
40839365,1,Does the paper report HIV sequences from patient samples?,Yes.
40839365,2,Does the paper report in vitro drug susceptibility data?,No.
40839365,3,Were sequences from the paper made publicly available?,"No, the sequences from the paper were not made publicly available."
40839365,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.
40839365,5,How many individuals had samples obtained for HIV sequencing?,213
40839365,6,From which countries were the sequenced samples obtained?,Malawi.
40839365,7,From what years were the sequenced samples obtained?,2022-2023.
40839365,8,Were samples cloned prior to sequencing?,No.
40839365,9,Which HIV genes were reported to have been sequenced?,"Protease (PR), reverse transcriptase (RT), and integrase (IN)."
40839365,10,What method was used for sequencing?,Sanger sequencing.
40839365,11,What type of samples were sequenced?,Plasma.
40839365,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes.
40839365,13,Were the patients in the study in a clinical trial?,No.
40839365,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes.
40839365,15,Which drug classes were received by individuals in the study before sample sequencing?,"The drug classes received by individuals in the study before sample sequencing were NRTI, NNRTI, and INSTI."
40839365,16,Which drugs were received by individuals in the study before sample sequencing?,"The drugs received by individuals in the study before sample sequencing were abacavir (ABC), lamivudine (3TC), tenofovir disoproxil fumarate (TDF), efavirenz (EFV), and dolutegravir (DTG)."
41012586,1,Does the paper report HIV sequences from patient samples?,Yes.
41012586,2,Does the paper report in vitro drug susceptibility data?,No.
41012586,3,Were sequences from the paper made publicly available?,Yes.
41012586,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.
41012586,5,How many individuals had samples obtained for HIV sequencing?,249
41012586,6,From which countries were the sequenced samples obtained?,Not Found.
41012586,7,From what years were the sequenced samples obtained?,Not Found.
41012586,8,Were samples cloned prior to sequencing?,No.
41012586,9,Which HIV genes were reported to have been sequenced?,Not reported.
41012586,10,What method was used for sequencing?,Unknown.
41012586,11,What type of samples were sequenced?,Unknown.
41012586,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes.
41012586,13,Were the patients in the study in a clinical trial?,No.
41012586,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes.
41012586,15,Which drug classes were received by individuals in the study before sample sequencing?,Not reported.
41012586,16,Which drugs were received by individuals in the study before sample sequencing?,Not reported.
40431710,1,Does the paper report HIV sequences from patient samples?,Yes
40431710,2,Does the paper report in vitro drug susceptibility data?,No
40431710,3,Were sequences from the paper made publicly available?,No
40431710,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported
40431710,5,How many individuals had samples obtained for HIV sequencing?,1
40431710,6,From which countries were the sequenced samples obtained?,Not Found
40431710,7,From what years were the sequenced samples obtained?,Not Found
40431710,8,Were samples cloned prior to sequencing?,No
40431710,9,Which HIV genes were reported to have been sequenced?,"Protease, PR; Reverse transcriptase, RT"
40431710,10,What method was used for sequencing?,Unknown
40431710,11,What type of samples were sequenced?,Plasma
40431710,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No
40431710,13,Were the patients in the study in a clinical trial?,No
40431710,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes
40431710,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI (Nucleoside Reverse Transcriptase Inhibitor) includes drugs: Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV). 
NNRTI (Non-Nucleosid Reverse Transcriptase Inhibitor) includes drugs: Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR).
INSTI (Integrase Inhibitor), includes drugs: Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)."
40431710,16,Which drugs were received by individuals in the study before sample sequencing?,"Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN), GS-CA1, Lenacapavir (GS-6207)"
40857111,1,Does the paper report HIV sequences from patient samples?,Yes.
40857111,2,Does the paper report in vitro drug susceptibility data?,Yes.
40857111,3,Were sequences from the paper made publicly available?,Not reported.
40857111,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.
40857111,5,How many individuals had samples obtained for HIV sequencing?,208
40857111,6,From which countries were the sequenced samples obtained?,Not Found.
40857111,7,From what years were the sequenced samples obtained?,Not Found.
40857111,8,Were samples cloned prior to sequencing?,No.
40857111,9,Which HIV genes were reported to have been sequenced?,"Protease, Reverse transcriptase, Integrase."
40857111,10,What method was used for sequencing?,Unknown.
40857111,11,What type of samples were sequenced?,Unknown.
40857111,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes.
40857111,13,Were the patients in the study in a clinical trial?,Yes.
40857111,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes.
40857111,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, INSTI."
40857111,16,Which drugs were received by individuals in the study before sample sequencing?,"Bictegravir, Emtricitabine, Tenofovir alafenamide, Dolutegravir, Emtricitabine, Tenofovir disoproxil fumarate."
41023944,1,Does the paper report HIV sequences from patient samples?,Yes.
41023944,2,Does the paper report in vitro drug susceptibility data?,No.
41023944,3,Were sequences from the paper made publicly available?,Not reported.
41023944,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.
41023944,5,How many individuals had samples obtained for HIV sequencing?,
41023944,6,From which countries were the sequenced samples obtained?,Mozambique.
41023944,7,From what years were the sequenced samples obtained?,
41023944,8,Were samples cloned prior to sequencing?,No.
41023944,9,Which HIV genes were reported to have been sequenced?,"Integrase, IN."
41023944,10,What method was used for sequencing?,Sanger sequencing.
41023944,11,What type of samples were sequenced?,Plasma.
41023944,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes.
41023944,13,Were the patients in the study in a clinical trial?,No.
41023944,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes.
41023944,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, INST."
41023944,16,Which drugs were received by individuals in the study before sample sequencing?,"Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir(EVG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN)."
40713598,1,Does the paper report HIV sequences from patient samples?,Yes.
40713598,2,Does the paper report in vitro drug susceptibility data?,No.
40713598,3,Were sequences from the paper made publicly available?,No.
40713598,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.
40713598,5,How many individuals had samples obtained for HIV sequencing?,20
40713598,6,From which countries were the sequenced samples obtained?,Ghana.
40713598,7,From what years were the sequenced samples obtained?,Not Found.
40713598,8,Were samples cloned prior to sequencing?,No.
40713598,9,Which HIV genes were reported to have been sequenced?,"Reverse transcriptase, RT; Integrase, IN; Protease, PR."
40713598,10,What method was used for sequencing?,Illumina sequencing.
40713598,11,What type of samples were sequenced?,Plasma.
40713598,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes.
40713598,13,Were the patients in the study in a clinical trial?,No.
40713598,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes.
40713598,15,Which drug classes were received by individuals in the study before sample sequencing?,"NRTI, NNRTI, PI, INSTI."
40713598,16,Which drugs were received by individuals in the study before sample sequencing?,"Abacavir (ABC), Zidovudine'(AZT), Zalcitabine (DDC), Didanosine (DDI), Lamivudine (3TC), Stavudine (D4T), Emtricitabine(FTC), Tenofovir (TFV), Nevirapine (NVP), Delavirdine (DLV), Efavirenz (EFV), Etravirine (ETR), Rilpivirine (RPV), Doravirine (DOR), Amprenavir (APV), Lopinavir'(LPV), Atazanavir (ATV), Derunavir (DRV), Raltegravir (RAL), Elvitegravir(EVG), Dolutagravir (DTG), Bictegravir (BIC), cabotagravir (CAB), Lenacapavir (LEN), GS-CA1, Lenacapavir (GS-6207)."
40391923,1,Does the paper report HIV sequences from patient samples?,Yes.
40391923,2,Does the paper report in vitro drug susceptibility data?,No.
40391923,3,Were sequences from the paper made publicly available?,Yes.
40391923,4,What were the GenBank accession numbers for sequenced HIV isolates?,"PV008448-PV008641, PV407014-PV407203, and PV419497-PV419583."
40391923,5,How many individuals had samples obtained for HIV sequencing?,234
40391923,6,From which countries were the sequenced samples obtained?,"Cameroon, Côte d'Ivoire, Malawi, Republic of Congo, Uganda, Zambia, and Zimbabwe."
40391923,7,From what years were the sequenced samples obtained?,2022-2025.
40391923,8,Were samples cloned prior to sequencing?,No.
40391923,9,Which HIV genes were reported to have been sequenced?,"Integrase (IN), Protease (PR), and Reverse transcriptase (RT)."
40391923,10,What method was used for sequencing?,Sanger sequencing.
40391923,11,What type of samples were sequenced?,Plasma and DBS samples.
40391923,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,Yes.
40391923,13,Were the patients in the study in a clinical trial?,No.
40391923,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Yes.
40391923,15,Which drug classes were received by individuals in the study before sample sequencing?,NRTI.
40391923,16,Which drugs were received by individuals in the study before sample sequencing?,"Tenofovir, Lamivudine, and Dolutegravir."
40400229,1,Does the paper report HIV sequences from patient samples?,Yes.
40400229,2,Does the paper report in vitro drug susceptibility data?,No.
40400229,3,Were sequences from the paper made publicly available?,Not reported.
40400229,4,What were the GenBank accession numbers for sequenced HIV isolates?,Not reported.
40400229,5,How many individuals had samples obtained for HIV sequencing?,47
40400229,6,From which countries were the sequenced samples obtained?,Not Found.
40400229,7,From what years were the sequenced samples obtained?,Not Found.
40400229,8,Were samples cloned prior to sequencing?,No.
40400229,9,Which HIV genes were reported to have been sequenced?,Not reported.
40400229,10,What method was used for sequencing?,Unknown.
40400229,11,What type of samples were sequenced?,Not reported.
40400229,12,Were any sequences obtained from individuals with virological failure on a treatment regimen?,No.
40400229,13,Were the patients in the study in a clinical trial?,Yes.
40400229,14,Does the paper report HIV sequences from individuals who had previously received ARV drugs?,Unknown.
40400229,15,Which drug classes were received by individuals in the study before sample sequencing?,"The drug classes received by individuals in the study before sample sequencing were NRTI (TDF/TAF and FTC/3TC backbone), PI (bictegravir, boosted darunavir, dolutegravir, and raltegravir), and INSTI (dolutegravir)."
40400229,16,Which drugs were received by individuals in the study before sample sequencing?,"The drugs received by individuals in the study before sample sequencing were bictegravir, boosted darunavir, dolutegravir, raltegravir, and rilpivirine."
